Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
465  Points		495  Points		220  Points		187  Points		175  Points		122  Points		326  Points		200  Points		163  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00292835	5.4719	0.000364817	0.169862	0.279509	2107.03	0.480225	579.756	0.559023	1149.9	0.838536	1007.92	0.139772	365.21	0.419266	1200.71	0.698771	20077.4
0.00802626	5.47174	0.000746974	0.242569	0.279556	262.654	0.480254	272.869	0.55907	394.309	0.838574	475.479	0.13996	106.481	0.419313	327.364	0.698788	723.01
0.0131238	5.47157	0.00126043	0.314233	0.279674	140.114	0.480304	178.438	0.559161	237.987	0.838638	311.144	0.140353	62.4875	0.419414	189.56	0.698836	368.158
0.0182207	5.47127	0.00190094	0.384587	0.279865	95.5906	0.480376	132.576	0.559298	170.454	0.838729	231.244	0.14095	44.3546	0.419568	133.439	0.698915	246.976
0.0233167	5.47091	0.00266362	0.45342	0.280127	72.5823	0.480468	105.479	0.559481	132.801	0.838847	184.009	0.141746	34.4922	0.419776	102.988	0.699024	185.832
0.0284114	5.47043	0.00354259	0.520495	0.28046	58.5374	0.480582	87.5888	0.559708	108.795	0.838991	152.81	0.142736	28.3139	0.420037	83.879	0.699165	148.972
0.0335048	5.46987	0.0045316	0.585637	0.280865	49.0781	0.480717	74.8957	0.559981	92.1578	0.839163	130.668	0.143915	24.0947	0.420352	70.774	0.699337	124.327
0.0385964	5.46922	0.00562413	0.648719	0.281341	42.2782	0.480874	65.4234	0.560298	79.951	0.839361	114.14	0.145277	21.0406	0.420719	61.2308	0.69954	106.691
0.0436861	5.46847	0.00681343	0.709637	0.281887	37.1578	0.481054	58.085	0.56066	70.6147	0.839586	101.332	0.146814	18.7351	0.42114	53.9734	0.699774	93.4482
0.0487734	5.46762	0.00809254	0.768304	0.282503	33.1657	0.481255	52.2332	0.561067	63.2444	0.839838	91.1164	0.148518	16.9387	0.421614	48.2703	0.700039	83.1395
0.0538583	5.46667	0.00945477	0.824687	0.283187	29.9682	0.481478	47.4584	0.561518	57.2797	0.840117	82.7791	0.150383	15.504	0.42214	43.6721	0.700335	74.8881
0.0589403	5.46563	0.0108935	0.878762	0.28394	27.3511	0.481725	43.4889	0.562014	52.3544	0.840422	75.8463	0.152401	14.335	0.422718	39.8873	0.700661	68.1349
0.0640192	5.46448	0.0124022	0.930535	0.284761	25.1711	0.481994	40.1372	0.562553	48.2196	0.840754	69.9911	0.154563	13.3669	0.423349	36.7187	0.701019	62.5064
0.0690946	5.46323	0.013975	0.980029	0.285648	23.3283	0.482287	37.27	0.563137	44.6998	0.841112	64.9809	0.156861	12.5542	0.424032	34.0281	0.701407	57.744
0.0741662	5.46188	0.015606	1.02728	0.286602	21.7512	0.482604	34.7897	0.563763	41.668	0.841497	60.6455	0.159289	11.8638	0.424766	31.7157	0.701825	53.6624
0.0792339	5.46042	0.0172897	1.07235	0.28762	20.3869	0.482945	32.6232	0.564433	39.0299	0.841908	56.8574	0.161839	11.2716	0.425552	29.7077	0.702275	50.1258
0.0842971	5.45885	0.0190212	1.1153	0.288703	19.196	0.483311	30.7148	0.565146	36.7139	0.842346	53.5195	0.164155	10.821	0.426388	27.9483	0.702754	47.0324
0.0893556	5.45717	0.0207958	1.15619	0.289849	18.1479	0.483702	29.0213	0.565902	34.6648	0.842811	50.5562	0.166194	10.4774	0.427275	26.3946	0.703265	44.304
0.094409	5.45538	0.0226092	1.1951	0.291057	17.2191	0.484118	27.5085	0.5667	32.8395	0.843301	47.9082	0.167924	10.2178	0.428212	25.0129	0.703805	41.8799
0.0994568	5.45347	0.0244574	1.23211	0.292325	16.3907	0.48456	26.1493	0.56754	31.2035	0.843818	45.5278	0.169319	10.0266	0.4292	23.7765	0.704376	39.7122
0.104499	5.45143	0.0263368	1.26731	0.293654	15.6477	0.485029	24.9216	0.568422	29.7291	0.844362	43.3766	0.170359	9.89325	0.430236	22.6642	0.704977	37.7625
0.109535	5.44928	0.0282441	1.30077	0.295041	14.978	0.485525	23.8074	0.569345	28.3938	0.844931	41.4232	0.171032	9.81095	0.431322	21.6584	0.705608	35.9997
0.114564	5.447	0.0301764	1.33258	0.296486	14.3716	0.486049	22.7918	0.570309	27.179	0.845527	39.6417	0.172007	9.69659	0.432456	20.7448	0.706269	34.3983
0.119586	5.44459	0.0321309	1.36282	0.297987	13.8203	0.486601	21.8625	0.571314	26.0694	0.846148	38.0105	0.173077	9.57731	0.433638	19.9116	0.70696	32.9373
0.1246	5.44204	0.0341052	1.39157	0.299544	13.317	0.487182	21.0092	0.572359	25.052	0.846796	36.5114	0.174552	9.42296	0.434868	19.1489	0.707681	31.5993
0.129606	5.43936	0.0360971	1.4189	0.301154	12.8561	0.487792	20.223	0.573444	24.116	0.84747	35.1293	0.176447	9.23977	0.436145	18.4482	0.708431	30.3693
0.134604	5.43652	0.0381045	1.4449	0.302817	12.4326	0.488433	19.4964	0.574569	23.2523	0.848169	33.8509	0.178781	9.03453	0.437469	17.8027	0.709211	29.2351
0.139593	5.43355	0.0401258	1.46962	0.304532	12.0423	0.489104	18.8232	0.575733	22.4528	0.848895	32.6652	0.181574	8.81408	0.438839	17.2061	0.71002	28.186
0.144572	5.43041	0.0421593	1.49315	0.306297	11.6818	0.489806	18.1977	0.576935	21.7108	0.849646	31.5626	0.184852	8.5849	0.440255	16.6532	0.710859	27.2128
0.149541	5.42712	0.04394	1.51272	0.308111	11.3477	0.49054	17.6152	0.578177	21.0206	0.850422	30.5346	0.188201	8.37793	0.441716	16.1397	0.711727	26.3077
0.154498	5.42366	0.0454639	1.52875	0.309973	11.0375	0.491307	17.0716	0.579456	20.3768	0.851224	29.5741	0.191617	8.19032	0.443222	15.6615	0.712623	25.4639
0.159445	5.42003	0.0467277	1.54158	0.311633	10.7849	0.492108	16.5632	0.580773	19.7752	0.852052	28.6746	0.195098	8.0197	0.444772	15.2154	0.713549	24.6755
0.164379	5.41622	0.0477292	1.55146	0.313076	10.5814	0.492942	16.0868	0.582128	19.2119	0.852905	27.8307	0.198638	7.86404	0.446366	14.7982	0.714504	23.9372
0.1693	5.41222	0.0484666	1.55857	0.314288	10.4208	0.493811	15.6397	0.583519	18.6833	0.853783	27.0374	0.202234	7.72161	0.448002	14.4075	0.715487	23.2446
0.174208	5.40803	0.0489391	1.56306	0.315259	10.2984	0.494716	15.2192	0.584947	18.1865	0.854687	26.2903	0.205884	7.59093	0.449681	14.0408	0.716498	22.5936
0.1791	5.40363	0.0496189	1.56943	0.315979	10.2109	0.495656	14.8233	0.586411	17.7188	0.855615	25.5856	0.209584	7.47071	0.451402	13.6961	0.717538	21.9806
0.183978	5.39902	0.0503587	1.57624	0.316442	10.156	0.496634	14.4499	0.587911	17.2777	0.856569	24.9198	0.213331	7.35985	0.453165	13.3715	0.718606	21.4025
0.188839	5.39419	0.051366	1.58531	0.317113	10.0785	0.497649	14.0973	0.589446	16.8611	0.857548	24.2899	0.217123	7.25739	0.454968	13.0656	0.719702	20.8564
0.193683	5.38913	0.0526421	1.5965	0.317847	9.99613	0.498703	13.7639	0.591017	16.4672	0.858551	23.6931	0.220956	7.16248	0.456811	12.7767	0.720826	20.3398
0.198509	5.38383	0.0541879	1.60959	0.318853	9.88708	0.499796	13.4482	0.592622	16.0941	0.859579	23.1268	0.22483	7.07439	0.458694	12.5035	0.721977	19.8504
0.203315	5.37828	0.0560047	1.62438	0.320141	9.7539	0.500928	13.1491	0.594261	15.7404	0.860632	22.5889	0.228741	6.99247	0.460616	12.2449	0.723157	19.3862
0.2081	5.37246	0.0580935	1.64063	0.321719	9.59954	0.502101	12.8652	0.595934	15.4045	0.861709	22.0773	0.232688	6.91613	0.462577	11.9998	0.724363	18.9454
0.212864	5.36636	0.0601861	1.65615	0.323598	9.42722	0.503315	12.5956	0.597641	15.0853	0.86281	21.5902	0.236668	6.84488	0.464576	11.7673	0.725597	18.5262
0.217605	5.35998	0.0622819	1.67098	0.325791	9.24032	0.504572	12.3394	0.599381	14.7816	0.863936	21.1258	0.24068	6.77826	0.466612	11.5463	0.726857	18.1272
0.222321	5.35329	0.0643804	1.68516	0.328023	9.06411	0.505871	12.0955	0.601153	14.4924	0.865086	20.6827	0.244722	6.71587	0.468685	11.3363	0.728145	17.7469
0.227011	5.34629	0.0664812	1.69872	0.330293	8.89777	0.507213	11.8634	0.602958	14.2166	0.86626	20.2595	0.248792	6.65734	0.470794	11.1363	0.729459	17.3842
0.231674	5.33895	0.0685839	1.7117	0.332601	8.74055	0.508599	11.6421	0.604796	13.9533	0.867458	19.8549	0.252888	6.60235	0.472661	10.9698	0.730799	17.0378
0.236307	5.33127	0.0706882	1.72413	0.334945	8.59179	0.510031	11.4311	0.606665	13.7019	0.86868	19.4677	0.25701	6.55062	0.474273	10.8332	0.732166	16.7068
0.24091	5.32321	0.0727938	1.73603	0.337325	8.45087	0.511507	11.2297	0.608565	13.4616	0.869925	19.0969	0.261155	6.50188	0.475621	10.7238	0.733559	16.3901
0.24548	5.31478	0.0749005	1.74745	0.339741	8.31726	0.512831	11.0616	0.610496	13.2316	0.871194	18.7414	0.265323	6.45589	0.476696	10.6395	0.734978	16.0869
0.250016	5.30595	0.077008	1.75839	0.342192	8.19044	0.513988	10.9234	0.612458	13.0114	0.872487	18.4004	0.269512	6.41245	0.477492	10.5787	0.736423	15.7964
0.254515	5.29671	0.0791161	1.7689	0.344678	8.06998	0.514964	10.8127	0.61445	12.8004	0.873803	18.073	0.273721	6.37135	0.478003	10.5403	0.737893	15.5178
0.258976	5.28703	0.0812246	1.77898	0.347199	7.95546	0.515748	10.7272	0.616472	12.598	0.875142	17.7585	0.277948	6.33242	0.478741	10.4858	0.739388	15.2505
0.263396	5.27689	0.0833334	1.78867	0.349754	7.84651	0.516332	10.6655	0.618524	12.4037	0.876504	17.4561	0.282193	6.29551	0.479548	10.4275	0.740909	14.9937
0.267773	5.26628	0.0854425	1.79798	0.352344	7.74278	0.516709	10.6266	0.620605	12.2172	0.877889	17.1652	0.286455	6.26046	0.480652	10.3496	0.742454	14.7469
0.272105	5.25519	0.0875515	1.80694	0.35497	7.64397	0.517255	10.5712	0.622715	12.0379	0.879297	16.8851	0.290733	6.22715	0.482059	10.2536	0.744025	14.5096
0.27639	5.24358	0.0896605	1.81555	0.35763	7.54979	0.517855	10.512	0.624854	11.8656	0.880728	16.6154	0.295025	6.19544	0.483777	10.1408	0.74562	14.2812
0.280624	5.23145	0.0917694	1.82385	0.360327	7.45998	0.51868	10.4329	0.627021	11.6997	0.882181	16.3553	0.29933	6.16523	0.485816	10.0131	0.747239	14.0613
0.284807	5.21878	0.093878	1.83184	0.363059	7.37431	0.51974	10.3353	0.629215	11.5401	0.883657	16.1045	0.303649	6.13642	0.488185	9.87239	0.748882	13.8494
0.288935	5.20555	0.0959863	1.83953	0.365829	7.29257	0.521047	10.2206	0.631438	11.3863	0.885155	15.8624	0.307979	6.10891	0.490585	9.73746	0.75055	13.6452
0.293006	5.19174	0.0980943	1.84695	0.368637	7.21454	0.522614	10.0906	0.633397	11.2568	0.886675	15.6287	0.31232	6.08261	0.493016	9.60803	0.752241	13.4481
0.297017	5.17735	0.100202	1.85411	0.371483	7.14005	0.524459	9.94731	0.635084	11.1496	0.888217	15.403	0.316672	6.05745	0.495477	9.4838	0.753956	13.2579
0.300967	5.16236	0.102309	1.86102	0.374369	7.06894	0.526354	9.80989	0.636489	11.0631	0.889781	15.1848	0.321033	6.03334	0.497969	9.36448	0.755694	13.0743
0.304853	5.14677	0.104416	1.86769	0.377297	7.00105	0.528299	9.67808	0.637608	10.9961	0.891367	14.9737	0.325403	6.01023	0.500489	9.24982	0.757455	12.8969
0.308673	5.13056	0.106522	1.87413	0.380266	6.93623	0.530294	9.55161	0.638434	10.9475	0.892975	14.7696	0.329781	5.98805	0.503038	9.13955	0.759239	12.7254
0.312426	5.11374	0.108628	1.88035	0.383279	6.87436	0.53234	9.43021	0.638965	10.9167	0.894604	14.572	0.334166	5.96673	0.505615	9.03346	0.761046	12.5596
0.316109	5.0963	0.110733	1.88637	0.386336	6.81531	0.534437	9.31364	0.63973	10.8729	0.896254	14.3806	0.338558	5.94623	0.50822	8.93134	0.762876	12.3991
0.319721	5.07826	0.112838	1.89219	0.38944	6.75896	0.536585	9.20167	0.640565	10.8259	0.897926	14.1952	0.342956	5.92649	0.510853	8.83297	0.764727	12.2438
0.32326	5.05961	0.114942	1.89783	0.39259	6.70522	0.538785	9.09408	0.641707	10.7629	0.899619	14.0155	0.347359	5.90746	0.513512	8.73818	0.766601	12.0934
0.326727	5.04037	0.117046	1.90328	0.39579	6.65398	0.541035	8.99068	0.643158	10.6847	0.901332	13.8413	0.351767	5.88911	0.516197	8.64679	0.768497	11.9477
0.33012	5.02054	0.119149	1.90857	0.399039	6.60515	0.543336	8.89127	0.644927	10.5923	0.903067	13.6724	0.356178	5.87139	0.518909	8.55863	0.770415	11.8065
0.333438	5.00016	0.121251	1.91368	0.402339	6.55863	0.545689	8.79567	0.64702	10.4868	0.904822	13.5084	0.360594	5.85426	0.521645	8.47356	0.772354	11.6696
