Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
466  Points		496  Points		225  Points		193  Points		180  Points		125  Points		329  Points		205  Points		168  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000331428	5.32554	0.000357032	0.165795	0.279509	3111.86	0.477966	765.788	0.559021	1333.81	0.838536	999.556	0.139766	438.921	0.419265	1413.23	0.698771	34929.4
0.00529351	5.32584	0.000729972	0.236609	0.279549	273.661	0.477989	307.222	0.559062	413.872	0.838571	473.608	0.139932	111.934	0.419307	341.353	0.698787	734.251
0.0102553	5.32569	0.00123099	0.306457	0.279658	143.179	0.478033	192.171	0.559146	244.97	0.838632	310.34	0.140294	64.3012	0.419399	194.161	0.698831	371.049
0.0152166	5.32548	0.00185619	0.375098	0.279834	96.9995	0.478096	139.825	0.559273	174.001	0.838719	230.798	0.14085	45.2381	0.419543	135.697	0.698905	248.271
0.0201772	5.3252	0.00260077	0.442291	0.280078	73.3842	0.47818	109.903	0.559442	134.939	0.838831	183.725	0.141596	35.0034	0.419736	104.322	0.699009	186.562
0.025137	5.32483	0.0034594	0.507844	0.28039	59.0506	0.478284	90.539	0.559655	110.221	0.838968	152.612	0.142529	28.638	0.419981	84.7565	0.699142	149.438
0.0300956	5.32438	0.00442626	0.5716	0.280769	49.4312	0.478408	76.9848	0.55991	93.1741	0.839131	130.521	0.143643	24.3108	0.420276	71.3924	0.699304	124.649
0.0350528	5.32386	0.00549509	0.633417	0.281214	42.5329	0.478553	66.9678	0.560208	80.7102	0.839319	114.026	0.144931	21.1879	0.420622	61.6879	0.699495	106.926
0.0400084	5.32324	0.00665952	0.693193	0.281726	37.3474	0.478718	59.2641	0.560548	71.2017	0.839532	101.24	0.146389	18.8355	0.421017	54.3232	0.699716	93.6255
0.0449621	5.32254	0.00791303	0.750854	0.282303	33.3098	0.478905	53.1561	0.56093	63.7104	0.839771	91.0403	0.148008	17.0052	0.421463	48.5449	0.699966	83.2771
0.0499138	5.32176	0.00924918	0.806352	0.282946	30.079	0.479113	48.1952	0.561355	57.6573	0.840035	82.7143	0.149782	15.545	0.421959	43.8918	0.700245	74.9972
