Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
466  Points		495  Points		222  Points		189  Points		176  Points		122  Points		327  Points		201  Points		164  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000182554	5.43626	0.000443433	0.186575	0.279509	2439.51	0.47965	627.325	0.559022	1225.49	0.838536	1025.09	0.13977	386.611	0.419267	1135.5	0.698771	41107.3
0.00524659	5.43533	0.000855489	0.258581	0.279553	267.19	0.479678	282.78	0.559067	402.827	0.838572	479.265	0.139951	108.219	0.419314	322.319	0.698787	736.578
0.0103104	5.4352	0.00139708	0.329492	0.279669	141.392	0.479726	182.545	0.559156	241.062	0.838635	312.76	0.140335	63.0745	0.419415	187.857	0.698834	371.643
0.0153737	5.43497	0.00206398	0.399085	0.279855	96.1813	0.479795	134.786	0.55929	172.023	0.838725	232.135	0.14092	44.643	0.419568	132.593	0.698911	248.538
0.0204362	5.43464	0.0028509	0.467094	0.280112	72.9201	0.479885	106.846	0.559468	133.75	0.838841	184.572	0.141703	34.6605	0.419774	102.484	0.699019	186.715
0.0254978	5.43425	0.00375217	0.533344	0.28044	58.7548	0.479996	88.51	0.559691	109.429	0.838983	153.197	0.142677	28.4218	0.420033	83.5436	0.699157	149.537
0.0305581	5.43375	0.00476147	0.597658	0.280837	49.2287	0.480128	75.554	0.559958	92.6113	0.839152	130.95	0.143839	24.1677	0.420344	70.5346	0.699326	124.72
0.0356168	5.43317	0.00587233	0.659919	0.281305	42.3879	0.480282	65.9143	0.56027	80.2906	0.839347	114.354	0.145181	21.0915	0.420708	61.051	0.699526	106.98
0.0406738	5.43249	0.00707797	0.720018	0.281841	37.2405	0.480457	58.4629	0.560626	70.8781	0.839569	101.501	0.146697	18.771	0.421125	53.833	0.699756	93.6685
0.0457287	5.43171	0.0083716	0.777889	0.282447	33.2297	0.480654	52.5314	0.561026	63.4543	0.839817	91.252	0.148379	16.9639	0.421593	48.1574	0.700016	83.3129
0.0507814	5.43086	0.00974666	0.8335	0.28312	30.0185	0.480873	47.6984	0.56147	57.4505	0.840091	82.8904	0.15022	15.5211	0.422113	43.5789	0.700307	75.028
