Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
465  Points		497  Points		221  Points		188  Points		175  Points		122  Points		327  Points		200  Points		164  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.0015228	5.4527	1.28875e-005	0.137291	0.279509	0.0485936	0.479924	0.0302416	0.559023	0.0486482	0.838536	0.039664	0.139771	0.198136	0.419267	0.0520108	0.698771	0.0174592
0.00660306	5.45257	0.000140801	0.21032	0.279554	0.0869949	0.479952	0.0415008	0.559068	0.0728055	0.838573	0.0539337	0.139955	0.307714	0.419316	0.0805581	0.698788	0.0340209
0.0116831	5.45209	0.000404796	0.355139	0.279671	0.163747	0.480002	0.0639991	0.559158	0.121108	0.838636	0.0825339	0.140344	0.525561	0.419417	0.137709	0.698835	0.0671532
0.0167624	5.45129	0.000802563	0.4969	0.27986	0.240346	0.480072	0.0865836	0.559294	0.169372	0.838727	0.11117	0.140935	0.740136	0.419572	0.194809	0.698913	0.100239
0.0218409	5.45027	0.00133071	0.634596	0.280119	0.31664	0.480163	0.109267	0.559474	0.21756	0.838844	0.139731	0.141723	0.950293	0.41978	0.251806	0.699021	0.133305
0.0269184	5.44895	0.00198506	0.767241	0.28045	0.392617	0.480275	0.132076	0.559699	0.26567	0.838987	0.168288	0.142705	1.15491	0.420041	0.308744	0.699161	0.166406
0.0319945	5.44735	0.00276038	0.894029	0.280851	0.468253	0.480409	0.155135	0.559969	0.313625	0.839157	0.196839	0.143875	1.35305	0.420356	0.365492	0.699332	0.199428
0.0370689	5.44553	0.00365099	1.01445	0.281322	0.543352	0.480564	0.178402	0.560284	0.361412	0.839354	0.225375	0.145227	1.54412	0.420723	0.422078	0.699533	0.232441
0.0421416	5.44337	0.0046507	1.12793	0.281863	0.617892	0.480741	0.201863	0.560642	0.409088	0.839577	0.253884	0.146752	1.72747	0.421142	0.478488	0.699765	0.265434
0.0472121	5.44087	0.00575276	1.23425	0.282473	0.691825	0.48094	0.225642	0.561046	0.456539	0.839827	0.282337	0.148445	1.90272	0.421614	0.534691	0.700027	0.298314
0.0522801	5.43813	0.00695059	1.33337	0.283152	0.765057	0.481162	0.249763	0.561493	0.50376	0.840103	0.310825	0.150298	2.06975	0.422138	0.590701	0.700321	0.331188
0.0573454	5.43509	0.00823734	1.42518	0.283899	0.837546	0.481406	0.274127	0.561985	0.550813	0.840406	0.339237	0.152302	2.22839	0.422715	0.646399	0.700644	0.36405
0.0624078	5.4317	0.00960625	1.50986	0.284713	0.909209	0.481673	0.298905	0.56252	0.597607	0.840735	0.367569	0.15445	2.37875	0.423343	0.701837	0.700999	0.396817
0.0674668	5.42801	0.0110508	1.58767	0.285593	0.979953	0.481963	0.32407	0.563098	0.644099	0.841091	0.395888	0.156735	2.52097	0.424023	0.756976	0.701384	0.429464
0.0725223	5.42399	0.0125647	1.65883	0.286539	1.04981	0.482277	0.349646	0.56372	0.690354	0.841473	0.424181	0.159148	2.6552	0.424753	0.811808	0.701799	0.462091
0.0775738	5.41962	0.0141418	1.72366	0.287549	1.1187	0.482614	0.375675	0.564384	0.736356	0.841881	0.452423	0.161682	2.78194	0.425535	0.866323	0.702245	0.494681
0.0826211	5.41491	0.0157766	1.78258	0.288624	1.18645	0.482977	0.402099	0.565092	0.781998	0.842316	0.480635	0.163985	2.88655	0.426368	0.92042	0.702721	0.527194
0.0876639	5.4098	0.0174635	1.83597	0.28976	1.25318	0.483364	0.429091	0.565842	0.827286	0.842777	0.508788	0.166013	2.97154	0.42725	0.974123	0.703227	0.559554
0.0927017	5.40435	0.0191977	1.88422	0.290959	1.31883	0.483776	0.456563	0.566633	0.872304	0.843264	0.536823	0.167733	3.03883	0.428183	1.02747	0.703764	0.591828
0.0977343	5.39849	0.0209745	1.92769	0.292218	1.38324	0.484214	0.484553	0.567467	0.917004	0.843777	0.56484	0.16912	3.09041	0.429165	1.08042	0.70433	0.624077
0.102761	5.3922	0.0227897	1.96681	0.293536	1.44645	0.484679	0.51314	0.568342	0.961287	0.844317	0.592823	0.170154	3.12732	0.430196	1.13291	0.704927	0.6562
0.107782	5.38548	0.0246395	2.00191	0.294913	1.50849	0.485171	0.542263	0.569258	1.00525	0.844882	0.620738	0.170823	3.15039	0.431276	1.18495	0.705553	0.688221
0.112796	5.37835	0.0265201	2.03336	0.296347	1.56929	0.48569	0.571944	0.570215	1.04886	0.845473	0.648588	0.171792	3.18309	0.432404	1.23651	0.706209	0.720108
0.117804	5.37074	0.0284284	2.06146	0.297837	1.62877	0.486236	0.602303	0.571213	1.09206	0.846091	0.676311	0.172857	3.21788	0.43358	1.28762	0.706895	0.751877
0.122804	5.36263	0.0303614	2.08655	0.299382	1.68702	0.486812	0.633285	0.57225	1.13488	0.846734	0.703997	0.174324	3.26387	0.434804	1.33821	0.70761	0.783553
0.127797	5.35402	0.0323164	2.10897	0.300981	1.74397	0.487416	0.664852	0.573328	1.17732	0.847402	0.731611	0.176209	3.32017	0.436074	1.38827	0.708355	0.815119
0.132781	5.34486	0.0342912	2.12882	0.302632	1.79957	0.488051	0.697151	0.574444	1.21942	0.848097	0.759153	0.17853	3.38545	0.43739	1.43785	0.709129	0.846537
0.137756	5.33518	0.0362833	2.14649	0.304334	1.85393	0.488715	0.730109	0.5756	1.26106	0.848817	0.786625	0.181309	3.45838	0.438753	1.48691	0.709932	0.877806
0.142722	5.32483	0.0382909	2.16219	0.306086	1.907	0.489411	0.763726	0.576794	1.3023	0.849563	0.813956	0.184569	3.53757	0.440161	1.53538	0.710765	0.908996
0.147678	5.31388	0.0403123	2.17602	0.307888	1.95879	0.490139	0.798073	0.578026	1.34318	0.850334	0.841226	0.187901	3.61218	0.441614	1.58331	0.711626	0.940029
0.152624	5.30231	0.0423457	2.1883	0.309736	2.00934	0.490898	0.83315	0.579297	1.38362	0.85113	0.868447	0.1913	3.6824	0.443111	1.63069	0.712516	0.970892
0.157559	5.29	0.0441265	2.19778	0.311386	2.05236	0.491691	0.868952	0.580605	1.42365	0.851952	0.895569	0.194762	3.74857	0.444653	1.67748	0.713435	1.00164
0.162482	5.27694	0.0456502	2.2051	0.312819	2.08831	0.492518	0.905474	0.58195	1.46328	0.852799	0.922568	0.198285	3.81091	0.446237	1.72375	0.714383	1.03222
0.167392	5.26315	0.0469139	2.21066	0.314022	2.11758	0.493378	0.942777	0.583331	1.50255	0.853671	0.949465	0.201864	3.86962	0.447865	1.7694	0.715359	1.06263
0.172289	5.24852	0.0479153	2.21481	0.314986	2.1404	0.494274	0.980833	0.584749	1.54138	0.854568	0.976307	0.205495	3.92502	0.449534	1.81441	0.716363	1.0929
0.177172	5.23302	0.0486528	2.21757	0.315701	2.15705	0.495206	1.01959	0.586204	1.57979	0.85549	1.00304	0.209177	3.97729	0.451246	1.85887	0.717395	1.12304
0.18204	5.21661	0.0491252	2.21921	0.316161	2.16756	0.496174	1.05917	0.587693	1.61778	0.856437	1.02962	0.212907	4.0266	0.452998	1.90276	0.718455	1.15301
0.186892	5.19917	0.0498049	2.22167	0.316827	2.18245	0.49718	1.09951	0.589218	1.6554	0.857409	1.05612	0.216681	4.07312	0.454791	1.94601	0.719544	1.18276
0.191728	5.1807	0.0505446	2.22421	0.317556	2.19868	0.498223	1.14064	0.590778	1.69262	0.858405	1.08253	0.220496	4.117	0.456624	1.98863	0.720659	1.21239
0.196546	5.16119	0.0515519	2.22737	0.318556	2.22055	0.499305	1.18254	0.592372	1.72941	0.859426	1.10884	0.224352	4.1585	0.458497	2.03066	0.721803	1.24184
0.201345	5.14048	0.0528278	2.23109	0.319835	2.24769	0.500427	1.22517	0.594	1.76579	0.860471	1.13502	0.228245	4.1977	0.460408	2.0721	0.722973	1.27107
0.206125	5.11855	0.0543735	2.23517	0.321402	2.28004	0.501588	1.26862	0.595662	1.80178	0.861541	1.16109	0.232174	4.23466	0.462358	2.11294	0.724171	1.30016
0.210883	5.09533	0.0561901	2.23945	0.323268	2.31727	0.50279	1.31282	0.597358	1.83744	0.862635	1.18701	0.236136	4.26966	0.464345	2.15315	0.725396	1.32905
0.215619	5.07065	0.0582787	2.24376	0.325447	2.35914	0.504034	1.35778	0.599086	1.87264	0.863753	1.21286	0.24013	4.30268	0.46637	2.1927	0.726648	1.35775
0.220332	5.04457	0.0603711	2.24749	0.327664	2.40015	0.505321	1.40347	0.600847	1.90745	0.864895	1.23861	0.244154	4.33388	0.468431	2.23168	0.727926	1.38629
0.225019	5.01696	0.0624666	2.25064	0.329919	2.44031	0.50665	1.44987	0.602641	1.9419	0.866061	1.26419	0.248206	4.36339	0.470529	2.27008	0.729231	1.41466
0.22968	4.98765	0.0645649	2.25331	0.332211	2.47973	0.508022	1.49705	0.604466	1.97595	0.867251	1.28965	0.252284	4.39119	0.472385	2.30305	0.730562	1.44277
0.234313	4.95666	0.0666654	2.25564	0.33454	2.51852	0.509439	1.54489	0.606323	2.00963	0.868464	1.315	0.256388	4.4175	0.473989	2.3308	0.731919	1.47071
0.238917	4.92383	0.068768	2.25753	0.336904	2.55674	0.510901	1.59342	0.608211	2.04293	0.869701	1.34022	0.260516	4.44234	0.475329	2.35349	0.733303	1.49847
0.243488	4.88906	0.0708721	2.25907	0.339304	2.59445	0.512212	1.63622	0.610129	2.07583	0.870961	1.36531	0.264666	4.46571	0.476398	2.37131	0.734712	1.526
0.248027	4.85235	0.0729775	2.26035	0.341739	2.63184	0.513357	1.67308	0.612079	2.10838	0.872245	1.39029	0.268837	4.48779	0.47719	2.38416	0.736146	1.55339
0.25253	4.81349	0.075084	2.26135	0.344208	2.66895	0.514323	1.70381	0.614058	2.14059	0.873552	1.41513	0.273029	4.50865	0.477698	2.39243	0.737606	1.58054
0.256996	4.77247	0.0771913	2.26215	0.346712	2.70597	0.5151	1.72833	0.616067	2.17242	0.874882	1.43984	0.277239	4.52823	0.478432	2.40437	0.739091	1.60746
