Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
466  Points		497  Points		226  Points		194  Points		181  Points		125  Points		329  Points		206  Points		168  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00265972	5.3014	0.00014708	0.282893	0.279509	0.0421299	0.477599	0.0240364	0.559021	0.0424478	0.838535	0.0375227	0.139765	0.173462	0.419265	0.0432651	0.698771	0.0158846
0.00759902	5.30121	0.00041065	0.352752	0.279548	0.078242	0.477622	0.0346619	0.55906	0.0652749	0.83857	0.0510778	0.139926	0.277922	0.419305	0.0702895	0.698786	0.031469
0.012538	5.30072	0.000804395	0.490699	0.279655	0.150397	0.477664	0.0559915	0.559143	0.110978	0.838631	0.0781201	0.140283	0.485612	0.419396	0.124336	0.69883	0.0626951
0.0174763	5.30002	0.00132501	0.624723	0.279828	0.222416	0.477726	0.0774105	0.559267	0.156608	0.838716	0.105105	0.140831	0.690348	0.419537	0.178304	0.698903	0.093946
0.022414	5.29905	0.0019685	0.75405	0.280069	0.294237	0.477808	0.098935	0.559434	0.202164	0.838826	0.132122	0.141569	0.891079	0.419728	0.232187	0.699005	0.125174
0.0273505	5.29786	0.0027301	0.877937	0.280377	0.365736	0.47791	0.120597	0.559644	0.247647	0.838962	0.15913	0.142492	1.0868	0.41997	0.285972	0.699136	0.156354
0.0322859	5.29642	0.00360444	0.995781	0.28075	0.436883	0.478033	0.142389	0.559896	0.292983	0.839123	0.186118	0.143594	1.27662	0.420261	0.339638	0.699296	0.187514
0.0372198	5.29473	0.00458563	1.1071	0.281191	0.507621	0.478176	0.164365	0.56019	0.338246	0.839309	0.213069	0.14487	1.45989	0.420603	0.393209	0.699486	0.218706
0.0421521	5.29279	0.0056674	1.21168	0.281696	0.577831	0.478339	0.186565	0.560526	0.38336	0.83952	0.240018	0.146314	1.63606	0.420994	0.446591	0.699704	0.249815
0.0470824	5.29062	0.00684347	1.30944	0.282267	0.6475	0.478523	0.208993	0.560904	0.428251	0.839756	0.266962	0.147919	1.80472	0.421435	0.499742	0.699951	0.280833
0.0520105	5.28816	0.00810739	1.40028	0.282903	0.716597	0.478729	0.231728	0.561324	0.47299	0.840017	0.293824	0.149677	1.96568	0.421925	0.552725	0.700227	0.311887
0.0569363	5.28546	0.00945274	1.48435	0.283603	0.784993	0.478955	0.254714	0.561786	0.517571	0.840304	0.320669	0.151582	2.11885	0.422465	0.605516	0.700532	0.342867
0.0618594	5.28246	0.0108733	1.5618	0.284366	0.852643	0.479203	0.277981	0.562289	0.561908	0.840615	0.347479	0.153626	2.26427	0.423053	0.657996	0.700866	0.373773
0.0667796	5.27917	0.012363	1.63291	0.285191	0.919536	0.479473	0.301663	0.562833	0.605978	0.840951	0.374291	0.155801	2.40196	0.423691	0.710224	0.701229	0.404676
0.0716966	5.27567	0.0139161	1.69802	0.286079	0.985573	0.479765	0.325663	0.563418	0.649806	0.841312	0.401036	0.158101	2.53217	0.424377	0.762237	0.70162	0.435501
0.0766102	5.27181	0.015527	1.75733	0.287028	1.0507	0.48008	0.350006	0.564043	0.693443	0.841699	0.427718	0.16052	2.65533	0.425111	0.813896	0.70204	0.466243
0.08152	5.26762	0.0171906	1.81127	0.288037	1.1149	0.480418	0.374815	0.56471	0.736773	0.842109	0.454423	0.162718	2.75707	0.425893	0.865211	0.702489	0.496891
0.0864258	5.26313	0.0189022	1.86028	0.289105	1.17818	0.480778	0.400044	0.565416	0.77978	0.842545	0.481027	0.164655	2.83975	0.426723	0.916205	0.702966	0.527499
0.0913273	5.25831	0.0206571	1.9046	0.290232	1.24044	0.481163	0.425671	0.566163	0.822508	0.843006	0.507574	0.1663	2.90539	0.427601	0.966852	0.703472	0.558026
0.0962241	5.25321	0.0224512	1.94461	0.291417	1.30159	0.481572	0.451804	0.566949	0.86497	0.843491	0.534081	0.167626	2.95559	0.428525	1.01709	0.704006	0.588466
0.101116	5.2477	0.0242806	1.98069	0.292658	1.36172	0.482005	0.478435	0.567775	0.907121	0.844001	0.560509	0.168615	2.99161	0.429496	1.06697	0.704568	0.618804
0.106003	5.2418	0.026142	2.01315	0.293954	1.42074	0.482463	0.505549	0.568639	0.948869	0.844536	0.586924	0.169255	3.01426	0.430513	1.11648	0.705159	0.649083
0.110884	5.23558	0.0280319	2.04234	0.295305	1.47858	0.482947	0.53319	0.569543	0.990324	0.845095	0.613313	0.170183	3.04616	0.431576	1.16554	0.705778	0.679246
0.115759	5.22893	0.0299476	2.06847	0.296709	1.5353	0.483457	0.561373	0.570485	1.03149	0.845678	0.639579	0.171202	3.08009	0.432685	1.21416	0.706425	0.709251
0.120627	5.22184	0.0318863	2.09189	0.298166	1.59088	0.483993	0.590127	0.571465	1.07228	0.846286	0.665742	0.172606	3.12507	0.433839	1.26232	0.707099	0.73923
0.125489	5.21434	0.0338456	2.11287	0.299674	1.64528	0.484556	0.619436	0.572483	1.11271	0.846919	0.691921	0.174411	3.18011	0.435037	1.31008	0.707802	0.769086
0.130343	5.20636	0.0358234	2.13155	0.301232	1.69848	0.485147	0.649343	0.573538	1.15278	0.847576	0.717985	0.176634	3.24405	0.43628	1.35733	0.708533	0.798841
0.13519	5.19787	0.0378175	2.14817	0.302839	1.75047	0.485766	0.67986	0.574631	1.19248	0.848257	0.743966	0.179298	3.31549	0.437566	1.40407	0.709291	0.82847
0.140029	5.18889	0.0398263	2.16303	0.304494	1.80128	0.486414	0.710938	0.57576	1.23182	0.848962	0.769928	0.182424	3.39318	0.438896	1.4504	0.710076	0.857918
0.144859	5.1794	0.0418481	2.17619	0.306195	1.85089	0.487091	0.742699	0.576926	1.2708	0.849691	0.795776	0.185621	3.46645	0.440269	1.49618	0.710889	0.887297
0.14968	5.16938	0.0438814	2.18788	0.307943	1.89935	0.487798	0.775092	0.578128	1.30944	0.850445	0.821545	0.188884	3.53549	0.441684	1.54144	0.71173	0.916538
0.154492	5.1587	0.0456616	2.19704	0.309502	1.9407	0.488535	0.808093	0.579366	1.34767	0.851222	0.847228	0.192209	3.60063	0.443141	1.58619	0.712597	0.945651
0.159293	5.14738	0.0471848	2.20403	0.310857	1.97526	0.489304	0.841794	0.58064	1.38552	0.852024	0.872814	0.195593	3.66206	0.44464	1.63044	0.713492	0.974653
0.164083	5.13542	0.0484478	2.20944	0.311995	2.00334	0.490104	0.876163	0.581948	1.42301	0.852849	0.89835	0.199033	3.72005	0.44618	1.67417	0.714413	1.00351
0.168862	5.1228	0.0494486	2.21339	0.312907	2.02523	0.490936	0.911211	0.583291	1.46011	0.853698	0.923787	0.202525	3.77479	0.44776	1.71732	0.715362	1.03221
0.173629	5.10941	0.0501856	2.216	0.313584	2.04102	0.491802	0.946956	0.584669	1.4969	0.85457	0.949101	0.206067	3.82645	0.44938	1.75998	0.716337	1.06076
