Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
466  Points		495  Points		228  Points		195  Points		182  Points		126  Points		330  Points		207  Points		169  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00305364	5.26324	0.000503255	0.195541	0.279509	4850.06	0.477031	841.544	0.559021	1332.12	0.838535	1035.15	0.139763	495.169	0.419265	1411.42	0.698785	761.837
0.00795723	5.26315	0.000929438	0.265149	0.279546	282.562	0.477052	318.343	0.559061	413.708	0.838569	481.451	0.139918	115.259	0.419306	341.247	0.698828	377.963
0.0128605	5.263	0.0014807	0.333713	0.279649	145.573	0.477094	196.315	0.559143	244.912	0.838628	313.687	0.140265	65.3722	0.419396	194.125	0.698899	251.346
0.0177632	5.26276	0.00215287	0.401002	0.279819	98.0886	0.477155	141.928	0.559267	173.97	0.838711	232.643	0.140803	45.7547	0.419536	135.678	0.698999	188.292
0.0226652	5.26245	0.00294103	0.466799	0.280054	74.0021	0.477235	111.15	0.559433	134.919	0.83882	184.891	0.141527	35.302	0.419725	104.31	0.699127	150.544
0.0275661	5.26206	0.00383985	0.530943	0.280356	59.4465	0.477336	91.3504	0.55964	110.206	0.838953	153.415	0.142434	28.8286	0.419964	84.7466	0.699285	125.416
0.0324659	5.26159	0.00484327	0.59326	0.280722	49.7047	0.477456	77.5466	0.559889	93.1624	0.839111	131.106	0.143519	24.4395	0.420252	71.3838	0.69947	107.488
0.0373642	5.26105	0.00594522	0.653643	0.281154	42.7319	0.477597	67.3742	0.56018	80.7	0.839294	114.471	0.144776	21.2777	0.42059	61.6799	0.699685	94.055
0.0422609	5.26042	0.00713943	0.712006	0.281651	37.4975	0.477758	59.5677	0.560512	71.1924	0.839501	101.59	0.146199	18.8989	0.420976	54.3152	0.699928	83.6154
0.0471558	5.25973	0.00841948	0.768277	0.282211	33.4259	0.477939	53.3885	0.560886	63.7016	0.839734	91.3219	0.14778	17.0499	0.421412	48.5368	0.700199	75.27
0.0520485	5.25894	0.0097792	0.822431	0.282836	30.1705	0.478141	48.3763	0.561301	57.6486	0.839991	82.9456	0.149514	15.5757	0.421896	43.8835	0.700499	68.4469
0.0569389	5.25808	0.0112123	0.874439	0.283523	27.5098	0.478365	44.2295	0.561757	52.6567	0.840272	75.9829	0.151394	14.3761	0.422429	40.057	0.700827	62.765
0.0618267	5.25714	0.012713	0.924315	0.284273	25.2958	0.478609	40.7424	0.562254	48.4702	0.840579	70.1043	0.15341	13.3836	0.42301	36.8559	0.701184	57.9607
0.0667116	5.2561	0.0142756	0.972079	0.285085	23.4259	0.478875	37.7695	0.562791	44.9094	0.84091	65.0753	0.155558	12.5508	0.423639	34.1394	0.701569	53.8456
0.0715935	5.25499	0.0158948	1.01777	0.285957	21.8265	0.479163	35.2052	0.563369	41.8445	0.841265	60.7245	0.15783	11.8438	0.424316	31.8059	0.701982	50.2817
0.076472	5.25379	0.0175656	1.06142	0.28689	20.4439	0.479473	32.9709	0.563987	39.1791	0.841645	56.9237	0.160218	11.2373	0.425041	29.7804	0.702423	47.1657
0.081347	5.25249	0.0192831	1.1031	0.287883	19.2374	0.479805	31.0072	0.564644	36.8404	0.84205	53.5751	0.16239	10.776	0.425813	28.0063	0.702893	44.4184
0.086218	5.25111	0.021043	1.14287	0.288934	18.176	0.480161	29.268	0.565342	34.7722	0.842479	50.6027	0.164304	10.4243	0.426632	26.44	0.70339	41.9783
0.0910849	5.24964	0.0228413	1.18078	0.290042	17.2356	0.480539	27.717	0.566079	32.9304	0.842932	47.9468	0.165929	10.1585	0.427497	25.0474	0.703916	39.7968
