Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
422  Points		422  Points		380  Points		288  Points		422  Points		394  Points		264  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00035	2.68467	1.00026	2.68455	0.433022	0.0611529	0.866024	-0.0443683	0.216532	0.0955958	1.00232	2.57671	0.649527	0.130864
0.997672	2.68378	0.997581	2.6837	0.433082	0.0901673	0.86598	-0.0746637	0.216627	0.130957	0.999749	2.57337	0.649657	0.209906
0.995	2.68199	0.994909	2.68191	0.433201	0.148005	0.865875	-0.134872	0.216793	0.201509	0.997189	2.56646	0.649945	0.36401
0.99233	2.68014	0.992239	2.68008	0.433377	0.205445	0.865711	-0.194105	0.217028	0.27155	0.994636	2.55906	0.650382	0.508601
0.989661	2.67826	0.98957	2.67823	0.43361	0.262435	0.865488	-0.251995	0.217334	0.341005	0.992091	2.55112	0.650958	0.641274
0.986995	2.67632	0.986904	2.67628	0.4339	0.318785	0.865209	-0.308152	0.217708	0.409805	0.989554	2.54259	0.65166	0.760682
0.98433	2.67436	0.984239	2.67427	0.434245	0.374375	0.864875	-0.36223	0.21815	0.477642	0.987026	2.53351	0.652473	0.866647
0.981667	2.67233	0.981576	2.67224	0.434646	0.429139	0.864487	-0.414055	0.218659	0.544508	0.984507	2.52376	0.653386	0.959763
0.979006	2.67026	0.978916	2.67019	0.4351	0.482944	0.86405	-0.463456	0.219235	0.610296	0.981999	2.51327	0.654385	1.04105
0.976348	2.66812	0.976257	2.66807	0.435608	0.535697	0.863564	-0.510175	0.219875	0.674797	0.979501	2.50208	0.65546	1.11176
0.973691	2.66592	0.973601	2.66584	0.436167	0.5873	0.863033	-0.554129	0.220579	0.738023	0.977014	2.4901	0.6566	1.17319
0.971037	2.66368	0.970947	2.66361	0.436778	0.637728	0.86246	-0.595326	0.221345	0.799827	0.97454	2.47732	0.657797	1.22672
