Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
417  Points		418  Points		379  Points		233  Points		400  Points		368  Points		245  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00005	2.44016	1.00074	2.44015	0.433029	717.264	0.866024	1935.37	0.216507	2551.28	1.0011	2.77482	0.727363	2523.49
0.997635	2.44021	0.998328	2.44019	0.433129	270.748	0.866015	599.943	0.216549	200.344	0.999789	2.77886	0.727411	566.404
0.99523	2.44027	0.995921	2.44025	0.433318	166.932	0.865996	354.986	0.216664	104.32	0.998485	2.78294	0.727519	319.047
0.992831	2.44035	0.99352	2.44032	0.433596	120.718	0.865967	252.061	0.21685	70.5678	0.997187	2.78706	0.727687	222.106
0.990438	2.44044	0.991125	2.44041	0.43396	94.5896	0.865929	195.4	0.217109	53.3573	0.995896	2.79122	0.727914	170.379
0.988052	2.44055	0.988737	2.44052	0.434409	77.7974	0.86588	159.533	0.217438	42.9297	0.99461	2.79542	0.7282	138.221
0.985673	2.44068	0.986356	2.44064	0.434939	66.1015	0.865823	134.787	0.217838	35.9409	0.99333	2.79966	0.728543	116.299
0.9833	2.44082	0.983981	2.44078	0.435548	57.4913	0.865755	116.684	0.218307	30.9347	0.992055	2.80394	0.728942	100.4
0.980935	2.44099	0.981614	2.44094	0.436233	50.8909	0.865678	102.865	0.218845	27.1754	0.990787	2.80826	0.729396	88.3428
0.978576	2.44117	0.979253	2.44111	0.43699	45.6723	0.865592	91.9699	0.219451	24.2512	0.989523	2.81262	0.729903	78.8875
0.976225	2.44137	0.9769	2.44131	0.437815	41.4442	0.865497	83.1592	0.220122	21.9134	0.988266	2.81702	0.730462	71.2752
0.97388	2.44159	0.974554	2.44152	0.438706	37.9504	0.865392	75.8867	0.220859	20.0033	0.987013	2.82146	0.731071	65.0158
0.971544	2.44183	0.972215	2.44176	0.439659	35.0158	0.865278	69.7819	0.22166	18.4146	0.985766	2.82594	0.731728	59.7791
0.969214	2.44209	0.969883	2.44201	0.44067	32.5169	0.865156	64.5842	0.222522	17.0735	0.984524	2.83046	0.732431	55.334
0.966892	2.44237	0.967559	2.44228	0.441735	30.3639	0.865024	60.1053	0.223446	15.9272	0.983288	2.83503	0.733179	51.5142
0.964578	2.44266	0.965242	2.44258	0.442853	28.4901	0.864884	56.2057	0.224428	14.9368	0.982056	2.83963	0.73397	48.1968
0.962271	2.44299	0.962934	2.44289	0.444018	26.8449	0.864736	52.7798	0.225468	14.0731	0.980829	2.84427	0.734802	45.2893
0.959973	2.44333	0.960633	2.44323	0.445229	25.3892	0.864579	49.746	0.226563	13.3137	0.979607	2.84896	0.735672	42.7204
0.957682	2.44369	0.958339	2.44359	0.446482	24.0923	0.864415	47.0407	0.227713	12.6414	0.97839	2.85368	0.736581	40.4344
0.955399	2.44408	0.956054	2.44397	0.447776	22.9297	0.864242	44.6131	0.228915	12.0422	0.977177	2.85845	0.737524	38.3874
0.953124	2.44449	0.953777	2.44437	0.449106	21.8818	0.864062	42.4226	0.230167	11.5053	0.975969	2.86326	0.738502	36.5437
0.950857	2.44492	0.951508	2.44479	0.450472	20.9325	0.863874	40.436	0.231468	11.0216	0.974766	2.86811	0.739512	34.8748
0.948599	2.44538	0.949247	2.44524	0.45187	20.0686	0.863679	38.6261	0.232817	10.5838	0.973567	2.873	0.740553	33.3571
0.946349	2.44585	0.946995	2.44571	0.4533	19.2793	0.863477	36.9702	0.234211	10.186	0.972373	2.87794	0.741623	31.9709
0.944107	2.44636	0.944751	2.44621	0.454757	18.5552	0.863269	35.4495	0.235648	9.82299	0.971182	2.88291	0.742721	30.7001
0.941873	2.44689	0.942515	2.44673	0.456242	17.8888	0.863053	34.0481	0.237127	9.49062	0.969996	2.88793	0.743845	29.5307
0.939649	2.44744	0.940287	2.44728	0.457752	17.2734	0.862832	32.7524	0.238647	9.18528	0.968814	2.89299	0.744994	28.4513
0.937432	2.44802	0.938068	2.44785	0.459286	16.7035	0.862604	31.5508	0.240206	8.90392	0.967636	2.89809	0.746167	27.4519
0.935224	2.44862	0.935858	2.44844	0.460842	16.1742	0.86237	30.4336	0.241801	8.64393	0.966461	2.90323	0.747362	26.5239
0.933025	2.44925	0.933656	2.44907	0.462419	15.6814	0.862131	29.392	0.243432	8.40304	0.965291	2.90842	0.748579	25.6601
0.930835	2.44991	0.931463	2.44971	0.464016	15.2214	0.861887	28.4187	0.244881	8.20717	0.964124	2.91365	0.749817	24.8539
0.928653	2.45059	0.929279	2.45039	0.465631	14.7911	0.861638	27.5071	0.246136	8.04962	0.962961	2.91892	0.751073	24.0999
0.92648	2.4513	0.927104	2.45109	0.467263	14.3877	0.861384	26.6515	0.247188	7.9254	0.961801	2.92423	0.752349	23.3932
0.924315	2.45203	0.924937	2.45182	0.468911	14.0089	0.861126	25.847	0.248027	7.83085	0.960644	2.92959	0.753641	22.7295
0.92216	2.45279	0.922778	2.45257	0.470575	13.6523	0.860863	25.0891	0.248648	7.76328	0.959491	2.93499	0.75495	22.1049
0.920013	2.45358	0.920629	2.45335	0.472254	13.3162	0.860597	24.3738	0.249048	7.72089	0.958341	2.94043	0.756274	21.5162
0.917875	2.4544	0.918489	2.45416	0.473945	12.9988	0.860327	23.6976	0.249626	7.66106	0.957194	2.94591	0.757614	20.9604
0.915746	2.45525	0.916357	2.455	0.47565	12.6987	0.860054	23.0575	0.250257	7.59749	0.95605	2.95144	0.758967	20.4347
0.913625	2.45612	0.914234	2.45587	0.477366	12.4144	0.859778	22.4506	0.251121	7.51338	0.954909	2.95701	0.760334	19.9368
0.911514	2.45702	0.91212	2.45676	0.479094	12.1447	0.859499	21.8744	0.252223	7.4107	0.953771	2.96262	0.761714	19.4647
0.909411	2.45795	0.910015	2.45768	0.480832	11.8886	0.859218	21.3267	0.25357	7.29174	0.952635	2.96827	0.763105	19.0162
0.907317	2.45891	0.907918	2.45863	0.482579	11.6451	0.858935	20.8053	0.255168	7.159	0.951501	2.97397	0.764508	18.5898
0.905231	2.4599	0.90583	2.45962	0.484337	11.4131	0.85865	20.3084	0.257024	7.01506	0.95037	2.97971	0.765922	18.1837
0.903155	2.46092	0.903751	2.46062	0.486102	11.1921	0.858363	19.8344	0.258904	6.87936	0.949241	2.9855	0.767346	17.7967
0.901087	2.46197	0.901681	2.46166	0.487876	10.9811	0.858076	19.3817	0.260807	6.75124	0.948114	2.99132	0.768779	17.4274
0.899028	2.46304	0.899619	2.46273	0.489658	10.7795	0.857788	18.9489	0.262731	6.6301	0.946989	2.99719	0.770222	17.0746
0.896977	2.46415	0.897565	2.46383	0.491446	10.5868	0.857499	18.5347	0.264675	6.51539	0.945866	3.0031	0.771673	16.7372
0.894935	2.46528	0.895521	2.46495	0.493241	10.4022	0.857211	18.138	0.266638	6.40664	0.944744	3.00906	0.773132	16.4142
0.892901	2.46645	0.893485	2.46611	0.495042	10.2254	0.856922	17.7576	0.26862	6.30339	0.943624	3.01506	0.774599	16.1048
0.890875	2.46764	0.891457	2.4673	0.496848	10.0559	0.856634	17.3927	0.270618	6.20525	0.942506	3.0211	0.776073	15.8081
0.888858	2.46887	0.889437	2.46851	0.49866	9.89309	0.856347	17.0422	0.272632	6.11186	0.941388	3.02718	0.777553	15.5233
0.88685	2.47012	0.887426	2.46976	0.500477	9.73672	0.856061	16.7054	0.274662	6.02287	0.940272	3.0333	0.77904	15.2497
0.884849	2.47141	0.885423	2.47103	0.502297	9.58638	0.855776	16.3814	0.276706	5.938	0.939156	3.03947	0.780533	14.9868
0.882856	2.47272	0.883428	2.47234	0.504122	9.44173	0.855494	16.0696	0.278763	5.85696	0.938041	3.04568	0.782031	14.7338
0.880872	2.47406	0.881442	2.47367	0.50595	9.30244	0.855213	15.7693	0.280833	5.7795	0.936927	3.05193	0.783535	14.4902
0.878895	2.47544	0.879463	2.47504	0.507782	9.16821	0.854935	15.4799	0.282914	5.70539	0.935813	3.05822	0.785043	14.2555
0.876926	2.47684	0.877492	2.47643	0.509616	9.03878	0.854659	15.2008	0.285007	5.63441	0.934699	3.06456	0.786555	14.0292
0.874965	2.47827	0.875528	2.47786	0.511452	8.91388	0.854387	14.9314	0.287109	5.56637	0.933585	3.07094	0.788072	13.8109
0.873011	2.47973	0.873572	2.47931	0.513291	8.79328	0.854118	14.6713	0.289221	5.50109	0.932471	3.07735	0.789592	13.6001
0.871065	2.48123	0.871624	2.48079	0.515131	8.67676	0.853853	14.4201	0.291342	5.43839	0.931356	3.08381	0.791116	13.3966
0.869126	2.48275	0.869683	2.48231	0.516973	8.5641	0.853592	14.1772	0.29347	5.37813	0.930241	3.09031	0.792642	13.1998
0.867195	2.4843	0.867749	2.48385	0.518579	8.46893	0.853336	13.9423	0.295606	5.32016	0.929125	3.09685	0.794172	13.0095
0.86527	2.48588	0.865822	2.48542	0.519949	8.38992	0.853084	13.715	0.297749	5.26435	0.928008	3.10343	0.795703	12.8253
0.863352	2.48748	0.863903	2.48702	0.521081	8.326	0.852837	13.4949	0.299897	5.21058	0.92689	3.11005	0.797237	12.647
0.861441	2.48912	0.86199	2.48865	0.521977	8.27633	0.852595	13.2817	0.302051	5.15872	0.925771	3.11671	0.798773	12.4742
0.859536	2.49079	0.860083	2.4903	0.522636	8.2403	0.852359	13.0752	0.304209	5.10868	0.92465	3.12341	0.800309	12.3068
0.857638	2.49248	0.858183	2.49199	0.523057	8.21745	0.85213	12.875	0.306371	5.06035	0.923526	3.13015	0.801848	12.1445
0.855746	2.4942	0.856289	2.4937	0.523663	8.18489	0.851906	12.6807	0.308537	5.01365	0.922401	3.13693	0.803387	11.9869
0.85386	2.49595	0.854402	2.49544	0.524322	8.14987	0.85169	12.4923	0.310706	4.96847	0.921274	3.14374	0.804926	11.834
0.85198	2.49773	0.85252	2.49721	0.525218	8.10286	0.85148	12.3094	0.312877	4.92475	0.920144	3.15059	0.806466	11.6856
0.850106	2.49953	0.850644	2.49901	0.52635	8.0444	0.851277	12.1318	0.31505	4.88241	0.919011	3.15748	0.808006	11.5413
0.848237	2.50136	0.848774	2.50083	0.52772	7.97515	0.851083	11.9593	0.317224	4.84137	0.917874	3.16441	0.809546	11.4011
0.846373	2.50322	0.846909	2.50268	0.529326	7.89585	0.850896	11.7916	0.319399	4.80157	0.916735	3.17137	0.811085	11.2648
0.844515	2.5051	0.845049	2.50456	0.531168	7.80733	0.850717	11.6286	0.321574	4.76295	0.915592	3.17836	0.812624	11.1321
0.842661	2.50701	0.843193	2.50646	0.533009	7.72134	0.850547	11.4701	0.323749	4.72545	0.914445	3.1854	0.814161	11.0031
0.840812	2.50894	0.841343	2.50838	0.534848	7.63778	0.850386	11.316	0.325922	4.68901	0.913293	3.19246	0.815698	10.8774
