Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
407  Points		408  Points		380  Points		218  Points		399  Points		325  Points		202  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00089	2.08875	1.00199	2.09177	0.433015	0.153439	0.866025	-0.00200482	0.216539	0.105596	1.00017	1.30922	0.821287	0.0226219
0.998813	2.0859	0.999906	2.0889	0.433168	0.269361	0.866023	-0.00283116	0.216644	0.142224	0.998869	1.3107	0.82131	0.0364483
0.996738	2.08029	0.997829	2.08324	0.433552	0.491208	0.866019	-0.00453023	0.216822	0.215274	0.997562	1.31375	0.82136	0.0641485
0.994669	2.07481	0.995756	2.07772	0.434146	0.689737	0.866014	-0.00619515	0.217073	0.287887	0.996251	1.31699	0.821438	0.0918173
0.992605	2.06938	0.99369	2.07223	0.434926	0.860868	0.866007	-0.00779176	0.217395	0.359883	0.994938	1.32043	0.821543	0.119423
0.990546	2.06399	0.991629	2.0668	0.435861	1.00468	0.865998	-0.00942507	0.217789	0.431167	0.993621	1.32411	0.821676	0.146903
0.988493	2.05867	0.989573	2.06148	0.436927	1.12365	0.865988	-0.0110451	0.218254	0.501546	0.9923	1.32801	0.821835	0.174219
0.986445	2.05348	0.987522	2.05621	0.4381	1.22156	0.865976	-0.0126387	0.218789	0.570894	0.990976	1.33207	0.822023	0.201465
0.984403	2.0484	0.985477	2.05105	0.43936	1.30219	0.865963	-0.0141792	0.219391	0.639135	0.989647	1.33637	0.822237	0.228572
0.982365	2.04343	0.983436	2.04602	0.440694	1.36892	0.865948	-0.0157004	0.220062	0.706115	0.988314	1.34091	0.822478	0.255488
0.980332	2.03852	0.981401	2.04108	0.442087	1.42463	0.865932	-0.0171829	0.220798	0.771786	0.986976	1.34565	0.822746	0.282194
0.978304	2.03372	0.97937	2.03621	0.443532	1.47159	0.865914	-0.0185879	0.221599	0.836051	0.985633	1.35063	0.82304	0.308655
0.976281	2.02906	0.977345	2.03151	0.445019	1.5116	0.865895	-0.0200113	0.222464	0.898805	0.984285	1.35583	0.823361	0.334886
0.974262	2.0245	0.975323	2.02687	0.446543	1.54603	0.865874	-0.021385	0.22339	0.960011	0.982932	1.36127	0.823707	0.360915
0.972248	2.02008	0.973307	2.02236	0.448099	1.57598	0.865852	-0.022659	0.224376	1.01959	0.981573	1.36697	0.82408	0.386629
0.970238	2.01573	0.971295	2.01802	0.449682	1.60234	0.865829	-0.0239071	0.225421	1.07749	0.980209	1.3729	0.824477	0.412059
0.968232	2.01155	0.969287	2.01375	0.45129	1.62568	0.865804	-0.0251035	0.226522	1.13374	0.978839	1.37905	0.8249	0.437267
0.966231	2.00752	0.967283	2.00963	0.452921	1.64654	0.865779	-0.026283	0.227679	1.18828	0.977462	1.38544	0.825348	0.462117
0.964233	2.00362	0.965284	2.00565	0.45457	1.66538	0.865752	-0.027342	0.228889	1.2411	0.976079	1.39209	0.825821	0.486598
0.962239	1.99988	0.963288	2.00184	0.456238	1.68252	0.865724	-0.0283335	0.230152	1.29214	0.974689	1.39896	0.826318	0.510776
0.960249	1.99632	0.961296	1.9982	0.457922	1.69817	0.865696	-0.0292765	0.231463	1.34146	0.973292	1.40611	0.826838	0.534607
0.958263	1.99291	0.959307	1.99466	0.459621	1.71249	0.865666	-0.0301226	0.232824	1.38905	0.971888	1.41348	0.827383	0.558091
0.956279	1.98965	0.957322	1.9913	0.461333	1.7258	0.865636	-0.0309482	0.234231	1.43492	0.970476	1.42112	0.82795	0.581226
0.954299	1.98651	0.955341	1.98812	0.463059	1.73819	0.865604	-0.031646	0.235682	1.47917	0.969057	1.42904	0.828541	0.603924
0.952322	1.98361	0.953362	1.98516	0.464796	1.74971	0.865573	-0.0322618	0.237177	1.52173	0.967629	1.43716	0.829153	0.626269
0.950348	1.98093	0.951386	1.98235	0.466544	1.76045	0.86554	-0.0328	0.238514	1.55748	0.966194	1.44552	0.829788	0.648253
0.948376	1.97843	0.949413	1.97968	0.468303	1.77058	0.865507	-0.0332699	0.239677	1.58701	0.96475	1.45416	0.830445	0.669776
0.946407	1.97612	0.947442	1.97729	0.470071	1.7801	0.865474	-0.033603	0.240656	1.61078	0.963297	1.46306	0.831122	0.690897
0.94444	1.974	0.945474	1.97511	0.471849	1.78908	0.86544	-0.0338359	0.241439	1.62914	0.961835	1.47218	0.831821	0.711648
0.942474	1.97212	0.943508	1.97308	0.473635	1.79759	0.865407	-0.0340417	0.242021	1.64237	0.960364	1.48157	0.83254	0.732002
0.940511	1.97042	0.941544	1.97128	0.47543	1.80559	0.865373	-0.0341066	0.242396	1.65079	0.958884	1.49118	0.833279	0.751913
0.938549	1.96902	0.939581	1.96976	0.477232	1.8132	0.865339	-0.0340631	0.242938	1.66277	0.957394	1.50104	0.834038	0.77137
