Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
400  Points		400  Points		378  Points		212  Points		400  Points		311  Points		171  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00154	2.55008	1.00108	2.55038	0.435527	797.23	0.866025	1925.76	0.216507	1528.26	1.00094	3.29448	0.870459	20581
0.99952	2.5514	0.999058	2.5517	0.436807	283.214	0.866026	599.024	0.216554	190.345	0.999424	3.3003	0.870471	838.347
0.997499	2.55273	0.997036	2.55303	0.438309	172.675	0.866027	354.674	0.216675	101.548	0.997898	3.30614	0.870503	427.904
0.995478	2.55407	0.995016	2.55438	0.43987	124.455	0.866029	251.915	0.216869	69.293	0.996363	3.31198	0.870556	287.278
0.993459	2.55542	0.992997	2.55573	0.441458	97.4436	0.866031	195.325	0.217136	52.6292	0.99482	3.31784	0.870631	216.231
0.99144	2.55677	0.990978	2.55709	0.443064	80.172	0.866034	159.496	0.217475	42.4607	0.993269	3.32371	0.870726	173.368
0.989422	2.55814	0.98896	2.55845	0.444685	68.1776	0.866038	134.774	0.217885	35.6149	0.991708	3.32958	0.870842	144.696
0.987403	2.55951	0.986942	2.55983	0.446317	59.3628	0.866042	116.688	0.218367	30.6961	0.990138	3.33547	0.870979	124.169
0.985385	2.56089	0.984923	2.56121	0.447961	52.6116	0.866047	102.882	0.218918	26.994	0.988559	3.34136	0.871136	108.749
0.983367	2.56228	0.982905	2.5626	0.449614	47.2755	0.866052	91.997	0.219538	24.1094	0.986971	3.34726	0.871314	96.7427
0.981348	2.56367	0.980886	2.56399	0.451278	42.9521	0.866059	83.1953	0.220225	21.8003	0.985372	3.35316	0.871513	87.1292
0.979328	2.56507	0.978866	2.56539	0.452951	39.3782	0.866066	75.9309	0.220978	19.9116	0.983764	3.35908	0.871732	79.2588
0.977307	2.56647	0.976845	2.5668	0.454632	36.3747	0.866073	69.8334	0.221796	18.3394	0.982146	3.36499	0.871972	72.6971
0.975285	2.56788	0.974822	2.5682	0.456323	33.8152	0.866082	64.6426	0.222677	17.0113	0.980517	3.37092	0.872231	67.1432
0.973262	2.56929	0.972798	2.56961	0.458021	31.6081	0.866091	60.1701	0.22362	15.8754	0.978878	3.37685	0.872511	62.3818
0.971236	2.5707	0.970772	2.57103	0.459729	29.6855	0.866101	56.2767	0.224624	14.8935	0.977229	3.38278	0.872811	58.2547
