Sym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
420  Points		420  Points		380  Points		240  Points		401  Points		381  Points		251  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.00185	2.52093	1.00158	2.52046	0.433013	0.0453823	0.866025	-0.0120549	0.216523	0.0851249	1.00031	1.49269	0.698268	0.118483
0.999343	2.5186	0.999074	2.51806	0.433058	0.0842197	0.866013	-0.0195267	0.216608	0.121167	0.99882	1.48659	0.698386	0.165599
0.996837	2.51378	0.996569	2.51322	0.433181	0.161648	0.865986	-0.0343156	0.216764	0.19307	0.997346	1.47452	0.698597	0.258849
0.994335	2.50883	0.994068	2.50831	0.43338	0.238422	0.865944	-0.0489879	0.216992	0.264514	0.995883	1.46276	0.698901	0.349588
0.991839	2.50378	0.991572	2.50325	0.433656	0.314148	0.865888	-0.0636865	0.217291	0.335472	0.994432	1.45139	0.699294	0.437125
0.989348	2.49862	0.989081	2.49807	0.434006	0.388472	0.865817	-0.0782648	0.217661	0.40572	0.992992	1.44033	0.699772	0.520858
0.986862	2.4934	0.986596	2.49281	0.434429	0.461118	0.865732	-0.092689	0.218099	0.475066	0.991563	1.42958	0.700331	0.600276
0.984381	2.48799	0.984115	2.48742	0.434924	0.531881	0.865633	-0.106978	0.218607	0.543477	0.990144	1.41916	0.700968	0.675224
0.981906	2.48247	0.981641	2.48192	0.435489	0.600526	0.865519	-0.121171	0.219182	0.610796	0.988736	1.40899	0.701677	0.745565
0.979436	2.47688	0.979171	2.47629	0.436121	0.666926	0.865391	-0.13517	0.219824	0.676885	0.987337	1.39904	0.702453	0.811198
0.976971	2.47116	0.976708	2.47048	0.436818	0.730917	0.86525	-0.148956	0.22053	0.74164	0.985949	1.38937	0.703292	0.872183
0.974513	2.46526	0.97425	2.4646	0.437577	0.79243	0.865095	-0.162576	0.221301	0.805028	0.98457	1.3799	0.70419	0.928723
0.972061	2.45928	0.971798	2.45864	0.438396	0.851412	0.864926	-0.17595	0.222134	0.866981	0.9832	1.37068	0.705143	0.981053
0.969614	2.4532	0.969352	2.45253	0.439273	0.907761	0.864744	-0.189093	0.223028	0.927363	0.981839	1.36169	0.706145	1.02938
0.967174	2.44694	0.966912	2.44629	0.440204	0.96153	0.864549	-0.201945	0.223981	0.98608	0.980487	1.35289	0.707193	1.07396
0.96474	2.44058	0.964479	2.43987	0.441188	1.01274	0.864342	-0.214563	0.224992	1.0432	0.979144	1.34429	0.708284	1.1151
0.962312	2.43409	0.962052	2.43335	0.442222	1.06151	0.864122	-0.226888	0.226059	1.09867	0.977809	1.33586	0.709414	1.15302
0.959891	2.42743	0.959632	2.42674	0.443303	1.10774	0.86389	-0.238884	0.227181	1.15234	0.976483	1.32758	0.710581	1.18794
0.957476	2.42071	0.957218	2.42	0.444429	1.1516	0.863646	-0.250571	0.228355	1.2043	0.975165	1.3195	0.711781	1.22018
0.955069	2.41385	0.954811	2.41312	0.445597	1.19321	0.863391	-0.261899	0.22958	1.25458	0.973855	1.31158	0.713012	1.25
0.952668	2.40681	0.952411	2.40603	0.446805	1.2325	0.863124	-0.272942	0.230854	1.30305	0.972552	1.30379	0.714271	1.27756
