Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
423  Points		432  Points		422  Points		385  Points		338  Points		432  Points		393  Points		268  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.00252	2.41373	0.216532	253.475	1.00002	2.41304	0.433027	589.539	0.866021	5814.46	0.216527	282.799	1.00176	2.5947	0.649521	2969.6
0.9998	2.41298	0.216627	117.078	0.997304	2.41228	0.433092	250.264	0.865793	756.173	0.216616	122.959	0.99912	2.59457	0.649579	534.744
0.997086	2.41222	0.216791	76.1659	0.99459	2.41153	0.433209	158.884	0.86525	404.135	0.216774	78.6065	0.996483	2.59443	0.649717	293.887
0.994372	2.41147	0.217025	56.4827	0.991877	2.41077	0.433377	116.418	0.864461	275.568	0.217001	57.8095	0.993848	2.59429	0.649935	202.674
0.991659	2.41071	0.217327	44.9176	0.989165	2.41002	0.433598	91.8909	0.863498	208.926	0.217297	45.7492	0.991214	2.59416	0.650231	154.713
0.988947	2.40996	0.217697	37.3129	0.986454	2.40926	0.433869	75.9224	0.862417	168.143	0.217662	37.882	0.988581	2.59404	0.650603	125.144
0.986236	2.4092	0.218135	31.9359	0.983744	2.4085	0.434191	64.7017	0.861255	140.611	0.218093	32.3494	0.985951	2.59391	0.651049	105.095
0.983526	2.40844	0.218639	27.936	0.981035	2.40774	0.434564	56.3879	0.860039	120.773	0.218591	28.2497	0.983322	2.59379	0.651566	90.61
0.980818	2.40768	0.219208	24.8466	0.978328	2.40698	0.434985	49.9827	0.858786	105.799	0.219155	25.0926	0.980696	2.59368	0.652152	79.6579
0.97811	2.40692	0.219841	22.3906	0.975621	2.40621	0.435455	44.8981	0.857507	94.0955	0.219782	22.5884	0.978072	2.59357	0.652804	71.0888
0.975404	2.40615	0.220537	20.3927	0.972916	2.40545	0.435973	40.7651	0.856212	84.6965	0.220472	20.5552	0.97545	2.59347	0.653518	64.2028
0.972698	2.40539	0.221294	18.737	0.970212	2.40469	0.436537	37.3403	0.854907	76.9825	0.221224	18.8727	0.972831	2.59338	0.654291	58.5496
0.969994	2.40463	0.222111	17.3436	0.967509	2.40392	0.437147	34.4568	0.853594	70.5378	0.222036	17.4585	0.970216	2.59329	0.65512	53.8263
0.967292	2.40386	0.222987	16.1555	0.964808	2.40316	0.437802	31.9964	0.852278	65.073	0.222907	16.254	0.967604	2.59321	0.656003	49.8216
0.96459	2.4031	0.22392	15.1312	0.962108	2.40239	0.4385	29.8729	0.850961	60.3806	0.223835	15.2165	0.964995	2.59314	0.656934	46.3837
0.961891	2.40233	0.224907	14.2395	0.959409	2.40163	0.439241	28.022	0.849644	56.3077	0.224817	14.3141	0.962391	2.59309	0.657913	43.4006
0.959192	2.40157	0.225949	13.4568	0.956712	2.40086	0.440023	26.3947	0.84833	52.7394	0.225854	13.5225	0.959791	2.59304	0.658935	40.7881
