Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
457  Points		492  Points		173  Points		139  Points		119  Points		91  Points		306  Points		151  Points		121  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00333205	7.44285	0.000344446	0.479705	0.279515	0.119236	0.524096	0.0336051	0.559039	0.11679	0.838529	0.0456964	0.139765	0.286386	0.419263	0.0645122	0.698774	0.0503385
0.0102665	7.44193	0.000791385	0.573943	0.279626	0.193731	0.524128	0.0541224	0.559148	0.165564	0.838571	0.0723254	0.140032	0.478371	0.419323	0.11775	0.698821	0.0815589
0.0171993	7.43943	0.00141393	0.75767	0.279876	0.34251	0.524197	0.095386	0.559347	0.262961	0.838663	0.125626	0.140656	0.859065	0.419483	0.224144	0.698926	0.144019
0.0241291	7.43569	0.00220322	0.931143	0.280264	0.490655	0.524305	0.137191	0.559638	0.359903	0.838805	0.178905	0.141632	1.23161	0.419741	0.330365	0.699089	0.206464
0.0310548	7.43069	0.00314901	1.09279	0.28079	0.637897	0.524453	0.179638	0.560018	0.456227	0.838997	0.232145	0.142951	1.59291	0.420098	0.436313	0.699311	0.268804
0.0379753	7.42436	0.00423951	1.24161	0.281453	0.783918	0.52464	0.223004	0.560488	0.551831	0.839238	0.285377	0.144601	1.94036	0.420554	0.541861	0.69959	0.331082
0.0448893	7.41674	0.00546261	1.37717	0.282251	0.92845	0.524868	0.267403	0.561046	0.646505	0.839529	0.338521	0.146567	2.27197	0.421108	0.646974	0.699928	0.393309
0.0517956	7.40782	0.00680571	1.49932	0.283183	1.07132	0.525138	0.312987	0.561693	0.740199	0.839869	0.391562	0.148834	2.58643	0.42176	0.751587	0.700323	0.455362
0.058693	7.3975	0.00825643	1.60841	0.284247	1.21227	0.525452	0.359991	0.562426	0.832811	0.840258	0.444542	0.151386	2.88282	0.422508	0.855562	0.700776	0.517284
