Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
476  Points		491  Points		477  Points		243  Points		128  Points		400  Points		144  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.400118	1.48202	0.276924	2.23296	0.399137	1.47777	0.854616	2.41837			0.640514	1.29628	0.999684	4.47767
0.401502	1.48793	0.279004	2.23288	0.400517	1.48373	0.856851	2.37935			0.641719	1.29151	1.00383	4.44562
0.402891	1.49378	0.281084	2.23287	0.401902	1.48963	0.85905	2.34153			0.64292	1.28707		
0.404285	1.49959	0.283165	2.23283	0.403292	1.49548	0.861214	2.30486			0.644117	1.28295		
0.405685	1.5054	0.285245	2.23274	0.404689	1.50129	0.863344	2.26931			0.645311	1.27913		
0.40709	1.51112	0.287325	2.23273	0.40609	1.50706	0.865442	2.23491			0.646501	1.27561		
0.408501	1.51683	0.289406	2.23269	0.407497	1.51276	0.867509	2.20156			0.647688	1.27235		
0.409917	1.52248	0.291486	2.23263	0.408909	1.51843	0.869545	2.16925			0.648872	1.2694		
0.411338	1.52804	0.293566	2.2326	0.410326	1.52409	0.871551	2.13793			0.650053	1.26671		
0.412764	1.53361	0.295646	2.23259	0.411749	1.52966	0.873529	2.10762			0.651232	1.26427		
0.414196	1.53914	0.297726	2.23254	0.413177	1.53519	0.875478	2.0783			0.652409	1.26207		
0.415632	1.54458	0.299806	2.23248	0.414609	1.54071	0.877401	2.04983			0.653584	1.26008		
0.417074	1.54997	0.301886	2.23245	0.416047	1.54614	0.879298	2.0223			0.654757	1.25832		
0.41852	1.55538	0.303966	2.2324	0.417491	1.55156	0.88117	1.99564			0.655929	1.25678		
0.419972	1.56072	0.306046	2.23238	0.418939	1.55691	0.883017	1.96983			0.657099	1.25543		
0.421429	1.56595	0.308126	2.23237	0.420392	1.56219	0.88484	1.94487			0.658268	1.25424		
0.42289	1.5712	0.310206	2.23232	0.42185	1.5675	0.886641	1.92071			0.659436	1.25327		
0.424356	1.57639	0.312285	2.23226	0.423313	1.57272	0.888419	1.89728			0.660603	1.25246		
0.425828	1.58152	0.314365	2.23227	0.42478	1.57789	0.890176	1.87461			0.66177	1.25184		
0.427303	1.58668	0.316445	2.23224	0.426253	1.58304	0.891912	1.8527			0.662936	1.25138		
0.428784	1.59171	0.318525	2.23219	0.42773	1.5881	0.893628	1.83149			0.664102	1.25108		
0.430269	1.59668	0.320604	2.23216	0.429212	1.59316	0.895325	1.81099			0.665267	1.25089		
0.431759	1.60169	0.322684	2.23211	0.430699	1.59815	0.897003	1.79115			0.666433	1.25087		
0.433254	1.60662	0.324764	2.23208	0.43219	1.60309	0.898663	1.77193			0.667598	1.25097		
0.434753	1.6115	0.326843	2.23207	0.433686	1.60802	0.900305	1.75331			0.668764	1.2512		
0.436257	1.61631	0.328923	2.23203	0.435186	1.6129	0.90193	1.73532			0.66993	1.25161		
0.437765	1.62111	0.331002	2.23201	0.436691	1.61772	0.903538	1.71797			0.671096	1.25207		
0.439278	1.62588	0.333082	2.232	0.438201	1.62247	0.905131	1.70114			0.672263	1.25267		
0.440795	1.63058	0.335162	2.23196	0.439715	1.62723	0.906708	1.68488			0.67343	1.25337		
0.442316	1.63523	0.337241	2.23193	0.441233	1.63192	0.908271	1.66917			0.674598	1.2542		
0.443842	1.63983	0.33932	2.23189	0.442756	1.63657	0.909819	1.65392			0.675767	1.25512		
0.445372	1.64443	0.3414	2.23186	0.444283	1.64116	0.911353	1.63922			0.676937	1.25613		
0.446906	1.64897	0.343479	2.23185	0.445814	1.64573	0.912873	1.62503			0.678108	1.25723		
0.448444	1.65344	0.345559	2.23181	0.447349	1.65028	0.914381	1.6113			0.67928	1.25843		
0.449987	1.6579	0.347638	2.23179	0.448889	1.65476	0.915876	1.598			0.680453	1.25973		
0.451534	1.66233	0.349717	2.23178	0.450433	1.65919	0.917358	1.58515			0.681627	1.26107		
0.453084	1.66671	0.351797	2.23174	0.451981	1.66357	0.918829	1.57276			0.682803	1.26252		
0.454639	1.67102	0.353876	2.23171	0.453532	1.66796	0.920289	1.56078			0.68398	1.26404		
0.456198	1.67534	0.355955	2.2317	0.455089	1.67228	0.921738	1.54922			0.685158	1.26565		
0.457761	1.67958	0.358035	2.23166	0.456649	1.67652	0.923176	1.53802			0.686338	1.26729		
0.459328	1.68376	0.360114	2.23164	0.458213	1.6808	0.924604	1.52723			0.68752	1.26899		
0.460899	1.68797	0.362193	2.23163	0.459781	1.685	0.926022	1.51677			0.688703	1.2708		
0.462473	1.69209	0.364272	2.23163	0.461352	1.68914	0.92743	1.50671			0.689888	1.27265		
0.464052	1.69616	0.366351	2.23159	0.462928	1.69327	0.928829	1.49699			0.691074	1.27453		
0.465634	1.70025	0.36843	2.23157	0.464508	1.69734	0.930219	1.48759			0.692263	1.27653		
0.46722	1.70427	0.37051	2.23156	0.466091	1.70143	0.931601	1.47854			0.693453	1.27856		
0.46881	1.70826	0.372589	2.23152	0.467678	1.70542	0.932975	1.46979			0.694645	1.2806		
0.470403	1.71219	0.374668	2.23149	0.469269	1.70935	0.93434	1.4614			0.695839	1.28271		
0.472	1.71607	0.376747	2.23145	0.470863	1.71333	0.935698	1.45324			0.697035	1.28487		
0.473601	1.71994	0.378826	2.23142	0.472461	1.71723	0.937048	1.44536			0.698233	1.28705		
0.475205	1.72379	0.380905	2.23145	0.474063	1.72104	0.938391	1.43779			0.699433	1.28931		
