Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
0.290905	6.86244	0.0710486	1.8817	0.272694	7.212	0.401531	9.4516	0.497354	11.7922	0.642845	15.2796	0.357445	8.53486	0.52094	12.2827
0.294022	6.78681	0.073159	1.89093	0.276813	7.14488	0.407134	9.37783	0.502521	11.6572	0.646278	15.0284	0.360485	8.51543	0.524853	12.109
0.296963	6.71039	0.0752684	1.8997	0.280715	7.07543	0.412867	9.31007	0.507787	11.5301	0.649763	14.789	0.362717	8.50135	0.528813	11.9436
0.29974	6.63348	0.0773768	1.90805	0.284404	7.00394	0.418719	9.24774	0.513147	11.4104	0.6533	14.5607	0.364145	8.49243	0.532819	11.7861
0.302364	6.55637	0.0794842	1.916	0.287888	6.93071	0.424678	9.19025	0.518598	11.2976	0.656886	14.3428	0.366195	8.47971	0.536871	11.6359
0.304848	6.47932	0.0815906	1.92357	0.291175	6.85608	0.430735	9.1371	0.524137	11.1911	0.660521	14.1347	0.368422	8.46603	0.540967	11.4926
0.307201	6.40256	0.0836961	1.9308	0.294277	6.78037	0.436879	9.08782	0.529761	11.0906	0.664205	13.9357	0.371446	8.44767	0.545107	11.3558
0.309436	6.3263	0.0858006	1.9377	0.297204	6.7039	0.4431	9.04198	0.535466	10.9955	0.667937	13.7453	0.375262	8.42481	0.549292	11.2251
0.311562	6.2507	0.0879041	1.9443	0.299968	6.62696	0.449387	8.99919	0.541249	10.9056	0.671715	13.563	0.379866	8.39767	0.55352	11.1002
0.31359	6.17593	0.0900068	1.95061	0.30258	6.54985	0.455733	8.95911	0.547107	10.8205	0.675539	13.3883	0.385247	8.36646	0.557791	10.9807
0.315526	6.10211	0.0921087	1.95665	0.305052	6.47282	0.462129	8.92144	0.553038	10.7399	0.679409	13.2209	0.391394	8.33139	0.562106	10.8663
0.317381	6.02934	0.0942096	1.96244	0.307395	6.39609	0.468566	8.88589	0.559038	10.6635	0.683323	13.0603	0.397509	8.297	0.566465	10.7568
0.319162	5.95772	0.0963098	1.96799	0.30962	6.31987	0.475039	8.85222	0.565105	10.591	0.687281	12.9061	0.403588	8.26319	0.570867	10.652
0.320875	5.8873	0.0984092	1.97332	0.311738	6.24434	0.480702	8.82426	0.571237	10.5222	0.691283	12.758	0.409628	8.22987	0.575314	10.5515
0.322527	5.81815	0.100508	1.97845	0.313757	6.16965	0.485544	8.80131	0.577431	10.4568	0.695328	12.6158	0.415626	8.19693	0.579806	10.4552
0.324123	5.7503	0.102606	1.98337	0.315686	6.09591	0.489556	8.78291	0.583684	10.3947	0.699415	12.479	0.421577	8.1643	0.584343	10.3629
0.325669	5.68378	0.104703	1.9881	0.317535	6.02324	0.492732	8.7687	0.589995	10.3356	0.703544	12.3474	0.42748	8.13189	0.588925	10.2744
0.32717	5.61861	0.1068	1.99266	0.319309	5.95171	0.495069	8.75843	0.59636	10.2793	0.707715	12.2207	0.433331	8.09963	0.593555	10.1896
0.32863	5.5548	0.108896	1.99706	0.321017	5.8814	0.496565	8.75193	0.602778	10.2257	0.711927	12.0988	0.439126	8.06745	0.598231	10.1082
0.330052	5.49235	0.110991	2.00129	0.322664	5.81236	0.498718	8.7427	0.609247	10.1747	0.71618	11.9814	0.444861	8.03528	0.602954	10.0301
0.331441	5.43125	0.113086	2.00537	0.324256	5.74462	0.501058	8.73278	0.615764	10.1259	0.720474	11.8682	0.450535	8.00308	0.607726	9.95518
0.332799	5.3715	0.115181	2.00931	0.325798	5.67822	0.504242	8.71951	0.622327	10.0794	0.724808	11.7592	0.456142	7.97077	0.612547	9.88331
0.33413	5.31309	0.117274	2.01312	0.327295	5.61316	0.508271	8.70304	0.628934	10.035	0.729184	11.654	0.461681	7.93831	0.617418	9.81435
0.335437	5.25599	0.119368	2.0168	0.328751	5.54946	0.513143	8.68356	0.635582	9.99254	0.7336	11.5526	0.467147	7.90566	0.622338	9.74819
0.336721	5.2002	0.12146	2.02035	0.330171	5.48713	0.518858	8.66127	0.64227	9.95192	0.738058	11.4547	0.472539	7.87276	0.627308	9.68471
0.337985	5.14568	0.123553	2.02379	0.331557	5.42614	0.525411	8.63634	0.648996	9.91302	0.742556	11.3602	0.477852	7.8396	0.632329	9.62379
0.339231	5.09242	0.125645	2.02712	0.332913	5.36651	0.531956	8.61204	0.655757	9.87575	0.747096	11.2691	0.483085	7.80612	0.6374	9.56533
0.340462	5.04039	0.127736	2.03035	0.334242	5.30821	0.53849	8.58827	0.662551	9.84	0.751678	11.1811	0.488233	7.77231	0.642521	9.50923
0.341677	4.98957	0.129827	2.03347	0.335546	5.25122	0.545009	8.56497	0.669376	9.80568	0.756303	11.0961	0.493296	7.73813	0.647692	9.45538
0.342881	4.93993	0.131918	2.0365	0.336828	5.19554	0.55151	8.54206	0.676229	9.77269	0.760971	11.014	0.498271	7.70359	0.652912	9.40369
0.344072	4.89144	0.134009	2.03944	0.338091	5.14113	0.557991	8.51951	0.683108	9.74095	0.765683	10.9347	0.503156	7.66864	0.658181	9.35406
0.345254	4.84408	0.136099	2.04229	0.339336	5.08797	0.564449	8.49723	0.690011	9.71037	0.77044	10.8582	0.507949	7.6333	0.663499	9.30639
0.346427	4.79782	0.138188	2.04505	0.340565	5.03605	0.570882	8.47521	0.696935	9.68088	0.775243	10.7843	0.512649	7.59755	0.668862	9.26061
0.347593	4.75264	0.140278	2.04774	0.34178	4.98533	0.577288	8.45338	0.703878	9.6524	0.780093	10.7129	0.517254	7.5614	0.673574	9.22217
0.348751	4.7085	0.142367	2.05035	0.342982	4.93578	0.583664	8.43171	0.710836	9.62485	0.784992	10.644	0.521764	7.52484	0.677616	9.19043
0.349904	4.66538	0.144455	2.05288	0.344173	4.88739	0.590008	8.41016	0.717807	9.59815	0.789941	10.5775	0.526179	7.48789	0.680978	9.16488
0.351052	4.62325	0.146544	2.05535	0.345354	4.84013	0.596319	8.3887	0.724789	9.57225	0.794942	10.5133	0.530497	7.45056	0.683646	9.1451
0.352196	4.5821	0.148632	2.05775	0.346526	4.79396	0.602594	8.36731	0.731777	9.54707	0.799996	10.4513	0.534719	7.41286	0.685615	9.13079
0.353337	4.54188	0.15072	2.06008	0.347691	4.74886	0.608831	8.34595	0.738769	9.52254	0.805106	10.3916	0.538846	7.37481	0.686878	9.12173
0.354475	4.50259	0.152808	2.06235	0.348849	4.70481	0.61503	8.3246	0.745761	9.49859	0.810274	10.3341	0.542877	7.33643	0.688696	9.10886
0.355611	4.46419	0.154895	2.06457	0.350001	4.66178	0.621187	8.30324	0.75275	9.47518	0.815503	10.2786	0.546814	7.29775	0.690678	9.09504
0.356746	4.42666	0.156982	2.06672	0.351149	4.61973	0.627303	8.28184	0.759733	9.45222	0.820794	10.2252	0.550657	7.25879	0.693381	9.07655
0.357879	4.38997	0.159069	2.06882	0.352293	4.57866	0.633374	8.26039	0.766705	9.42966	0.826151	10.1739	0.554409	7.21957	0.696812	9.05363
0.359013	4.35411	0.161156	2.07087	0.353433	4.53852	0.6394	8.23887	0.773664	9.40744	0.831576	10.1245	0.558069	7.18013	0.70098	9.02661
0.360146	4.31905	0.163243	2.07286	0.354571	4.4993	0.645379	8.21726	0.779713	9.38831	0.837072	10.0771	0.561641	7.14049	0.705894	8.99584
0.36128	4.28478	0.165329	2.07481	0.355707	4.46098	0.651309	8.19555	0.784857	9.37215	0.842643	10.0317	0.565126	7.10068	0.711564	8.96169
0.362269	4.25553	0.167415	2.07671	0.356842	4.42352	0.65719	8.17372	0.789101	9.35886	0.848291	9.98811	0.568525	7.06074	0.717264	8.92871
0.363112	4.23104	0.169501	2.07856	0.357975	4.38691	0.66302	8.15176	0.792449	9.3484	0.854019	9.94645	0.571841	7.02068	0.722994	8.89684
0.36381	4.21109	0.171587	2.08037	0.359109	4.35111	0.668797	8.12966	0.794907	9.34073	0.85983	9.90663	0.575076	6.98055	0.728749	8.86602
0.364363	4.19551	0.173673	2.08213	0.360242	4.31612	0.67452	8.10742	0.796478	9.33583	0.865727	9.86863	0.578232	6.94037	0.734528	8.83617
0.36477	4.18416	0.175758	2.08386	0.361376	4.28191	0.680189	8.08501	0.798734	9.32879	0.871711	9.83242	0.581311	6.90016	0.740329	8.80723
0.36503	4.17694	0.177843	2.08555	0.362511	4.24846	0.685801	8.06243	0.801182	9.32116	0.877786	9.79797	0.584316	6.85996	0.746148	8.77916
0.365404	4.16663	0.179928	2.08719	0.363647	4.21574	0.691357	8.03968	0.804504	9.31079	0.883951	9.76523	0.587248	6.81979	0.751984	8.75189
0.365811	4.1555	0.182013	2.0888	0.364784	4.18374	0.696854	8.01675	0.808694	9.29769	0.890209	9.73417	0.590111	6.77968	0.757834	8.72536
0.366365	4.14051	0.184098	2.09038	0.365924	4.15244	0.702292	7.99363	0.813742	9.28187	0.896558	9.70473	0.592905	6.73964	0.763696	8.69953
0.367067	4.12178	0.186183	2.09192	0.367066	4.12182	0.707669	7.97032	0.819636	9.26331	0.903	9.67687	0.595635	6.69971	0.769568	8.67435
0.367917	4.09946	0.188267	2.09343	0.36821	4.09186	0.712986	7.94681	0.82636	9.24199	0.908688	9.65383	0.598301	6.65991	0.775446	8.64977
0.368916	4.07374	0.190352	2.0949	0.369357	4.06254	0.718241	7.9231	0.83304	9.22063	0.91359	9.63506	0.600906	6.62025	0.78133	8.62576
0.370064	4.04481	0.192436	2.09635	0.370507	4.03385	0.723433	7.89919	0.839674	9.19919	0.917681	9.62014	0.603452	6.58075	0.787216	8.60226
0.371216	4.0165	0.19452	2.09776	0.37166	4.00577	0.728563	7.87508	0.84626	9.17766	0.920939	9.60871	0.605942	6.54144	0.793102	8.57923
0.372371	3.98878	0.196604	2.09914	0.372816	3.97828	0.733628	7.85077	0.852798	9.15605	0.923347	9.6005	0.608377	6.50233	0.798987	8.55665
0.37353	3.96165	0.198688	2.1005	0.373976	3.95137	0.738629	7.82626	0.859288	9.13436	0.924894	9.59534	0.610759	6.46343	0.804867	8.53448
0.374692	3.93509	0.200772	2.10182	0.37514	3.92503	0.743566	7.80155	0.865729	9.11258	0.927125	9.58804	0.613091	6.42476	0.810742	8.51267
0.375857	3.90909	0.202856	2.10313	0.376307	3.89923	0.748437	7.77664	0.872123	9.09073	0.92956	9.58025	0.615375	6.38633	0.816609	8.49121
0.377027	3.88362	0.20494	2.1044	0.377478	3.87397	0.753243	7.75154	0.878472	9.06883	0.932889	9.56993	0.617611	6.34816	0.822466	8.47005
0.378201	3.85868	0.207023	2.10565	0.378654	3.84923	0.757984	7.72625	0.884777	9.04691	0.937126	9.55727	0.619803	6.31026	0.828311	8.44918
0.379379	3.83425	0.209106	2.10687	0.379833	3.82499	0.762659	7.70077	0.891041	9.02498	0.942288	9.54256	0.621951	6.27263	0.834143	8.42856
0.380561	3.81032	0.21119	2.10808	0.381017	3.80125	0.767269	7.67511	0.897266	9.00306	0.948395	9.52609	0.624058	6.23529	0.839958	8.40816
0.381748	3.78687	0.213273	2.10925	0.382205	3.77799	0.771814	7.64928	0.903454	8.9812	0.95547	9.50818	0.626125	6.19824	0.845757	8.38798
0.382939	3.7639	0.215356	2.11041	0.383398	3.75519	0.776293	7.62328	0.909609	8.9594	0.962612	9.49125	0.628154	6.1615	0.851536	8.36797
0.384134	3.74139	0.217439	2.11154	0.384596	3.73286	0.780707	7.59712	0.915733	8.9377	0.969817	9.47524	0.630146	6.12506	0.857295	8.34813
0.385335	3.71933	0.219522	2.11266	0.385798	3.71097	0.785056	7.5708	0.921828	8.91611	0.97708	9.46009	0.632103	6.08894	0.863031	8.32843
0.38654	3.69771	0.221605	2.11375	0.387004	3.68951	0.789341	7.54434	0.927897	8.89466	0.984398	9.44574	0.634025	6.05313	0.868743	8.30885
0.387749	3.67651	0.223688	2.11482	0.388216	3.66847	0.793562	7.51773	0.933943	8.87336	0.991767	9.43212	0.635916	6.01765	0.87443	8.28937
0.388964	3.65574	0.22577	2.11587	0.389432	3.64785	0.797719	7.491	0.939967	8.85224	0.999183	9.41919	0.637775	5.9825	0.880089	8.26998
0.390184	3.63536	0.227853	2.11691	0.390654	3.62763	0.801814	7.46415	0.945971	8.83129	1.00664	9.40689	0.639605	5.94768	0.88572	8.25065
0.391408	3.61539	0.229936	2.11792	0.39188	3.60781	0.805846	7.43718	0.951957	8.81054			0.641405	5.9132	0.891321	8.23139
0.392637	3.5958	0.232018	2.11892	0.393111	3.58836	0.809816	7.4101	0.957926	8.78999			0.643179	5.87905	0.896891	8.21217
0.393872	3.57658	0.2341	2.1199	0.394348	3.56929	0.813726	7.38293	0.963879	8.76964			0.644926	5.84524	0.902428	8.19297
0.395111	3.55774	0.236183	2.12086	0.395589	3.55059	0.817575	7.35568	0.969818	8.74951			0.646648	5.81177	0.907931	8.1738
0.396356	3.53925	0.238265	2.12181	0.396836	3.53224	0.821364	7.32834	0.975743	8.72958			0.648345	5.77864	0.913399	8.15462
0.397605	3.52112	0.240347	2.12274	0.398087	3.51423	0.825095	7.30094	0.981654	8.70987			0.65002	5.74585	0.918831	8.13545
0.39886	3.50332	0.242429	2.12365	0.399344	3.49657	0.828768	7.27348	0.987553	8.69036			0.651672	5.7134	0.924226	8.11626
0.40012	3.48586	0.244511	2.12455	0.400606	3.47924	0.832384	7.24597	0.993439	8.67107			0.653303	5.68129	0.929582	8.09705
0.401385	3.46873	0.246593	2.12544	0.401873	3.46222	0.835944	7.21841	0.999312	8.65198			0.654914	5.64953	0.934899	8.0778
0.402655	3.45191	0.248675	2.12631	0.403145	3.44553	0.839449	7.19082	1.00517	8.63308			0.656505	5.6181	0.940175	8.05852
0.40393	3.4354	0.250757	2.12716	0.404422	3.42914	0.842899	7.1632					0.658078	5.58701	0.945411	8.0392
0.405211	3.4192	0.252839	2.128	0.405704	3.41305	0.846296	7.13557					0.659633	5.55626	0.950604	8.01982
0.406496	3.40329	0.254921	2.12883	0.406992	3.39725	0.84964	7.10793					0.66117	5.52585	0.955755	8.00039
0.407787	3.38768	0.257003	2.12964	0.408285	3.38174	0.852933	7.08029					0.662691	5.49577	0.960862	7.9809
0.409083	3.37234	0.259084	2.13045	0.409583	3.36652	0.856175	7.05266					0.664197	5.46602	0.965925	7.96134
0.410384	3.35728	0.261166	2.13123	0.410886	3.35156	0.859367	7.02504					0.665688	5.4366	0.970944	7.94172
0.41169	3.34249	0.263247	2.13201	0.412194	3.33687	0.86251	6.99744					0.667164	5.40751	0.975917	7.92203
0.413002	3.32796	0.265329	2.13278	0.413508	3.32245	0.865606	6.96987					0.668627	5.37875	0.980845	7.90226
0.414319	3.3137	0.26741	2.13353	0.414826	3.30827	0.868655	6.94234					0.670076	5.35031	0.985727	7.88243
0.41564	3.29968	0.269492	2.13427	0.41615	3.29435	0.871658	6.91485					0.671513	5.32219	0.990562	7.86252
0.416967	3.28591	0.271573	2.135	0.417479	3.28068	0.874616	6.88741					0.672938	5.29439	0.995351	7.84253
0.418299	3.27238	0.273654	2.13572	0.418813	3.26724	0.877529	6.86002					0.674352	5.2669	1.00009	7.82247
0.419636	3.25908	0.275736	2.13643	0.420152	3.25403	0.8804	6.8327					0.675754	5.23973		
0.420978	3.24602	0.277817	2.13713	0.421496	3.24105	0.883228	6.80544					0.677147	5.21287		
0.422325	3.23318	0.279898	2.13781	0.422845	3.2283	0.886015	6.77825					0.678529	5.18631		
0.423678	3.22056	0.281979	2.13849	0.424199	3.21576	0.888762	6.75114					0.679902	5.16006		
0.425035	3.20815	0.28406	2.13916	0.425558	3.20344	0.891468	6.72412					0.681266	5.13411		
0.426397	3.19596	0.286141	2.13982	0.426922	3.19133	0.894137	6.69718					0.682621	5.10845		
0.427764	3.18397	0.288222	2.14047	0.428291	3.17942	0.896767	6.67033					0.683968	5.08309		
0.429136	3.17219	0.290303	2.14111	0.429665	3.16771	0.89936	6.64358					0.685308	5.05802		
0.430513	3.1606	0.292384	2.14174	0.431044	3.15619	0.901917	6.61693					0.686639	5.03324		
0.431895	3.1492	0.294465	2.14236	0.432428	3.14487	0.904439	6.59038					0.687964	5.00874		
0.433282	3.138	0.296546	2.14297	0.433816	3.13374	0.906926	6.56394					0.689282	4.98453		
0.434673	3.12697	0.298627	2.14358	0.43521	3.12278	0.909379	6.53761					0.690594	4.96059		
0.43607	3.11613	0.300708	2.14417	0.436608	3.11201	0.911799	6.5114					0.691899	4.93693		
0.437471	3.10547	0.302788	2.14476	0.438011	3.10142	0.914188	6.4853					0.693199	4.91354		
0.438877	3.09498	0.304869	2.14534	0.439419	3.09099	0.916544	6.45933					0.694493	4.89041		
0.440288	3.08466	0.30695	2.14591	0.440831	3.08074	0.91887	6.43348					0.695783	4.86756		
0.441703	3.07451	0.30903	2.14648	0.442249	3.07065	0.921166	6.40775					0.697067	4.84496		
0.443123	3.06452	0.311111	2.14703	0.44367	3.06072	0.923433	6.38216					0.698346	4.82263		
0.444548	3.05469	0.313192	2.14758	0.445097	3.05095	0.925671	6.35669					0.699622	4.80055		
0.445977	3.04502	0.315272	2.14813	0.446528	3.04134	0.927882	6.33136					0.700893	4.77872		
0.447411	3.0355	0.317353	2.14866	0.447964	3.03188	0.930065	6.30617					0.70216	4.75714		
0.44885	3.02613	0.319433	2.14919	0.449404	3.02257	0.932221	6.28111					0.703424	4.73581		
0.450293	3.01691	0.321514	2.14971	0.450849	3.0134	0.934352	6.2562					0.704684	4.71472		
0.45174	3.00783	0.323594	2.15023	0.452298	3.00438	0.936458	6.23142					0.705941	4.69387		
0.453192	2.9989	0.325674	2.15074	0.453752	2.9955	0.938538	6.20679					0.707195	4.67326		
0.454648	2.9901	0.327755	2.15124	0.45521	2.98675	0.940595	6.1823					0.708446	4.65288		
0.456109	2.98144	0.329835	2.15174	0.456672	2.97814	0.942629	6.15795					0.709694	4.63273		
0.457574	2.97291	0.331916	2.15223	0.458139	2.96966	0.944639	6.13375					0.710941	4.61281		
0.459044	2.96451	0.333996	2.15271	0.45961	2.96132	0.946628	6.1097					0.712184	4.59311		
0.460518	2.95624	0.336076	2.15319	0.461086	2.95309	0.948595	6.0858					0.713426	4.57364		
0.461996	2.9481	0.338156	2.15366	0.462565	2.945	0.95054	6.06205					0.714666	4.55438		
0.463478	2.94008	0.340237	2.15413	0.464049	2.93703	0.952465	6.03844					0.715904	4.53535		
0.464965	2.93218	0.342317	2.15459	0.465538	2.92917	0.95437	6.01499					0.71714	4.51652		
0.466456	2.9244	0.344397	2.15504	0.46703	2.92143	0.956255	5.99169					0.718375	4.4979		
0.46795	2.91673	0.346477	2.15549	0.468527	2.91381	0.958122	5.96854					0.719609	4.4795		
0.46945	2.90918	0.348557	2.15594	0.470027	2.90631	0.95997	5.94554					0.720841	4.4613		
0.470953	2.90174	0.350637	2.15638	0.471532	2.89891	0.961799	5.9227					0.722073	4.44329		
0.47246	2.89441	0.352717	2.15681	0.473041	2.89162	0.963611	5.90001					0.723303	4.42549		
0.473971	2.88719	0.354798	2.15724	0.474553	2.88444	0.965406	5.87747					0.724533	4.40789		
0.475486	2.88008	0.356878	2.15766	0.47607	2.87737	0.967184	5.85508					0.725762	4.39048		
0.477005	2.87306	0.358958	2.15808	0.477591	2.87039	0.968946	5.83285					0.72699	4.37326		
0.478529	2.86615	0.361038	2.1585	0.479115	2.86352	0.970693	5.81077					0.728218	4.35624		
0.480056	2.85934	0.363118	2.15891	0.480644	2.85675	0.972423	5.78885					0.729446	4.33939		
0.481586	2.85263	0.365197	2.15931	0.482176	2.85008	0.974139	5.76707					0.730673	4.32274		
0.483121	2.84602	0.367277	2.15971	0.483712	2.8435	0.97584	5.74545					0.731901	4.30626		
0.48466	2.83949	0.369357	2.16011	0.485252	2.83701	0.977527	5.72399					0.733128	4.28996		
0.486202	2.83307	0.371437	2.1605	0.486796	2.83062	0.9792	5.70267					0.734355	4.27384		
0.487748	2.82673	0.373517	2.16089	0.488344	2.82432	0.980859	5.68151					0.735582	4.2579		
0.489298	2.82048	0.375597	2.16127	0.489895	2.8181	0.982506	5.6605					0.73681	4.24213		
0.490851	2.81432	0.377677	2.16165	0.49145	2.81197	0.984139	5.63964					0.738038	4.22652		
0.492408	2.80825	0.379757	2.16202	0.493008	2.80593	0.985761	5.61893					0.739266	4.21109		
