Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
465  Points		492  Points		184  Points		137  Points		118  Points		344  Points		150  Points		120  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000848282	7.62259	0.000508646	0.236352	0.279573	312.492	0.478599	605.504	0.559024	1443.27	0.139776	439.721	0.419303	508.161	0.698774	2390.15
0.00794957	7.62197	0.00103667	0.336169	0.279775	153.188	0.478679	277.961	0.559101	423.874	0.140092	112.112	0.419443	238.75	0.698822	570.909
0.0150493	7.62113	0.00174062	0.433479	0.280117	101.564	0.47882	180.428	0.559262	248.481	0.14078	64.5405	0.419685	156.102	0.698929	324.217
0.0221456	7.61967	0.00261042	0.52766	0.280596	76.0476	0.479021	133.6	0.559506	175.812	0.141833	45.5622	0.420028	116.023	0.699096	226.432
0.0292372	7.61768	0.00363448	0.61823	0.281212	60.8494	0.479283	106.102	0.559835	136.077	0.143242	35.4151	0.420471	92.3724	0.699321	173.998
0.0363223	7.61512	0.00480031	0.704834	0.281963	50.7755	0.479606	88.019	0.560246	111.032	0.144992	29.1363	0.421016	76.7771	0.699605	141.311
0.0433994	7.61198	0.00609475	0.787207	0.282848	43.6169	0.47999	75.2267	0.560741	93.8085	0.14707	24.8931	0.421659	65.7271	0.699948	118.988
0.0504669	7.60829	0.00750476	0.865207	0.283865	38.2748	0.480438	65.7029	0.561318	81.2421	0.149457	21.8513	0.422403	57.4932	0.70035	102.778
0.0575231	7.604	0.0090176	0.938782	0.285013	34.1406	0.48095	58.3395	0.561978	71.6727	0.152137	19.5765	0.423245	51.1246	0.70081	90.4748
0.0645662	7.59912	0.0106212	1.00796	0.286288	30.8503	0.481526	52.4785	0.562719	64.1452	0.155091	17.8202	0.424185	46.055	0.701329	80.8205
0.0715946	7.59363	0.0123043	1.07283	0.287689	28.1728	0.482168	47.7046	0.563542	58.0715	0.158301	16.4301	0.425222	41.9264	0.701906	73.0444
0.0786062	7.58752	0.0140564	1.13352	0.289213	25.954	0.482877	43.7426	0.564446	53.0695	0.161749	15.3077	0.426355	38.5013	0.702541	66.6484
0.0855992	7.58076	0.0158682	1.1902	0.290857	24.0876	0.483654	40.403	0.56543	48.8802	0.165417	14.3863	0.427583	35.6157	0.703234	61.2963
0.0925716	7.57336	0.0177314	1.24307	0.292619	22.4975	0.484502	37.5511	0.566494	45.3218	0.169289	13.6195	0.428906	33.153	0.703985	56.7528
0.0995213	7.56527	0.0196384	1.29235	0.294494	21.1283	0.485421	35.0886	0.567637	42.263	0.173349	12.9737	0.430322	31.0279	0.704793	52.8485
0.106446	7.55649	0.0215826	1.33825	0.296482	19.9382	0.486413	32.9418	0.568859	39.6065	0.177583	12.4242	0.43183	29.1766	0.705658	49.4581
0.113344	7.54698	0.0235584	1.38098	0.298578	18.8952	0.48748	31.0545	0.570158	37.2787	0.181977	11.9525	0.433429	27.5504	0.70658	46.4871
0.120212	7.53673	0.0255609	1.42077	0.30078	17.9747	0.488623	29.3834	0.571534	35.223	0.186517	11.5443	0.435118	26.1113	0.707559	43.8628
0.127047	7.5257	0.0275856	1.45782	0.303084	17.1572	0.489845	27.894	0.572986	33.395	0.191193	11.1885	0.436895	24.8297	0.708594	41.5284
