Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4	
467  Points		492  Points		186  Points		134  Points		119  Points		356  Points		148  Points		117  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00471491	7.82258	0.000280074	0.456619	0.27951	0.0991952	0.44592	0.0525628	0.559056	0.13418	0.139796	0.406981	0.419264	0.0722322	0.698776	0.0587927
0.0120032	7.82116	0.000705504	0.556068	0.279602	0.176742	0.445969	0.0869573	0.559181	0.180289	0.140176	0.616554	0.419331	0.129619	0.698831	0.0920395
0.0192888	7.81747	0.00131625	0.749899	0.279839	0.331528	0.446082	0.155863	0.559392	0.272401	0.140945	1.03133	0.419505	0.244357	0.698947	0.158528
0.0265702	7.81209	0.00210286	0.932555	0.28022	0.485458	0.44626	0.225121	0.559689	0.364265	0.142097	1.43557	0.419786	0.358843	0.699126	0.224928
0.0338457	7.80497	0.00305396	1.10224	0.280744	0.638192	0.446502	0.294935	0.560071	0.455929	0.14362	1.8259	0.420174	0.472971	0.699366	0.291225
0.0411139	7.79602	0.00415675	1.25776	0.281409	0.789486	0.446809	0.365495	0.560538	0.547337	0.1455	2.19949	0.420668	0.586677	0.699669	0.357461
0.0483728	7.78522	0.00539766	1.3986	0.282215	0.938924	0.447183	0.43689	0.561091	0.638381	0.147719	2.55424	0.421267	0.699832	0.700033	0.423575
0.0556208	7.77256	0.00676289	1.52471	0.283159	1.08612	0.447623	0.509293	0.561728	0.728989	0.150259	2.88881	0.421972	0.812322	0.700458	0.489518
0.0628561	7.75792	0.00823879	1.63652	0.284239	1.23087	0.448132	0.58298	0.562449	0.819165	0.153102	3.20251	0.422781	0.923996	0.700945	0.555268
0.0700768	7.74125	0.00981237	1.73475	0.285452	1.37286	0.44871	0.657992	0.563254	0.908844	0.156227	3.49519	0.423693	1.03484	0.701493	0.620849
0.077281	7.72241	0.0114713	1.8204	0.286797	1.51189	0.449358	0.734481	0.564143	0.997895	0.159615	3.76715	0.424709	1.14477	0.702102	0.686166
0.0844667	7.70134	0.0132045	1.8945	0.28827	1.64772	0.450078	0.812678	0.565114	1.08642	0.163246	4.01904	0.425827	1.2536	0.702771	0.751249
0.0916316	7.67797	0.0150015	1.95818	0.289867	1.78014	0.450872	0.89268	0.566167	1.17426	0.167104	4.25169	0.427045	1.36131	0.703501	0.816083
0.0987737	7.6521	0.0168533	2.01267	0.291587	1.90906	0.451742	0.974609	0.567302	1.2614	0.171169	4.46613	0.428363	1.46782	0.704292	0.880566
0.10589	7.62357	0.0187519	2.05896	0.293425	2.03432	0.452688	1.05863	0.568518	1.34785	0.175426	4.66348	0.42978	1.57303	0.705142	0.944785
0.112979	7.5923	0.02069	2.09806	0.295378	2.15586	0.453714	1.14487	0.569814	1.43352	0.179859	4.84484	0.431294	1.67688	0.706052	1.0087
0.120038	7.55802	0.0226614	2.131	0.297442	2.27371	0.454822	1.2334	0.571189	1.51837	0.184454	5.01142	0.432905	1.77927	0.707022	1.07221
0.127063	7.52061	0.0246609	2.15858	0.299614	2.38789	0.456012	1.32442	0.572643	1.60236	0.189197	5.16424	0.43461	1.88017	0.70805	1.13538
0.134052	7.47982	0.0266837	2.18158	0.301891	2.49839	0.457289	1.41789	0.574175	1.68554	0.194077	5.3043	0.436408	1.97952	0.709138	1.19814
0.141001	7.43539	0.0284623	2.19846	0.30427	2.60537	0.458655	1.51394	0.575784	1.76782	0.199081	5.43265	0.438298	2.0773	0.710283	1.26046
0.147907	7.38711	0.0299885	2.21079	0.306746	2.70903	0.460111	1.61274	0.577469	1.84918	0.2042	5.55019	0.440279	2.17338	0.711486	1.32239
0.154766	7.33464	0.0312565	2.21962	0.309318	2.80955	0.46166	1.71417	0.579229	1.92963	0.209423	5.65769	0.442348	2.26777	0.712747	1.38385
0.161574	7.27774	0.0322624	2.22586	0.311982	2.90724	0.463305	1.8183	0.581064	2.0091	0.214742	5.756	0.444505	2.36046	0.714065	1.44488
0.168327	7.21609	0.0330038	2.23019	0.314735	3.00244	0.465048	1.92519	0.582973	2.08754	0.220149	5.84585	0.446747	2.45135	0.715439	1.50542
0.17502	7.14934	0.033479	2.23276	0.317576	3.09549	0.466892	2.03476	0.584954	2.1651	0.225635	5.92776	0.449073	2.54048	0.71687	1.56541
0.181649	7.07714	0.0341631	2.23608	0.320503	3.18682	0.468839	2.14694	0.587008	2.24163	0.231195	6.00252	0.451481	2.62778	0.718356	1.62498
0.188208	6.99909	0.0349077	2.23948	0.323515	3.2769	0.470893	2.26175	0.589131	2.31713	0.236093	6.06231	0.453969	2.71324	0.719898	1.68398
0.194691	6.91484	0.0359222	2.24377	0.326609	3.36632	0.473054	2.37901	0.591325	2.39167	0.240306	6.10941	0.456537	2.79686	0.721494	1.74244
0.201093	6.82405	0.0372078	2.24856	0.329787	3.45559	0.475326	2.4986	0.593588	2.46516	0.243813	6.14581	0.459181	2.8787	0.723145	1.80039
0.207407	6.72641	0.0387659	2.25347	0.333049	3.54528	0.47771	2.62039	0.595919	2.53765	0.246601	6.17307	0.461901	2.95865	0.724849	1.85776
0.213627	6.62152	0.0405977	2.25822	0.336394	3.63596	0.480208	2.74414	0.598317	2.60917	0.248658	6.1923	0.464694	3.03674	0.726607	1.91459
0.219746	6.50914	0.0427039	2.26258	0.339824	3.72825	0.482823	2.8697	0.600781	2.67963	0.249978	6.20418	0.467559	3.11309	0.728417	1.97081
0.225756	6.38913	0.0448137	2.26593	0.343341	3.82268	0.485556	2.99681	0.60331	2.74906	0.25188	6.2207	0.470495	3.18758	0.730279	2.02642
0.231651	6.2613	0.0469262	2.26841	0.346947	3.91976	0.488408	3.1252	0.605903	2.81753	0.253953	6.23805	0.473499	3.26022	0.732193	2.08147
0.237423	6.12562	0.0490407	2.27013	0.350645	4.01988	0.491379	3.25461	0.60856	2.88498	0.256781	6.26059	0.47657	3.33111	0.734158	2.13598
0.243065	5.98229	0.0511564	2.27128	0.354437	4.12337	0.494472	3.38474	0.611279	2.95145	0.260372	6.28734	0.479706	3.40028	0.736173	2.18984
0.248571	5.83156	0.0532729	2.27196	0.358328	4.23044	0.497686	3.51529	0.61406	3.01703	0.264735	6.31736	0.482906	3.46774	0.738238	2.24308
0.253932	5.67381	0.0553899	2.27219	0.36232	4.3411	0.501022	3.64596	0.616901	3.08159	0.269877	6.34948	0.486168	3.53352	0.740353	2.29571
0.259143	5.50976	0.0575069	2.27216	0.366417	4.45519	0.50448	3.77641	0.619802	3.14517	0.275809	6.3824	0.48949	3.59762	0.742516	2.34773
0.264199	5.34017	0.0596238	2.27189	0.370622	4.57241	0.508059	3.90635	0.622762	3.20787	0.28177	6.41131	0.492872	3.66012	0.744727	2.39918
0.269094	5.166	0.0617403	2.27135	0.374938	4.69223	0.511759	4.03543	0.625779	3.26971	0.287756	6.43639	0.496311	3.72111	0.746987	2.45001
0.273825	4.98839	0.0638563	2.27068	0.37879	4.79819	0.515579	4.16342	0.628854	3.33068	0.293764	6.45779	0.499806	3.78053	0.749293	2.50018
0.278389	4.80852	0.0659715	2.26991	0.382142	4.8894	0.519517	4.28999	0.631986	3.39073	0.29979	6.4757	0.503355	3.83851	0.751645	2.54976
0.282785	4.62777	0.068086	2.26904	0.384962	4.96511	0.523573	4.41481	0.635173	3.44997	0.305831	6.4903	0.506958	3.89515	0.754044	2.59874
0.287013	4.4474	0.0701996	2.2681	0.387223	5.02489	0.527744	4.53774	0.638414	3.50847	0.311884	6.50166	0.510613	3.95042	0.756488	2.64713
0.291072	4.26874	0.0723123	2.26708	0.388902	5.06889	0.532028	4.65851	0.64171	3.56622	0.317946	6.50994	0.514319	4.00435	0.758977	2.69491
0.294967	4.09305	0.0744241	2.26605	0.389985	5.09701	0.536425	4.77686	0.64506	3.62319	0.324014	6.51526	0.518075	4.05712	0.76151	2.74205
0.298699	3.92135	0.0765349	2.26503	0.391551	5.13724	0.54093	4.89262	0.648462	3.67948	0.330086	6.51766	0.521879	4.10876	0.764086	2.78866
