Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
464  Points		492  Points		184  Points		138  Points		118  Points		342  Points		152  Points		121  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.0062964	7.57128	0.0005781	0.251014	0.279572	312.562	0.486416	708.246	0.559036	880.879	0.139787	355.598	0.419271	1129.67	0.698777	1677.87
0.0133493	7.57057	0.00113173	0.349865	0.279772	153.204	0.486488	300.583	0.559135	356.972	0.140129	105.774	0.419361	321.882	0.698832	518.359
0.0203991	7.56924	0.00185874	0.44612	0.28011	101.568	0.48662	190.818	0.559318	223.904	0.140838	62.4143	0.41955	187.757	0.698946	306.574
0.0274446	7.56738	0.00274908	0.539232	0.280583	76.0483	0.48681	139.813	0.559584	163.157	0.141906	44.51	0.41984	132.599	0.699118	217.688
0.0344841	7.56497	0.00379113	0.628728	0.281192	60.8478	0.48706	110.355	0.559933	128.383	0.143325	34.7886	0.420229	102.547	0.699348	168.792
0.0415161	7.56201	0.00497239	0.714266	0.281934	50.7722	0.487371	91.178	0.560365	105.867	0.145081	28.7199	0.420717	83.6479	0.699636	137.861
0.0485388	7.55847	0.00627992	0.795609	0.282809	43.6123	0.487742	77.7035	0.560881	90.1041	0.147158	24.595	0.421304	70.673	0.699982	116.535
0.0555508	7.55435	0.00770091	0.872632	0.283815	38.2691	0.488174	67.7205	0.561478	78.4571	0.149541	21.6257	0.42199	61.2199	0.700386	100.944
0.0625502	7.54965	0.00922285	0.945291	0.28495	34.1339	0.488669	60.0304	0.562157	69.5034	0.152212	19.3983	0.422772	54.0305	0.700848	89.0528
0.0695353	7.54434	0.0108338	1.01361	0.286212	30.8428	0.489227	53.9269	0.562918	62.4086	0.155153	17.6745	0.423652	48.382	0.701368	79.6853
0.0765043	7.53843	0.0125228	1.07769	0.287598	28.1644	0.489849	48.9666	0.56376	56.6503	0.158345	16.3074	0.424628	43.8299	0.701945	72.117
0.0834553	7.53189	0.0142796	1.13766	0.289105	25.9448	0.490538	44.8576	0.564682	51.8853	0.161772	15.2017	0.4257	40.0855	0.702579	65.8764
0.0903865	7.52471	0.0160951	1.19369	0.290733	24.0776	0.491293	41.3995	0.565685	47.8786	0.165416	14.2928	0.426866	36.9533	0.703271	60.6435
0.0972957	7.51687	0.017961	1.24598	0.292476	22.487	0.492116	38.4501	0.566766	44.4638	0.169262	13.5354	0.428126	34.2962	0.704019	56.1934
0.104181	7.50834	0.01987	1.29473	0.294334	21.1171	0.493009	35.9061	0.567926	41.52	0.173293	12.8969	0.429478	32.015	0.704824	52.3636
0.11104	7.49912	0.0218158	1.34016	0.296303	19.9264	0.493974	33.6903	0.569163	38.9569	0.177495	12.3531	0.430921	30.0365	0.705686	49.0336
0.11787	7.48916	0.0237928	1.38248	0.298379	18.8829	0.495012	31.7439	0.570478	36.7061	0.181855	11.8858	0.432455	28.3053	0.706603	46.1121
0.124669	7.47846	0.0257959	1.4219	0.300561	17.9619	0.496124	30.0215	0.571869	34.7146	0.186361	11.4811	0.434078	26.7785	0.707577	43.529
0.131435	7.46697	0.0278212	1.45862	0.302846	17.1439	0.497313	28.4874	0.573335	32.9406	0.190999	11.1282	0.435789	25.4228	0.708606	41.2292
0.138164	7.45467	0.0296011	1.48858	0.30523	16.4132	0.49858	27.113	0.574877	31.3509	0.195761	10.8183	0.437587	24.2117	0.70969	39.169
0.144853	7.44153	0.031128	1.51271	0.307711	15.7571	0.499927	25.8752	0.576492	29.9188	0.200002	10.5781	0.43947	23.1238	0.71083	37.3132
0.151501	7.42751	0.0323962	1.53174	0.310287	15.1655	0.501356	24.7554	0.578181	28.6225	0.203681	10.3922	0.441436	22.1419	0.712024	35.6331
0.158102	7.41258	0.0334023	1.54623	0.312954	14.6297	0.502869	23.7381	0.579941	27.4439	0.206764	10.2502	0.443486	21.2515	0.713272	34.1054
0.164655	7.39669	0.0341437	1.55657	0.315712	14.1426	0.504468	22.8103	0.581774	26.368	0.209226	10.1447	0.445616	20.441	0.714574	32.7104
0.171155	7.3798	0.034619	1.56306	0.318558	13.6984	0.506154	21.9614	0.583677	25.3824	0.211051	10.0707	0.447826	19.7004	0.715929	31.4319
0.177598	7.36188	0.035303	1.57222	0.321489	13.2919	0.50793	21.1821	0.58565	24.4765	0.212224	10.0248	0.450114	19.0214	0.717338	30.2561
0.183981	7.34287	0.0360476	1.58193	0.324506	12.919	0.509797	20.4649	0.587692	23.6413	0.213919	9.9608	0.452479	18.397	0.718799	29.1714
0.190298	7.32272	0.0370619	1.59478	0.327606	12.576	0.511757	19.8029	0.589802	22.869	0.21577	9.89374	0.454919	17.8212	0.720313	28.1678
0.196547	7.3014	0.0383473	1.61043	0.330789	12.2597	0.513813	19.1906	0.591979	22.1532	0.218305	9.80648	0.457433	17.2886	0.721878	27.2366
0.202721	7.27885	0.0399052	1.62852	0.334055	11.9674	0.515964	18.6229	0.594223	21.488	0.221537	9.7022	0.460019	16.7949	0.723495	26.3706
0.208817	7.25501	0.0417366	1.64863	0.337402	11.6969	0.518214	18.0956	0.596534	20.8684	0.225481	9.58442	0.462675	16.3363	0.725163	25.5633
0.214829	7.22985	0.0438424	1.67034	0.340832	11.4461	0.520563	17.6048	0.598909	20.2902	0.230155	9.45674	0.465401	15.9091	0.726882	24.8091
0.220752	7.20331	0.045952	1.6907	0.344344	11.2132	0.523014	17.1474	0.601348	19.7494	0.235577	9.32264	0.468195	15.5106	0.72865	24.103
0.22658	7.17534	0.0480642	1.7098	0.347939	10.9967	0.525566	16.7203	0.603851	19.2428	0.241056	9.20026	0.471054	15.1381	0.730468	23.4407
0.232308	7.14592	0.0501785	1.72775	0.351141	10.8202	0.528221	16.321	0.606417	18.7674	0.246588	9.08819	0.473979	14.7893	0.732336	22.8184
0.237932	7.11499	0.0522942	1.74463	0.353922	10.6782	0.53098	15.9472	0.609046	18.3205	0.252166	8.98525	0.476967	14.4621	0.734252	22.2327
0.243445	7.08253	0.0544109	1.76052	0.356258	10.5662	0.533844	15.5968	0.611736	17.8997	0.257787	8.89039	0.480016	14.1547	0.736216	21.6805
0.248843	7.04851	0.0565281	1.7755	0.358128	10.481	0.536813	15.2679	0.614486	17.5031	0.263446	8.80272	0.483126	13.8655	0.738228	21.1592
0.25412	7.01292	0.0586455	1.78964	0.359516	10.4201	0.539888	14.959	0.617297	17.1286	0.26914	8.72146	0.486295	13.5929	0.740287	20.6664
0.259273	6.97576	0.0607629	1.80299	0.36041	10.382	0.543068	14.6684	0.620168	16.7746	0.274865	8.64594	0.489522	13.3358	0.742393	20.1998
0.264297	6.93703	0.06288	1.81562	0.361704	10.3282	0.546353	14.3949	0.623099	16.4395	0.280617	8.57554	0.492805	13.093	0.744545	19.7575
0.269188	6.89674	0.0649966	1.82757	0.363121	10.2711	0.549744	14.1372	0.626088	16.1221	0.286393	8.50976	0.496143	12.8632	0.746743	19.3377
0.273943	6.85495	0.0671126	1.83889	0.365067	10.1956	0.553239	13.8942	0.629135	15.821	0.292189	8.44812	0.499535	12.6457	0.748986	18.9388
0.27856	6.81168	0.0692279	1.84963	0.367559	10.1037	0.556837	13.6648	0.632241	15.5351	0.298004	8.39022	0.502979	12.4395	0.751274	18.5594
0.283038	6.767	0.0713425	1.85983	0.370618	9.99755	0.560538	13.4482	0.635404	15.2634	0.303833	8.33569	0.506475	12.2438	0.753606	18.1982
0.287375	6.72099	0.0734561	1.86952	0.374271	9.87972	0.564341	13.2434	0.638624	15.0049	0.309675	8.2842	0.510021	12.058	0.755982	17.8539
0.291572	6.67373	0.0755689	1.87875	0.37855	9.75282	0.568243	13.0496	0.641902	14.7589	0.315526	8.23547	0.513616	11.8813	0.7584	17.5254
0.29563	6.6253	0.0776808	1.88753	0.382923	9.63422	0.572243	12.8662	0.645237	14.5244	0.321385	8.18923	0.517259	11.7131	0.760862	17.2117
0.299548	6.57583	0.0797917	1.8959	0.38739	9.52337	0.57634	12.6924	0.648628	14.3008	0.327248	8.14525	0.520949	11.5529	0.763366	16.9119
0.303331	6.52541	0.0819018	1.90389	0.391951	9.41974	0.58053	12.5277	0.652077	14.0875	0.333113	8.10332	0.524686	11.4002	0.765911	16.6251
0.306981	6.47416	0.0840108	1.91152	0.396605	9.32284	0.584812	12.3713	0.655583	13.8838	0.338978	8.06326	0.528467	11.2545	0.768498	16.3506
0.310501	6.4222	0.086119	1.91881	0.40135	9.23219	0.589183	12.2229	0.659146	13.6891	0.344841	8.02488	0.531799	11.133	0.771125	16.0876
0.313895	6.36965	0.0882262	1.92578	0.406186	9.14738	0.59364	12.0818	0.662766	13.503	0.3507	7.98802	0.534665	11.0331	0.773793	15.8354
0.317167	6.31663	0.0903325	1.93246	0.411109	9.06799	0.59818	11.9477	0.666445	13.325	0.356553	7.95256	0.537053	10.9531	0.7765	15.5935
0.320322	6.26325	0.0924379	1.93885	0.416117	8.99363	0.6028	11.82	0.670182	13.1547	0.362396	7.91835	0.538953	10.8913	0.779246	15.3613
0.323365	6.20963	0.0945424	1.94499	0.421207	8.92393	0.607497	11.6984	0.673977	12.9916	0.36823	7.88528	0.540356	10.8467	0.782032	15.1381
0.3263	6.15585	0.0966462	1.95087	0.426374	8.85854	0.612267	11.5824	0.677833	12.8354	0.37405	7.85324	0.541256	10.8185	0.784855	14.9236
0.329133	6.10204	0.0987491	1.95652	0.431615	8.79714	0.617107	11.4718	0.681748	12.6858	0.379856	7.82213	0.542555	10.7785	0.787716	14.7173
0.331869	6.04828	0.100851	1.96196	0.436925	8.73942	0.622012	11.3661	0.685726	12.5423	0.385646	7.79186	0.543972	10.7357	0.790615	14.5187
0.334511	5.99465	0.102953	1.96718	0.4423	8.68508	0.626336	11.2778	0.689766	12.4048	0.391417	7.76234	0.545907	10.6785	0.79355	14.3275
0.337066	5.94124	0.105053	1.97221	0.447736	8.63386	0.630058	11.2052	0.69387	12.273	0.397167	7.73349	0.548369	10.6079	0.796522	14.1433
0.339538	5.88812	0.107153	1.97705	0.453227	8.58549	0.633158	11.1469	0.698039	12.1466	0.402896	7.70524	0.551366	10.525	0.79953	13.9656
0.341932	5.83534	0.109252	1.98172	0.458769	8.53976	0.635624	11.1018	0.702275	12.0253	0.4086	7.67753	0.55491	10.431	0.802573	13.7943
0.344251	5.78298	0.111351	1.98622	0.464358	8.49644	0.637444	11.0693	0.706579	11.909	0.414278	7.65029	0.559014	10.3273	0.805652	13.629
0.346501	5.73107	0.113449	1.99056	0.469989	8.45532	0.638612	11.0487	0.710954	11.7975	0.419928	7.62346	0.563158	10.2278	0.808765	13.4693
0.348685	5.67967	0.115546	1.99475	0.475657	8.41623	0.640296	11.0195	0.715401	11.6905	0.425548	7.597	0.567341	10.1323	0.811912	13.3151
0.350808	5.62882	0.117643	1.9988	0.481359	8.37899	0.642132	10.9881	0.719922	11.588	0.431137	7.57084	0.571562	10.0406	0.815093	13.1661
0.352872	5.57855	0.11974	2.00271	0.48709	8.34344	0.644637	10.9463	0.723924	11.5021	0.436692	7.54495	0.575821	9.95254	0.818308	13.0221
0.354882	5.52888	0.121835	2.0065	0.492847	8.30944	0.64782	10.8944	0.727383	11.4314	0.442211	7.51928	0.580118	9.8679	0.821555	12.8828
0.35684	5.47985	0.123931	2.01016	0.498627	8.27687	0.651689	10.8334	0.730276	11.3745	0.447694	7.49379	0.584453	9.78653	0.824835	12.7479
0.35875	5.43147	0.126025	2.01371	0.504425	8.24559	0.656252	10.764	0.732586	11.3306	0.453138	7.46844	0.588825	9.70828	0.828148	12.6175
0.360615	5.38376	0.128119	2.01714	0.510238	8.2155	0.661518	10.687	0.734296	11.2989	0.458542	7.4432	0.593234	9.633	0.831492	12.4911
0.362437	5.33674	0.130213	2.02047	0.516064	8.18649	0.66681	10.6128	0.735396	11.2789	0.463903	7.41804	0.59768	9.56055	0.834868	12.3687
0.36422	5.29041	0.132307	2.02369	0.5219	8.15849	0.672123	10.541	0.736986	11.2504	0.469221	7.39293	0.602162	9.4908	0.838275	12.2501
0.365966	5.24478	0.1344	2.02682	0.527742	8.13139	0.677454	10.4716	0.738723	11.22	0.474493	7.36783	0.606681	9.42364	0.841712	12.1351
0.367676	5.19987	0.136492	2.02986	0.533589	8.10512	0.682796	10.4044	0.741104	11.1793	0.479718	7.34274	0.611236	9.35895	0.84518	12.0236
0.369354	5.15566	0.138584	2.03281	0.539438	8.07962	0.688146	10.3391	0.744144	11.1291	0.484894	7.31762	0.615826	9.29662	0.848678	11.9154
0.371001	5.11217	0.140676	2.03567	0.545287	8.05482	0.693499	10.2757	0.747864	11.0701	0.490021	7.29245	0.620453	9.23655	0.851751	11.8238
0.37262	5.06939	0.142768	2.03845	0.551134	8.03066	0.69885	10.214	0.752291	11.0034	0.495096	7.26721	0.625115	9.17865	0.854388	11.7475
0.374008	5.03269	0.144859	2.04115	0.556976	8.00708	0.704196	10.1538	0.757454	10.93	0.500118	7.2419	0.629812	9.12281	0.85658	11.6857
0.375177	5.00183	0.146949	2.04378	0.562812	7.98405	0.709534	10.0952	0.762709	10.8598	0.505087	7.21648	0.634544	9.06897	0.858322	11.6376
0.376133	4.9766	0.14904	2.04634	0.56864	7.9615	0.714859	10.0379	0.768056	10.7928	0.510001	7.19096	0.639311	9.01702	0.859607	11.6027
0.376882	4.95685	0.15113	2.04883	0.574459	7.9394	0.72017	9.98187	0.773495	10.7287	0.514858	7.16533	0.644112	8.9669	0.860431	11.5805
0.37743	4.94242	0.15322	2.05125	0.580266	7.91771	0.725464	9.92705	0.779027	10.6676	0.519659	7.13956	0.648947	8.91853	0.861618	11.5489
0.37778	4.93324	0.155309	2.05361	0.586061	7.89639	0.730739	9.87336	0.784651	10.6093	0.524402	7.11366	0.653815	8.87184	0.862912	11.5149
0.37828	4.9201	0.157399	2.05591	0.591842	7.87542	0.735994	9.82074	0.790368	10.5536	0.529086	7.08763	0.658716	8.82674	0.864678	11.4692
0.378821	4.9059	0.159488	2.05815	0.597608	7.85476	0.741228	9.76913	0.796175	10.5005	0.53371	7.06145	0.663649	8.78319	0.866921	11.4123
0.379552	4.88674	0.161577	2.06033	0.603357	7.83439	0.746441	9.7185	0.802071	10.4499	0.538275	7.03512	0.668613	8.74111	0.869647	11.3448
0.380471	4.86273	0.163665	2.06246	0.609088	7.81427	0.751634	9.66881	0.808055	10.4016	0.54278	7.00865	0.673609	8.70044	0.872865	11.2675
0.381572	4.83404	0.165753	2.06454	0.6148	7.79438	0.756805	9.62004	0.814124	10.3555	0.547223	6.98203	0.678634	8.66113	0.876584	11.181
0.382851	4.80087	0.167841	2.06656	0.620492	7.77471	0.761957	9.57216	0.820275	10.3115	0.551606	6.95527	0.683689	8.62311	0.880329	11.0969
0.384303	4.76342	0.169929	2.06854	0.626162	7.75522	0.76709	9.52515	0.826507	10.2696	0.555928	6.92837	0.688773	8.58632	0.884102	11.0151
0.385739	4.72664	0.172017	2.07047	0.63181	7.73591	0.772205	9.47901	0.832815	10.2296	0.560188	6.90133	0.693884	8.55072	0.887901	10.9355
0.387161	4.69051	0.174104	2.07236	0.637435	7.71675	0.777305	9.43372	0.839198	10.1913	0.564388	6.87416	0.699021	8.51626	0.891727	10.858
0.388569	4.65502	0.176192	2.0742	0.643036	7.69773	0.78239	9.38927	0.845651	10.1548	0.568526	6.84687	0.704184	8.48287	0.895578	10.7826
0.389964	4.62017	0.178279	2.076	0.648611	7.67882	0.787463	9.34565	0.852172	10.1199	0.572604	6.81946	0.709372	8.45052	0.899456	10.7091
0.391347	4.58594	0.180366	2.07776	0.65416	7.66003	0.792525	9.30286	0.858758	10.0865	0.576621	6.79193	0.714583	8.41915	0.903359	10.6376
0.39272	4.55232	0.182452	2.07948	0.659682	7.64132	0.797577	9.26089	0.865405	10.0545	0.580577	6.76431	0.719816	8.38872	0.907287	10.5679
0.394082	4.5193	0.184539	2.08116	0.665176	7.62269	0.802622	9.21972	0.872111	10.0239	0.584475	6.73659	0.72507	8.35919	0.911241	10.5
0.395435	4.48688	0.186625	2.08281	0.670641	7.60413	0.807661	9.17937	0.878872	9.99463	0.588313	6.70878	0.730344	8.33051	0.915219	10.4339
0.39678	4.45504	0.188712	2.08442	0.676076	7.58563	0.812696	9.1398	0.885686	9.96652	0.592092	6.6809	0.735637	8.30265	0.919221	10.3693
0.398117	4.42377	0.190798	2.08599	0.681482	7.56717	0.817728	9.10103	0.89255	9.93955	0.595813	6.65295	0.740947	8.27556	0.923248	10.3064
0.399446	4.39306	0.192884	2.08753	0.686856	7.54875	0.822758	9.06304	0.899461	9.91365	0.599477	6.62494	0.746273	8.2492	0.927299	10.2451
0.400769	4.36291	0.194969	2.08904	0.692198	7.53035	0.827789	9.02582	0.906417	9.88877	0.603085	6.59688	0.751614	8.22355	0.931373	10.1853
0.402086	4.33329	0.197055	2.09052	0.697507	7.51197	0.83282	8.98936	0.913414	9.86484	0.606637	6.56879	0.756968	8.19856	0.935471	10.1269
0.403397	4.3042	0.199141	2.09197	0.702784	7.49361	0.837854	8.95365	0.920452	9.84181	0.610134	6.54067	0.762335	8.17419	0.939592	10.07
0.404703	4.27564	0.201226	2.09338	0.708026	7.47524	0.842891	8.91868	0.927526	9.81963	0.613576	6.51253	0.767712	8.15043	0.943735	10.0144
0.406005	4.24758	0.203311	2.09477	0.713234	7.45687	0.847933	8.88444	0.934636	9.79825	0.616965	6.48437	0.773099	8.12723	0.947902	9.96011
0.407303	4.22003	0.205396	2.09613	0.718407	7.4385	0.852979	8.85092	0.941779	9.77763	0.620302	6.45623	0.778495	8.10457	0.952091	9.90714
0.408597	4.19296	0.207481	2.09747	0.723544	7.42011	0.858032	8.81809	0.948952	9.75772	0.623588	6.42809	0.783897	8.08242	0.956303	9.85541
0.409888	4.16637	0.209566	2.09878	0.728645	7.4017	0.863091	8.78596	0.956155	9.73849	0.626823	6.39996	0.789306	8.06075	0.960536	9.8049
0.411176	4.14026	0.211651	2.10006	0.733709	7.38326	0.868158	8.75451	0.963384	9.71989	0.630008	6.37187	0.794718	8.03953	0.964791	9.75555
0.412462	4.11461	0.213736	2.10132	0.738736	7.3648	0.873232	8.72372	0.970639	9.70188	0.633144	6.34381	0.800135	8.01875	0.969068	9.70734
0.413746	4.08941	0.21582	2.10256	0.743726	7.34631	0.878315	8.69358	0.977916	9.68443	0.636232	6.3158	0.805553	7.99836	0.973366	9.66024
0.415028	4.06465	0.217905	2.10377	0.748677	7.32778	0.883407	8.66407	0.985215	9.66751	0.639274	6.28784	0.810972	7.97837	0.977685	9.6142
0.416309	4.04032	0.219989	2.10496	0.75359	7.30921	0.888507	8.63519	0.992533	9.65109	0.64227	6.25994	0.816391	7.95873	0.982025	9.56921
0.417589	4.01642	0.222073	2.10612	0.758465	7.29061	0.893616	8.60691	0.999869	9.63513	0.645221	6.23211	0.821808	7.93943	0.986385	9.52522
0.418867	3.99294	0.224157	2.10727	0.7633	7.27196	0.898735	8.57923	1.00722	9.6196	0.648128	6.20435	0.827223	7.92045	0.990767	9.48222
0.420146	3.96987	0.226241	2.10839	0.768096	7.25327	0.903864	8.55212			0.650991	6.17667	0.832635	7.90177	0.995168	9.44017
0.421424	3.9472	0.228325	2.1095	0.772852	7.23454	0.909002	8.52558			0.653813	6.14909	0.838041	7.88337	0.99959	9.39904
0.422702	3.92491	0.230409	2.11058	0.777569	7.21576	0.91415	8.49959			0.656593	6.12159	0.843441	7.86524	1.00403	9.35881
0.42398	3.90302	0.232493	2.11165	0.782246	7.19693	0.919307	8.47413			0.659333	6.0942	0.848835	7.84736		
0.425258	3.88149	0.234577	2.1127	0.786883	7.17806	0.924473	8.44919			0.662034	6.06692	0.854221	7.82971		
0.426537	3.86034	0.23666	2.11373	0.791479	7.15915	0.929649	8.42476			0.664696	6.03975	0.859597	7.81227		
0.427817	3.83954	0.238744	2.11474	0.796036	7.14019	0.934834	8.40082			0.66732	6.01269	0.864964	7.79505		
0.429097	3.8191	0.240827	2.11573	0.800552	7.12118	0.940028	8.37735			0.669908	5.98576	0.87032	7.77801		
0.430379	3.79901	0.242911	2.11671	0.805027	7.10213	0.945231	8.35435			0.67246	5.95895	0.875664	7.76114		
0.431662	3.77925	0.244994	2.11767	0.809462	7.08304	0.950441	8.33179			0.674976	5.93227	0.880996	7.74445		
0.432947	3.75983	0.247078	2.11862	0.813858	7.06391	0.95566	8.30967			0.677459	5.90573	0.886314	7.7279		
0.434233	3.74073	0.249161	2.11955	0.818212	7.04474	0.960886	8.28797			0.679908	5.87933	0.891617	7.7115		
0.435521	3.72195	0.251244	2.12046	0.822527	7.02553	0.966119	8.26667			0.682325	5.85307	0.896906	7.69523		
0.43681	3.70349	0.253327	2.12136	0.826801	7.00629	0.971359	8.24577			0.68471	5.82696	0.902178	7.67908		
0.438102	3.68532	0.25541	2.12225	0.831036	6.98701	0.976605	8.22525			0.687064	5.801	0.907433	7.66304		
0.439395	3.66746	0.257493	2.12312	0.835231	6.9677	0.981857	8.2051			0.689387	5.77519	0.912671	7.6471		
0.440691	3.6499	0.259576	2.12397	0.839387	6.94836	0.987114	8.1853			0.691682	5.74953	0.917891	7.63126		
0.441989	3.63262	0.261658	2.12482	0.843503	6.92899	0.992376	8.16584			0.693947	5.72403	0.923091	7.61551		
0.44329	3.61562	0.263741	2.12565	0.847579	6.9096	0.997641	8.14672			0.696185	5.69869	0.928272	7.59984		
0.444593	3.5989	0.265824	2.12647	0.851617	6.89018	1.00291	8.12791			0.698395	5.67352	0.933433	7.58424		
0.445898	3.58245	0.267906	2.12727	0.855617	6.87075					0.700579	5.6485	0.938572	7.5687		
0.447206	3.56626	0.269989	2.12806	0.859577	6.85129					0.702736	5.62366	0.94369	7.55322		
0.448517	3.55034	0.272072	2.12885	0.8635	6.83182					0.704869	5.59898	0.948786	7.5378		
0.449831	3.53467	0.274154	2.12962	0.867385	6.81234					0.706977	5.57447	0.953859	7.52242		
0.451147	3.51925	0.276236	2.13037	0.871232	6.79285					0.709061	5.55013	0.958909	7.50709		
