Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4	
467  Points		493  Points		185  Points		135  Points		119  Points		353  Points		149  Points		118  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.004117	7.77258	6.9114e-005	0.280139	0.279537	0.174761	0.454305	0.0512266	0.559027	0.0905236	0.139914	0.587002	0.419263	0.0642979	0.698793	0.0878363
0.0113587	7.77126	0.000330119	0.382171	0.2797	0.251488	0.454353	0.0850301	0.559112	0.136322	0.140461	0.792408	0.419323	0.12095	0.698874	0.120762
0.0185979	7.7678	0.000781248	0.582431	0.280006	0.404544	0.454463	0.15275	0.559281	0.227795	0.141391	1.19806	0.419488	0.234217	0.699018	0.186505
0.0258331	7.76257	0.00141541	0.773734	0.280454	0.5567	0.454637	0.220805	0.559536	0.319114	0.142694	1.59187	0.419759	0.3473	0.699222	0.252148
0.0330626	7.75562	0.00222302	0.953716	0.281043	0.707571	0.454875	0.289388	0.559876	0.410273	0.144357	1.97073	0.420136	0.460012	0.699488	0.317734
0.0402849	7.74691	0.00319256	1.12069	0.281773	0.856822	0.455176	0.358657	0.5603	0.501112	0.146366	2.33215	0.420617	0.572278	0.699814	0.383209
0.0474981	7.73632	0.00431129	1.27357	0.28264	1.00415	0.455543	0.428788	0.56081	0.591603	0.148703	2.67448	0.421202	0.684016	0.700202	0.448534
0.0547006	7.72393	0.00556572	1.41191	0.283644	1.14925	0.455975	0.499836	0.561403	0.681765	0.15135	2.99661	0.421891	0.79514	0.70065	0.513704
0.0618908	7.70962	0.00694223	1.53581	0.284782	1.29187	0.456474	0.571985	0.56208	0.771487	0.154287	3.29808	0.422684	0.905546	0.701159	0.578714
0.0690667	7.6933	0.00842753	1.64562	0.286051	1.43172	0.457041	0.645459	0.56284	0.860699	0.157495	3.57898	0.423578	1.0151	0.701728	0.643475
0.0762264	7.67486	0.0100087	1.74211	0.287449	1.56859	0.457677	0.720335	0.563684	0.949399	0.160956	3.83976	0.424575	1.1237	0.702358	0.70803
0.0833679	7.65425	0.0116738	1.82626	0.288974	1.70238	0.458384	0.796772	0.56461	1.03752	0.16465	4.08108	0.425672	1.23131	0.703048	0.772394
0.0904893	7.63135	0.0134117	1.89906	0.290622	1.83284	0.459162	0.874939	0.565617	1.12499	0.168561	4.30387	0.42687	1.33786	0.703797	0.83645
0.0975881	7.60604	0.0152125	1.96174	0.292389	1.9598	0.460014	0.954882	0.566706	1.21181	0.17267	4.5092	0.428165	1.4432	0.704606	0.900182
0.104662	7.57822	0.0170672	2.01532	0.294273	2.08328	0.460941	1.03676	0.567875	1.29794	0.176963	4.69818	0.429559	1.54732	0.705475	0.963631
0.111709	7.54768	0.0189678	2.06089	0.296271	2.20323	0.461946	1.12077	0.569124	1.38326	0.181425	4.87185	0.431049	1.65009	0.706402	1.02674
0.118727	7.5143	0.0209074	2.09952	0.298379	2.31958	0.46303	1.20689	0.570453	1.46784	0.186041	5.03133	0.432634	1.75149	0.707388	1.08952
0.125711	7.47785	0.02288	2.13202	0.300593	2.43238	0.464195	1.29528	0.57186	1.55166	0.1908	5.17773	0.434312	1.85144	0.708432	1.15195
0.132661	7.43822	0.0248802	2.15923	0.302911	2.54173	0.465443	1.38607	0.573344	1.63457	0.195689	5.31196	0.436083	1.94984	0.709534	1.21397
0.139572	7.39512	0.0269035	2.18201	0.30533	2.64773	0.466777	1.47924	0.574905	1.71661	0.200698	5.43496	0.437946	2.04674	0.710694	1.27561
0.146441	7.34834	0.0286824	2.19869	0.307845	2.7506	0.4682	1.5749	0.576543	1.79777	0.205817	5.54765	0.439897	2.14202	0.711911	1.33679
0.153264	7.29762	0.0302087	2.21091	0.310455	2.85056	0.469712	1.67314	0.578255	1.87805	0.211036	5.65081	0.441937	2.23561	0.713185	1.39753
0.160039	7.24269	0.0314768	2.21976	0.313157	2.94781	0.471317	1.7739	0.580042	1.9574	0.216346	5.74513	0.444063	2.32757	0.714515	1.45787
0.16676	7.18329	0.0324828	2.22593	0.315948	3.04269	0.473018	1.87719	0.581903	2.03575	0.221741	5.83145	0.446274	2.41782	0.715902	1.51775
0.173424	7.11906	0.0332242	2.23019	0.318827	3.13564	0.474815	1.98306	0.583836	2.1132	0.226505	5.90058	0.448569	2.50633	0.717344	1.57709
0.180026	7.04971	0.0336994	2.23276	0.321791	3.22697	0.476713	2.09147	0.58584	2.18965	0.230608	5.95535	0.450944	2.59305	0.71884	1.63594
0.186561	6.97494	0.0343834	2.23608	0.32484	3.31713	0.478712	2.2023	0.587916	2.26514	0.234029	5.9978	0.4534	2.67799	0.720392	1.69437
0.193023	6.8944	0.0351281	2.23942	0.327972	3.40663	0.480817	2.31548	0.590061	2.33965	0.236751	6.02956	0.455935	2.76117	0.721998	1.7522
0.199408	6.80773	0.0361425	2.24369	0.331188	3.49598	0.483027	2.43095	0.592276	2.41316	0.238761	6.05206	0.458545	2.84256	0.723657	1.80949
0.205708	6.71467	0.0374281	2.2485	0.334486	3.5857	0.485346	2.54853	0.594558	2.4857	0.240051	6.066	0.461231	2.92214	0.725369	1.86627
0.21192	6.6149	0.0389861	2.25336	0.337869	3.67629	0.487776	2.6681	0.596907	2.55724	0.241911	6.08551	0.463991	2.99993	0.727135	1.9225
0.218035	6.50816	0.0408178	2.25815	0.341337	3.76826	0.490318	2.78947	0.599323	2.62781	0.24394	6.10594	0.466821	3.07597	0.728952	1.97819
0.224047	6.39429	0.042924	2.26254	0.344891	3.86211	0.492974	2.9124	0.601804	2.6974	0.246709	6.13248	0.469722	3.15018	0.730821	2.03332
0.22995	6.27311	0.0450338	2.26587	0.348533	3.95826	0.495745	3.03673	0.604349	2.76603	0.250228	6.16428	0.472691	3.22266	0.732741	2.08785
0.235736	6.14465	0.0471462	2.26834	0.352267	4.05702	0.498633	3.16213	0.606958	2.83373	0.254507	6.2001	0.475727	3.29343	0.734711	2.14175
0.2414	6.00894	0.0492606	2.27013	0.356093	4.15868	0.501637	3.28842	0.60963	2.90048	0.259558	6.23879	0.478828	3.36245	0.736732	2.19514
0.246933	5.86621	0.0513763	2.27131	0.360016	4.2634	0.50476	3.41531	0.612363	2.96625	0.26539	6.27885	0.481993	3.42981	0.738802	2.24793
0.252331	5.71684	0.0534929	2.27198	0.364038	4.37112	0.508001	3.54245	0.615157	3.03113	0.271258	6.31459	0.485219	3.49553	0.74092	2.30012
0.257586	5.56128	0.0556099	2.27227	0.368161	4.4816	0.511361	3.66967	0.618011	3.09513	0.277157	6.34623	0.488506	3.5596	0.743088	2.3517
0.262693	5.40024	0.0577271	2.27228	0.371839	4.58	0.514839	3.79658	0.620924	3.15823	0.283083	6.37391	0.491852	3.62212	0.745303	2.4027
0.267649	5.23452	0.0598441	2.27198	0.375038	4.66522	0.518436	3.9229	0.623896	3.22048	0.289034	6.39786	0.495256	3.68314	0.747565	2.45314
0.272447	5.0651	0.0619607	2.27151	0.377729	4.73639	0.522149	4.04838	0.626925	3.28192	0.295005	6.4183	0.498716	3.74263	0.749874	2.50289
0.277087	4.89302	0.0640768	2.27087	0.379885	4.79312	0.525979	4.17272	0.630012	3.34256	0.300994	6.43532	0.50223	3.80067	0.752229	2.55209
0.281565	4.71946	0.0661922	2.27007	0.381487	4.83486	0.529925	4.29563	0.633154	3.40238	0.306996	6.44915	0.505798	3.85735	0.754629	2.60074
0.285881	4.54562	0.0683068	2.26923	0.382519	4.86163	0.533984	4.41686	0.636352	3.46151	0.313011	6.45991	0.509418	3.9127	0.757075	2.64876
0.290035	4.37269	0.0704206	2.2683	0.384013	4.90036	0.538155	4.53621	0.639604	3.51995	0.319034	6.46763	0.513089	3.96679	0.759565	2.69617
0.294029	4.20182	0.0725335	2.26729	0.385651	4.94241	0.542436	4.6534	0.642911	3.57771	0.325063	6.47248	0.516809	4.01967	0.762099	2.74301
0.297865	4.0341	0.0746455	2.2663	0.387901	4.9994	0.546826	4.76817	0.646271	3.6348	0.331095	6.47454	0.520579	4.07137	0.764676	2.78929
0.301546	3.87048	0.0767565	2.26526	0.390782	5.07135	0.551321	4.88045	0.649684	3.69132	0.337127	6.47381	0.524396	4.12198	0.767296	2.83499
0.305077	3.71178	0.0788665	2.26423	0.394322	5.15778	0.55592	4.99002	0.653149	3.74738	0.343158	6.47048	0.52826	4.17155	0.769959	2.88011
0.308463	3.55873	0.0809757	2.2632	0.398551	5.25778	0.56062	5.09667	0.656667	3.8029	0.349184	6.46456	0.532169	4.22023	0.772663	2.9247
