Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
466  Points		492  Points		185  Points		137  Points		119  Points		347  Points		150  Points		119  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00219129	7.673	0.000444242	0.221699	0.279509	2897.74	0.470625	4173.61	0.55902	2396.66	0.139782	390.673	0.419276	889.881	0.698776	1821.28
0.00933953	7.67247	0.00094674	0.322514	0.279594	271.938	0.470663	450.629	0.559083	479.922	0.140118	108.662	0.419379	298.947	0.698831	531.282
0.0164858	7.67149	0.00162752	0.420854	0.279819	142.776	0.470762	238.221	0.55923	266.727	0.140831	63.4035	0.419586	179.729	0.698945	311.048
0.0236285	7.66994	0.00247668	0.516093	0.280184	96.8979	0.470921	161.948	0.559462	184.742	0.141913	45.0107	0.419894	128.556	0.69912	219.935
0.0307661	7.66781	0.00348268	0.607735	0.280689	73.4165	0.471143	122.708	0.559778	141.357	0.143355	35.0965	0.420305	100.122	0.699354	170.14
0.0378968	7.66512	0.00463289	0.69539	0.281331	59.1661	0.471426	98.8058	0.560177	114.515	0.145141	28.9341	0.420818	82.0367	0.699647	138.76
0.0450193	7.66187	0.00591414	0.778793	0.28211	49.6094	0.471772	82.7244	0.56066	96.2768	0.147258	24.7577	0.421433	69.5281	0.7	117.178
0.0521316	7.65802	0.00731308	0.857772	0.283024	42.7637	0.472181	71.1691	0.561227	83.0817	0.149687	21.7579	0.422148	60.367	0.700413	101.428
0.0592322	7.65358	0.0088168	0.932268	0.284071	37.6252	0.472654	62.4681	0.561876	73.0961	0.152411	19.5115	0.422964	53.3727	0.700885	89.4302
0.0663193	7.64855	0.010413	1.0023	0.285249	33.6311	0.473192	55.6827	0.562607	65.279	0.155411	17.7754	0.423879	47.8612	0.701416	79.9888
0.0733911	7.64289	0.0120901	1.06796	0.286556	30.4413	0.473797	50.2451	0.56342	58.9957	0.158668	16.4003	0.424893	43.4091	0.702006	72.3672
