Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
466  Points		492  Points		185  Points		137  Points		119  Points		347  Points		150  Points		119  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00219129	7.6723	0.000444242	0.539338	0.279509	0.0910843	0.470625	0.0405545	0.55902	0.0678509	0.139782	0.360703	0.419276	0.110983	0.698776	0.0586487
0.00933953	7.67126	0.00094674	0.635016	0.279594	0.166419	0.470663	0.073222	0.559083	0.113105	0.140118	0.562863	0.419379	0.166174	0.698831	0.0907305
0.0164858	7.66828	0.00162752	0.821049	0.279819	0.316838	0.470762	0.138705	0.55923	0.203529	0.140831	0.963312	0.419586	0.276374	0.698945	0.154896
0.0236285	7.66357	0.00247668	0.995581	0.280184	0.466576	0.470921	0.204485	0.559462	0.293777	0.141913	1.3542	0.419894	0.386326	0.69912	0.219066
0.0307661	7.65715	0.00348268	1.15714	0.280689	0.615321	0.471143	0.270714	0.559778	0.383818	0.143355	1.73226	0.420305	0.495928	0.699354	0.283173
0.0378968	7.64907	0.00463289	1.30486	0.281331	0.762737	0.471426	0.337547	0.560177	0.473594	0.145141	2.09479	0.420818	0.605047	0.699647	0.347153
0.0450193	7.6392	0.00591414	1.43834	0.28211	0.908521	0.471772	0.405074	0.56066	0.563058	0.147258	2.43964	0.421433	0.713643	0.7	0.411027
0.0521316	7.62746	0.00731308	1.55773	0.283024	1.05243	0.472181	0.473479	0.561227	0.65219	0.149687	2.76555	0.422148	0.82163	0.700413	0.474761
0.0592322	7.61393	0.0088168	1.66358	0.284071	1.19414	0.472654	0.542906	0.561876	0.74088	0.152411	3.07173	0.422964	0.92884	0.700885	0.538362
0.0663193	7.59845	0.010413	1.75662	0.285249	1.33348	0.473192	0.613425	0.562607	0.829049	0.155411	3.35795	0.423879	1.03523	0.701416	0.60177
0.0733911	7.58097	0.0120901	1.83781	0.286556	1.47022	0.473797	0.685175	0.56342	0.916693	0.158668	3.62447	0.424893	1.14078	0.702006	0.664938
0.0804456	7.56145	0.0138375	1.90814	0.287989	1.60411	0.474469	0.758362	0.564315	1.0038	0.162165	3.8717	0.426005	1.24531	0.702655	0.727919
0.087481	7.53971	0.0156457	1.96873	0.289545	1.73506	0.47521	0.833033	0.565291	1.09026	0.165883	4.10052	0.427213	1.34876	0.703363	0.790675
0.0944951	7.5157	0.0175061	2.02063	0.291222	1.86294	0.476021	0.909279	0.566347	1.17603	0.169806	4.31184	0.428518	1.45106	0.704129	0.853124
0.101486	7.48937	0.0194109	2.06482	0.293016	1.98759	0.476904	0.987285	0.567482	1.26113	0.173918	4.50662	0.429917	1.55219	0.704953	0.915328
0.108451	7.4605	0.0213536	2.10236	0.294925	2.10893	0.477861	1.06712	0.568697	1.34551	0.178203	4.68599	0.43141	1.65204	0.705834	0.977259
0.115388	7.42899	0.0233284	2.13401	0.296946	2.22695	0.478893	1.14887	0.56999	1.42909	0.182649	4.85092	0.432996	1.75052	0.706774	1.03887
0.122294	7.39468	0.0253301	2.16054	0.299075	2.34171	0.480002	1.23261	0.57136	1.51186	0.187243	5.00252	0.434672	1.84765	0.70777	1.10012
0.129167	7.35741	0.0273544	2.18284	0.30131	2.45323	0.48119	1.31841	0.572807	1.59383	0.191971	5.14179	0.436439	1.94332	0.708823	1.16102
0.136004	7.31699	0.0291338	2.19922	0.303646	2.56151	0.482459	1.40638	0.57433	1.67494	0.196824	5.26953	0.438293	2.03748	0.709934	1.2216
0.142801	7.27322	0.0306604	2.21117	0.306083	2.66673	0.48381	1.49654	0.575928	1.75521	0.20179	5.38674	0.440235	2.13015	0.7111	1.28175
0.149556	7.22597	0.0319285	2.2199	0.308616	2.76908	0.485247	1.58891	0.5776	1.83459	0.206861	5.49443	0.442263	2.22122	0.712322	1.34147
0.156266	7.17488	0.0329346	2.22599	0.311243	2.86867	0.486771	1.68356	0.579346	1.91301	0.211359	5.58099	0.444374	2.31071	0.713599	1.40085
0.162926	7.11982	0.033676	2.23019	0.313961	2.96574	0.488384	1.7805	0.581165	1.9906	0.215246	5.64965	0.446568	2.39858	0.714932	1.45978
0.169533	7.06051	0.0341512	2.23276	0.316769	3.06064	0.490089	1.87968	0.583056	2.06726	0.218495	5.70316	0.448844	2.48473	0.71632	1.51825
0.176082	6.99661	0.0348352	2.23599	0.319664	3.15363	0.491887	1.98114	0.585017	2.14294	0.221085	5.7434	0.451198	2.56923	0.717761	1.57629
0.18257	6.92799	0.0355798	2.23934	0.322645	3.24504	0.49378	2.08482	0.587049	2.21769	0.223001	5.77188	0.453631	2.6521	0.719257	1.63385
0.188992	6.85432	0.0365943	2.24366	0.325711	3.33528	0.495772	2.19065	0.58915	2.29154	0.224232	5.78956	0.45614	2.73323	0.720806	1.69096
0.195343	6.77531	0.0378798	2.24833	0.32886	3.42465	0.497863	2.29854	0.591319	2.36453	0.226009	5.81433	0.458724	2.81267	0.722408	1.74753
0.201617	6.69068	0.0394377	2.25322	0.332092	3.51368	0.500055	2.40842	0.593556	2.43653	0.227948	5.84038	0.461381	2.89038	0.724062	1.80364
0.20781	6.60024	0.0412693	2.25799	0.335408	3.60281	0.50235	2.5202	0.595859	2.50759	0.230599	5.87433	0.46411	2.96641	0.725769	1.85922
0.213916	6.50374	0.0433753	2.26236	0.338806	3.69231	0.504751	2.63369	0.598228	2.57777	0.233973	5.91529	0.466909	3.04076	0.727527	1.91429
0.219929	6.40096	0.0454849	2.26576	0.342288	3.78268	0.507258	2.74876	0.600662	2.64702	0.238083	5.96167	0.469776	3.11336	0.729336	1.96884
0.225843	6.29187	0.0475973	2.2683	0.345855	3.87437	0.509873	2.86522	0.603161	2.71543	0.242945	6.01203	0.47271	3.18438	0.731195	2.02286
0.231653	6.1763	0.0497116	2.27008	0.349507	3.96758	0.512597	2.98286	0.605722	2.78296	0.248572	6.06496	0.47571	3.25375	0.733105	2.07633
0.237352	6.05429	0.0518273	2.2713	0.353248	4.06266	0.515431	3.10154	0.608346	2.84961	0.254246	6.11289	0.478773	3.32145	0.735064	2.12922
0.242935	5.92599	0.053944	2.27209	0.357078	4.1598	0.518376	3.22104	0.611032	2.91545	0.259963	6.15604	0.481899	3.38756	0.737073	2.1816
0.248395	5.79163	0.0560611	2.27245	0.36049	4.24611	0.521433	3.34103	0.613779	2.98048	0.265717	6.19476	0.485086	3.45211	0.73913	2.23341
0.253727	5.65145	0.0581784	2.27245	0.363454	4.32094	0.524602	3.46127	0.616586	3.0447	0.271506	6.22927	0.488332	3.51514	0.741234	2.28467
0.258925	5.50593	0.0602956	2.27219	0.365945	4.3838	0.527883	3.58162	0.619452	3.10818	0.277325	6.25983	0.491636	3.57667	0.743387	2.33533
0.263986	5.35574	0.0624124	2.27177	0.36794	4.43408	0.531276	3.70176	0.622378	3.17097	0.283171	6.28664	0.494997	3.63674	0.745586	2.38546
0.268905	5.20154	0.0645288	2.27119	0.369422	4.47122	0.534781	3.82135	0.625361	3.23299	0.289039	6.3099	0.498413	3.69537	0.747832	2.43503
0.273679	5.04411	0.0666445	2.27043	0.370377	4.49519	0.538397	3.94025	0.628402	3.29439	0.294928	6.3298	0.501882	3.75263	0.750123	2.48399
0.278304	4.88429	0.0687595	2.26961	0.371758	4.52984	0.542123	4.05816	0.6315	3.35516	0.300834	6.34646	0.505405	3.80856	0.75246	2.53241
0.28278	4.72315	0.0708737	2.26872	0.373272	4.56766	0.545959	4.17475	0.634654	3.41532	0.306754	6.36006	0.508979	3.86323	0.754842	2.58025
0.287106	4.56171	0.072987	2.26773	0.37535	4.6194	0.549902	4.28985	0.637864	3.47501	0.312686	6.37074	0.512604	3.91668	0.757268	2.62752
0.29128	4.40083	0.0750993	2.26672	0.378013	4.68518	0.553952	4.40323	0.641129	3.53417	0.318625	6.37853	0.516278	3.96894	0.759738	2.67422
0.295306	4.24154	0.0772108	2.26574	0.381283	4.76526	0.558107	4.51464	0.64445	3.59288	0.324571	6.38357	0.52	4.02006	0.762252	2.7204
0.299184	4.08481	0.0793213	2.26473	0.38519	4.85938	0.562365	4.62379	0.647824	3.65127	0.330521	6.38597	0.523769	4.07017	0.764808	2.76601
0.302918	3.93139	0.0814308	2.26368	0.389768	4.96732	0.566723	4.73053	0.651253	3.7093	0.336471	6.38578	0.527584	4.11925	0.767406	2.81102
0.30651	3.78201	0.0835394	2.26268	0.394446	5.07453	0.57118	4.83467	0.654736	3.76706	0.34242	6.38309	0.531444	4.16739	0.770046	2.85547
0.309965	3.6373	0.0856471	2.26167	0.399224	5.18025	0.575732	4.93602	0.658273	3.82472	0.348365	6.37793	0.535349	4.21466	0.772727	2.89942
0.313288	3.49779	0.0877538	2.26069	0.404099	5.28372	0.580377	5.03442	0.661863	3.88225	0.354304	6.37037	0.539298	4.2611	0.775448	2.94279
0.316483	3.36388	0.0898596	2.25975	0.40907	5.38427	0.585113	5.12963	0.665507	3.93974	0.360236	6.36048	0.543289	4.3068	0.77821	2.98565
0.319556	3.23572	0.0919646	2.25881	0.414132	5.48131	0.589936	5.22155	0.669204	3.99729	0.366156	6.34821	0.546802	4.34605	0.781012	3.02801
0.322512	3.11359	0.0940687	2.2579	0.419283	5.57425	0.594843	5.31001	0.672955	4.05506	0.372065	6.33365	0.549822	4.37913	0.783853	3.0698
0.325358	2.99749	0.0961719	2.25701	0.424519	5.66258	0.59983	5.39488	0.676761	4.1131	0.377958	6.31685	0.552336	4.40622	0.786732	3.11106
0.328098	2.88746	0.0982744	2.25616	0.429835	5.74593	0.604895	5.47606	0.68062	4.17154	0.383835	6.29776	0.554334	4.42745	0.78965	3.15184
0.330738	2.78342	0.100376	2.25533	0.435226	5.82404	0.610034	5.5534	0.684534	4.23048	0.389694	6.27645	0.55581	4.44299	0.792605	3.19215
0.333284	2.68519	0.102477	2.25455	0.440687	5.89668	0.615244	5.62677	0.688503	4.29006	0.395531	6.25291	0.556758	4.45299	0.795598	3.23191
0.335742	2.59268	0.104577	2.25379	0.446214	5.96379	0.620519	5.69601	0.692528	4.35048	0.401345	6.22719	0.558123	4.46721	0.798627	3.27121
