Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2	
473  Points		492  Points		473  Points		211  Points		130  Points		120  Points		385  Points		143  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.337604	1.25366	0.131708	2.24356	0.331973	1.32385	0.548375	7.05188	0.667518	7.41058	0.760572	5.01837	0.492727	5.3221	0.648493	5.63026
0.338767	1.2434	0.133799	2.24317	0.333197	1.30538	0.55325	7.03326	0.674436	7.44052	0.765269	5.06415	0.497638	5.21986	0.653765	5.68589
0.339921	1.23445	0.135888	2.24283	0.334405	1.289	0.558951	7.00936	0.681382	7.46812	0.770009	5.11082	0.502453	5.11567	0.659088	5.74045
0.341067	1.2268	0.137978	2.24248	0.335599	1.27452	0.565468	6.97942	0.688352	7.49334	0.774793	5.15853	0.50717	5.00989	0.664461	5.79376
0.342207	1.22021	0.140067	2.24212	0.33678	1.26171	0.571956	6.94695	0.695345	7.51611	0.779621	5.20744	0.511789	4.90291	0.669884	5.84553
0.343341	1.21466	0.142156	2.24179	0.33795	1.25047	0.578413	6.91204	0.702358	7.53631	0.784496	5.25766	0.516306	4.79497	0.675354	5.89553
0.34447	1.21007	0.144244	2.24148	0.33911	1.2406	0.584836	6.87481	0.709388	7.55385	0.789418	5.30938	0.520723	4.68654	0.68087	5.94359
0.345596	1.20631	0.146333	2.24122	0.340262	1.23204	0.591223	6.83532	0.716434	7.56858	0.79439	5.36272	0.525039	4.57794	0.686429	5.98953
0.346718	1.20333	0.148421	2.24094	0.341406	1.22472	0.597573	6.79367	0.723491	7.58045	0.799411	5.41793	0.529254	4.46948	0.69203	6.03324
0.347838	1.20112	0.150508	2.24062	0.342544	1.21846	0.603882	6.74993	0.730559	7.58932	0.804485	5.47509	0.533368	4.3616	0.697671	6.07458
0.348956	1.19961	0.152596	2.24035	0.343677	1.21321	0.61015	6.70421	0.737633	7.59499	0.809613	5.5344	0.537381	4.25456	0.702618	6.10854
0.350073	1.19865	0.154683	2.24014	0.344805	1.20886	0.616375	6.65656	0.744711	7.59738	0.814798	5.59605	0.541296	4.1486	0.706855	6.13594
0.35119	1.19828	0.15677	2.23989	0.345929	1.20533	0.622554	6.60707	0.75179	7.59637	0.820041	5.66017	0.545112	4.04409	0.710373	6.15749
0.352306	1.19847	0.158857	2.23962	0.347051	1.20261	0.628687	6.55581	0.758866	7.59187	0.825345	5.72696	0.548831	3.94127	0.713163	6.17387
0.353423	1.19916	0.160943	2.23941	0.34817	1.20063	0.63477	6.50282	0.765937	7.58361	0.830713	5.79653	0.552456	3.8403	0.71522	6.18542
0.354541	1.20023	0.16303	2.23919	0.349288	1.19928	0.640804	6.44813	0.772998	7.57154	0.836146	5.869	0.555987	3.74141	0.716538	6.19254
0.355659	1.20173	0.165116	2.23901	0.350405	1.19849	0.646786	6.39174	0.780046	7.55562	0.841649	5.94452	0.559428	3.64476	0.718435	6.20269
0.35678	1.20361	0.167202	2.23881	0.351521	1.19828	0.652714	6.33381	0.787077	7.5357	0.847223	6.02312	0.562779	3.55055	0.720501	6.21338
0.357902	1.20585	0.169287	2.23856	0.352638	1.19861	0.658588	6.27442	0.794088	7.51177	0.852872	6.10474	0.566044	3.45876	0.723316	6.22717
0.358882	1.20803	0.171373	2.2384	0.353755	1.1994	0.664406	6.21348	0.801074	7.48382	0.858599	6.18938	0.569224	3.36958	0.726885	6.24372
0.359719	1.21009	0.173459	2.23821	0.354873	1.20064	0.670166	6.15111	0.808033	7.45201	0.864406	6.27693	0.572323	3.28306	0.731213	6.26227
0.360412	1.21197	0.175544	2.23805	0.355992	1.20224	0.675868	6.08745	0.81496	7.41653	0.870295	6.36713	0.575342	3.19923	0.736306	6.28211
0.360961	1.21349	0.177629	2.23789	0.357113	1.20422	0.681509	6.02244	0.820968	7.38272	0.87627	6.4598	0.578284	3.11809	0.742169	6.30229
0.361365	1.21469	0.179714	2.2377	0.358236	1.2066	0.68709	5.9562	0.826068	7.35181	0.882332	6.55446	0.581152	3.03965	0.748049	6.31971
0.361624	1.21536	0.181799	2.23757	0.359361	1.20925	0.692608	5.88888	0.830268	7.32511	0.888484	6.65062	0.583948	2.96396	0.753945	6.33439
0.361996	1.21641	0.183883	2.23739	0.360489	1.21219	0.698063	5.8204	0.833578	7.30319	0.894725	6.74787	0.586675	2.89096	0.759853	6.34627
0.362401	1.21775	0.185968	2.23723	0.36162	1.21538	0.703454	5.75089	0.836005	7.28664	0.901057	6.84546	0.589335	2.82058	0.76577	6.35543
0.362952	1.21949	0.188052	2.23712	0.362754	1.21885	0.708779	5.68046	0.837556	7.27588	0.907481	6.9428	0.591931	2.7528	0.771695	6.36196
0.363651	1.2217	0.190136	2.23699	0.363891	1.22255	0.714039	5.60921	0.839781	7.26023	0.913995	7.03926	0.594464	2.68764	0.777625	6.36584
