Minima		Zeros		Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
8  Points		7  Points		475  Points		493  Points		474  Points		220  Points		129  Points		390  Points		143  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
				0.358219	4.00927	0.183669	2.09158	0.356244	4.06133	0.705268	8.04308	0.84975	9.16544	0.586536	6.67313	0.768595	8.75474
				0.358624	3.9989	0.185753	2.09311	0.357371	4.03135	0.71051	8.01767	0.856573	9.14712	0.588951	6.63033	0.773805	8.73332
				0.359174	3.98493	0.187838	2.0946	0.358501	4.00203	0.715681	7.992	0.863351	9.12867	0.591308	6.58776	0.779785	8.70924
				0.359872	3.96748	0.189922	2.09607	0.359635	3.97337	0.720779	7.96605	0.86922	9.11249	0.593609	6.54545	0.785765	8.68565
				0.360718	3.9467	0.192006	2.0975	0.360774	3.94534	0.725805	7.93983	0.874194	9.09862	0.595856	6.50342	0.791742	8.6625
				0.361714	3.92275	0.194089	2.0989	0.361917	3.91793	0.730757	7.91335	0.878287	9.0871	0.598052	6.46168	0.797714	8.63976
				0.362862	3.89582	0.196173	2.10027	0.363066	3.89111	0.735635	7.8866	0.881511	9.07795	0.600199	6.42025	0.803677	8.61739
				0.364013	3.86948	0.198257	2.10161	0.364218	3.86487	0.740439	7.8596	0.883874	9.0712	0.602299	6.37914	0.80963	8.59535
				0.36517	3.84371	0.20034	2.10293	0.365376	3.8392	0.745169	7.83235	0.885384	9.06688	0.604354	6.33836	0.81557	8.57361
				0.366332	3.8185	0.202423	2.10422	0.366539	3.81408	0.749825	7.80486	0.887549	9.06065	0.606366	6.29792	0.821495	8.55214
				0.367499	3.79381	0.204507	2.10548	0.367706	3.78949	0.754408	7.77713	0.889897	9.05386	0.608338	6.25784	0.827404	8.5309
				0.368671	3.76966	0.20659	2.10672	0.368879	3.76542	0.758916	7.74918	0.893081	9.04461	0.61027	6.21812	0.833293	8.50988
				0.369848	3.74601	0.208673	2.10793	0.370058	3.74186	0.763351	7.72101	0.897092	9.03288	0.612165	6.17877	0.839161	8.48903
				0.371031	3.72285	0.210756	2.10913	0.371241	3.7188	0.767713	7.69264	0.90192	9.01864	0.614024	6.1398	0.845005	8.46834
				0.372219	3.70018	0.212838	2.11029	0.37243	3.69621	0.772002	7.66407	0.907553	9.00189	0.615849	6.10121	0.850825	8.44778
				0.373412	3.67798	0.214921	2.11144	0.373624	3.67409	0.776219	7.63531	0.913978	8.9826	0.617642	6.06301	0.856617	8.42734
				0.374611	3.65623	0.217004	2.11256	0.374824	3.65242	0.780365	7.60638	0.920362	8.96327	0.619404	6.02519	0.86238	8.40698
				0.375815	3.63493	0.219086	2.11367	0.376029	3.6312	0.78444	7.57729	0.926708	8.94392	0.621136	5.98778	0.868113	8.38669
				0.377025	3.61407	0.221169	2.11475	0.37724	3.61041	0.788445	7.54804	0.933018	8.92456	0.62284	5.95075	0.873813	8.36645
				0.37824	3.59362	0.223251	2.11581	0.378456	3.59004	0.792381	7.51866	0.939294	8.90523	0.624516	5.91413	0.879479	8.34625
				0.379461	3.57359	0.225334	2.11685	0.379678	3.57007	0.796249	7.48915	0.945537	8.88593	0.626168	5.87791	0.885109	8.32606
				0.380687	3.55395	0.227416	2.11788	0.380906	3.55051	0.800049	7.45953	0.95175	8.86669	0.627794	5.84208	0.890702	8.30587
				0.38192	3.53471	0.229498	2.11888	0.382139	3.53134	0.803784	7.42981	0.957935	8.84751	0.629398	5.80666	0.896256	8.28568
				0.383157	3.51585	0.23158	2.11987	0.383378	3.51254	0.807453	7.4	0.964093	8.82842	0.630979	5.77163	0.90177	8.26546
				0.384401	3.49736	0.233662	2.12084	0.384622	3.49412	0.811058	7.37011	0.970225	8.80941	0.632538	5.73701	0.907242	8.2452
				0.38565	3.47923	0.235744	2.1218	0.385872	3.47605	0.8146	7.34015	0.976333	8.79051	0.634078	5.70278	0.912671	8.2249
				0.386905	3.46146	0.237826	2.12273	0.387128	3.45834	0.818081	7.31014	0.982417	8.7717	0.635598	5.66895	0.918056	8.20454
				0.388165	3.44403	0.239908	2.12366	0.388389	3.44097	0.821501	7.28009	0.988479	8.75301	0.6371	5.63551	0.923396	8.18412
				0.389431	3.42693	0.24199	2.12456	0.389656	3.42393	0.824861	7.25001	0.994518	8.73443	0.638584	5.60247	0.928689	8.16362
				0.390703	3.41016	0.244071	2.12545	0.390929	3.40722	0.828163	7.21991	1.00054	8.71596	0.640052	5.56982	0.933936	8.14305
				0.39198	3.39371	0.246153	2.12633	0.392207	3.39083	0.831407	7.18979			0.641504	5.53756	0.939133	8.12239
				0.393263	3.37758	0.248235	2.12719	0.393491	3.37475	0.834596	7.15968			0.64294	5.50568	0.944282	8.10163
				0.394552	3.36174	0.250316	2.12804	0.394781	3.35896	0.83773	7.12958			0.644363	5.47418	0.949381	8.08078
				0.395846	3.34621	0.252398	2.12887	0.396076	3.34348	0.840811	7.09951			0.645771	5.44307	0.954429	8.05983
				0.397146	3.33096	0.254479	2.12969	0.397377	3.32828	0.843839	7.06946			0.647167	5.41233	0.959426	8.03878
				0.398451	3.316	0.25656	2.1305	0.398683	3.31337	0.846816	7.03945			0.64855	5.38196	0.964371	8.01763
				0.399762	3.30131	0.258642	2.13129	0.399995	3.29873	0.849742	7.00949			0.649921	5.35196	0.969264	7.99637
				0.401078	3.28689	0.260723	2.13207	0.401313	3.28436	0.85262	6.97959			0.651281	5.32232	0.974105	7.975
				0.4024	3.27273	0.262804	2.13284	0.402636	3.27025	0.855451	6.94976			0.652631	5.29305	0.978892	7.95353
				0.403728	3.25884	0.264885	2.1336	0.403964	3.2564	0.858234	6.91999			0.65397	5.26414	0.983626	7.93195
				0.405061	3.24519	0.266966	2.13434	0.405298	3.2428	0.860973	6.89031			0.6553	5.23558	0.988307	7.91027
				0.406399	3.23179	0.269047	2.13508	0.406637	3.22944	0.863667	6.86071			0.656621	5.20737	0.992935	7.88848
				0.407743	3.21863	0.271128	2.1358	0.407982	3.21632	0.866317	6.83121			0.657933	5.1795	0.997509	7.86659
				0.409092	3.2057	0.273209	2.13651	0.409332	3.20343	0.868926	6.80181			0.659237	5.15198	1.00203	7.8446
				0.410447	3.193	0.27529	2.13721	0.410687	3.19078	0.871493	6.77252			0.660533	5.12479		
				0.411806	3.18053	0.277371	2.1379	0.412048	3.17834	0.874021	6.74333			0.661822	5.09794		
				0.413172	3.16828	0.279452	2.13858	0.413414	3.16612	0.876509	6.71427			0.663104	5.07142		
				0.414542	3.15624	0.281533	2.13925	0.414786	3.15412	0.87896	6.68533			0.66438	5.04523		
				0.415918	3.1444	0.283614	2.13992	0.416162	3.14233	0.881373	6.65651			0.665649	5.01935		
				0.417298	3.13278	0.285694	2.14057	0.417544	3.13073	0.883751	6.62783			0.666912	4.99379		
				0.418684	3.12135	0.287775	2.14121	0.418931	3.11934	0.886093	6.59928			0.66817	4.96855		
				0.420076	3.11012	0.289856	2.14184	0.420323	3.10814	0.888401	6.57088			0.669423	4.94362		
				0.421472	3.09908	0.291936	2.14247	0.42172	3.09714	0.890676	6.54262			0.670671	4.91899		
				0.422873	3.08822	0.294017	2.14308	0.423122	3.08632	0.892918	6.51451			0.671914	4.89466		
				0.424279	3.07755	0.296097	2.14369	0.424529	3.07568	0.895129	6.48655			0.673153	4.87063		
				0.425691	3.06706	0.298178	2.14429	0.425942	3.06522	0.89731	6.45874			0.674388	4.84689		
				0.427107	3.05675	0.300258	2.14488	0.427359	3.05494	0.89946	6.43109			0.675619	4.82344		
				0.428528	3.04661	0.302339	2.14546	0.428781	3.04482	0.901582	6.4036			0.676847	4.80027		
				0.429954	3.03663	0.304419	2.14603	0.430208	3.03488	0.903675	6.37628			0.678072	4.77739		
				0.431385	3.02682	0.306499	2.1466	0.43164	3.0251	0.905741	6.34911			0.679293	4.75478		
				0.432821	3.01717	0.30858	2.14716	0.433077	3.01548	0.90778	6.32212			0.680512	4.73245		
				0.434262	3.00768	0.31066	2.14771	0.434518	3.00601	0.909794	6.29529			0.681728	4.71039		
				0.435707	2.99834	0.31274	2.14826	0.435964	2.9967	0.911782	6.26864			0.682941	4.68859		
				0.437157	2.98916	0.31482	2.14879	0.437415	2.98754	0.913746	6.24215			0.684153	4.66706		
				0.438612	2.98012	0.316901	2.14932	0.438871	2.97853	0.915685	6.21584			0.685363	4.64578		
				0.440072	2.97123	0.318981	2.14985	0.440331	2.96966	0.917602	6.18971			0.68657	4.62476		
				0.441536	2.96247	0.321061	2.15036	0.441796	2.96094	0.919496	6.16374			0.687776	4.60399		
				0.443004	2.95386	0.323141	2.15087	0.443265	2.95235	0.921369	6.13796			0.688981	4.58347		
				0.444477	2.94539	0.325221	2.15138	0.444739	2.9439	0.92322	6.11236			0.690184	4.56319		
				0.445955	2.93705	0.327301	2.15187	0.446218	2.93558	0.92505	6.08693			0.691386	4.54315		
				0.447437	2.92884	0.329381	2.15236	0.447701	2.92739	0.926861	6.06168			0.692588	4.52335		
				0.448924	2.92075	0.331461	2.15285	0.449188	2.91933	0.928652	6.03661			0.693788	4.50379		
				0.450415	2.9128	0.333541	2.15333	0.45068	2.9114	0.930424	6.01172			0.694988	4.48445		
				0.45191	2.90496	0.335621	2.1538	0.452176	2.90359	0.932178	5.98701			0.696187	4.46534		
				0.45341	2.89725	0.337701	2.15427	0.453676	2.8959	0.933914	5.96248			0.697385	4.44646		
				0.454913	2.88966	0.339781	2.15473	0.455181	2.88832	0.935632	5.93813			0.698583	4.4278		
				0.456422	2.88218	0.341861	2.15519	0.45669	2.88087	0.937334	5.91396			0.699781	4.40935		
				0.457934	2.87482	0.343941	2.15564	0.458203	2.87352	0.939019	5.88997			0.700979	4.39112		
				0.45945	2.86757	0.34602	2.15608	0.45972	2.86629	0.940689	5.86616			0.702177	4.3731		
				0.460971	2.86042	0.3481	2.15652	0.461241	2.85917	0.942343	5.84253			0.703375	4.35529		
				0.462496	2.85339	0.35018	2.15696	0.462767	2.85215	0.943983	5.81908			0.704573	4.33769		
				0.464025	2.84646	0.35226	2.15739	0.464296	2.84524	0.945608	5.79581			0.705772	4.32028		
				0.465558	2.83963	0.354339	2.15781	0.46583	2.83843	0.947218	5.77272			0.706971	4.30308		
				0.467095	2.83291	0.356419	2.15823	0.467368	2.83173	0.948815	5.7498			0.70817	4.28608		
				0.468636	2.82628	0.358499	2.15864	0.468909	2.82512	0.950399	5.72707			0.70937	4.26926		
				0.47018	2.81976	0.360578	2.15905	0.470455	2.81861	0.95197	5.70451			0.710571	4.25264		
				0.471729	2.81332	0.362658	2.15946	0.472004	2.81219	0.953529	5.68212			0.711773	4.23621		
				0.473282	2.80699	0.364738	2.15986	0.473558	2.80587	0.955076	5.65992			0.712975	4.21997		
				0.474838	2.80074	0.366817	2.16026	0.475115	2.79964	0.95661	5.63788			0.714178	4.20391		
				0.476398	2.79459	0.368897	2.16065	0.476676	2.7935	0.958134	5.61602			0.715382	4.18803		
				0.477962	2.78852	0.370976	2.16103	0.47824	2.78745	0.959646	5.59434			0.716587	4.17233		
				0.47953	2.78254	0.373056	2.16142	0.479809	2.78149	0.961148	5.57282			0.717794	4.1568		
				0.481102	2.77665	0.375135	2.1618	0.481381	2.77561	0.962639	5.55148			0.719001	4.14145		
				0.482677	2.77084	0.377215	2.16217	0.482957	2.76982	0.964121	5.53031			0.72021	4.12627		
				0.484256	2.76512	0.379294	2.16254	0.484536	2.76411	0.965592	5.50931			0.72142	4.11125		
				0.485838	2.75947	0.381374	2.16291	0.486119	2.75848	0.967054	5.48847			0.722631	4.0964		
				0.487424	2.75391	0.383453	2.16327	0.487706	2.75293	0.968507	5.46781			0.723844	4.08172		
				0.489013	2.74842	0.385533	2.16363	0.489296	2.74745	0.969952	5.44731			0.725058	4.0672		
				0.490606	2.74301	0.387612	2.16398	0.49089	2.74206	0.971387	5.42697			0.726274	4.05284		
				0.492203	2.73767	0.389692	2.16434	0.492487	2.73673	0.972814	5.4068			0.727491	4.03863		
				0.493803	2.73241	0.391771	2.16468	0.494087	2.73149	0.974233	5.3868			0.72871	4.02458		
