Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
464  Points		493  Points		186  Points		140  Points		117  Points		337  Points		154  Points		123  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00216952	7.46914	6.0939e-005	0.0812437	0.279509	3266.12	0.501695	704.065	0.55904	816.275	0.139881	179.381	0.419291	593.119	0.698771	113823
0.00912802	7.46876	0.000305241	0.1815	0.279588	274.841	0.501766	305.161	0.559143	345.884	0.140363	82.0119	0.419413	255.955	0.6988	745.121
0.0160845	7.46776	0.000732866	0.280419	0.279801	143.564	0.501893	194.837	0.559331	219.495	0.1412	53.4204	0.419632	163.261	0.698885	373.83
0.0230375	7.46626	0.00133743	0.377255	0.280148	97.2511	0.502077	143.137	0.559602	160.807	0.142385	39.8292	0.419948	119.916	0.699028	249.544
0.0299855	7.46421	0.0021104	0.471402	0.280627	73.6098	0.502317	113.151	0.559956	126.927	0.143906	31.9324	0.420361	94.8103	0.699226	187.314
0.036927	7.46161	0.00304152	0.562354	0.281238	59.2822	0.502615	93.5785	0.560394	104.877	0.14575	26.8008	0.42087	78.4415	0.699482	149.955
0.0438604	7.45845	0.00411918	0.649688	0.281979	49.6814	0.50297	79.8018	0.560914	89.3882	0.147903	23.2187	0.421475	66.9316	0.699793	125.046
0.050784	7.45472	0.00533105	0.733099	0.28285	42.8078	0.503385	69.5817	0.561517	77.9156	0.150347	20.5907	0.422175	58.4018	0.700162	107.255
0.0576964	7.45044	0.00666462	0.812398	0.283848	37.65	0.503859	61.701	0.562202	69.0799	0.153065	18.5909	0.422969	51.8314	0.700586	93.9161
0.0645957	7.44558	0.0081073	0.887466	0.284973	33.6416	0.504393	55.4411	0.562968	62.0684	0.156041	17.0257	0.423858	46.6179	0.701067	83.5459
0.0714803	7.44012	0.00964713	0.95829	0.286221	30.4408	0.50499	50.3503	0.563814	56.3712	0.159257	15.7731	0.42484	42.3828	0.701604	75.2544
0.0783484	7.43406	0.0112727	1.02491	0.28759	27.8289	0.505649	46.1307	0.564741	51.6523	0.162697	14.7525	0.425915	38.8765	0.702196	68.475
0.0851982	7.42739	0.0129733	1.08741	0.289079	25.6596	0.506372	42.5776	0.565748	47.6812	0.166343	13.9081	0.427081	35.9276	0.702844	62.8298
0.0920277	7.42009	0.0147394	1.14595	0.290685	23.8313	0.507161	39.5459	0.566833	44.2945	0.170181	13.2007	0.428338	33.4144	0.703548	58.0573
0.098835	7.41214	0.016562	1.20068	0.292406	22.2712	0.508016	36.9297	0.567996	41.3732	0.174196	12.6014	0.429684	31.2483	0.704307	53.9704
0.105618	7.40353	0.0184334	1.2518	0.294238	20.9258	0.50894	34.6501	0.569237	38.8285	0.178374	12.0889	0.43112	29.3631	0.705121	50.4322
0.112374	7.39422	0.0203466	1.2995	0.296179	19.7549	0.509933	32.6468	0.570554	36.5928	0.182703	11.6468	0.432643	27.7086	0.70599	47.3397
0.119102	7.38421	0.0222954	1.344	0.298227	18.7277	0.510998	30.8735	0.571947	34.6138	0.187171	11.2627	0.434252	26.2456	0.706913	44.6144
0.125799	7.37347	0.0242745	1.38549	0.300379	17.8202	0.512136	29.2933	0.573415	32.8504	0.191168	10.9675	0.435947	24.9434	0.707891	42.195
0.132462	7.36198	0.0262792	1.42417	0.302632	17.0135	0.513349	27.877	0.574958	31.2697	0.194648	10.7406	0.437726	23.7777	0.708922	40.0332
0.139088	7.3497	0.0283054	1.46025	0.304984	16.2923	0.514638	26.6011	0.576573	29.8452	0.197571	10.5682	0.439588	22.7285	0.710008	38.0905
0.145676	7.3366	0.0300859	1.4897	0.307431	15.6444	0.516005	25.4463	0.578261	28.5555	0.199911	10.4406	0.441531	21.7798	0.711146	36.3354
0.152222	7.32266	0.031613	1.51345	0.309973	15.0598	0.517452	24.3968	0.580021	27.3825	0.201647	10.3514	0.443554	20.9182	0.712338	34.7424
0.158722	7.30785	0.0328814	1.53219	0.312606	14.53	0.51898	23.4392	0.581852	26.3117	0.202765	10.2962	0.445657	20.1327	0.713583	33.2903
