Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3		Asym4	
471  Points		493  Points		501  Points		198  Points		131  Points		120  Points		376  Points		144  Points		115  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00441026	8.07196	9.45887e-005	0.317563	-1.34819e-008	2.1602	0.279561	0.212925	0.401393	0.0899017	0.559042	0.120482	0.1398	0.435929	0.419269	0.10052	0.698779	0.0674611
0.0119309	8.07051	0.000390461	0.422849	0.000661285	2.16022	0.279759	0.291915	0.401477	0.128563	0.559155	0.16852	0.140207	0.658215	0.419362	0.161425	0.698842	0.101749
0.0194488	8.06681	0.000882522	0.628991	0.0013801	2.16026	0.280105	0.449272	0.401632	0.206094	0.559356	0.264585	0.141027	1.0981	0.41957	0.283055	0.698968	0.170334
0.0269625	8.06133	0.00156252	0.824843	0.00235771	2.16029	0.280597	0.60527	0.401861	0.284252	0.559648	0.360475	0.142253	1.52632	0.41989	0.40444	0.699159	0.238876
0.0344702	8.05396	0.00241953	1.00795	0.00359411	2.16026	0.281233	0.75943	0.402162	0.363371	0.560028	0.456087	0.143871	1.93899	0.420323	0.52541	0.699413	0.30726
0.0419701	8.0447	0.00344073	1.17664	0.00508923	2.16023	0.282012	0.91123	0.402538	0.44368	0.560497	0.551438	0.145866	2.33315	0.420869	0.645767	0.699731	0.375474
0.0494606	8.03352	0.00461207	1.32996	0.00684314	2.16025	0.282931	1.06029	0.402989	0.525415	0.561056	0.646413	0.148219	2.70656	0.421526	0.765485	0.700113	0.443492
0.0569397	8.02031	0.00591896	1.46755	0.00885585	2.16023	0.283987	1.20621	0.403517	0.608832	0.561702	0.741001	0.150909	3.05788	0.422295	0.884364	0.700558	0.51134
0.0644055	8.00495	0.00734669	1.58966	0.0108685	2.16026	0.285178	1.34864	0.404123	0.694221	0.562436	0.835182	0.153917	3.38639	0.423174	1.00237	0.701066	0.578921
0.0718561	7.98733	0.00888112	1.69691	0.0128813	2.16027	0.2865	1.48724	0.40481	0.781795	0.563258	0.928768	0.157219	3.69198	0.424163	1.11937	0.701637	0.646188
0.0792891	7.96734	0.0105087	1.79028	0.0148939	2.16024	0.28795	1.62168	0.40558	0.871762	0.564167	1.02175	0.160796	3.9752	0.42526	1.23515	0.70227	0.713192
0.0867023	7.94486	0.0122171	1.87095	0.0169066	2.16023	0.289522	1.75177	0.406435	0.964393	0.565162	1.11419	0.164627	4.23674	0.426465	1.34974	0.702966	0.779817
0.0940934	7.91968	0.013995	1.94009	0.0189193	2.16022	0.291214	1.87733	0.407377	1.05986	0.566243	1.2059	0.168691	4.4776	0.427775	1.46299	0.703723	0.846051
0.10146	7.89164	0.0158323	1.99898	0.020932	2.16025	0.29302	1.99816	0.40841	1.15836	0.567409	1.29688	0.17297	4.69902	0.429191	1.57478	0.704542	0.911868
0.108799	7.86048	0.0177199	2.04885	0.0229447	2.16027	0.294937	2.11428	0.409536	1.26014	0.56866	1.38715	0.177447	4.90221	0.43071	1.68506	0.705422	0.977292
0.116107	7.82598	0.0196501	2.0908	0.0249574	2.16028	0.29696	2.22567	0.410758	1.36535	0.569994	1.47657	0.182105	5.08844	0.432331	1.79371	0.706363	1.04222
0.123382	7.7879	0.0216159	2.12593	0.0269701	2.16024	0.299085	2.33236	0.41208	1.4741	0.571411	1.56512	0.186929	5.25888	0.434052	1.9007	0.707364	1.1066
0.130619	7.74586	0.0236115	2.15517	0.0289827	2.16023	0.301306	2.43462	0.413505	1.5865	0.57291	1.65278	0.191904	5.41484	0.435872	2.00591	0.708425	1.17054
0.137815	7.69959	0.0256318	2.17945	0.0309954	2.16025	0.303621	2.53266	0.415036	1.7026	0.574491	1.73954	0.197019	5.55741	0.43779	2.10933	0.709545	1.2339
0.144966	7.64863	0.0274091	2.19718	0.0330081	2.16023	0.306026	2.62679	0.416677	1.82245	0.576152	1.82533	0.20226	5.68757	0.439803	2.21085	0.710724	1.29667
0.152067	7.59257	0.0289346	2.21004	0.0350208	2.16026	0.308516	2.71755	0.418432	1.94607	0.577892	1.91012	0.207617	5.8064	0.44191	2.31039	0.711962	1.35885
0.159114	7.53099	0.0302023	2.21926	0.0370335	2.16027	0.311089	2.80548	0.420304	2.07341	0.579711	1.99392	0.21308	5.91477	0.444108	2.40804	0.713257	1.42038
0.166101	7.46341	0.0312081	2.22566	0.0390462	2.16024	0.313744	2.89125	0.422296	2.20431	0.581608	2.07664	0.218639	6.01345	0.446397	2.50365	0.714608	1.48133
0.173021	7.38919	0.0319494	2.23011	0.0410589	2.16023	0.316477	2.97563	0.424411	2.3386	0.583581	2.15829	0.224285	6.10322	0.448773	2.59717	0.716017	1.54156
0.17987	7.30777	0.0324247	2.23276	0.0430716	2.16022	0.319288	3.05949	0.426653	2.47607	0.585629	2.23891	0.230011	6.18475	0.451236	2.68862	0.717481	1.60109
