Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
291  Points		388  Points		291  Points		232  Points		339  Points		226  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.488346	-0.0537799	0.000262569	0.342396	1.0018	2.89314	0.577379	0.162915	0.288698	0.135955	0.866019	-0.0539364
0.488309	-0.0955192	0.000494002	0.395679	0.999845	2.89861	0.577489	0.223576	0.28879	0.187468	0.865982	-0.0773866
0.488217	-0.178436	0.000797466	0.502022	0.997882	2.90977	0.577681	0.344279	0.288952	0.290316	0.865914	-0.124012
0.488068	-0.260171	0.00117266	0.607591	0.995911	2.92149	0.577955	0.463527	0.289183	0.392734	0.865815	-0.170217
0.487865	-0.340353	0.00161883	0.712218	0.993932	2.93393	0.578308	0.580874	0.289483	0.494493	0.865684	-0.215884
0.487608	-0.418436	0.00213547	0.815973	0.991945	2.94701	0.57874	0.695833	0.289851	0.595437	0.865523	-0.260879
0.487299	-0.494037	0.0027219	0.918487	0.989948	2.96064	0.579249	0.808134	0.290288	0.695561	0.865331	-0.305134
0.48694	-0.566797	0.00337712	1.01973	0.987943	2.97497	0.579832	0.917444	0.290792	0.794648	0.86511	-0.348416
0.486533	-0.636396	0.00410042	1.11965	0.985927	2.99001	0.580489	1.0234	0.291362	0.892472	0.86486	-0.390659
0.48608	-0.702601	0.00489071	1.21801	0.983901	3.00566	0.581216	1.12586	0.291998	0.98908	0.864582	-0.431733
0.485583	-0.765149	0.00574699	1.3148	0.981864	3.02201	0.582011	1.22468	0.292699	1.08427	0.864277	-0.471581
0.485046	-0.823916	0.00666812	1.40995	0.979815	3.03905	0.582871	1.31976	0.293464	1.17792	0.863945	-0.510187
0.484469	-0.878856	0.00765302	1.50332	0.977755	3.05679	0.583795	1.41097	0.294291	1.26993	0.863587	-0.54732
0.483858	-0.929879	0.00870037	1.59486	0.975683	3.07521	0.584779	1.49838	0.295181	1.36026	0.863205	-0.583018
0.483212	-0.977004	0.00980902	1.68455	0.973598	3.09429	0.585821	1.58205	0.29613	1.44884	0.862799	-0.617264
0.482537	-1.02027	0.0109776	1.77226	0.9715	3.11416	0.586917	1.66186	0.297139	1.53545	0.86237	-0.649914
0.481833	-1.05966	0.0122048	1.85803	0.969388	3.13471	0.588067	1.73799	0.298206	1.62023	0.86192	-0.680991
0.481104	-1.09522	0.0134894	1.94174	0.967262	3.15594	0.589267	1.81059	0.29933	1.70306	0.86145	-0.710534
0.480353	-1.12717	0.0148298	2.02344	0.965122	3.1779	0.590515	1.87967	0.300508	1.78382	0.86096	-0.738426
0.479581	-1.15554	0.0162248	2.10316	0.962966	3.20051	0.591808	1.94544	0.301741	1.86256	0.860451	-0.76473
0.478791	-1.18047	0.0176729	2.18071	0.960795	3.22383	0.593145	2.00804	0.303026	1.93926	0.859926	-0.789473
0.477985	-1.20217	0.0191727	2.25626	0.958608	3.24786	0.594523	2.0675	0.304363	2.01383	0.859384	-0.812508
0.477165	-1.22063	0.020723	2.32974	0.956405	3.2726	0.59594	2.12403	0.305749	2.08633	0.858828	-0.834045
0.476335	-1.23605	0.0223222	2.40116	0.954184	3.29795	0.597394	2.17783	0.307183	2.15672	0.858257	-0.854001
0.475494	-1.24861	0.023969	2.47062	0.951946	3.3239	0.598884	2.22899	0.308664	2.22502	0.857673	-0.872409
0.474647	-1.25839	0.0256621	2.53796	0.949691	3.35057	0.600407	2.2776	0.310191	2.29126	0.857077	-0.889336
0.473793	-1.26544	0.0274	2.60339	0.947417	3.37787	0.601963	2.32384	0.311762	2.35538	0.856471	-0.904716
0.472936	-1.27004	0.0291815	2.66689	0.945124	3.4057	0.603549	2.36786	0.313375	2.4175	0.855854	-0.918715
0.472076	-1.27227	0.0310052	2.72839	0.942813	3.43411	0.605164	2.40976	0.31503	2.47752	0.855229	-0.931268
0.471216	-1.27209	0.0328698	2.78798	0.940482	3.46307	0.606806	2.44965	0.316724	2.53558	0.854595	-0.942441
0.470357	-1.26981	0.0347741	2.84577	0.938131	3.49252	0.608475	2.48763	0.318457	2.59172	0.853955	-0.952269
0.469499	-1.26546	0.0367169	2.90178	0.935761	3.52254	0.610169	2.52381	0.320228	2.64586	0.853308	-0.960719
0.468646	-1.25908	0.0386969	2.95597	0.933369	3.553	0.611887	2.55833	0.322034	2.69811	0.852656	-0.968028
0.467797	-1.25085	0.0407129	3.00841	0.930958	3.58383	0.613628	2.5912	0.323875	2.7485	0.851999	-0.974063
0.466955	-1.24077	0.0427638	3.05919	0.928525	3.61511	0.61539	2.62264	0.32575	2.79709	0.851339	-0.978866
0.46612	-1.22887	0.0448484	3.10834	0.92607	3.64678	0.617173	2.65269	0.327656	2.84388	0.850676	-0.982514
0.465294	-1.21538	0.0469658	3.15586	0.923595	3.67871	0.618976	2.6813	0.329594	2.88889	0.850011	-0.985066
0.464477	-1.20032	0.0491147	3.20183	0.921097	3.71088	0.620798	2.70863	0.331562	2.93219	0.849345	-0.986535
0.463671	-1.18361	0.0512941	3.24632	0.918578	3.74332	0.622638	2.73482	0.333558	2.97384	0.848677	-0.986949
0.462877	-1.16544	0.0535032	3.28927	0.916037	3.77599	0.624495	2.75985	0.335582	3.01395	0.84801	-0.986364
0.462096	-1.14585	0.0557407	3.33085	0.913474	3.80882	0.626368	2.78376	0.337632	3.05247	0.847344	-0.98479
0.461328	-1.12486	0.058006	3.37111	0.910888	3.84178	0.628258	2.80664	0.339708	3.08942	0.846679	-0.982248
0.460575	-1.10255	0.060298	3.40993	0.90828	3.87477	0.630163	2.82857	0.341809	3.12486	0.846016	-0.978779
0.459838	-1.07885	0.0626157	3.44748	0.90565	3.90775	0.632082	2.84962	0.343933	3.15889	0.845356	-0.974467
0.459117	-1.05384	0.0649584	3.48383	0.902997	3.94079	0.634015	2.86971	0.346079	3.19151	0.844699	-0.969275
0.458413	-1.02766	0.0673253	3.51896	0.900323	3.97376	0.635961	2.88899	0.348247	3.22274	0.844046	-0.963231
0.457727	-1.00022	0.0697155	3.55287	0.897626	4.00658	0.63792	2.90747	0.350436	3.25268	0.843397	-0.956393
0.457061	-0.971504	0.0721282	3.58567	0.894906	4.03932	0.639892	2.92513	0.352644	3.28136	0.842753	-0.948775
0.456414	-0.941629	0.0745628	3.61745	0.892165	4.07188	0.641875	2.94208	0.354584	3.3053	0.842114	-0.940404
0.455788	-0.910652	0.0770184	3.64809	0.889402	4.10418	0.643869	2.95832	0.356249	3.32504	0.841481	-0.931335
0.455183	-0.87848	0.0794944	3.67777	0.886617	4.13629	0.645874	2.97393	0.357633	3.34087	0.840855	-0.921476
