Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
316  Points		404  Points		315  Points		227  Points		347  Points		207  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.488346	-0.0236925	0.000331216	0.373059	1.00098	2.7135	0.707107	0.0369712	0.353554	0.0589806	0.976673	-0.131187
0.488332	-0.0431606	0.000560402	0.4216	0.999309	2.72137	0.70713	0.0708526	0.35359	0.102844	0.976592	-0.18118
0.488293	-0.082015	0.000849229	0.51846	0.997633	2.73752	0.707194	0.138618	0.353681	0.190559	0.97645	-0.280616
0.488231	-0.120736	0.00119742	0.614764	0.995946	2.7545	0.7073	0.20617	0.353825	0.278016	0.976247	-0.37841
0.488145	-0.159189	0.00160458	0.710514	0.994248	2.77236	0.707447	0.273517	0.354022	0.365178	0.975985	-0.474138
0.488035	-0.19733	0.00207042	0.805599	0.992539	2.79119	0.707636	0.340676	0.354273	0.451975	0.975665	-0.567401
0.487902	-0.235179	0.00259441	0.899909	0.990819	2.81085	0.707866	0.40746	0.354577	0.53826	0.975288	-0.657625
0.487746	-0.272556	0.00317612	0.993447	0.989086	2.8313	0.708137	0.473824	0.354935	0.62397	0.974857	-0.744656
0.487568	-0.309432	0.00381504	1.08611	0.98734	2.85276	0.708448	0.539796	0.355344	0.708969	0.974373	-0.82808
0.487366	-0.345752	0.00451061	1.17779	0.985581	2.87512	0.7088	0.605204	0.355806	0.793329	0.973839	-0.907731
0.487143	-0.381401	0.00526217	1.2684	0.983807	2.8983	0.709192	0.67004	0.356319	0.876851	0.973258	-0.983503
0.486898	-0.416379	0.00606907	1.35799	0.98202	2.92243	0.709623	0.734288	0.356883	0.959366	0.972631	-1.05518
0.486631	-0.450678	0.00693071	1.44642	0.980217	2.94738	0.710094	0.797804	0.357498	1.04098	0.971961	-1.12279
0.486344	-0.484175	0.00784627	1.53364	0.978398	2.97318	0.710603	0.860632	0.358162	1.12156	0.971251	-1.18624
0.486036	-0.516736	0.00881507	1.61967	0.976563	2.99988	0.711151	0.922642	0.358876	1.20097	0.970504	-1.24561
0.485709	-0.548423	0.00983632	1.70429	0.974712	3.02742	0.711737	0.983902	0.359638	1.27925	0.969721	-1.30104
0.485362	-0.579252	0.0109091	1.78769	0.972844	3.05571	0.71236	1.04433	0.360447	1.35629	0.968905	-1.35247
0.484997	-0.609031	0.0120328	1.86972	0.970958	3.08486	0.71302	1.10376	0.361304	1.43207	0.968059	-1.40012
0.484614	-0.637708	0.0132064	1.95025	0.969053	3.11484	0.713716	1.16231	0.362207	1.50653	0.967185	-1.4441
0.484214	-0.665406	0.0144291	2.02946	0.967131	3.14547	0.714448	1.21998	0.363155	1.57958	0.966285	-1.48453
0.483797	-0.692033	0.0157	2.10723	0.965189	3.17686	0.715215	1.27657	0.364148	1.65125	0.965361	-1.52161
0.483363	-0.717516	0.0170182	2.18356	0.963227	3.20897	0.716017	1.3322	0.365184	1.72152	0.964415	-1.55536
0.482915	-0.741825	0.0183829	2.25837	0.961246	3.24177	0.716852	1.38681	0.366263	1.7903	0.96345	-1.58608
0.482452	-0.764895	0.019793	2.33168	0.959244	3.27514	0.717721	1.44028	0.367384	1.85756	0.962467	-1.61398
0.481975	-0.78682	0.0212478	2.40355	0.957222	3.30912	0.718622	1.49278	0.368545	1.9233	0.961467	-1.639
0.481485	-0.807567	0.0227462	2.47386	0.955178	3.34365	0.719555	1.54424	0.369747	1.98759	0.960453	-1.66139
0.480983	-0.827066	0.0242874	2.54273	0.953113	3.3786	0.720519	1.59451	0.370987	2.0503	0.959426	-1.6813
0.480469	-0.845293	0.0258704	2.61015	0.951027	3.41408	0.721514	1.64374	0.372266	2.1114	0.958387	-1.69889
