Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
316  Points		404  Points		315  Points		227  Points		347  Points		207  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.488346	7329.46	0.000331216	0.162389	1.00098	5.26574	0.707107	25536.1	0.353554	3360.49	0.976673	1983.52
0.488332	717.113	0.000560402	0.211155	0.999309	5.27401	0.70713	1101.39	0.35359	491.405	0.976592	882.408
0.488293	376.97	0.000849229	0.259836	0.997633	5.28229	0.707194	562.885	0.353681	265.149	0.97645	567.348
0.488231	255.665	0.00119742	0.308403	0.995946	5.29057	0.7073	378.091	0.353825	181.613	0.976247	418.018
0.488145	193.402	0.00160458	0.35681	0.994248	5.29884	0.707447	284.681	0.354022	138.151	0.975985	330.869
0.488035	155.508	0.00207042	0.405063	0.992539	5.30711	0.707636	228.314	0.354273	111.515	0.975665	273.748
0.487902	130.015	0.00259441	0.453117	0.990819	5.31537	0.707866	190.607	0.354577	93.525	0.975288	233.409
0.487746	111.689	0.00317612	0.500963	0.989086	5.32362	0.708137	163.614	0.354935	80.5644	0.974857	203.401
0.487568	97.8784	0.00381504	0.548581	0.98734	5.33186	0.708448	143.34	0.355344	70.7865	0.974373	180.202
0.487366	87.0965	0.00451061	0.595954	0.985581	5.34007	0.7088	127.556	0.355806	63.1501	0.973839	161.728
0.487143	78.4443	0.00526217	0.643056	0.983807	5.34827	0.709192	114.921	0.356319	57.0236	0.973258	146.668
0.486898	71.3467	0.00606907	0.689871	0.98202	5.35644	0.709623	104.58	0.356883	52.0013	0.972631	134.153
0.486631	65.4186	0.00693071	0.73639	0.980217	5.36458	0.710094	95.9614	0.357498	47.811	0.971961	123.589
0.486344	60.3924	0.00784627	0.782586	0.978398	5.37269	0.710603	88.6688	0.358162	44.2632	0.971251	114.55
0.486036	56.0763	0.00881507	0.828451	0.976563	5.38077	0.711151	82.4191	0.358876	41.2217	0.970504	106.729
0.485709	52.3295	0.00983632	0.87397	0.974712	5.38881	0.711737	77.0044	0.359638	38.5864	0.969721	99.8938
0.485362	49.0459	0.0109091	0.919118	0.972844	5.39681	0.71236	72.2683	0.360447	36.2818	0.968905	93.8693
0.484997	46.1444	0.0120328	0.963902	0.970958	5.40476	0.71302	68.0915	0.361304	34.25	0.968059	88.5188
0.484614	43.5617	0.0132064	1.00829	0.969053	5.41267	0.713716	64.3809	0.362207	32.4461	0.967185	83.735
0.484214	41.2479	0.0144291	1.05228	0.967131	5.42053	0.714448	61.063	0.363155	30.8341	0.966285	79.4323
0.483797	39.1628	0.0157	1.09587	0.965189	5.42834	0.715215	58.079	0.364148	29.3856	0.965361	75.5414
0.483363	37.2741	0.0170182	1.13904	0.963227	5.43609	0.716017	55.3813	0.365184	28.0773	0.964415	72.0059
0.482915	35.5551	0.0183829	1.18179	0.961246	5.44378	0.716852	52.9308	0.366263	26.8901	0.96345	68.779
0.482452	33.9839	0.019793	1.22409	0.959244	5.45141	0.717721	50.6953	0.367384	25.8084	0.962467	65.8221
0.481975	32.5421	0.0212478	1.26597	0.957222	5.45898	0.718622	48.6479	0.368545	24.8189	0.961467	63.1025
0.481485	31.2143	0.0227462	1.30739	0.955178	5.46648	0.719555	46.7662	0.369747	23.9106	0.960453	60.5928
0.480983	29.9874	0.0242874	1.34836	0.953113	5.47391	0.720519	45.0308	0.370987	23.0741	0.959426	58.2696
0.480469	28.8503	0.0258704	1.38888	0.951027	5.48126	0.721514	43.4257	0.372266	22.3015	0.958387	56.1129
0.479944	27.7935	0.0274944	1.42893	0.948919	5.48855	0.722539	41.9367	0.373582	21.5859	0.957338	54.1054
