Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
383  Points		401  Points		216  Points		183  Points		158  Points		290  Points		193  Points		124  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00379811	5.49142	6.4818e-005	0.0718655	0.353558	761.112	0.488347	7345.32	0.707109	1867.24	0.176819	271.119	0.530331	3255.64	0.883886	1812.14
0.00891428	5.49132	0.00026742	0.145842	0.353592	253.249	0.488371	489.262	0.707137	539.64	0.177029	111.769	0.530355	484.524	0.883903	622.708
0.01403	5.49114	0.000606687	0.219391	0.35366	151.921	0.488437	253.093	0.707196	315.419	0.177411	70.525	0.530417	261.768	0.883938	375.96
0.0191451	5.49086	0.00108075	0.292331	0.353763	108.529	0.488546	170.727	0.707286	222.853	0.177965	51.6248	0.530515	179.35	0.88399	269.276
0.0242593	5.49049	0.00168686	0.364433	0.353899	84.4365	0.488698	128.833	0.707407	172.308	0.178687	40.8058	0.530649	136.425	0.884059	209.764
0.0293723	5.49003	0.00242163	0.435514	0.35407	69.1138	0.488891	103.47	0.707558	140.467	0.179575	33.8141	0.530821	110.097	0.884145	171.804
0.034484	5.48949	0.00328125	0.505422	0.354275	58.5124	0.489128	86.4694	0.70774	118.572	0.180625	28.9354	0.531028	92.3035	0.884248	145.485
0.039594	5.48886	0.00426116	0.573986	0.354513	50.7434	0.489406	74.2836	0.707954	102.594	0.181832	25.3458	0.531272	79.4752	0.884369	126.165
0.044702	5.48814	0.00535663	0.641091	0.354786	44.807	0.489727	65.1229	0.708197	90.4207	0.183191	22.6002	0.531553	69.7901	0.884506	111.38
0.0498079	5.48733	0.00656259	0.706628	0.355091	40.1243	0.490091	57.987	0.708472	80.8394	0.184697	20.4369	0.53187	62.2205	0.884661	99.7024
0.0549114	5.48642	0.00787366	0.770501	0.355431	36.3371	0.490497	52.2727	0.708777	73.1027	0.186344	18.6921	0.532223	56.1426	0.884832	90.2457
0.0600121	5.48542	0.00928438	0.832637	0.355803	33.2117	0.490946	47.5948	0.709113	66.7254	0.188128	17.2581	0.532612	51.156	0.885021	82.4318
0.0651099	5.48433	0.0107892	0.892978	0.356209	30.5893	0.491438	43.6957	0.709479	61.3788	0.190041	16.0609	0.533038	46.9917	0.885227	75.8673
0.0702043	5.48314	0.0123827	0.951494	0.356647	28.3581	0.491972	40.3967	0.709876	56.8323	0.192078	15.0481	0.533499	43.4625	0.88545	70.275
0.0752953	5.48185	0.0140595	1.00816	0.357118	26.437	0.492549	37.5698	0.710304	52.9192	0.194233	14.1818	0.533996	40.434	0.88569	65.454
0.0803822	5.48046	0.0158141	1.06296	0.357622	24.7661	0.493168	35.1212	0.710761	49.5162	0.196501	13.4336	0.534529	37.8071	0.885947	61.2553
0.0854651	5.47897	0.0176414	1.11591	0.358158	23.2999	0.493831	32.9801	0.711249	46.53	0.198876	12.7818	0.535097	35.5074	0.886221	57.566
0.0905434	5.47737	0.0195367	1.16701	0.358726	22.0032	0.494536	31.0925	0.711768	43.8888	0.201353	12.2098	0.535701	33.4777	0.886512	54.2987
0.0956169	5.47567	0.0214949	1.2163	0.359325	20.8485	0.495285	29.4165	0.712316	41.5364	0.203925	11.7046	0.53634	31.6735	0.88682	51.3852
0.100685	5.47385	0.0235118	1.26379	0.359957	19.8141	0.496076	27.9185	0.712894	39.428	0.20659	11.2556	0.537015	30.0594	0.887145	48.7712
0.105748	5.47193	0.0255828	1.30953	0.36062	18.8822	0.49691	26.5722	0.713503	37.5279	0.208982	10.9036	0.537724	28.6072	0.887488	46.4127
0.110805	5.46989	0.0277041	1.35356	0.361314	18.0385	0.497788	25.3558	0.714141	35.8068	0.211071	10.6288	0.538468	27.2939	0.887847	44.2742
0.115855	5.46773	0.0298719	1.39593	0.362039	17.2713	0.498708	24.2518	0.714809	34.2407	0.212831	10.4172	0.539246	26.1007	0.888223	42.3265
0.120899	5.46544	0.0320825	1.43668	0.362795	16.5709	0.499672	23.2455	0.715506	32.8098	0.214244	10.2591	0.540059	25.0121	0.888616	40.5451
0.125936	5.46303	0.0343325	1.47587	0.363581	15.9289	0.500679	22.3247	0.716234	31.4975	0.215294	10.1477	0.540906	24.0151	0.889026	38.9097
