Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
253  Points		398  Points		253  Points		211  Points		148  Points		321  Points		218  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.419698	-0.148565	0.0656226	3.10591	0.419701	-0.149506	0.539421	2.53197	0.876897	0.685971	0.272718	3.36225	0.660639	0.694183
0.419595	-0.112516	0.0680773	3.12828	0.419598	-0.113486	0.541426	2.55816	0.877444	0.702944	0.275038	3.39964	0.661193	0.711572
0.419521	-0.0754293	0.0705492	3.14945	0.419523	-0.0764561	0.54345	2.58367	0.878004	0.719904	0.277732	3.44081	0.66176	0.729018
0.419476	-0.037393	0.0730372	3.16944	0.419477	-0.0384478	0.545494	2.60861	0.878577	0.736924	0.280457	3.4802	0.662341	0.746491
0.419462	0.00167521	0.0755406	3.18835	0.419462	0.000651222	0.547558	2.63292	0.879164	0.753894	0.283213	3.51787	0.662935	0.763931
0.419479	0.0417673	0.0780584	3.20624	0.419478	0.0407182	0.549641	2.65667	0.879765	0.770847	0.285997	3.55391	0.663544	0.781479
0.419528	0.0828671	0.0805899	3.22314	0.419526	0.081768	0.551742	2.6799	0.880378	0.787854	0.288809	3.58836	0.664166	0.799069
0.41961	0.125029	0.0831344	3.23907	0.419607	0.12383	0.553861	2.70262	0.881005	0.804797	0.291648	3.62131	0.664802	0.816656
0.419725	0.168189	0.085691	3.25413	0.419705	0.161312	0.555998	2.72484	0.881646	0.821783	0.294512	3.65278	0.665452	0.834326
0.419875	0.212392	0.0882591	3.2684	0.419809	0.193972	0.558153	2.74657	0.8823	0.838769	0.297401	3.68289	0.666116	0.852073
0.420059	0.257641	0.0908382	3.28184	0.419909	0.221374	0.560324	2.76784	0.882967	0.85567	0.300312	3.71169	0.666794	0.869801
0.42028	0.304028	0.0934275	3.29451	0.419998	0.24318	0.562512	2.78872	0.883647	0.872659	0.303246	3.73922	0.667486	0.887578
0.420538	0.351564	0.0960266	3.30651	0.420068	0.259566	0.564716	2.80916	0.884341	0.889652	0.306201	3.76555	0.668192	0.905454
