Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
499  Points		502  Points		369  Points		245  Points		209  Points		171  Points		445  Points		290  Points		219  Points		171  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00152125	4.5292	0.000417558	0.165339	0.27951	367.897	0.34637	3692.94	0.559019	1411.01	0.838526	7375.63	0.139785	229.294	0.419269	621.494	0.692735	1760.49	0.698794	1024.1
0.00574081	4.52899	0.000779897	0.225588	0.279515	165.252	0.346409	337.799	0.55904	421.003	0.838533	802.13	0.139954	90.8006	0.419301	261.033	0.692693	522.714	0.698897	433.01
0.00995978	4.52869	0.00125143	0.285138	0.279524	106.561	0.346514	177.047	0.559084	247.429	0.838554	424.138	0.140267	56.7187	0.419358	165.231	0.692608	306.887	0.699078	274.607
0.0141777	4.52823	0.00182944	0.343844	0.279538	78.636	0.346683	120.006	0.55915	175.212	0.838588	288.296	0.140723	41.3318	0.419441	120.887	0.692487	217.178	0.699331	201.105
0.0183943	4.52764	0.00251067	0.401563	0.279556	62.3101	0.346917	90.8023	0.559238	135.64	0.838634	218.368	0.14132	32.5892	0.419549	95.3219	0.692339	168.032	0.699647	158.681
0.0226088	4.52688	0.00329135	0.458154	0.27958	51.5999	0.347215	73.063	0.55935	110.66	0.838692	175.747	0.142056	26.9652	0.419683	78.6942	0.692171	137.01	0.700017	131.069
0.0268211	4.52596	0.00416734	0.513495	0.279609	44.0334	0.347577	61.1505	0.559484	93.4599	0.838764	147.052	0.142926	23.0533	0.419843	67.0163	0.691991	115.647	0.700436	111.667
0.0310305	4.52488	0.00513431	0.567494	0.279644	38.4041	0.348003	52.6029	0.55964	80.8957	0.838848	126.417	0.143927	20.1818	0.420028	58.3658	0.691804	100.039	0.700898	97.2899
0.0352367	4.52365	0.00618772	0.620073	0.279687	34.0529	0.348491	46.1739	0.559819	71.3169	0.838945	110.865	0.145054	17.9896	0.420239	51.7015	0.691617	88.1372	0.701397	86.21
0.0394391	4.52225	0.00732298	0.671172	0.279737	30.589	0.349041	41.1651	0.560021	63.7733	0.839055	98.7246	0.146303	16.2651	0.420475	46.4107	0.691432	78.7621	0.701929	77.4107
0.0436374	4.52068	0.00853525	0.720735	0.279796	27.7666	0.349652	37.1545	0.560245	57.6791	0.839177	88.9841	0.147669	14.8762	0.420737	42.1092	0.691254	71.1867	0.702493	70.2542
0.0478308	4.51894	0.00981994	0.768737	0.279864	25.4228	0.350323	33.8724	0.560492	52.6539	0.839312	80.9964	0.149148	13.7359	0.421023	38.5438	0.691084	64.9385	0.703085	64.3203
0.0520191	4.51703	0.0111724	0.815156	0.279943	23.4457	0.351054	31.138	0.560761	48.4395	0.83946	74.3278	0.150733	12.7849	0.421336	35.5409	0.690925	59.6972	0.703704	59.3208
0.0562015	4.51494	0.0125881	0.859987	0.280034	21.7556	0.351844	28.8259	0.561052	44.8547	0.83962	68.6765	0.152421	11.9812	0.421673	32.9776	0.690778	55.2378	0.704349	55.0514
0.0603777	4.51266	0.0140626	0.903234	0.280137	20.2947	0.35269	26.846	0.561366	41.7685	0.839793	63.8266	0.154205	11.2943	0.422036	30.7643	0.690644	51.3978	0.705018	51.3634
0.064547	4.51021	0.0155919	0.944909	0.280254	19.0194	0.353594	25.1325	0.561702	39.0841	0.839979	59.619	0.156082	10.7015	0.422423	28.8343	0.690525	48.0568	0.70571	48.1457
0.0687088	4.50756	0.0171718	0.985042	0.280386	17.8968	0.354553	23.6354	0.56206	36.728	0.840177	55.9342	0.158046	10.1855	0.422836	27.1366	0.69042	45.1237	0.706424	45.3142
