Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
256  Points		500  Points		256  Points		229  Points		211  Points		146  Points		336  Points		238  Points		196  Points		115  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.279509	3127.94	7.73067e-005	0.0712384	0.279509	1646.12	0.475308	819.984	0.559032	609.094	0.838527	2042.35	0.139776	281.107	0.419263	7622.37	0.698775	1203.13	0.95061	2135.4
0.279537	273.773	0.000266689	0.132228	0.279542	253.785	0.475324	314.503	0.55908	302.286	0.838545	624.724	0.13993	97.9268	0.419283	424.935	0.698799	462.018	0.950615	690.422
0.279614	143.19	0.000568319	0.192744	0.279623	137.529	0.475354	194.574	0.559159	201.049	0.838581	368.776	0.140234	59.4055	0.419341	218.59	0.698844	285.921	0.950624	411.783
0.279739	96.982	0.000980485	0.252685	0.279752	94.3552	0.475399	140.87	0.559269	150.629	0.838635	261.611	0.140685	42.7312	0.419436	147.166	0.69891	207.03	0.950638	293.384
0.279912	73.3495	0.00150058	0.311844	0.279929	71.8397	0.475458	110.406	0.559412	120.444	0.838708	202.716	0.141281	33.4471	0.419567	110.944	0.698998	162.272	0.950657	227.869
0.280133	59.0022	0.00212559	0.370076	0.280154	58.0237	0.475531	90.7826	0.559586	100.351	0.838799	165.475	0.142019	27.546	0.419735	89.05	0.699106	133.436	0.950681	186.275
0.280401	49.3705	0.00285191	0.42723	0.280427	48.6854	0.475619	77.0879	0.559792	86.0162	0.838909	139.801	0.142896	23.4741	0.41994	74.3892	0.699236	113.311	0.950709	157.524
0.280717	42.4607	0.00367564	0.483188	0.280747	41.9547	0.475722	66.9887	0.560029	75.276	0.839037	121.031	0.143909	20.5025	0.420182	63.8878	0.699386	98.4682	0.950743	136.463
0.28108	37.2642	0.00459249	0.537841	0.281114	36.8754	0.475839	59.2339	0.560298	66.9302	0.839183	106.71	0.145052	18.2437	0.42046	55.9974	0.699558	87.0708	0.950781	120.371
0.281491	33.2158	0.00559789	0.591091	0.281528	32.9079	0.475971	53.0927	0.560598	60.2595	0.839348	95.4258	0.146321	16.4729	0.420775	49.8534	0.699751	78.0445	0.950825	107.676
0.281948	29.9743	0.00668729	0.642877	0.28199	29.7246	0.476118	48.1092	0.560929	54.8063	0.839532	86.3048	0.147711	15.0508	0.421127	44.9348	0.699965	70.7196	0.950874	97.4045
0.282451	27.3217	0.00785585	0.693133	0.282497	27.1151	0.47628	43.9847	0.561292	50.2659	0.839734	78.7801	0.149217	13.886	0.421515	40.9093	0.7002	64.6571	0.950928	88.9232
0.283001	25.1117	0.00909895	0.741831	0.283051	24.9381	0.476457	40.5151	0.561685	46.4274	0.839954	72.4666	0.150835	12.9166	0.421939	37.5546	0.700457	59.5569	0.950988	81.8018
0.283596	23.243	0.0104118	0.788939	0.28365	23.0951	0.476649	37.556	0.562109	43.1402	0.840193	67.0941	0.152559	12.0989	0.422399	34.7167	0.700734	55.207	0.951053	75.7377
0.284237	21.6428	0.0117898	0.834445	0.284295	21.5154	0.476857	35.0028	0.562565	40.2939	0.840449	62.467	0.154384	11.4012	0.422895	32.2852	0.701032	51.4536	0.951124	70.5116
0.284923	20.2579	0.0132285	0.878349	0.284984	20.147	0.477081	32.7776	0.56305	37.8058	0.840725	58.4405	0.156053	10.8726	0.423427	30.1792	0.701351	48.1822	0.951201	65.9613
0.285653	19.048	0.0147235	0.920664	0.285718	18.9507	0.47732	30.8212	0.563566	35.6126	0.841018	54.905	0.15753	10.4706	0.423995	28.3379	0.701691	45.3057	0.951283	61.9636
0.286427	17.9824	0.0162709	0.961412	0.286496	17.8964	0.477576	29.0877	0.564113	33.6651	0.84133	51.7761	0.158789	10.1675	0.424598	26.7147	0.702051	42.7569	0.951372	58.4238
0.287244	17.0372	0.0178666	1.00061	0.287317	16.9606	0.477848	27.5414	0.56469	31.9244	0.84166	48.9876	0.159808	9.94456	0.425237	25.2734	0.702433	40.483	0.951467	55.2675
0.288105	16.1933	0.019507	1.0383	0.288181	16.1247	0.478136	26.1536	0.565296	30.3596	0.842009	46.487	0.160569	9.78924	0.425911	23.9852	0.702835	38.442	0.951568	52.4356
0.289008	15.4358	0.0211886	1.07452	0.289088	15.374	0.478442	24.9013	0.565932	28.9454	0.842375	44.232	0.161062	9.69343	0.42662	22.8274	0.703258	36.6	0.951676	49.8807
0.289953	14.7521	0.022908	1.1093	0.290036	14.6962	0.478764	23.7656	0.566598	27.6613	0.84276	42.1883	0.161777	9.56037	0.427364	21.7814	0.703702	34.9294	0.951791	47.564
0.290938	14.1324	0.0246623	1.1427	0.291026	14.0816	0.479103	22.7311	0.567294	26.4904	0.843163	40.3276	0.162565	9.42165	0.428142	20.8318	0.704167	33.4075	0.951912	45.4537
0.291965	13.5682	0.0264485	1.17475	0.292056	13.5219	0.47946	21.7851	0.568018	25.4183	0.843584	38.6264	0.163652	9.24226	0.428954	19.9662	0.704652	32.0154	0.952041	43.5236
0.293032	13.0526	0.0282641	1.2055	0.293126	13.0102	0.479835	20.9166	0.568771	24.4333	0.844023	37.0653	0.165053	9.0295	0.429801	19.1741	0.705157	30.7372	0.952176	41.7514
0.294138	12.5798	0.0301065	1.23501	0.294235	12.5408	0.480227	20.1167	0.569554	23.5254	0.84448	35.6277	0.166783	8.79131	0.430682	18.4467	0.705683	29.5597	0.952319	40.1187
0.295283	12.1448	0.0319735	1.26331	0.295384	12.1089	0.480638	19.3777	0.570364	22.6858	0.844956	34.2995	0.168863	8.53563	0.431596	17.7765	0.70623	28.4714	0.952469	38.6096
0.296466	11.7435	0.033863	1.29046	0.29657	11.7103	0.481068	18.6928	0.571203	21.9074	0.845449	33.0688	0.171312	8.26995	0.432544	17.1571	0.706797	27.4627	0.952627	37.2107
0.297686	11.3721	0.035773	1.31651	0.297793	11.3414	0.481516	18.0566	0.572071	21.1837	0.84596	31.9254	0.173825	8.03009	0.433524	16.5832	0.707384	26.5253	0.952793	35.9102
0.298944	11.0277	0.0377018	1.3415	0.299054	10.9991	0.481984	17.4639	0.572966	20.5092	0.846489	30.8603	0.176398	7.81269	0.434538	16.0499	0.707991	25.6519	0.952966	34.6983
0.300237	10.7074	0.0396478	1.36547	0.300182	10.7204	0.482471	16.9107	0.573889	19.8793	0.847036	29.8658	0.179028	7.61496	0.435585	15.5533	0.708619	24.8362	0.953148	33.5662
0.301566	10.4089	0.0416093	1.38847	0.301164	10.4961	0.482978	16.3931	0.574839	19.2897	0.847601	28.9352	0.181713	7.43451	0.436663	15.0899	0.709267	24.0728	0.953337	32.5064
0.302929	10.1302	0.0435849	1.41054	0.301992	10.3191	0.483505	15.908	0.575816	18.7367	0.848184	28.0625	0.184449	7.26934	0.437774	14.6564	0.709934	23.3569	0.953535	31.512
0.304327	9.86944	0.0455735	1.43173	0.302655	10.1843	0.484053	15.4523	0.576821	18.2171	0.848784	27.2426	0.187233	7.11772	0.438917	14.2501	0.710622	22.6842	0.953741	30.5773
0.305758	9.62502	0.0475739	1.45207	0.303148	10.0879	0.484621	15.0236	0.577852	17.728	0.849402	26.4709	0.190064	6.97818	0.440091	13.8687	0.71133	22.051	0.953956	29.6972
0.307222	9.39553	0.0495849	1.4716	0.303465	10.0274	0.485211	14.6196	0.57891	17.2669	0.850038	25.7432	0.192938	6.84942	0.441297	13.51	0.712057	21.4539	0.954179	28.8669
0.308717	9.17971	0.0516057	1.49036	0.303925	9.94205	0.485822	14.2383	0.579994	16.8315	0.850691	25.056	0.195855	6.73034	0.442533	13.1722	0.712804	20.89	0.954411	28.0823
0.310244	8.97643	0.0536352	1.50839	0.304429	9.8513	0.486454	13.8779	0.581104	16.4198	0.851362	24.406	0.198811	6.61997	0.4438	12.8534	0.713571	20.3566	0.954653	27.3399
0.311802	8.78469	0.0554102	1.52352	0.305121	9.73119	0.487109	13.5368	0.58224	16.0299	0.852051	23.7903	0.201804	6.51745	0.445097	12.5523	0.714358	19.8514	0.954903	26.6364
0.313389	8.60357	0.0569278	1.53602	0.306007	9.58451	0.487787	13.2135	0.583402	15.6601	0.852757	23.2064	0.204834	6.42205	0.446425	12.2674	0.715164	19.3723	0.955162	25.9687
0.315006	8.43228	0.0581856	1.54608	0.307096	9.41451	0.488487	12.9067	0.584589	15.3091	0.85348	22.6517	0.207897	6.33311	0.447782	11.9975	0.715989	18.9172	0.95543	25.3343
0.316651	8.27007	0.0591818	1.55387	0.308395	9.22474	0.48921	12.6153	0.585801	14.9755	0.854221	22.1243	0.210993	6.25003	0.449168	11.7416	0.716834	18.4845	0.955708	24.7307
0.318325	8.11628	0.0599152	1.5595	0.309915	9.01886	0.489957	12.3381	0.587038	14.658	0.854979	21.6222	0.21412	6.17232	0.450584	11.4985	0.717698	18.0726	0.955995	24.1557
0.320026	7.97031	0.060385	1.56306	0.311466	8.82473	0.490728	12.0742	0.5883	14.3555	0.855754	21.1436	0.217277	6.09949	0.452028	11.2675	0.718582	17.68	0.956292	23.6075
0.321753	7.83161	0.0610608	1.56813	0.313047	8.64142	0.491523	11.8228	0.589586	14.0671	0.856547	20.687	0.220462	6.03116	0.453501	11.0476	0.719484	17.3055	0.956599	23.0841
0.323507	7.69969	0.0617961	1.57357	0.314658	8.46809	0.492343	11.5829	0.590896	13.7918	0.857357	20.2508	0.223674	5.96693	0.454808	10.8646	0.720405	16.9479	0.956915	22.584
0.325287	7.57408	0.0627971	1.58084	0.316297	8.304	0.493188	11.3539	0.59223	13.5287	0.858184	19.8339	0.226911	5.90649	0.455938	10.7144	0.721346	16.606	0.957241	22.1056
