Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
495  Points		501  Points		348  Points		239  Points		211  Points		166  Points		435  Points		274  Points		216  Points		170  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00333473	4.52871	0.000443439	0.398713	0.279514	0.0226142	0.360117	0.0672441	0.559018	0.0189567	0.838526	0.0106643	0.139758	0.11555	0.419266	0.0303033	0.698771	0.000109199	0.720209	0.0214354
0.00755411	4.52842	0.000814918	0.45723	0.279535	0.0311992	0.36018	0.0951023	0.559035	0.0319497	0.838536	0.0181506	0.139866	0.19392	0.419295	0.04533	0.698771	0.000257729	0.720229	0.0406847
0.0117729	4.5276	0.00129544	0.572725	0.279572	0.0484581	0.360295	0.150772	0.559077	0.0578916	0.83856	0.0331386	0.14012	0.350002	0.419351	0.0754688	0.698772	0.000630075	0.720285	0.0790964
0.0159908	4.52634	0.00188213	0.684916	0.279625	0.0658372	0.360461	0.206373	0.559143	0.0837743	0.838597	0.0481732	0.140518	0.504328	0.419435	0.105644	0.698773	0.00122828	0.720376	0.117321
0.0202073	4.52469	0.0025717	0.793281	0.279695	0.0833104	0.360679	0.261839	0.559233	0.109685	0.838649	0.0632277	0.141059	0.65617	0.419548	0.135745	0.698774	0.00220497	0.720503	0.155246
0.0244221	4.52272	0.00336032	0.897365	0.27978	0.100898	0.360949	0.317106	0.559348	0.13558	0.838715	0.078249	0.141741	0.804874	0.419688	0.165772	0.698777	0.00357242	0.720665	0.192789
0.0286349	4.52031	0.00424384	0.996915	0.279883	0.118642	0.36127	0.372197	0.559486	0.16144	0.838795	0.0932768	0.142559	0.949864	0.419856	0.195796	0.698781	0.00542839	0.720862	0.229863
0.0328452	4.51746	0.00521796	1.09172	0.280002	0.136626	0.361642	0.427079	0.559648	0.187308	0.838889	0.108318	0.143511	1.09065	0.420053	0.225814	0.698787	0.00789523	0.721094	0.266437
