Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
256  Points		500  Points		257  Points		229  Points		212  Points		146  Points		341  Points		238  Points		197  Points		121  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279528	0.0718099	7.59644e-005	0.201909	0.279516	0.0540263	0.46987	0.020793	0.559024	0.0398404	0.838527	0.0177127	0.139801	0.206684	0.41927	0.0452468	0.698773	0.0209776	0.939734	0.00920862
0.279595	0.0972663	0.000264082	0.262263	0.279566	0.0795198	0.46989	0.0289659	0.559061	0.0566898	0.838543	0.027561	0.139993	0.286323	0.419313	0.0649359	0.698793	0.0322808	0.939742	0.0125873
0.279709	0.14822	0.000564663	0.381874	0.279664	0.130512	0.469924	0.0452811	0.55913	0.0903924	0.838578	0.0472914	0.140334	0.444747	0.419391	0.104301	0.698833	0.054838	0.939757	0.0192809
0.279871	0.199079	0.000975663	0.499076	0.279809	0.181373	0.469974	0.0616519	0.55923	0.124106	0.838632	0.0670499	0.140822	0.601047	0.419507	0.1437	0.698895	0.0773938	0.939778	0.026003
0.28008	0.249746	0.00149464	0.613361	0.280002	0.232118	0.470039	0.0780606	0.559361	0.157769	0.838703	0.0867184	0.141454	0.754419	0.419659	0.183021	0.698978	0.0999468	0.939806	0.0327823
0.280337	0.30025	0.00211859	0.724084	0.280242	0.282705	0.47012	0.0945448	0.559524	0.19133	0.838793	0.106426	0.142228	0.904278	0.419848	0.222259	0.699081	0.122421	0.939839	0.0395293
0.28064	0.350575	0.00284389	0.830761	0.280529	0.333049	0.470215	0.111107	0.559718	0.224835	0.838902	0.12614	0.143139	1.05012	0.420073	0.261477	0.699206	0.144957	0.939879	0.0463583
0.28099	0.400615	0.00366662	0.933079	0.280863	0.3832	0.470327	0.127752	0.559943	0.258298	0.839028	0.145793	0.144185	1.19142	0.420335	0.300581	0.699351	0.167471	0.939926	0.0532781
0.281386	0.450377	0.00458258	1.03063	0.281243	0.433112	0.470453	0.144562	0.560199	0.291681	0.839173	0.165469	0.145359	1.32785	0.420633	0.339604	0.699518	0.189941	0.939979	0.0601595
0.281829	0.499877	0.0055871	1.12328	0.28167	0.482691	0.470596	0.16141	0.560486	0.324974	0.839337	0.185119	0.146659	1.45919	0.420968	0.37854	0.699705	0.212394	0.940038	0.0671109
0.282318	0.548998	0.00667568	1.21094	0.282142	0.531897	0.470754	0.178407	0.560805	0.358161	0.839518	0.204791	0.148078	1.58521	0.421339	0.417374	0.699914	0.234816	0.940104	0.0742021
0.282852	0.597729	0.00784355	1.29346	0.282661	0.580799	0.470928	0.195628	0.561154	0.391212	0.839718	0.224432	0.149613	1.70578	0.421746	0.456077	0.700143	0.257247	0.940176	0.08128
0.283432	0.646046	0.0090859	1.3709	0.283225	0.629311	0.471119	0.212932	0.561534	0.424133	0.839936	0.244011	0.151257	1.82094	0.422189	0.494591	0.700393	0.279624	0.940255	0.0884046
0.284056	0.693973	0.0103981	1.44339	0.283833	0.677335	0.471325	0.230401	0.561944	0.456945	0.840173	0.263614	0.153006	1.9307	0.422667	0.533021	0.700664	0.301967	0.940341	0.0956958
0.284725	0.741415	0.0117755	1.51102	0.284487	0.724898	0.471548	0.248128	0.562385	0.489608	0.840428	0.283192	0.154855	2.03523	0.423182	0.571282	0.700956	0.324239	0.940434	0.103027
0.285437	0.788324	0.0132137	1.57392	0.285184	0.77205	0.471788	0.266002	0.562856	0.522122	0.840701	0.302718	0.156543	2.12214	0.423732	0.609353	0.701268	0.346518	0.940533	0.110366
0.286194	0.834756	0.0147083	1.63227	0.285925	0.818672	0.472044	0.284027	0.563358	0.554485	0.840992	0.322287	0.158037	2.19318	0.424317	0.647261	0.701601	0.368811	0.940639	0.117866
0.286993	0.88067	0.0162553	1.68635	0.28671	0.864749	0.472317	0.302352	0.56389	0.58669	0.841301	0.341797	0.159309	2.24985	0.424938	0.684991	0.701955	0.390985	0.940753	0.125467
0.287835	0.92599	0.0178507	1.73634	0.287537	0.910247	0.472607	0.320911	0.564451	0.618729	0.841629	0.361262	0.160337	2.29345	0.425594	0.722511	0.70233	0.41314	0.940873	0.133127
0.288718	0.970707	0.0194907	1.78242	0.288406	0.955174	0.472915	0.339645	0.565043	0.650578	0.841974	0.380708	0.161105	2.32464	0.426284	0.759832	0.702725	0.435258	0.941001	0.140902
0.289643	1.0148	0.021172	1.82491	0.289317	0.999544	0.47324	0.358655	0.565663	0.682271	0.842338	0.400119	0.161602	2.34421	0.42701	0.796974	0.703141	0.457301	0.941136	0.148763
