Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
499  Points		502  Points		369  Points		245  Points		209  Points		171  Points		445  Points		290  Points		219  Points		171  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00152125	4.52891	0.000417558	0.388903	0.27951	0.00556848	0.34637	0.0419711	0.559019	0.0224721	0.838526	0.00843405	0.139785	0.180487	0.419269	0.0337559	0.692735	-0.0456267	0.698794	0.11044
0.00574081	4.52859	0.000779897	0.447503	0.279515	0.00775939	0.346409	0.07699	0.55904	0.0345902	0.838533	0.0152963	0.139954	0.258252	0.419301	0.0475478	0.692693	-0.0683631	0.698897	0.152583
0.00995978	4.52772	0.00125143	0.563244	0.279524	0.0122814	0.346514	0.146817	0.559084	0.0588596	0.838554	0.0289983	0.140267	0.412883	0.419358	0.0750807	0.692608	-0.110279	0.699078	0.232942
0.0141777	4.52641	0.00182944	0.67578	0.279538	0.0171505	0.346683	0.216378	0.55915	0.0831551	0.838588	0.0426328	0.140723	0.565408	0.419441	0.102608	0.692487	-0.144378	0.699331	0.305037
0.0183943	4.5246	0.00251067	0.784545	0.279556	0.022421	0.346917	0.285628	0.559238	0.10743	0.838634	0.0562788	0.14132	0.715183	0.419549	0.130122	0.692339	-0.169803	0.699647	0.368442
0.0226088	4.52231	0.00329135	0.889062	0.27958	0.0282012	0.347215	0.354401	0.55935	0.131663	0.838692	0.0699477	0.142056	0.861583	0.419683	0.157612	0.692171	-0.18689	0.700017	0.423839
0.0268211	4.51954	0.00416734	0.989037	0.279609	0.0346346	0.347577	0.422659	0.559484	0.155886	0.838764	0.0835892	0.142926	1.00402	0.419843	0.185053	0.691991	-0.196746	0.700436	0.472378
0.0310305	4.51628	0.00513431	1.08425	0.279644	0.0417886	0.348003	0.490254	0.55964	0.180089	0.838848	0.0972491	0.143927	1.14211	0.420028	0.21247	0.691804	-0.200564	0.700898	0.515256
0.0352367	4.51254	0.00618772	1.17456	0.279687	0.0497246	0.348491	0.55711	0.559819	0.204251	0.838945	0.110873	0.145054	1.2754	0.420239	0.239837	0.691617	-0.199559	0.701397	0.553625
0.0394391	4.50829	0.00732298	1.25981	0.279737	0.0585652	0.349041	0.623145	0.560021	0.228407	0.839055	0.124497	0.146303	1.40363	0.420475	0.267105	0.691432	-0.194692	0.701929	0.588395
0.0436374	4.50345	0.00853525	1.34001	0.279796	0.0684097	0.349652	0.688347	0.560245	0.252547	0.839177	0.138121	0.147669	1.52664	0.420737	0.294323	0.691254	-0.186788	0.702493	0.620363
0.0478308	4.49809	0.00981994	1.41523	0.279864	0.0792362	0.350323	0.752612	0.560492	0.276658	0.839312	0.151748	0.149148	1.64427	0.421023	0.321512	0.691084	-0.176548	0.703085	0.650093
0.0520191	4.4922	0.0111724	1.48554	0.279943	0.0910748	0.351054	0.815883	0.560761	0.30071	0.83946	0.165379	0.150733	1.75648	0.421336	0.348644	0.690925	-0.164416	0.703704	0.678134
0.0562015	4.4857	0.0125881	1.55108	0.280034	0.104059	0.351844	0.878118	0.561052	0.324717	0.83962	0.178943	0.152421	1.86326	0.421673	0.375661	0.690778	-0.150773	0.704349	0.704771
