Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
460  Points		494  Points		185  Points		150  Points		133  Points		99  Points		316  Points		162  Points		130  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00607384	6.87737	8.7888e-005	0.278901	0.279534	0.145761	0.505074	0.0223892	0.559018	0.0527357	0.838526	0.0291906	0.139769	0.271162	0.419294	0.123237	0.698785	0.0662582
0.0124815	6.87653	0.000347738	0.369322	0.27967	0.208391	0.505095	0.0414998	0.559067	0.0919761	0.838553	0.0518782	0.140022	0.437069	0.419409	0.168499	0.698847	0.0927888
0.0188875	6.87437	0.000776079	0.547277	0.279922	0.333513	0.505152	0.0797887	0.559189	0.170366	0.838623	0.0972356	0.140584	0.766258	0.419608	0.258946	0.698958	0.145794
0.0252911	6.8713	0.00136753	0.718469	0.280291	0.458073	0.505244	0.118281	0.559385	0.248557	0.838734	0.14254	0.14145	1.08897	0.419891	0.349239	0.699119	0.198704
0.0316914	6.86734	0.00211487	0.88119	0.280776	0.581876	0.505372	0.157105	0.559653	0.326571	0.838888	0.187886	0.142613	1.40282	0.420259	0.439299	0.699328	0.251569
0.0380876	6.86244	0.00300953	1.03407	0.281376	0.70475	0.505536	0.196376	0.559993	0.404301	0.839084	0.233168	0.144064	1.7057	0.42071	0.529037	0.699587	0.304419
0.0444788	6.85658	0.00404175	1.17614	0.282089	0.826498	0.505738	0.236099	0.560406	0.481613	0.839323	0.278394	0.145791	1.99599	0.421245	0.618352	0.699896	0.357164
0.0508641	6.84977	0.00520114	1.30699	0.282916	0.946948	0.505976	0.276433	0.560891	0.558527	0.839603	0.323584	0.147783	2.27263	0.421862	0.707262	0.700253	0.409774
0.0572426	6.84202	0.00647718	1.42637	0.283854	1.0659	0.506253	0.317477	0.561447	0.63501	0.839926	0.368698	0.150026	2.53478	0.422562	0.795725	0.700659	0.462333
0.0636135	6.83326	0.00785902	1.53439	0.284902	1.18325	0.506568	0.359283	0.562074	0.710927	0.84029	0.41381	0.152506	2.78206	0.423345	0.883589	0.701114	0.51479
0.0699756	6.82343	0.00933635	1.63142	0.286058	1.29878	0.506922	0.401952	0.562771	0.786222	0.840697	0.458771	0.15521	3.01443	0.424209	0.97084	0.701618	0.567042
0.0763282	6.81255	0.010899	1.71803	0.287322	1.41236	0.507317	0.445541	0.563539	0.860932	0.841145	0.503648	0.158123	3.23203	0.425154	1.05745	0.702171	0.619179
0.0826701	6.80061	0.0125377	1.79486	0.28869	1.52394	0.507753	0.490166	0.564376	0.934987	0.841635	0.548504	0.161233	3.43536	0.426179	1.14337	0.702772	0.67123
0.0890003	6.78749	0.0142435	1.8626	0.290162	1.63336	0.50823	0.535838	0.565281	1.00832	0.842167	0.593247	0.164525	3.62492	0.427284	1.22849	0.703422	0.723038
0.0953178	6.77311	0.0160085	1.92215	0.291734	1.7405	0.508751	0.582649	0.566255	1.08093	0.842741	0.637834	0.167987	3.80139	0.428468	1.31281	0.704119	0.774652
0.101621	6.75755	0.0178252	1.97414	0.293405	1.84536	0.509316	0.630643	0.567295	1.15276	0.843356	0.682331	0.171608	3.96543	0.429731	1.39628	0.704865	0.826098
0.10791	6.74071	0.019687	2.01938	0.295172	1.94779	0.509926	0.6799	0.568403	1.22385	0.844012	0.72672	0.175377	4.11802	0.43107	1.47884	0.705659	0.877354
0.114182	6.72247	0.0215881	2.05868	0.297034	2.04775	0.510583	0.730443	0.569576	1.29418	0.84471	0.770967	0.178772	4.24223	0.432486	1.56046	0.7065	0.928377
0.120436	6.70285	0.0235232	2.0926	0.298988	2.14529	0.511287	0.782308	0.570814	1.36363	0.845449	0.815076	0.181744	4.34194	0.433978	1.64108	0.707389	0.979153
0.126672	6.6817	0.0254874	2.12175	0.301032	2.24031	0.512041	0.835575	0.572117	1.43231	0.846229	0.859056	0.184252	4.42022	0.435544	1.72074	0.708325	1.02973
0.132887	6.65894	0.0274768	2.14682	0.303163	2.33288	0.512844	0.890254	0.573483	1.50016	0.84705	0.902925	0.186266	4.4797	0.437184	1.79933	0.709308	1.08005
0.13908	6.6346	0.0294878	2.16823	0.305379	2.42294	0.5137	0.946365	0.574912	1.56715	0.847911	0.94657	0.187763	4.52198	0.438897	1.87684	0.710337	1.13008
0.14525	6.60849	0.0315171	2.18653	0.307678	2.51055	0.514608	1.00395	0.576403	1.63338	0.848813	0.990062	0.188729	4.54836	0.440682	1.95327	0.711413	1.17983
0.151394	6.58049	0.0332983	2.20019	0.310057	2.59584	0.51557	1.06308	0.577956	1.69876	0.849756	1.03347	0.190127	4.58549	0.442537	2.02857	0.712536	1.2293
0.157512	6.55058	0.0348248	2.2104	0.312515	2.67874	0.516589	1.12371	0.579569	1.76331	0.850739	1.07663	0.19166	4.62474	0.444462	2.10269	0.713704	1.2785
0.163601	6.51859	0.0360922	2.21795	0.315049	2.75945	0.517664	1.18587	0.581242	1.82707	0.851762	1.11958	0.193765	4.67653	0.446455	2.17564	0.714918	1.3274
0.169658	6.48441	0.0370972	2.22321	0.317657	2.83809	0.518798	1.2496	0.582973	1.89	0.852825	1.16235	0.196459	4.73929	0.448516	2.24742	0.716177	1.37599
0.175684	6.44792	0.0378375	2.22696	0.320337	2.91467	0.519993	1.31489	0.584763	1.95213	0.853928	1.20498	0.199765	4.81137	0.450643	2.31803	0.717482	1.42422
0.181673	6.409	0.0383121	2.22919	0.323088	2.98938	0.521249	1.38174	0.586611	2.01348	0.855071	1.24738	0.203705	4.89102	0.452835	2.38741	0.718831	1.47214
0.187626	6.36748	0.0389949	2.23211	0.325907	3.06241	0.522568	1.45018	0.588515	2.07406	0.856252	1.28956	0.208303	4.97631	0.455092	2.45556	0.720225	1.51978
0.193539	6.32326	0.0397382	2.23527	0.328794	3.13391	0.523951	1.52012	0.590476	2.13385	0.857474	1.33159	0.212978	5.05558	0.457411	2.5225	0.721663	1.56702
0.199409	6.2762	0.0407507	2.23914	0.331364	3.19517	0.5254	1.5916	0.592491	2.19287	0.858734	1.37332	0.217724	5.12901	0.459792	2.58818	0.723145	1.61389
0.205234	6.22603	0.0420335	2.24349	0.333593	3.24664	0.526917	1.66468	0.594562	2.2512	0.860033	1.41487	0.222535	5.19708	0.462234	2.65268	0.724671	1.66045
0.21101	6.1727	0.043588	2.24816	0.335463	3.28866	0.528502	1.73921	0.596686	2.30877	0.86137	1.45622	0.227408	5.26019	0.464735	2.7159	0.726239	1.70663
0.216736	6.11608	0.0454154	2.25285	0.336959	3.32173	0.530157	1.81518	0.598864	2.36559	0.862746	1.49725	0.232337	5.31862	0.467294	2.7779	0.727851	1.75241
0.222407	6.05593	0.0475166	2.25725	0.338068	3.34606	0.531884	1.89264	0.601094	2.42175	0.86416	1.53808	0.237318	5.37271	0.469911	2.83868	0.729505	1.79782
0.22802	5.99218	0.0496215	2.26081	0.338783	3.36152	0.533684	1.97144	0.603377	2.47722	0.865612	1.57872	0.242348	5.42275	0.472584	2.89821	0.731201	1.84286
0.233573	5.92466	0.0517293	2.26365	0.339815	3.38349	0.535558	2.05156	0.60571	2.53199	0.867102	1.61907	0.247423	5.46901	0.475312	2.95656	0.732939	1.88755
0.23906	5.8532	0.0538396	2.26584	0.340945	3.40738	0.537507	2.13299	0.608095	2.58609	0.868629	1.65917	0.252539	5.51165	0.478093	3.0137	0.734718	1.93179
0.244479	5.7778	0.0559515	2.26748	0.342494	3.43991	0.539533	2.21557	0.610529	2.63958	0.870194	1.69903	0.257694	5.551	0.480927	3.06969	0.736538	1.97561
0.249827	5.69842	0.0580648	2.26867	0.344475	3.48088	0.541636	2.2993	0.613013	2.69242	0.871795	1.73862	0.262883	5.58726	0.483813	3.12447	0.738399	2.01907
0.255098	5.61487	0.0601789	2.26948	0.346901	3.53027	0.543817	2.38405	0.615546	2.74464	0.873433	1.77794	0.268105	5.62051	0.48675	3.17806	0.740301	2.06213
0.260289	5.52724	0.0622937	2.26996	0.349791	3.58819	0.546078	2.4697	0.618128	2.79628	0.875108	1.81697	0.273356	5.65098	0.489735	3.23053	0.742242	2.10474
0.265397	5.43556	0.0644087	2.27013	0.353165	3.65479	0.548419	2.55619	0.620757	2.84733	0.876819	1.85576	0.278635	5.67881	0.492769	3.28186	0.744223	2.14696
0.270418	5.33994	0.0665238	2.2701	0.356601	3.72172	0.550841	2.6434	0.623433	2.8978	0.878566	1.89431	0.283938	5.70419	0.495851	3.33209	0.746242	2.18879
0.275348	5.24054	0.0686388	2.26991	0.3601	3.7892	0.553345	2.73124	0.626157	2.94777	0.880349	1.93251	0.289264	5.72721	0.498978	3.38126	0.748301	2.23018
0.280183	5.13747	0.0707535	2.26955	0.363662	3.85736	0.55593	2.81954	0.628926	2.99716	0.882167	1.97047	0.29461	5.74795	0.501741	3.42326	0.750398	2.27113
0.284921	5.03109	0.0728679	2.26905	0.367288	3.92645	0.558599	2.90819	0.631741	3.04606	0.884021	2.00815	0.299975	5.76655	0.504122	3.45841	0.752533	2.31165
0.289558	4.92168	0.0749817	2.26846	0.370978	3.9966	0.56135	2.99707	0.634602	3.09451	0.885909	2.0455	0.305355	5.78315	0.50611	3.48709	0.754706	2.35176
0.294092	4.80963	0.0770949	2.2678	0.374735	4.06777	0.564183	3.08601	0.637508	3.14247	0.887832	2.08263	0.310751	5.79778	0.507693	3.50947	0.756915	2.39147
0.29852	4.69541	0.0792075	2.26707	0.378558	4.14006	0.5671	3.17488	0.640458	3.18997	0.88979	2.11945	0.316159	5.81048	0.508864	3.52576	0.759162	2.43075
0.302841	4.57938	0.0813193	2.2663	0.382449	4.21352	0.570099	3.26357	0.643452	3.23702	0.891782	2.15597	0.321578	5.82144	0.509615	3.53618	0.761445	2.46955
0.307053	4.4621	0.0834305	2.26548	0.38641	4.28804	0.573181	3.35188	0.64649	3.28371	0.893807	2.19216	0.327007	5.83066	0.5107	3.55094	0.763764	2.50796
0.311156	4.34415	0.0855408	2.26463	0.39044	4.36353	0.575934	3.42844	0.649571	3.33001	0.895866	2.22807	0.332443	5.83816	0.511884	3.56681	0.766118	2.54597
0.315148	4.22602	0.0876504	2.2638	0.394541	4.43977	0.578329	3.49334	0.652695	3.37595	0.897959	2.26372	0.337885	5.84407	0.513504	3.58844	0.768508	2.58352
0.31903	4.10825	0.0897592	2.26295	0.398713	4.51649	0.580344	3.54675	0.655861	3.42162	0.900085	2.29903	0.343333	5.84838	0.515565	3.6153	0.770932	2.62069
0.322803	3.9913	0.0918671	2.26208	0.402957	4.59355	0.581958	3.5888	0.659071	3.46696	0.902243	2.33408	0.348783	5.8512	0.518078	3.6473	0.773391	2.65739
0.326468	3.87569	0.0939743	2.26124	0.407272	4.67057	0.583158	3.61937	0.662322	3.51201	0.904434	2.36879	0.354236	5.85249	0.521055	3.68428	0.775884	2.69365
0.330025	3.76194	0.0960807	2.26039	0.41166	4.74717	0.583931	3.63895	0.665615	3.55685	0.906657	2.4032	0.359689	5.8523	0.524507	3.72581	0.77841	2.72955
0.333478	3.65039	0.0981863	2.25956	0.416118	4.82308	0.585049	3.66716	0.66895	3.60147	0.908912	2.43731	0.365141	5.85074	0.527997	3.76658	0.78097	2.76502
0.336827	3.5414	0.100291	2.25877	0.420647	4.89784	0.586274	3.69758	0.672326	3.6459	0.911199	2.4711	0.370591	5.84776	0.531526	3.80651	0.783563	2.80007
0.340077	3.43526	0.102395	2.25794	0.425245	4.97107	0.587957	3.73869	0.675302	3.68456	0.913517	2.50463	0.376037	5.84338	0.53509	3.8456	0.786188	2.83472
0.343229	3.33233	0.104499	2.25716	0.42991	5.04247	0.590111	3.79023	0.677863	3.71747	0.915866	2.53784	0.381479	5.83763	0.538691	3.88393	0.788845	2.86893
0.346286	3.23275	0.106601	2.25641	0.434641	5.11176	0.592756	3.852	0.679999	3.74454	0.918246	2.57072	0.386915	5.83055	0.542328	3.92158	0.791534	2.90271
0.349253	3.13656	0.108703	2.25566	0.439435	5.17859	0.595913	3.92354	0.681698	3.76604	0.920656	2.60329	0.392344	5.82218	0.545999	3.9585	0.794254	2.93615
0.352131	3.04402	0.110804	2.25496	0.444291	5.24262	0.599606	4.00433	0.682954	3.78172	0.923097	2.63557	0.397764	5.8125	0.549704	3.99473	0.797005	2.96919
0.354925	2.95518	0.112905	2.25424	0.449204	5.30375	0.603375	4.08355	0.68376	3.79178	0.925567	2.66752	0.403175	5.80143	0.553443	4.03034	0.799787	3.0018
0.357637	2.87	0.115005	2.25355	0.454174	5.36182	0.607216	4.1611	0.684923	3.80644	0.928067	2.69919	0.408574	5.78912	0.557214	4.06536	0.802599	3.03406
0.360273	2.78848	0.117104	2.25292	0.459195	5.4166	0.611128	4.23689	0.686192	3.82221	0.930597	2.73054	0.413962	5.77553	0.561018	4.09983	0.80544	3.0659
0.362834	2.71061	0.119203	2.2523	0.464267	5.46808	0.615111	4.31083	0.687927	3.8436	0.933155	2.76159	0.419337	5.76065	0.564854	4.13376	0.808311	3.09737
0.365324	2.63633	0.121301	2.25167	0.469385	5.51624	0.619161	4.38273	0.690134	3.87072	0.935743	2.79235	0.424697	5.74449	0.568721	4.16717	0.811212	3.12851
0.367746	2.56556	0.123399	2.25106	0.474546	5.56097	0.623277	4.45259	0.692825	3.90358	0.938359	2.8228	0.430041	5.72703	0.572619	4.20009	0.813763	3.1553
0.370104	2.49821	0.125496	2.2505	0.479747	5.60238	0.627458	4.5203	0.69601	3.94226	0.941003	2.85295	0.435368	5.70834	0.576547	4.23263	0.815955	3.17791
0.372401	2.43417	0.127592	2.24996	0.484985	5.64051	0.631701	4.58576	0.699703	3.9867	0.943675	2.88277	0.440678	5.68834	0.580506	4.26476	0.817779	3.19652
0.37464	2.37335	0.129688	2.24943	0.490257	5.67537	0.636003	4.64892	0.703439	4.03133	0.946374	2.91231	0.445968	5.6671	0.584494	4.29646	0.819229	3.21108
0.376824	2.31563	0.131784	2.24892	0.495561	5.70715	0.640363	4.70969	0.707215	4.07624	0.949101	2.94152	0.451238	5.64461	0.588512	4.32788	0.820299	3.22174
0.378955	2.26085	0.133879	2.2484	0.500892	5.73593	0.644779	4.76801	0.711034	4.12144	0.951856	2.97049	0.456486	5.62081	0.592559	4.35896	0.820986	3.22861
0.381036	2.20893	0.135974	2.24792	0.506249	5.76175	0.649248	4.8238	0.714895	4.167	0.954637	2.99913	0.461711	5.59576	0.596634	4.38974	0.821976	3.23835
0.383071	2.15973	0.138068	2.24746	0.511628	5.7848	0.653768	4.87707	0.718799	4.213	0.957444	3.02747	0.466913	5.5695	0.600738	4.42029	0.823055	3.24884
0.384808	2.11891	0.140161	2.24702	0.517028	5.80519	0.658336	4.92773	0.722746	4.2594	0.960278	3.05553	0.47209	5.54194	0.604871	4.45055	0.824528	3.26311
0.386262	2.08563	0.142255	2.24661	0.522446	5.82303	0.66295	4.97573	0.726736	4.30633	0.963138	3.0833	0.47724	5.51315	0.609032	4.48061	0.826401	3.28105
0.387448	2.05908	0.144348	2.24622	0.527879	5.83848	0.667608	5.02104	0.73077	4.35389	0.966023	3.11079	0.482363	5.48319	0.61322	4.51052	0.828679	3.3026
0.388375	2.03886	0.14644	2.24581	0.533325	5.85162	0.672306	5.06358	0.734849	4.40202	0.968934	3.13794	0.487457	5.45195	0.617436	4.54015	0.831371	3.32756
0.389051	2.02417	0.148533	2.24542	0.538783	5.86258	0.677043	5.10342	0.738973	4.45081	0.971492	3.16145	0.492522	5.41948	0.62168	4.56966	0.834484	3.35591
0.389481	2.01493	0.150624	2.24504	0.544249	5.87151	0.681816	5.14051	0.743142	4.50036	0.973687	3.18128	0.497556	5.38586	0.625951	4.59902	0.837624	3.38401
0.390096	2.00202	0.152716	2.24467	0.549723	5.8785	0.686622	5.17473	0.747359	4.5507	0.975512	3.19757	0.502558	5.35102	0.63025	4.6282	0.84079	3.41175
0.39076	1.98824	0.154807	2.24434	0.555203	5.88364	0.691458	5.20616	0.751622	4.60183	0.976962	3.21039	0.507527	5.31508	0.634576	4.65726	0.843982	3.43917
