Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
473  Points		494  Points		228  Points		155  Points		126  Points		101  Points		377  Points		173  Points		136  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00387928	6.9079	5.57465e-005	0.241869	0.279526	0.120328	0.457858	0.038574	0.55904	0.0937533	0.83854	0.0567861	0.139864	0.446595	0.419287	0.108787	0.698771	0.0270023
0.0103153	6.90664	0.000281095	0.333217	0.279639	0.175315	0.457894	0.0740482	0.559127	0.128805	0.838592	0.0779209	0.14028	0.610934	0.419389	0.15098	0.698796	0.051156
0.0167491	6.90324	0.000676659	0.513142	0.279853	0.285197	0.457996	0.145095	0.55928	0.198952	0.838685	0.120085	0.141003	0.936299	0.419569	0.235224	0.698867	0.0995204
0.0231788	6.8982	0.00123728	0.686592	0.28017	0.394658	0.458164	0.21629	0.559498	0.269006	0.838816	0.162226	0.142025	1.25378	0.419827	0.319263	0.698982	0.147909
0.0296031	6.89157	0.00195605	0.85185	0.280588	0.503426	0.458399	0.287781	0.559781	0.338947	0.838987	0.204394	0.143339	1.56113	0.420164	0.403113	0.699142	0.196201
0.0360205	6.8832	0.00282461	1.00746	0.281108	0.611389	0.4587	0.359646	0.560129	0.408737	0.839197	0.246468	0.144934	1.85648	0.420578	0.486658	0.699348	0.244444
0.0424292	6.87314	0.00383335	1.15243	0.281728	0.718406	0.459069	0.431964	0.560543	0.478298	0.839446	0.288503	0.146798	2.13841	0.42107	0.569813	0.699598	0.292664
0.0488278	6.86136	0.00497204	1.28607	0.282447	0.824261	0.459505	0.504823	0.561021	0.547693	0.839735	0.330532	0.148919	2.40607	0.42164	0.652552	0.699893	0.340764
0.0552146	6.84777	0.0062298	1.40819	0.283264	0.92889	0.46001	0.578251	0.561563	0.61683	0.840062	0.372475	0.151282	2.65882	0.422286	0.734901	0.700233	0.388772
0.0615879	6.83238	0.00759604	1.51889	0.284178	1.03217	0.460583	0.652451	0.56217	0.685671	0.840429	0.41432	0.153873	2.8964	0.423009	0.81669	0.700617	0.436739
0.067946	6.81506	0.00906009	1.61843	0.285187	1.13391	0.461225	0.727389	0.562841	0.75421	0.840834	0.456115	0.156679	3.11903	0.423808	0.897869	0.701047	0.484553
