Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
472  Points		493  Points		224  Points		154  Points		127  Points		103  Points		374  Points		172  Points		135  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00138169	6.87794	0.000320063	0.445082	0.279546	0.149877	0.464214	0.0940223	0.559023	0.0658814	0.838526	0.0289269	0.13976	0.23015	0.419284	0.104211	0.69878	0.0548269
0.00778983	6.87696	0.000734744	0.532935	0.279686	0.205051	0.464302	0.128162	0.559085	0.101104	0.838553	0.0499567	0.139975	0.394691	0.419381	0.146238	0.698831	0.0789526
0.0141961	6.87432	0.00131313	0.704866	0.279928	0.315202	0.464453	0.196525	0.559212	0.171398	0.838619	0.0920257	0.140496	0.721324	0.419557	0.230205	0.698927	0.127233
0.0205994	6.87012	0.00204818	0.868406	0.280273	0.424836	0.464668	0.265135	0.559404	0.241599	0.838725	0.134049	0.141319	1.04178	0.41981	0.313984	0.699068	0.175527
0.0269979	6.86431	0.00293131	1.02227	0.28072	0.5338	0.464947	0.334094	0.559662	0.311688	0.838869	0.176056	0.142437	1.35361	0.420142	0.397532	0.699254	0.223775
0.0333902	6.85692	0.00395307	1.16549	0.281268	0.641939	0.46529	0.403457	0.559985	0.381628	0.839053	0.218027	0.143841	1.65478	0.420551	0.480766	0.699485	0.271931
0.039775	6.84793	0.00510307	1.29747	0.281916	0.749013	0.465699	0.473335	0.560373	0.451415	0.839275	0.25993	0.14552	1.94358	0.421038	0.563666	0.699761	0.32005
0.0461506	6.83728	0.00637075	1.41801	0.282664	0.854982	0.466172	0.543803	0.560826	0.520968	0.839537	0.301839	0.147463	2.21877	0.421601	0.646189	0.700082	0.368095
0.0525155	6.82491	0.00774537	1.52719	0.283509	0.959693	0.466712	0.614941	0.561344	0.590276	0.839838	0.343691	0.149655	2.4796	0.422242	0.728252	0.700447	0.415992
