Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
470  Points		493  Points		204  Points		144  Points		127  Points		368  Points		158  Points		126  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.0048743	7.32762	0.000154267	0.352534	0.279528	0.139109	0.431854	0.03318	0.559043	0.106312	0.13985	0.463905	0.419264	0.0631616	0.698796	0.0833189
0.0117014	7.32642	0.000482721	0.447689	0.279658	0.204319	0.431885	0.0657404	0.559142	0.146093	0.140282	0.6485	0.419322	0.112698	0.698874	0.111664
0.0185263	7.32326	0.000988486	0.634205	0.279909	0.3344	0.431977	0.131049	0.559315	0.225593	0.141058	1.01376	0.419474	0.211721	0.699004	0.168353
0.0253475	7.31864	0.00166449	0.812119	0.280281	0.463676	0.432129	0.196626	0.559562	0.304978	0.142171	1.36971	0.419717	0.310525	0.699187	0.225043
0.0321638	7.31255	0.00250178	0.97957	0.280773	0.592005	0.432343	0.262594	0.559883	0.384207	0.143611	1.71373	0.420052	0.409035	0.699423	0.281659
0.0389736	7.30497	0.00348981	1.13525	0.281384	0.719098	0.432619	0.329127	0.560278	0.463199	0.145365	2.04354	0.420479	0.507252	0.699712	0.33813
0.0457758	7.29583	0.00461719	1.27829	0.282113	0.844596	0.432957	0.396347	0.560747	0.541933	0.147419	2.35745	0.420997	0.605029	0.700053	0.394528
0.0525686	7.28509	0.00587176	1.40837	0.282958	0.96837	0.433357	0.464356	0.561288	0.620374	0.149758	2.65452	0.421607	0.702292	0.700447	0.45078
0.0593507	7.27276	0.00724153	1.52556	0.283917	1.09016	0.433822	0.533284	0.561903	0.698521	0.152365	2.93408	0.422306	0.798966	0.700893	0.506889
0.0661206	7.25872	0.00871448	1.63024	0.284989	1.20975	0.434351	0.603319	0.56259	0.776299	0.155225	3.19597	0.423095	0.894976	0.701392	0.562857
0.0728766	7.24287	0.0102793	1.72298	0.286171	1.32697	0.434946	0.674541	0.563349	0.853631	0.15832	3.44041	0.423974	0.990316	0.701942	0.618616
0.0796169	7.22517	0.0119251	1.80461	0.287462	1.44167	0.435608	0.747039	0.56418	0.930513	0.161636	3.66783	0.424941	1.08483	0.702545	0.674177
0.0863399	7.20558	0.013642	1.87602	0.288858	1.55372	0.436338	0.82099	0.565083	1.00693	0.165155	3.8789	0.425995	1.17842	0.703198	0.729487
0.0930437	7.1839	0.0154208	1.93807	0.290357	1.66299	0.437138	0.896454	0.566057	1.08287	0.168864	4.07445	0.427137	1.27112	0.703904	0.784592
0.0997263	7.16003	0.0172534	1.99177	0.291957	1.76939	0.438009	0.973555	0.567101	1.1582	0.172747	4.25532	0.428364	1.36285	0.70466	0.839502
0.106386	7.13389	0.0191323	2.03801	0.293654	1.87291	0.438952	1.05246	0.568215	1.23298	0.176793	4.4224	0.429676	1.4535	0.705468	0.894098
0.113019	7.10536	0.021051	2.07762	0.295446	1.97353	0.43997	1.13316	0.569398	1.30718	0.180988	4.5766	0.431072	1.54303	0.706327	0.948359
0.119626	7.07421	0.0230037	2.11142	0.297331	2.07128	0.441063	1.21573	0.570651	1.38073	0.185321	4.71882	0.432551	1.63142	0.707235	1.00239
0.126202	7.04026	0.0249854	2.14014	0.299306	2.16623	0.442235	1.30032	0.571971	1.45363	0.189781	4.84988	0.434112	1.71862	0.708194	1.0561
0.132744	7.00341	0.0269916	2.16447	0.301368	2.25841	0.443486	1.38696	0.573359	1.52583	0.194358	4.97058	0.435754	1.80454	0.709203	1.10948
0.139252	6.96341	0.0290186	2.185	0.303514	2.34808	0.44482	1.47571	0.574814	1.59735	0.199043	5.08175	0.437475	1.88916	0.710262	1.16254
0.14572	6.92002	0.0307993	2.20022	0.305743	2.43535	0.446236	1.56656	0.576336	1.66818	0.203827	5.18403	0.439274	1.97248	0.71137	1.21521
0.152146	6.87302	0.0323262	2.21144	0.308052	2.52047	0.447739	1.65957	0.577923	1.73827	0.208703	5.27809	0.44115	2.05445	0.712526	1.2675
0.158527	6.82216	0.0335944	2.21965	0.31044	2.60368	0.449329	1.75469	0.579575	1.80755	0.213663	5.36454	0.443102	2.13504	0.713731	1.31944
0.164859	6.76716	0.0346002	2.22551	0.312904	2.68529	0.451008	1.85192	0.581291	1.87609	0.218699	5.44406	0.445129	2.2142	0.714985	1.37101
0.171137	6.70771	0.0353415	2.22935	0.315444	2.76576	0.45278	1.95132	0.583071	1.94389	0.223146	5.50804	0.447228	2.29187	0.716286	1.42216
0.177358	6.64352	0.0358165	2.23165	0.318058	2.84539	0.454644	2.05269	0.584913	2.01085	0.226977	5.55887	0.449399	2.36818	0.717635	1.47289
0.183516	6.57431	0.0365001	2.23493	0.320746	2.92459	0.456605	2.15604	0.586818	2.07704	0.23017	5.59847	0.451641	2.44302	0.719031	1.52322
0.189608	6.49976	0.0372444	2.23824	0.323507	3.00389	0.458662	2.26123	0.588784	2.14239	0.23271	5.62819	0.453952	2.5163	0.720473	1.57313
0.195628	6.41951	0.0382582	2.2423	0.326343	3.08377	0.460818	2.36812	0.59081	2.20695	0.234586	5.64933	0.45633	2.58817	0.721962	1.62257
0.20157	6.33327	0.039543	2.24689	0.329254	3.16471	0.463075	2.47666	0.592896	2.27074	0.235791	5.66245	0.458774	2.65859	0.723497	1.67156
0.207429	6.24078	0.0410999	2.25163	0.33224	3.24727	0.465433	2.58664	0.595041	2.33366	0.237527	5.68075	0.461284	2.7275	0.725077	1.72018
