Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4	
470  Points		492  Points		197  Points		137  Points		120  Points		365  Points		152  Points		120  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000186701	7.7002	0.000408197	0.522853	0.279511	0.0992017	0.440655	0.048394	0.559033	0.09869	0.1398	0.405713	0.419267	0.0863288	0.698789	0.0800634
0.00736094	7.69928	0.000895336	0.619252	0.279603	0.172307	0.4407	0.0848628	0.559125	0.14275	0.140178	0.608699	0.419347	0.141092	0.698863	0.111597
0.0145335	7.69654	0.00156211	0.806792	0.279832	0.318159	0.440813	0.157941	0.559299	0.230837	0.140934	1.01053	0.41953	0.250522	0.698996	0.174703
0.0217026	7.69201	0.0023987	0.982945	0.280196	0.463234	0.440994	0.231368	0.559555	0.318828	0.142061	1.40234	0.419814	0.359739	0.699189	0.23778
0.0288667	7.68566	0.00339372	1.14614	0.280695	0.607266	0.441244	0.305347	0.559893	0.406627	0.143547	1.7808	0.4202	0.468676	0.69944	0.300727
0.036024	7.67743	0.00453441	1.29536	0.281328	0.749869	0.441563	0.379988	0.560312	0.494188	0.145379	2.14322	0.420688	0.577126	0.699749	0.363559
0.0431727	7.66733	0.00580747	1.43031	0.282092	0.89079	0.441952	0.455442	0.560814	0.581419	0.147541	2.48773	0.421276	0.685042	0.700117	0.426307
0.0503112	7.65527	0.00719964	1.5511	0.282987	1.02966	0.442412	0.531936	0.561396	0.668284	0.150015	2.81295	0.421964	0.792329	0.700543	0.488889
0.0574375	7.64118	0.00869778	1.65814	0.284011	1.16627	0.442944	0.609559	0.562059	0.754782	0.152783	3.1182	0.422752	0.898872	0.701028	0.551284
0.0645497	7.62501	0.0102894	1.75224	0.285161	1.30039	0.443548	0.688485	0.562802	0.840838	0.155825	3.40329	0.423639	1.00466	0.701571	0.613526
0.0716458	7.60666	0.0119629	1.83432	0.286434	1.43176	0.444227	0.768848	0.563626	0.92638	0.159124	3.66841	0.424624	1.10951	0.702171	0.675534
0.0787239	7.58608	0.0137074	1.90545	0.287829	1.56023	0.444981	0.850766	0.564529	1.0114	0.162661	3.91425	0.425706	1.21339	0.702829	0.737294
0.0857817	7.56307	0.0155135	1.96672	0.289341	1.68562	0.445812	0.934401	0.56551	1.0959	0.166418	4.14161	0.426885	1.31618	0.703545	0.798778
0.0928168	7.53758	0.0173722	2.01916	0.29097	1.80781	0.446722	1.01993	0.566571	1.17972	0.170379	4.35132	0.428159	1.41784	0.704318	0.860003
0.0998271	7.50943	0.019276	2.06383	0.29271	1.92671	0.447712	1.10742	0.567709	1.26291	0.174526	4.54451	0.429527	1.51832	0.705148	0.920929
0.10681	7.47849	0.0212179	2.10169	0.29456	2.04234	0.448785	1.19694	0.568924	1.34542	0.178847	4.72228	0.430988	1.61747	0.706034	0.981551
0.113762	7.44464	0.0231922	2.1336	0.296516	2.15466	0.449943	1.28866	0.570216	1.42717	0.183326	4.88557	0.432541	1.7153	0.706977	1.04186
0.120682	7.40757	0.0251937	2.16037	0.298575	2.26372	0.451187	1.38267	0.571583	1.50821	0.18795	5.03547	0.434184	1.81171	0.707975	1.10175
