Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
470  Points		492  Points		202  Points		142  Points		125  Points		367  Points		157  Points		124  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.0038175	7.42359	0.00035866	0.486619	0.279541	0.164267	0.434068	0.0852046	0.559053	0.120397	0.139927	0.566843	0.419264	0.0701163	0.698797	0.0854947
0.010734	7.4224	0.00081204	0.580458	0.279694	0.231354	0.434148	0.118822	0.559165	0.161263	0.140455	0.755032	0.41933	0.120935	0.698876	0.114666
0.0176483	7.41928	0.00144028	0.763427	0.279972	0.365234	0.43429	0.186275	0.559354	0.242921	0.141334	1.12697	0.41949	0.222562	0.69901	0.173031
0.024559	7.41465	0.0022346	0.936116	0.280375	0.498302	0.434495	0.254091	0.559618	0.324424	0.142555	1.48846	0.419744	0.324008	0.699199	0.231313
0.0314647	7.40847	0.00318463	1.09707	0.280901	0.630257	0.434763	0.322414	0.559958	0.405766	0.144107	1.83687	0.420094	0.425167	0.699441	0.289503
0.0383639	7.40064	0.00427887	1.24525	0.281549	0.760867	0.435096	0.391458	0.560374	0.486857	0.145978	2.17003	0.420537	0.525971	0.699738	0.347582
0.045255	7.39122	0.00550501	1.38018	0.282318	0.889812	0.435493	0.461284	0.560865	0.567668	0.148151	2.48642	0.421074	0.626286	0.700089	0.405586
0.0521366	7.38013	0.00685068	1.50186	0.283207	1.01689	0.435955	0.532088	0.561432	0.64821	0.150611	2.78506	0.421704	0.726061	0.700494	0.46344
0.0590071	7.36726	0.00830356	1.61055	0.284213	1.14185	0.436484	0.603969	0.562073	0.728362	0.15334	3.0655	0.422427	0.825269	0.700952	0.521139
0.0658647	7.35265	0.00985175	1.70685	0.285335	1.26447	0.437081	0.677052	0.562789	0.8081	0.156323	3.3277	0.423242	0.923782	0.701465	0.578676
0.0727079	7.33617	0.0114841	1.79156	0.28657	1.38462	0.437746	0.751514	0.563579	0.887449	0.159541	3.57194	0.424148	1.02149	0.702031	0.635963
0.0795348	7.31771	0.0131901	1.86562	0.287915	1.50209	0.438481	0.827417	0.564443	0.966313	0.162979	3.79881	0.425145	1.11833	0.70265	0.693114
0.0863436	7.2972	0.0149605	1.92995	0.289369	1.61676	0.439288	0.904882	0.56538	1.04465	0.16662	4.00901	0.426232	1.2143	0.703322	0.749995
0.0931324	7.2745	0.0167864	1.98552	0.290928	1.72855	0.440167	0.984078	0.566389	1.12243	0.170449	4.20347	0.427408	1.30927	0.704047	0.806627
0.0998989	7.24954	0.0186603	2.0333	0.292589	1.83737	0.441121	1.06505	0.567471	1.19963	0.174453	4.38305	0.428671	1.40318	0.704825	0.863057
0.106641	7.22216	0.0205752	2.07416	0.294351	1.94316	0.442152	1.14791	0.568625	1.27624	0.178617	4.5487	0.430022	1.49601	0.705656	0.919153
0.113357	7.19224	0.0225252	2.109	0.29621	2.04596	0.44326	1.23275	0.569849	1.3522	0.182929	4.70137	0.431459	1.58762	0.706538	0.974948
0.120043	7.15956	0.0245051	2.13854	0.298164	2.14582	0.444449	1.31967	0.571144	1.42751	0.187377	4.84199	0.432981	1.67806	0.707472	1.03043
0.126698	7.12395	0.0265102	2.16343	0.300209	2.24278	0.445719	1.4087	0.572509	1.50217	0.191951	4.9714	0.434586	1.76722	0.708458	1.0856
0.133318	7.08525	0.0285364	2.18448	0.302343	2.33701	0.447074	1.49988	0.573943	1.57606	0.196641	5.09047	0.436274	1.8551	0.709495	1.14048
0.1399	7.04321	0.0303169	2.20006	0.304564	2.42865	0.448514	1.59327	0.575446	1.64919	0.201437	5.19992	0.438043	1.94158	0.710583	1.19495
0.146442	6.99767	0.0318438	2.21149	0.306868	2.51788	0.450043	1.68886	0.577017	1.72163	0.20633	5.30047	0.439892	2.02665	0.711722	1.24902
0.15294	6.94827	0.033112	2.21978	0.309255	2.60501	0.451661	1.78666	0.578654	1.79327	0.211313	5.3928	0.441819	2.11035	0.712911	1.30275
0.159389	6.89479	0.0341179	2.22567	0.311723	2.69035	0.453372	1.88667	0.580358	1.86412	0.216379	5.47749	0.443824	2.19258	0.714149	1.35609
