Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4	
470  Points		492  Points		198  Points		137  Points		121  Points		366  Points		152  Points		120  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000777134	7.65957	0.000458467	0.225007	0.27951	2036.82	0.439677	549.798	0.559027	1201.93	0.139783	388.163	0.419266	1885.22	0.698792	887.187
0.0079133	7.65936	0.000966742	0.325583	0.279597	261.569	0.439768	253.995	0.559108	400.277	0.140118	108.467	0.41934	363.351	0.69887	406.475
0.0150477	7.65843	0.00165268	0.423661	0.279819	139.866	0.439926	165.194	0.559271	240.185	0.140829	63.3365	0.419516	201.131	0.699007	263.673
0.0221785	7.6569	0.00250643	0.518644	0.280175	95.5473	0.440152	122.442	0.559515	171.62	0.141907	44.9757	0.419792	139.12	0.699201	195.159
0.0293043	7.65478	0.00351645	0.610035	0.280664	72.6353	0.440447	97.3043	0.559839	133.553	0.143343	35.0739	0.420169	106.394	0.699454	154.937
0.0364234	7.65209	0.00467007	0.697438	0.281285	58.6534	0.44081	80.7613	0.560245	109.346	0.145123	28.9172	0.420646	86.1827	0.699764	128.489
0.043534	7.64878	0.00595421	0.7806	0.282036	49.2433	0.441242	69.0533	0.560731	92.602	0.147232	24.7437	0.421223	72.4677	0.700133	109.776
0.0506344	7.64487	0.00735554	0.859349	0.282917	42.4858	0.441745	60.3348	0.561297	80.3348	0.149652	21.7455	0.4219	62.5568	0.700559	95.8421
0.0577228	7.64032	0.00886132	0.933642	0.283924	37.4038	0.44232	53.5934	0.561943	70.9644	0.152365	19.4998	0.422675	55.0647	0.701043	85.0655
0.0647972	7.63513	0.0104592	1.00349	0.285057	33.4476	0.442968	48.2275	0.562669	63.5758	0.155354	17.7641	0.423547	49.2059	0.701584	76.4844
0.0718559	7.6293	0.0121376	1.06896	0.286311	30.2841	0.44369	43.8573	0.563474	57.6028	0.158598	16.3891	0.424517	44.5017	0.702182	69.4913
0.0788966	7.62279	0.013886	1.13021	0.287686	27.6997	0.444487	40.2311	0.564358	52.676	0.162081	15.278	0.425583	40.6439	0.702837	63.6842
0.0859174	7.61558	0.0156951	1.18741	0.289177	25.5512	0.445361	37.1753	0.56532	48.5443	0.165784	14.3655	0.426745	37.4248	0.703549	58.7859
0.092916	7.60765	0.0175561	1.24075	0.290783	23.7388	0.446315	34.5666	0.566359	45.0308	0.169692	13.6057	0.428001	34.6997	0.704318	54.5996
0.09989	7.59898	0.0194616	1.29045	0.2925	22.1911	0.447349	32.3149	0.567476	42.0078	0.173787	12.9655	0.42935	32.3644	0.705143	50.9814
0.106837	7.58954	0.0214048	1.33671	0.294325	20.8554	0.448466	30.3528	0.568669	39.3801	0.178056	12.4206	0.430792	30.3421	0.706023	47.8236
0.113754	7.57929	0.0233799	1.37978	0.296256	19.6922	0.449668	28.6288	0.569938	37.0758	0.182484	11.9526	0.432324	28.5749	0.70696	45.0443
0.120639	7.56821	0.0253819	1.41986	0.298288	18.671	0.450956	27.1032	0.571282	35.0395	0.187058	11.5476	0.433946	27.0183	0.707952	42.5798
0.127489	7.55626	0.0274064	1.45716	0.30042	17.7682	0.452334	25.7443	0.5727	33.2277	0.191767	11.1944	0.435657	25.6376	0.708999	40.38
