Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
470  Points		492  Points		204  Points		144  Points		127  Points		368  Points		158  Points		125  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00469396	7.34573	0.00045916	0.220544	0.279531	497.184	0.432242	4367.6	0.559047	670.026	0.139862	191.563	0.419264	2781.22	0.698797	761.501
0.011537	7.34511	0.000955612	0.317096	0.279666	187.202	0.432279	419.419	0.559151	316.609	0.140311	84.4329	0.419325	387.388	0.698876	377.903
0.0183778	7.34407	0.0016232	0.411422	0.279923	115.403	0.432377	220.336	0.559329	207.331	0.141105	54.4072	0.419479	208.267	0.699008	251.347
0.0252149	7.34252	0.0024529	0.502949	0.280302	83.4899	0.432536	149.457	0.559582	154.178	0.142237	40.3486	0.419726	142.481	0.699193	188.323
0.032047	7.34049	0.00343418	0.59121	0.280801	65.4699	0.432757	113.117	0.559909	122.756	0.143696	32.2414	0.420065	108.333	0.699431	150.596
0.0388728	7.33798	0.00455566	0.675873	0.28142	53.9046	0.43304	91.0238	0.560311	102.007	0.14547	26.996	0.420496	87.4354	0.699723	125.485
0.0456908	7.33496	0.00580526	0.75667	0.282157	45.8613	0.433386	76.1778	0.560786	87.2881	0.147545	23.3448	0.421019	73.3366	0.700067	107.573
0.0524994	7.33143	0.00717076	0.833441	0.283011	39.9502	0.433795	65.5197	0.561334	76.3073	0.149906	20.671	0.421634	63.1887	0.700463	94.1544
0.0592973	7.32737	0.00864021	0.906109	0.28398	35.4276	0.434268	57.4997	0.561956	67.8042	0.152535	18.6389	0.422339	55.5394	0.700913	83.7289
0.0660827	7.32278	0.0102021	0.974671	0.285062	31.8594	0.434807	51.2489	0.562651	61.0275	0.155416	17.0499	0.423134	49.5705	0.701415	75.3973
0.0728541	7.31764	0.0118455	1.03918	0.286254	28.9755	0.435411	46.242	0.563418	55.502	0.158533	15.7791	0.424018	44.7858	0.701969	68.5878
0.0796099	7.31194	0.0135605	1.09974	0.287556	26.5987	0.436083	42.1434	0.564258	50.9119	0.16187	14.744	0.424992	40.867	0.702575	62.9192
0.0863482	7.30566	0.0153378	1.1565	0.288963	24.6082	0.436824	38.7279	0.565169	47.0398	0.165411	13.8879	0.426054	37.6004	0.703233	58.1281
0.093067	7.29878	0.0171692	1.20961	0.290474	22.9184	0.437635	35.8394	0.566151	43.7304	0.169141	13.1708	0.427202	34.8373	0.703943	54.0261
0.0997645	7.29127	0.0190472	1.25926	0.292085	21.4675	0.438517	33.3659	0.567205	40.8705	0.173046	12.5634	0.428437	32.471	0.704704	50.4752
0.106439	7.28312	0.0209652	1.30565	0.293795	20.2093	0.439473	31.225	0.568328	38.3752	0.177113	12.0439	0.429758	30.4228	0.705517	47.3721
0.113087	7.27429	0.0229175	1.34896	0.295601	19.1088	0.440503	29.355	0.569521	36.1796	0.181329	11.596	0.431162	28.6337	0.706381	44.6376
0.119707	7.26476	0.0248988	1.38939	0.297499	18.139	0.441611	27.7084	0.570784	34.2336	0.185682	11.2066	0.43265	27.0583	0.707295	42.2103
0.126297	7.2545	0.0269049	1.42713	0.299487	17.2787	0.442796	26.2484	0.572115	32.4975	0.190162	10.866	0.43422	25.6612	0.70826	40.0414
0.132854	7.24346	0.0289318	1.46237	0.301562	16.5109	0.444063	24.9457	0.573513	30.9396	0.194759	10.5662	0.435871	24.4145	0.709274	38.0924
0.139374	7.23163	0.0307124	1.49118	0.303723	15.8221	0.445411	23.777	0.574979	29.5342	0.199464	10.3008	0.437602	23.2957	0.710339	36.3316
0.145856	7.21894	0.0322393	1.51443	0.305966	15.2011	0.446844	22.7233	0.576512	28.2604	0.204268	10.0646	0.439411	22.2866	0.711453	34.7334
0.152295	7.20537	0.0335075	1.53279	0.30829	14.639	0.448363	21.7692	0.57811	27.101	0.209163	9.85343	0.441297	21.3724	0.712617	33.2766
0.158688	7.19086	0.0345133	1.54678	0.310692	14.128	0.449971	20.9017	0.579773	26.0416	0.214141	9.6638	0.44326	20.5406	0.713829	31.9434
0.165031	7.17537	0.0352546	1.55678	0.313172	13.6619	0.451669	20.1102	0.581501	25.0701	0.219196	9.49281	0.445297	19.7809	0.715089	30.7191
0.171321	7.15884	0.0357296	1.56306	0.315727	13.2355	0.453459	19.3858	0.583293	24.1762	0.223659	9.35708	0.447408	19.0848	0.716398	29.5909
0.177552	7.14121	0.0364133	1.57192	0.318357	12.8441	0.455343	18.7207	0.585148	23.3513	0.227503	9.25005	0.44959	18.4449	0.717754	28.5483
0.183721	7.12243	0.0371576	1.58134	0.321061	12.4839	0.457324	18.1085	0.587064	22.588	0.230707	9.16701	0.451843	17.8548	0.719157	27.582
0.189823	7.10243	0.0381715	1.59379	0.32384	12.1517	0.459403	17.5435	0.589043	21.8798	0.233256	9.10458	0.454165	17.3093	0.720608	26.6841
0.195852	7.08115	0.0394562	1.60898	0.326693	11.8447	0.461581	17.0211	0.591082	21.2211	0.235139	9.06039	0.456555	16.8037	0.722105	25.8478
0.201802	7.05852	0.0410132	1.62656	0.329621	11.5604	0.46386	16.537	0.593181	20.6071	0.236348	9.03283	0.459012	16.334	0.723648	25.067
0.207669	7.03448	0.0428435	1.64615	0.332626	11.2966	0.466242	16.0876	0.595339	20.0337	0.23809	8.99418	0.461534	15.8967	0.725236	24.3366
0.213445	7.00895	0.0449481	1.66733	0.33571	11.0516	0.468727	15.6696	0.597556	19.497	0.239989	8.9534	0.464119	15.4887	0.72687	23.652
0.219126	6.98188	0.0470564	1.68722	0.338874	10.8238	0.471318	15.2803	0.59983	18.9938	0.242583	8.89991	0.466766	15.1073	0.728549	23.009
0.224704	6.95319	0.0491675	1.70593	0.342121	10.6117	0.474014	14.9171	0.602162	18.5212	0.245879	8.83531	0.469475	14.7502	0.730272	22.4042
0.230173	6.92283	0.0512807	1.72353	0.345455	10.4142	0.476817	14.5779	0.604549	18.0766	0.249887	8.76144	0.472243	14.4152	0.732039	21.8343
0.235526	6.89074	0.0533954	1.74011	0.348878	10.23	0.479726	14.2606	0.606992	17.6577	0.254618	8.68021	0.47507	14.1005	0.73385	21.2965
0.240757	6.85689	0.0555111	1.75575	0.352394	10.0584	0.482743	13.9635	0.609489	17.2625	0.260082	8.59353	0.477953	13.8043	0.735703	20.7882
0.24586	6.82123	0.0576275	1.77052	0.356006	9.89823	0.485867	13.6851	0.612041	16.8891	0.26558	8.51311	0.480892	13.5252	0.737599	20.3072
