Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
458  Points		493  Points		187  Points		156  Points		142  Points		102  Points		305  Points		168  Points		135  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00409547	6.55818	0.00046551	0.209868	0.279556	319.817	0.507345	1306.63	0.559038	753.885	0.83854	1037.88	0.139807	246.667	0.41929	533.411	0.698778	1376.86
0.0102054	6.55797	0.000933363	0.296324	0.279711	154.895	0.50737	384.377	0.559126	334.158	0.838593	482.053	0.140124	93.5106	0.419395	244.154	0.698825	485.562
0.0163143	6.55752	0.00155523	0.381043	0.279973	102.273	0.507423	225.354	0.559281	214.701	0.838685	313.959	0.140723	57.9066	0.419577	158.364	0.698918	294.79
0.0224216	6.55686	0.00232435	0.463646	0.280343	76.4045	0.507504	159.423	0.559503	158.203	0.838816	232.809	0.141601	42.1197	0.419836	117.235	0.699057	211.669
0.0285268	6.55597	0.00323266	0.543771	0.280819	61.0358	0.507612	123.355	0.559793	125.28	0.838986	185.014	0.14275	33.2474	0.420173	93.1062	0.69924	165.137
0.0346292	6.55489	0.00427113	0.621113	0.281401	50.8625	0.507749	100.609	0.560149	103.731	0.839194	153.518	0.144162	27.5894	0.420587	77.2494	0.699469	135.399
0.0407282	6.55358	0.00543033	0.695458	0.282088	43.638	0.507915	84.9575	0.560572	88.5341	0.839442	131.202	0.145826	23.6848	0.421078	66.0387	0.699744	114.756
0.0468234	6.55207	0.00670063	0.766665	0.282879	38.2477	0.508109	73.5309	0.561061	77.2449	0.839728	114.564	0.147733	20.8408	0.421645	57.697	0.700063	99.591
0.0529138	6.55032	0.00807221	0.834624	0.283773	34.0759	0.508334	64.8233	0.561616	68.5307	0.840052	101.683	0.14987	18.6862	0.422288	51.2509	0.700428	87.9816
0.058999	6.54836	0.00953553	0.899293	0.284769	30.7547	0.508589	57.9685	0.562236	61.6028	0.840416	91.4172	0.152224	17.0044	0.423007	46.1229	0.700838	78.8098
0.0650782	6.54616	0.0110815	0.960678	0.285865	28.0505	0.508875	52.433	0.562921	55.9647	0.840818	83.0447	0.154785	15.6606	0.423802	41.9481	0.701292	71.3822
0.0711509	6.54374	0.0127014	1.01882	0.287059	25.8083	0.509192	47.8702	0.56367	51.2884	0.841258	76.0866	0.157539	14.5661	0.424671	38.485	0.701792	65.2456
0.0772163	6.54108	0.0143872	1.07379	0.288351	23.9207	0.509542	44.0452	0.564482	47.3484	0.841737	70.2133	0.160474	13.6607	0.425614	35.5675	0.702336	60.0911
0.0832737	6.53818	0.0161313	1.12569	0.289738	22.3113	0.509926	40.793	0.565357	43.9844	0.842254	65.1901	0.163579	12.9017	0.426632	33.0771	0.702925	55.7013
0.0893223	6.53504	0.0179269	1.17463	0.291219	20.9241	0.510344	37.9946	0.566295	41.0797	0.842809	60.8454	0.166842	12.2583	0.427722	30.9276	0.703559	51.9184
0.0953613	6.53164	0.0197679	1.22073	0.292791	19.7172	0.510797	35.5616	0.567294	38.5469	0.843403	57.0508	0.170254	11.7075	0.428885	29.0543	0.704236	48.6252
0.10139	6.52798	0.0216485	1.26413	0.294454	18.6585	0.511286	33.4274	0.568354	36.3197	0.844035	53.7087	0.173339	11.2894	0.430119	27.408	0.704958	45.733
0.107407	6.52405	0.0235638	1.30497	0.296204	17.7231	0.511812	31.5406	0.569475	34.3464	0.844704	50.7429	0.176048	10.9713	0.431425	25.9506	0.705724	43.1732
0.113413	6.51985	0.0255093	1.3434	0.29804	16.8913	0.512377	29.8609	0.570655	32.5864	0.845412	48.0937	0.178339	10.7313	0.4328	24.6518	0.706534	40.8921
0.119405	6.51537	0.0274809	1.37954	0.29996	16.1474	0.512981	28.3564	0.571894	31.0074	0.846157	45.7132	0.180182	10.5548	0.434246	23.4876	0.707387	38.8467
0.125384	6.5106	0.0294751	1.41354	0.301962	15.4789	0.513625	27.0014	0.57319	29.5833	0.84694	43.5628	0.181555	10.4319	0.435759	22.4387	0.708284	37.0027
