Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
461  Points		494  Points		208  Points		177  Points		164  Points		116  Points		314  Points		189  Points		153  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00301513	5.7823	0.000405855	0.442075	0.279529	0.10727	0.493027	0.0327803	0.559025	0.0583353	0.838527	0.0256353	0.139758	0.163994	0.419276	0.0748143	0.698782	0.0484403
0.00840247	5.78207	0.000817735	0.516033	0.279629	0.151463	0.493058	0.0442413	0.559079	0.0860219	0.838551	0.0418552	0.13991	0.285826	0.419345	0.107253	0.698827	0.0673328
0.0137894	5.78138	0.00136743	0.661297	0.279812	0.239805	0.49311	0.0671254	0.559185	0.141396	0.838605	0.0743283	0.14029	0.528057	0.419476	0.172051	0.698908	0.105114
0.0191754	5.78038	0.00204999	0.800799	0.280076	0.327866	0.493183	0.0901153	0.559343	0.1967	0.838689	0.106755	0.140894	0.76679	0.419666	0.236754	0.699023	0.14281
0.0245605	5.77902	0.00285963	0.933612	0.280423	0.415511	0.493278	0.113317	0.559552	0.251863	0.838804	0.139162	0.141719	1.00051	0.419917	0.30134	0.699174	0.180482
0.029944	5.77726	0.00378967	1.05905	0.28085	0.50269	0.493394	0.136722	0.559812	0.306892	0.838948	0.171604	0.142759	1.22793	0.420227	0.365765	0.699359	0.21818
0.0353258	5.77521	0.00483306	1.1767	0.281359	0.589305	0.493532	0.160387	0.560124	0.361725	0.839123	0.203967	0.144007	1.44795	0.420598	0.430017	0.69958	0.255783
0.0407055	5.7728	0.00598233	1.28625	0.281949	0.675229	0.493693	0.184354	0.560486	0.416313	0.839329	0.23632	0.145457	1.65971	0.421029	0.494068	0.699836	0.293343
0.0460827	5.77001	0.00722984	1.38765	0.282617	0.760433	0.493876	0.208702	0.560899	0.470703	0.839564	0.268653	0.1471	1.86261	0.421519	0.557862	0.700127	0.330889
0.0514573	5.76687	0.00856806	1.48094	0.283366	0.844781	0.494082	0.233377	0.561363	0.524772	0.839829	0.300946	0.148928	2.05616	0.422068	0.621364	0.700453	0.368335
0.0568287	5.76335	0.00998941	1.56631	0.284192	0.92815	0.494311	0.258482	0.561877	0.578564	0.840125	0.333232	0.150931	2.24017	0.422677	0.684574	0.700813	0.405726
0.0621967	5.75948	0.0114867	1.64417	0.285095	1.01059	0.494564	0.284084	0.562441	0.632022	0.84045	0.365431	0.153102	2.41452	0.423344	0.747493	0.701209	0.443082
0.0675608	5.75517	0.0130531	1.71478	0.286075	1.09189	0.49484	0.310165	0.563055	0.685106	0.840806	0.397603	0.15543	2.57931	0.42407	0.81005	0.701639	0.480293
0.0729208	5.75044	0.014682	1.77859	0.28713	1.17202	0.495141	0.336766	0.563718	0.737879	0.841191	0.42972	0.157908	2.73473	0.424853	0.872176	0.702104	0.517437
0.0782761	5.7453	0.0163673	1.83611	0.288259	1.25099	0.495468	0.363893	0.56443	0.790178	0.841606	0.461802	0.160526	2.88114	0.425695	0.933879	0.702603	0.554516
0.0836265	5.73978	0.0181034	1.88774	0.289461	1.32865	0.49582	0.391634	0.56519	0.842116	0.842051	0.493812	0.163277	3.01898	0.426594	0.995176	0.703137	0.591467
0.0889716	5.73378	0.0198849	1.93393	0.290734	1.40494	0.496197	0.420016	0.565999	0.893623	0.842526	0.525751	0.165775	3.13242	0.427549	1.05603	0.703705	0.628309
0.0943108	5.72729	0.0217071	1.97518	0.292079	1.47988	0.496602	0.449022	0.566855	0.944635	0.843031	0.557624	0.167976	3.22432	0.428561	1.11635	0.704308	0.665079
0.0996438	5.72031	0.0235655	2.01199	0.293492	1.55339	0.497034	0.478689	0.567759	0.995243	0.843565	0.589434	0.169842	3.29711	0.429629	1.1762	0.704944	0.701705
0.10497	5.71286	0.0254562	2.04467	0.294973	1.62539	0.497494	0.509092	0.56871	1.04541	0.84413	0.621196	0.171347	3.35273	0.430753	1.23549	0.705615	0.738189
