Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
455  Points		492  Points		165  Points		133  Points		113  Points		298  Points		145  Points		116  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00346454	7.7591	0.000350238	0.494813	0.279583	0.243517	0.536228	0.0403502	0.559026	0.105998	0.139758	0.263814	0.419279	0.121466	0.698774	0.0525832
0.0106937	7.75805	0.000811252	0.592635	0.27981	0.325148	0.536266	0.0582187	0.559125	0.16378	0.140003	0.47158	0.419392	0.17957	0.698823	0.086744
0.0179208	7.75519	0.00145455	0.783051	0.280189	0.488082	0.536337	0.0945392	0.559331	0.278972	0.140636	0.883573	0.419613	0.295656	0.698935	0.155095
0.0251446	7.75085	0.00227038	0.962027	0.280719	0.650034	0.536442	0.132097	0.559645	0.393121	0.14165	1.28656	0.419943	0.411446	0.699112	0.22339
0.0323637	7.74504	0.00324718	1.12801	0.2814	0.810609	0.536583	0.171324	0.560064	0.505843	0.143034	1.67704	0.42038	0.526863	0.699351	0.291571
0.0395766	7.73773	0.00437231	1.27995	0.28223	0.969599	0.536761	0.212572	0.560587	0.616882	0.144775	2.05208	0.420925	0.641827	0.699655	0.359672
0.0467821	7.72889	0.00563222	1.41735	0.283207	1.12667	0.536979	0.256029	0.561213	0.725949	0.146858	2.4093	0.421576	0.756181	0.700022	0.427685
0.0539786	7.71848	0.00701338	1.54031	0.284329	1.2815	0.537239	0.301927	0.56194	0.832826	0.149264	2.7472	0.422334	0.869898	0.700452	0.495523
0.0611646	7.70652	0.00850242	1.64928	0.285594	1.43392	0.537542	0.350437	0.562765	0.937524	0.151977	3.06491	0.423197	0.982853	0.700945	0.563229
