Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
460  Points		494  Points		198  Points		166  Points		153  Points		109  Points		309  Points		178  Points		144  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00370848	6.14294	0.000434031	0.470282	0.27954	0.132988	0.499376	0.0274656	0.55903	0.0740731	0.838526	0.0237113	0.139772	0.236866	0.419283	0.0933199	0.69878	0.0492687
0.00943183	6.1426	0.000872191	0.548334	0.279664	0.183222	0.499402	0.0403304	0.559099	0.105541	0.838548	0.0420235	0.139992	0.372249	0.41937	0.129837	0.698826	0.0706156
0.0151545	6.14164	0.00145579	0.701338	0.279881	0.283607	0.499451	0.0661807	0.559227	0.168376	0.838604	0.0786494	0.140465	0.641214	0.419525	0.202915	0.698911	0.113343
0.0208761	6.14018	0.00217906	0.847604	0.280192	0.383667	0.499525	0.0922467	0.559413	0.231057	0.838695	0.11528	0.141187	0.905584	0.419748	0.275902	0.699037	0.156024
0.0265961	6.13827	0.00303521	0.986108	0.280596	0.483227	0.499623	0.118451	0.559658	0.293579	0.838819	0.151847	0.142153	1.16355	0.420039	0.348706	0.699202	0.198613
0.0323141	6.13593	0.00401656	1.11612	0.281093	0.582152	0.499746	0.144931	0.55996	0.355854	0.838977	0.188433	0.143355	1.41368	0.420398	0.421365	0.699407	0.241237
0.0380297	6.13307	0.00511497	1.2372	0.281681	0.680319	0.499893	0.171818	0.560321	0.417929	0.83917	0.224985	0.144787	1.65482	0.420824	0.493734	0.699652	0.283785
0.0437424	6.12977	0.00632195	1.34914	0.28236	0.777629	0.500066	0.199078	0.560739	0.479676	0.839397	0.261466	0.146439	1.88594	0.421318	0.565815	0.699936	0.326254
0.0494519	6.12595	0.00762894	1.45187	0.28313	0.873957	0.500264	0.226718	0.561215	0.541061	0.839657	0.297955	0.148301	2.10649	0.421879	0.637615	0.70026	0.368712
0.0551574	6.12162	0.00902734	1.54557	0.283989	0.969203	0.500488	0.254899	0.561747	0.602088	0.839952	0.334383	0.150364	2.31607	0.422506	0.709071	0.700623	0.411073
0.0608588	6.11682	0.0105089	1.63064	0.284936	1.06323	0.500739	0.283647	0.562337	0.66269	0.84028	0.370767	0.152617	2.51439	0.4232	0.780133	0.701026	0.453315
0.0665555	6.11149	0.0120659	1.70748	0.28597	1.15601	0.501017	0.312947	0.562982	0.722885	0.840643	0.407132	0.155049	2.70158	0.42396	0.850771	0.701468	0.495466
0.0722469	6.10557	0.0136906	1.7765	0.28709	1.24744	0.501322	0.342907	0.563684	0.78263	0.841039	0.443388	0.157651	2.87783	0.424785	0.920931	0.701949	0.537579
0.0779325	6.09908	0.0153762	1.83828	0.288295	1.33735	0.501656	0.373532	0.56444	0.841841	0.841469	0.479572	0.160412	3.04341	0.425676	0.990571	0.702469	0.579545
0.0836119	6.09205	0.0171161	1.89336	0.289582	1.42571	0.502018	0.404899	0.565252	0.900499	0.841933	0.515758	0.163322	3.19872	0.426631	1.05976	0.703029	0.621364
0.0892844	6.08442	0.0189042	1.94229	0.290951	1.51248	0.50241	0.437017	0.566118	0.958707	0.84243	0.551803	0.166372	3.34448	0.427651	1.12833	0.703627	0.663106
0.0949495	6.07619	0.0207353	1.98567	0.292401	1.59761	0.502833	0.469905	0.567039	1.01631	0.842961	0.587783	0.169138	3.464	0.428734	1.19634	0.704264	0.704695
0.100607	6.06727	0.0226043	2.024	0.293928	1.68101	0.503286	0.503674	0.568012	1.07336	0.843525	0.623709	0.171569	3.56055	0.42988	1.26373	0.70494	0.746126
0.106255	6.05765	0.0245068	2.05775	0.295533	1.76262	0.503771	0.538254	0.569039	1.12982	0.844123	0.659525	0.173629	3.63692	0.431088	1.33046	0.705655	0.78746
0.111894	6.04733	0.0264387	2.08738	0.297213	1.84243	0.504289	0.573722	0.570118	1.18569	0.844754	0.695269	0.175289	3.6951	0.432359	1.39655	0.706408	0.8286
0.117524	6.0363	0.0283964	2.11338	0.298966	1.92038	0.50484	0.610161	0.571248	1.24096	0.845419	0.730941	0.176525	3.73662	0.433691	1.46192	0.707199	0.86957
0.123142	6.02449	0.0303768	2.1361	0.300791	1.99651	0.505426	0.647517	0.57243	1.29562	0.846116	0.766469	0.177324	3.76256	0.435083	1.52661	0.708028	0.910421
0.12875	6.01185	0.0323768	2.1559	0.302686	2.07078	0.506047	0.685828	0.573662	1.3497	0.846847	0.801857	0.178481	3.79915	0.436535	1.5905	0.708895	0.951035
0.134345	5.99837	0.034394	2.17315	0.30465	2.14315	0.506704	0.725096	0.574945	1.40316	0.84761	0.837185	0.179752	3.83808	0.438047	1.65367	0.7098	0.991466
0.139927	5.984	0.0364262	2.18811	0.30668	2.21369	0.507398	0.7654	0.576277	1.45601	0.848407	0.872389	0.181501	3.88953	0.439617	1.71609	0.710743	1.03175
0.145495	5.96866	0.0382077	2.19951	0.308775	2.28234	0.50813	0.806749	0.577658	1.50819	0.849236	0.907496	0.183745	3.95211	0.441245	1.77765	0.711723	1.07182
0.151049	5.95234	0.0397332	2.20823	0.310933	2.34917	0.508901	0.849165	0.579087	1.5598	0.850098	0.942481	0.186506	4.02441	0.442929	1.83843	0.71274	1.11168
0.156587	5.93494	0.0409989	2.21464	0.313152	2.41422	0.509712	0.892615	0.580565	1.61081	0.850992	0.977294	0.189807	4.10491	0.44467	1.89839	0.713794	1.15133
