Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
456  Points		493  Points		175  Points		143  Points		126  Points		95  Points		300  Points		155  Points		125  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00408279	7.18359	6.44331e-005	0.259829	0.279509	0.0750309	0.521183	0.018911	0.559056	0.132098	0.838526	0.029578	0.139893	0.508532	0.419294	0.131912	0.698771	0.0317971
0.0107757	7.1828	0.000306514	0.354512	0.279579	0.144988	0.521201	0.0365335	0.559179	0.177143	0.838553	0.0546068	0.140367	0.686838	0.419417	0.181809	0.698801	0.0611119
0.0174672	7.18074	0.000725028	0.540784	0.279779	0.284622	0.521251	0.0719693	0.559386	0.267088	0.838627	0.104644	0.141173	1.03953	0.419633	0.281477	0.698885	0.119686
0.0241562	7.17763	0.00131421	0.71975	0.280109	0.423703	0.521335	0.107758	0.559677	0.356596	0.838748	0.154622	0.142304	1.38302	0.419941	0.380909	0.699024	0.17824
0.0308419	7.17354	0.0020662	0.889447	0.280568	0.562046	0.521452	0.144032	0.560051	0.445525	0.838916	0.204553	0.14375	1.71486	0.420343	0.480093	0.699217	0.236756
0.0375233	7.16843	0.00297159	1.04845	0.281156	0.699425	0.521603	0.180986	0.560507	0.533807	0.839129	0.254463	0.145499	2.03305	0.420836	0.578923	0.699465	0.295192
0.0441995	7.16224	0.00401987	1.19572	0.281872	0.83561	0.521789	0.218784	0.561045	0.62131	0.83939	0.304332	0.147538	2.3361	0.421421	0.677267	0.699767	0.353545
0.0508694	7.15506	0.00519969	1.3306	0.282713	0.970284	0.522011	0.25754	0.561665	0.707985	0.839697	0.354118	0.149852	2.62309	0.422098	0.775079	0.700124	0.411803
