Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
387  Points		384  Points		387  Points		374  Points		367  Points		356  Points		145  Points		385  Points		381  Points		367  Points		175  Points		133  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20418	2.50508	0.346227	209.633	2.20194	2.50499	0.692348	336.431	1.3411	9267.63	1.38445	4454.05	2.07657	1111.06	0.346141	401.074	0.894065	3025.75	1.03833	3912.77	1.73046	1585	1.7884	993.159
2.19818	2.50483	0.346782	87.5936	2.19594	2.50474	0.692802	158.706	1.3405	546.672	1.38517	529.05	2.0762	497.128	0.346541	109.304	0.893868	343.415	1.03858	403.683	1.72969	508.857	1.78947	435.595
2.19219	2.50459	0.347789	55.5008	2.18995	2.5045	0.693577	103.942	1.33891	281.314	1.38694	281.577	2.07557	320.117	0.347394	63.4183	0.893363	181.937	1.03923	212.951	1.7282	302.844	1.7913	279.215
2.1862	2.50435	0.34924	40.7335	2.18396	2.50426	0.694668	77.3564	1.33654	189.127	1.38956	192.114	2.07468	235.995	0.348695	44.7893	0.892558	123.663	1.04028	144.733	1.72609	215.386	1.79378	205.64
2.18022	2.50412	0.351125	32.269	2.17799	2.50404	0.696068	61.6672	1.33359	142.26	1.39282	145.992	2.07354	186.829	0.350433	34.7217	0.89147	93.592	1.0417	109.711	1.72349	166.983	1.79677	162.894
2.17425	2.5039	0.353429	26.7981	2.17202	2.50381	0.697767	51.3257	1.33023	113.873	1.39655	117.874	2.07216	154.57	0.352595	28.4351	0.890117	75.2267	1.04349	88.4136	1.7205	136.237	1.80018	134.969
2.16829	2.50368	0.356137	22.9825	2.16606	2.5036	0.699754	44.0033	1.32661	94.8317	1.40061	98.9468	2.07056	131.77	0.355167	24.1489	0.888522	62.8381	1.04561	74.1054	1.71723	114.971	1.80391	115.302
2.16233	2.50347	0.359229	20.1776	2.1601	2.5034	0.702015	38.5518	1.32281	81.1714	1.40492	85.3403	2.06875	114.798	0.35813	21.0481	0.88671	53.9123	1.04804	63.8384	1.71374	99.3844	1.80789	100.704
2.15638	2.50327	0.362687	18.0345	2.15416	2.5032	0.704538	34.3391	1.31889	70.8934	1.40942	75.089	2.06676	101.67	0.361465	18.7073	0.884706	47.1726	1.05077	56.1171	1.7101	87.4689	1.81208	89.4417
2.15044	2.50308	0.36649	16.3479	2.14822	2.50301	0.707308	30.989	1.31491	62.8805	1.41406	67.0889	2.06461	91.2108	0.365153	16.8821	0.882536	41.9017	1.05375	50.1025	1.70635	78.064	1.81642	80.4891
