Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
387  Points		391  Points		388  Points		381  Points		371  Points		362  Points		154  Points		391  Points		380  Points		366  Points		330  Points		149  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
2.20002	2.67241	0.3462	0.221219	2.20227	2.67287	0.692278	0.141344	1.23197	-0.0877737	1.38445	0.10483	2.05324	-0.570494	0.346179	0.205684	0.821296	-0.077256	1.03843	0.163599	1.64263	-0.112469	1.73068	0.279712
2.19385	2.67172	0.346711	0.31777	2.1961	2.67222	0.692604	0.202737	1.23176	-0.143822	1.38469	0.177174	2.05193	-0.865412	0.346653	0.302296	0.821118	-0.116352	1.03881	0.222314	1.64237	-0.214333	1.73132	0.391708
2.18769	2.67031	0.347667	0.509203	2.18994	2.67084	0.693213	0.324659	1.2313	-0.254253	1.38526	0.320449	2.04925	-1.32932	0.347574	0.493916	0.820759	-0.193576	1.03946	0.338765	1.64164	-0.412257	1.73249	0.60787
2.18153	2.66889	0.349061	0.696586	2.18378	2.66941	0.694102	0.444577	1.23059	-0.360636	1.38617	0.459928	2.04579	-1.58754	0.348933	0.681672	0.820225	-0.268484	1.04037	0.452724	1.64047	-0.595776	1.73413	0.806554
2.17537	2.66735	0.350881	0.878579	2.17762	2.66793	0.695265	0.561807	1.22964	-0.461635	1.38739	0.594087	2.04192	-1.72395	0.35072	0.864191	0.81952	-0.340295	1.04155	0.563453	1.6389	-0.760518	1.73621	0.984853
2.16922	2.66576	0.353115	1.05411	2.17147	2.66636	0.696695	0.675635	1.22846	-0.55604	1.38891	0.721854	2.03784	-1.79614	0.352921	1.04026	0.818654	-0.40826	1.04297	0.670361	1.63696	-0.904189	1.73867	1.14172
2.16307	2.66417	0.355746	1.22215	2.16532	2.66476	0.698383	0.785519	1.22707	-0.642825	1.39072	0.842255	2.03363	-1.83381	0.35552	1.20894	0.817636	-0.47168	1.04464	0.772849	1.63472	-1.02644	1.74148	1.27777
2.15692	2.66247	0.358755	1.38185	2.15917	2.6631	0.70032	0.891028	1.22549	-0.721398	1.39279	0.954665	2.02937	-1.85173	0.3585	1.36933	0.816478	-0.529964	1.04654	0.870452	1.63223	-1.12827	1.74457	1.39459
