Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6	
402  Points		402  Points		403  Points		388  Points		385  Points		366  Points		356  Points		401  Points		396  Points		377  Points		362  Points		174  Points		133  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.70582	2.4362	1.68384	2.40983	1.70904	2.43665	1.69019	2.52892	1.19676	5.90559	1.49252	7.32639	2.01131	3.38327	0.517564	2.53887	0.937535	4.58468	1.23973	6.07533	1.81311	2.98235	1.8221	8.45205	2.11351	9.8021
1.69958	2.43532	1.67874	2.41049	1.7028	2.43577	1.68632	2.53187	1.1959	5.8349	1.5	7.28068	2.01138	3.39659	0.521607	2.53006	0.93669	4.52944	1.24989	6.05663	1.81189	2.9917	1.82832	8.39109	2.11288	9.69542
1.69335	2.43444	1.67366	2.41119	1.69656	2.43489	1.68242	2.5348	1.19495	5.76535	1.50756	7.23632	2.0115	3.41006	0.52623	2.52423	0.935827	4.47534	1.26006	6.03839	1.81071	3.00119	1.83454	8.33141	2.11229	9.59115
1.68713	2.43356	1.66862	2.41195	1.69034	2.43401	1.67848	2.53768	1.19392	5.69697	1.51518	7.19321	2.01164	3.4237	0.53138	2.52103	0.934953	4.42236	1.27022	6.02051	1.80957	3.01082	1.84075	8.27291	2.11175	9.48927
1.68091	2.43269	1.66361	2.41275	1.68412	2.43314	1.6745	2.54052	1.19282	5.62974	1.52283	7.1512	2.01181	3.43749	0.536927	2.51977	0.934076	4.37051	1.28036	6.00288	1.80848	3.02059	1.84693	8.21548	2.11128	9.38978
1.67471	2.43183	1.65863	2.41361	1.6779	2.43227	1.67046	2.5433	1.19166	5.56368	1.5305	7.11019	2.01202	3.45145	0.542743	2.51978	0.933201	4.31978	1.29044	5.98539	1.80742	3.03051	1.85306	8.15901	2.11088	9.29268
1.6685	2.43097	1.65369	2.41452	1.6717	2.43141	1.66636	2.546	1.19045	5.49879	1.53818	7.07006	2.01226	3.46558	0.548733	2.52058	0.932332	4.27015	1.30044	5.96793	1.80641	3.04057	1.85835	8.11051	2.11059	9.19797
1.66231	2.43012	1.64878	2.41548	1.6655	2.43055	1.66218	2.54861	1.18919	5.43505	1.54584	7.03071	2.01253	3.47987	0.554835	2.52188	0.931474	4.2216	1.31034	5.95036	1.80543	3.05078	1.86281	8.06963	2.11042	9.10565
1.65613	2.42927	1.6439	2.4165	1.65931	2.4297	1.65794	2.55112	1.18789	5.37246	1.55346	6.992	2.01283	3.49433	0.56101	2.52348	0.930633	4.17414	1.3201	5.93251	1.8045	3.06113	1.86647	8.03611	2.11038	9.01573
1.64995	2.42843	1.63905	2.41758	1.65313	2.42886	1.6536	2.55352	1.18656	5.31102	1.56103	6.95384	2.01316	3.50896	0.567235	2.52527	0.929811	4.12773	1.32968	5.91423	1.8036	3.07164	1.86933	8.00977	2.1105	8.92821
1.64378	2.42759	1.63423	2.41871	1.64696	2.42802	1.64917	2.55578	1.1852	5.25071	1.56852	6.91611	2.01352	3.52377	0.573493	2.52718	0.929012	4.08237	1.33902	5.89529	1.80275	3.08229	1.87141	7.99049	2.11079	8.84312
1.63762	2.42677	1.62945	2.41989	1.64079	2.42719	1.64464	2.55791	1.18382	5.19152	1.5759	6.87868	2.01391	3.53875	0.579774	2.52914	0.92824	4.03803	1.34808	5.87547	1.80193	3.0931	1.87274	7.97819	2.11127	8.76047
1.63148	2.42595	1.6247	2.42114	1.63464	2.42637	1.64001	2.55989	1.18242	5.13345	1.58315	6.84143	2.01434	3.5539	0.586072	2.53113	0.927496	3.9947	1.35678	5.8545	1.80116	3.10406	1.87463	7.96055	2.11197	8.68027
1.62534	2.42515	1.61999	2.42244	1.6285	2.42556	1.63526	2.56171	1.18101	5.07647	1.59025	6.80425	2.01479	3.56923	0.592381	2.53314	0.926784	3.95236	1.36503	5.83206	1.80042	3.11518	1.87668	7.94144	2.11291	8.60254
1.61921	2.42435	1.6153	2.4238	1.62236	2.42476	1.63041	2.56338	1.17959	5.02057	1.59716	6.76699	2.01528	3.58475	0.598696	2.53513	0.926107	3.91099	1.37276	5.80782	1.79972	3.12645	1.87943	7.91554	2.1141	8.52729
1.61309	2.42356	1.61065	2.42522	1.61624	2.42397	1.62545	2.56488	1.17817	4.96573	1.60384	6.72954	2.01579	3.60044	0.605017	2.53711	0.925467	3.87056	1.37987	5.78145	1.79906	3.13788	1.88286	7.88292	2.11557	8.45453
1.60699	2.42279	1.60604	2.4267	1.61013	2.42319	1.62038	2.56623	1.17674	4.91194	1.61028	6.69175	2.01634	3.61632	0.61134	2.53905	0.924865	3.83108	1.38627	5.75265	1.79843	3.14946	1.88692	7.84364	2.11734	8.38427
1.60089	2.42203	1.60146	2.42824	1.60403	2.42242	1.61521	2.56742	1.17531	4.85919	1.61643	6.6535	2.01692	3.63239	0.617665	2.54097	0.924304	3.7925	1.39189	5.72119	1.79785	3.16121	1.89155	7.79774	2.11913	8.32507
1.59481	2.42128	1.5969	2.42984	1.59794	2.42166	1.60994	2.56846	1.17389	4.80745	1.62225	6.61467	2.01753	3.64864	0.623989	2.54285	0.923785	3.75483	1.39668	5.68697	1.7973	3.17312	1.89669	7.74523	2.12084	8.27609
1.58874	2.42054	1.59239	2.43151	1.59187	2.42092	1.60458	2.56936	1.17248	4.75671	1.62773	6.57512	2.01816	3.66509	0.630312	2.54469	0.923311	3.71803	1.40066	5.65006	1.79679	3.1852	1.9016	7.69282	2.1224	8.23662
1.58268	2.41982	1.5879	2.43323	1.5858	2.42019	1.59913	2.57013	1.17107	4.70695	1.63282	6.53477	2.01883	3.68173	0.636633	2.54649	0.922883	3.6821	1.40383	5.61064	1.79632	3.19744	1.90628	7.64041	2.12373	8.20606
1.57664	2.41912	1.58345	2.43501	1.57975	2.41948	1.59359	2.57078	1.16968	4.65816	1.6375	6.49354	2.01953	3.69856	0.642952	2.54824	0.922503	3.647	1.40627	5.56905	1.79588	3.20985	1.9107	7.58794	2.12475	8.18396
1.57061	2.41843	1.57902	2.43686	1.57372	2.41878	1.58799	2.57131	1.1683	4.61031	1.64174	6.45135	2.02025	3.71559	0.649267	2.54995	0.922171	3.61274	1.40806	5.52564	1.79548	3.22243	1.91484	7.53534	2.12543	8.16997
1.5646	2.41776	1.57463	2.43877	1.5677	2.4181	1.58232	2.57173	1.16694	4.56339	1.64555	6.4082	2.02101	3.73283	0.655579	2.55162	0.92189	3.57928	1.40929	5.48082	1.79512	3.23517	1.91869	7.48255	2.12644	8.15009
1.5586	2.41711	1.57027	2.44074	1.56169	2.41744	1.57659	2.57206	1.1656	4.51739	1.6489	6.36407	2.02179	3.75026	0.661886	2.55324	0.92166	3.54662	1.41004	5.43496	1.7948	3.2481	1.92224	7.42953	2.12757	8.12877
1.55262	2.41648	1.56594	2.44277	1.5557	2.4168	1.5708	2.5723	1.16428	4.47228	1.65181	6.31902	2.02261	3.76789	0.668188	2.55481	0.921483	3.51473	1.41039	5.38839	1.79451	3.26119	1.92547	7.37626	2.12919	8.10026
1.54666	2.41587	1.56164	2.44485	1.54973	2.41618	1.56496	2.57247	1.16299	4.42805	1.65428	6.27309	2.02345	3.78574	0.674486	2.55633	0.92136	3.4836	1.41041	5.34139	1.79426	3.27447	1.92839	7.32272	2.13135	8.06499
1.54071	2.41529	1.55737	2.447	1.54377	2.41559	1.55908	2.57256	1.16171	4.38468	1.65633	6.22639	2.02432	3.80379	0.680778	2.55781	0.921293	3.45322	1.41016	5.29418	1.79404	3.28792	1.931	7.26891	2.13413	8.0235
1.53478	2.41473	1.55312	2.44921	1.53783	2.41501	1.55316	2.57258	1.16047	4.34216	1.65798	6.17901	2.02522	3.82205	0.687064	2.55925	0.921281	3.42357	1.40969	5.24696	1.79387	3.30156	1.93329	7.21486	2.13764	7.97639
1.52887	2.41419	1.54889	2.45146	1.53191	2.41447	1.5472	2.57254	1.15925	4.30047	1.65926	6.13106	2.02615	3.84053	0.693345	2.56063	0.921327	3.39463	1.40903	5.19986	1.79372	3.31538	1.93527	7.1606	2.14198	7.92436
1.52298	2.41369	1.54469	2.45377	1.52601	2.41394	1.54121	2.57245	1.15806	4.2596	1.6602	6.08267	2.02711	3.85922	0.699618	2.56197	0.921431	3.36639	1.40823	5.15302	1.79362	3.32938	1.93695	7.10616	2.14665	7.87441
1.51711	2.41321	1.5405	2.45613	1.52013	2.41345	1.53519	2.57231	1.1569	4.21952	1.66083	6.03396	2.02809	3.87813	0.705885	2.56326	0.921594	3.33884	1.4073	5.10651	1.79355	3.34357	1.93835	7.05161	2.15163	7.82643
1.51126	2.41276	1.53633	2.45852	1.51427	2.41299	1.52915	2.57212	1.15577	4.18023	1.66118	5.98504	2.0291	3.89726	0.712145	2.5645	0.921817	3.31196	1.40628	5.06042	1.79351	3.35795	1.93948	6.99699	2.15691	7.78031
1.50543	2.41234	1.53216	2.46093	1.50843	2.41255	1.52308	2.57189	1.15468	4.14171	1.66127	5.93602	2.03014	3.91662	0.718397	2.5657	0.922102	3.28575	1.40517	5.01479	1.79351	3.37252	1.94037	6.94238	2.16246	7.73597
1.49963	2.41196	1.52798	2.46335	1.50261	2.41215	1.51698	2.57163	1.15362	4.10394	1.66113	5.88699	2.03121	3.9362	0.724641	2.56684	0.922448	3.26018	1.40399	4.96968	1.79355	3.38729	1.94101	6.88784	2.16828	7.69327
1.49385	2.41161	1.52378	2.46574	1.49682	2.41179	1.51087	2.57132	1.15259	4.06691	1.66079	5.83805	2.03231	3.95601	0.730876	2.56794	0.922858	3.23524	1.40277	4.92511	1.79362	3.40225	1.94145	6.83343	2.17434	7.65213
1.48809	2.4113	1.51951	2.46805	1.49105	2.41146	1.50474	2.57099	1.1516	4.03061	1.66027	5.78926	2.03343	3.97605	0.737103	2.56899	0.923331	3.21093	1.4015	4.88111	1.79373	3.41741	1.94169	6.77923	2.18062	7.61242
1.48236	2.41103	1.51512	2.47017	1.48531	2.41117	1.49859	2.57062	1.15065	3.99502	1.65959	5.74071	2.03458	3.99633	0.74332	2.56999	0.923869	3.18722	1.40019	4.83769	1.79387	3.43277	1.94177	6.72531	2.18711	7.57405
1.47666	2.41081	1.51051	2.47197	1.47959	2.41092	1.49243	2.57022	1.14974	3.96012	1.65877	5.69245	2.03575	4.01684	0.749527	2.57094	0.924473	3.16412	1.39886	4.79487	1.79405	3.44834	1.94169	6.67173	2.19378	7.53693
1.47098	2.41062	1.50559	2.47324	1.4739	2.41071	1.48626	2.5698	1.14887	3.92591	1.65783	5.64453	2.03695	4.0376	0.755723	2.57184	0.925143	3.1416	1.39752	4.75266	1.79426	3.46411	1.94149	6.61855	2.20061	7.50095
1.46534	2.41049	1.50027	2.47389	1.46824	2.41055	1.48007	2.56935	1.14803	3.89237	1.65679	5.59699	2.03818	4.05859	0.761908	2.57269	0.925881	3.11967	1.39616	4.71107	1.79451	3.48009	1.94118	6.56585		
1.45972	2.4104	1.4946	2.47396	1.46261	2.41044	1.47387	2.56889	1.14724	3.8595	1.65564	5.54987	2.03943	4.07983	0.768081	2.57348	0.926688	3.0983	1.39479	4.67009	1.79479	3.49628	1.94078	6.51369		
1.45414	2.41036	1.48869	2.47361	1.45701	2.41037	1.46767	2.5684	1.14649	3.82726	1.65442	5.5032	2.04071	4.10132	0.774241	2.57422	0.927565	3.07749	1.39342	4.62974	1.79511	3.51268	1.94033	6.46213		
1.44858	2.41037	1.48262	2.47301	1.45144	2.41036	1.46145	2.56788	1.14578	3.79567	1.65312	5.457	2.04202	4.12306	0.780388	2.5749	0.928513	3.05723	1.39205	4.58999	1.79546	3.5293	1.93985	6.41125		
1.44306	2.41044	1.47645	2.47224	1.4459	2.4104	1.45523	2.56736	1.14512	3.76469	1.65176	5.41129	2.04335	4.14506	0.786519	2.57553	0.929532	3.03751	1.39068	4.55087	1.79584	3.54614	1.93936	6.36112		
1.43758	2.41056	1.47022	2.47136	1.4404	2.41049	1.44899	2.56681	1.1445	3.73433	1.65035	5.3661	2.0447	4.16731	0.792635	2.57609	0.930625	3.01832	1.38932	4.51235	1.79626	3.5632	1.9389	6.31184		
1.43212	2.41075	1.46396	2.47041	1.43493	2.41065	1.44275	2.56625	1.14393	3.70456	1.64889	5.32143	2.04608	4.18982	0.798734	2.57659	0.931793	2.99966	1.38797	4.47444	1.79671	3.58048	1.9385	6.2635		
1.42671	2.411	1.45767	2.46941	1.42949	2.41086	1.43651	2.56567	1.1434	3.67539	1.64739	5.27729	2.04748	4.21259	0.804815	2.57702	0.933037	2.98152	1.38664	4.43713	1.79719	3.59799	1.93822	6.21624		
1.42133	2.41131	1.45136	2.46837	1.42409	2.41114	1.43026	2.56508	1.14292	3.64679	1.64585	5.23369	2.0489	4.23563	0.810876	2.57739	0.934359	2.96389	1.38532	4.40041	1.79771	3.61573	1.9381	6.17021		
1.41599	2.41169	1.44504	2.4673	1.41873	2.41148	1.42401	2.56447	1.14248	3.61875	1.64429	5.19064	2.05035	4.25894	0.816916	2.57768	0.935761	2.94677	1.38401	4.36428	1.79826	3.63371	1.93822	6.12559		
1.41068	2.41214	1.43871	2.46622	1.41341	2.4119	1.41775	2.56386	1.14209	3.59128	1.64271	5.14814	2.05182	4.28252	0.822933	2.5779	0.937244	2.93015	1.38273	4.32874	1.79885	3.65191	1.93867	6.08265		
1.40542	2.41266	1.43238	2.46511	1.40813	2.41238	1.41149	2.56323	1.14175	3.56435	1.6411	5.10619	2.05331	4.30637	0.828924	2.57803	0.938811	2.91402	1.38147	4.29376	1.79947	3.67036	1.93955	6.04168		
1.4002	2.41325	1.42604	2.46399	1.40288	2.41293	1.40522	2.5626	1.14146	3.53796	1.63949	5.06479	2.05483	4.33051	0.834888	2.57808	0.940464	2.8984	1.38022	4.25936	1.80012	3.68905	1.94101	6.00306		
1.39502	2.41392	1.4197	2.46286	1.39768	2.41356	1.39896	2.56195	1.14122	3.51209	1.63786	5.02395	2.05636	4.35492	0.840822	2.57803	0.942207	2.88326	1.37901	4.22551	1.8008	3.70798	1.94319	5.96722		
1.38988	2.41467	1.41336	2.46171	1.39252	2.41427	1.39269	2.5613	1.14103	3.48675	1.63622	4.98365	2.05792	4.37962	0.846723	2.57789	0.94404	2.86862	1.37781	4.19222	1.80151	3.72716	1.94625	5.93459		
1.38478	2.41549	1.40703	2.46056	1.3874	2.41506	1.38643	2.56064	1.14089	3.46191	1.63458	4.94391	2.0595	4.40461	0.852588	2.57764	0.945969	2.85447	1.37665	4.15947	1.80226	3.74659	1.95034	5.9055		
1.37973	2.4164	1.40069	2.4594	1.38232	2.41592	1.38016	2.55998	1.1408	3.43757	1.63293	4.90471	2.0611	4.42989	0.858414	2.57727	0.947997	2.84081	1.37551	4.12725	1.80304	3.76628	1.95553	5.88014		
1.37472	2.4174	1.39435	2.45823	1.37729	2.41687	1.3739	2.55932	1.14076	3.41372	1.63129	4.86605	2.06272	4.45546	0.864196	2.57678	0.950127	2.82764	1.3744	4.09557	1.80385	3.78622	1.96183	5.85842		
1.36975	2.41847	1.38802	2.45706	1.3723	2.41791	1.36764	2.55865	1.14078	3.39036	1.62965	4.82792	2.06435	4.48133	0.869931	2.57616	0.952364	2.81496	1.37332	4.0644	1.80469	3.80642	1.96914	5.84003		
1.36482	2.41964	1.38169	2.45589	1.36736	2.41903	1.36138	2.55798	1.14085	3.36747	1.62802	4.79034	2.06601	4.5075	0.875613	2.57539	0.954713	2.80279	1.37227	4.03375	1.80556	3.82688	1.97735	5.8245		
1.35995	2.42089	1.37536	2.45471	1.36245	2.42024	1.35513	2.55732	1.14097	3.34505	1.62639	4.75327	2.06768	4.53397	0.881237	2.57446	0.957178	2.79112	1.37125	4.0036	1.80646	3.84761	1.98629	5.81133		
1.35511	2.42224	1.36903	2.45352	1.3576	2.42153	1.34888	2.55667	1.14115	3.32308	1.62477	4.71673	2.06937	4.56075	0.886799	2.57336	0.959766	2.77997	1.37027	3.97395	1.8074	3.86861	1.99582	5.80005		
1.35032	2.42367	1.36271	2.45234	1.35278	2.42292	1.34264	2.55602	1.14138	3.30157	1.62316	4.68071	2.07107	4.58784	0.892292	2.57208	0.962483	2.76932	1.36931	3.94479	1.80836	3.88989	2.00581	5.79028		
1.34558	2.4252	1.3564	2.45115	1.34802	2.4244	1.33641	2.55538	1.14166	3.2805	1.62156	4.6452	2.07279	4.61524	0.89771	2.5706	0.965333	2.75921	1.36839	3.91611	1.80936	3.91144	2.01618	5.78169		
1.34087	2.42682	1.35009	2.44996	1.34329	2.42597	1.33019	2.55476	1.14201	3.25987	1.61998	4.6102	2.07453	4.64296	0.903047	2.56891	0.968325	2.74962	1.36751	3.88791	1.81038	3.93327	2.02683	5.77403		
1.33622	2.42853	1.34378	2.44877	1.33861	2.42763	1.32399	2.55417	1.1424	3.23967	1.61842	4.57569	2.07628	4.671	0.908297	2.56699	0.971462	2.74058	1.36666	3.86017	1.81143	3.95539	2.03771	5.76712		
1.3316	2.43033	1.33748	2.44758	1.33397	2.42939	1.3178	2.5536	1.14286	3.2199	1.61686	4.54168	2.07804	4.69936	0.913454	2.56484	0.974752	2.73207	1.36585	3.8329	1.81251	3.97779	2.04877	5.76081		
1.32703	2.43223	1.33119	2.4464	1.32938	2.43124	1.31163	2.55306	1.14338	3.20054	1.61533	4.50815	2.07982	4.72804	0.918513	2.56244	0.978199	2.72412	1.36507	3.80608	1.81362	4.00049	2.05998	5.75499		
1.3225	2.43423	1.3249	2.44521	1.32483	2.43319	1.30549	2.55257	1.14395	3.1816	1.61382	4.47511	2.0816	4.75705	0.92347	2.55979	0.981806	2.71671	1.36433	3.7797	1.81476	4.02348	2.07131	5.74957		
1.31802	2.43632	1.31862	2.44403	1.32032	2.43523	1.29937	2.55213	1.14458	3.16306	1.61232	4.44254	2.0834	4.78639	0.928321	2.55689	0.985577	2.70984	1.36363	3.75376	1.81593	4.04677	2.08273	5.74448		
1.31357	2.4385	1.31235	2.44285	1.31586	2.43736	1.2933	2.55175	1.14527	3.14492	1.61085	4.41044	2.0852	4.81606	0.933066	2.55373	0.989512	2.70351	1.36297	3.72825	1.81713	4.07036	2.09423	5.73966		
1.30916	2.44077	1.30609	2.44168	1.31143	2.43959	1.28726	2.55146	1.14603	3.12718	1.6094	4.3788	2.08701	4.84607	0.937706	2.55032	0.99361	2.6977	1.36234	3.70317	1.81835	4.09425	2.10578	5.73507		
1.3048	2.44314	1.29983	2.44052	1.30704	2.44191	1.28128	2.55127	1.14685	3.10983	1.60797	4.34762	2.08883	4.87642	0.942241	2.54667	0.997868	2.69239	1.36176	3.67851	1.8196	4.11846	2.11739	5.73066		
1.30047	2.4456	1.29359	2.43936	1.30269	2.44432	1.27536	2.5512	1.14773	3.09287	1.60656	4.31689	2.09065	4.9071	0.946677	2.54281	1.00228	2.68757	1.36121	3.65426	1.82087	4.14299	2.12903	5.72641		
1.29617	2.44815	1.28735	2.43821	1.29838	2.44682	1.26951	2.55129	1.14867	3.07629	1.60518	4.2866	2.09247	4.93812	0.95102	2.53874	1.00684	2.6832	1.36071	3.63042	1.82217	4.16783	2.1407	5.72228		
1.29191	2.45078	1.28113	2.43707	1.2941	2.44942	1.26376	2.55155	1.14968	3.06009	1.60383	4.25675	2.09429	4.96949	0.955278	2.53449	1.01155	2.67926	1.36025	3.60697	1.8235	4.19299	2.15239	5.71826		
1.28769	2.45351	1.27491	2.43594	1.28986	2.45209	1.25811	2.55205	1.15076	3.04426	1.6025	4.22733	2.09611	5.00119	0.959459	2.53009	1.01638	2.67571	1.35982	3.58392	1.82485	4.21848	2.16408	5.7143		
1.28349	2.45631	1.26871	2.43482	1.28565	2.45485	1.25259	2.5528	1.15191	3.02881	1.60119	4.19834	2.09793	5.03324	0.963573	2.52558	1.02134	2.67253	1.35944	3.56126	1.82622	4.2443	2.17578	5.71039		
1.27932	2.45919	1.26252	2.43372	1.28147	2.4577	1.24722	2.55386	1.15313	3.01373	1.59992	4.16976	2.09974	5.06563	0.96763	2.52096	1.02641	2.66967	1.3591	3.53898	1.82762	4.27045	2.18747	5.7065		
1.27518	2.46214	1.25634	2.43263	1.27731	2.46061	1.24202	2.55527	1.15442	2.99902	1.59867	4.1416	2.10155	5.09836	0.971641	2.51629	1.03158	2.66712	1.3588	3.51707	1.82905	4.29694	2.19913	5.70261		
1.27105	2.46517	1.25018	2.43157	1.27318	2.4636	1.23699	2.55706	1.15579	2.98468	1.59745	4.11385	2.10334	5.13143	0.975615	2.51157	1.03684	2.66483	1.35855	3.49553	1.83049	4.32378	2.21076	5.69867		
1.26695	2.46825	1.24403	2.43052	1.26906	2.46665	1.23214	2.55926	1.15723	2.9707	1.59626	4.0865	2.10512	5.16484	0.979562	2.50684	1.04219	2.66278	1.35833	3.47436	1.83196	4.35096				
1.26286	2.47138	1.2379	2.42949	1.26496	2.46976	1.22748	2.56186	1.15875	2.95709	1.59509	4.05954	2.10687	5.19858	0.983491	2.50212	1.04761	2.66095	1.35817	3.45354	1.83345	4.37848				
1.25877	2.47456	1.23179	2.42849	1.26087	2.47292	1.223	2.56485	1.16036	2.94385	1.59396	4.03298	2.10861	5.23265	0.987411	2.49743	1.0531	2.6593	1.35804	3.43308	1.83496	4.40637				
1.25468	2.47776	1.2257	2.42752	1.25679	2.47611	1.21867	2.56821	1.16205	2.93099	1.59286	4.0068	2.11031	5.26705	0.99133	2.4928	1.05865	2.65783	1.35796	3.41297	1.83648	4.43461				
1.25058	2.48097	1.21962	2.42658	1.25269	2.47932	1.21449	2.57191	1.16383	2.91849	1.59179	3.981	2.11199	5.30176	0.995254	2.48823	1.06425	2.6565	1.35792	3.3932	1.83803	4.46321				
1.24646	2.48418	1.21357	2.42567	1.24859	2.48253	1.21044	2.5759	1.1657	2.90637	1.59075	3.95558	2.11362	5.33677	0.999191	2.48374	1.0699	2.65531	1.35793	3.37377	1.8396	4.49219				
1.24232	2.48735	1.20754	2.4248	1.24446	2.48572	1.20648	2.58015	1.16767	2.89463	1.58974	3.93052	2.11521	5.37208	1.00315	2.47936	1.07559	2.65423	1.35798	3.35467	1.84118	4.52152				
1.23812	2.49045	1.20153	2.42397	1.24029	2.48886	1.2026	2.58461	1.16975	2.88329	1.58877	3.90583	2.11675	5.40767	1.00713	2.47508	1.08131	2.65325	1.35808	3.33589	1.84278	4.55124				
1.23386	2.49346	1.19555	2.42318	1.23606	2.49192	1.19878	2.58924	1.17193	2.87233	1.58783	3.8815	2.11822	5.44352	1.01114	2.47092	1.08707	2.65236	1.35822	3.31744	1.84439	4.58133				
1.22952	2.49633	1.18959	2.42244	1.23177	2.49487	1.19501	2.59402	1.17423	2.86178	1.58692	3.85752	2.11962	5.47961	1.01518	2.46689	1.09286	2.65155	1.35841	3.29931	1.84601	4.6118				
1.22508	2.49901	1.18367	2.42175	1.22738	2.49765	1.19126	2.59889	1.17664	2.85163	1.58604	3.83389	2.12093	5.51591	1.01926	2.463	1.09867	2.65081	1.35865	3.28149	1.84765	4.64265				
1.22051	2.50147	1.17777	2.42112	1.22288	2.50024	1.18752	2.60384	1.17919	2.84191	1.5852	3.8106	2.12215	5.55239	1.02339	2.45926	1.10451	2.65013	1.35893	3.26399	1.8493	4.67389				
1.2158	2.50366	1.17191	2.42055	1.21825	2.50257	1.18377	2.60883	1.18187	2.83261	1.5844	3.78765	2.12325	5.58902	1.02756	2.45567	1.11036	2.64951	1.35926	3.24678	1.85096	4.70552				
1.21093	2.50554	1.16608	2.42005	1.21346	2.50461	1.18001	2.61382	1.18469	2.82376	1.58362	3.76504	2.12422	5.62574	1.03178	2.45223	1.11623	2.64893	1.35964	3.22988	1.85262	4.73753				
1.2059	2.5071	1.1603	2.41962	1.20852	2.50634	1.17621	2.61879	1.18766	2.81535	1.58289	3.74275	2.12504	5.66251	1.03605	2.44895	1.12211	2.64839	1.36006	3.21327	1.85429	4.76994				
1.20071	2.50833	1.15455	2.41928	1.2034	2.50774	1.17236	2.6237	1.19078	2.8074	1.58218	3.72079	2.12568	5.69925	1.04038	2.44585	1.12801	2.64789	1.36053	3.19696	1.85596	4.80274				
1.19535	2.50924	1.14884	2.41901	1.19813	2.50881	1.16845	2.62853	1.19407	2.79992	1.58152	3.69915	2.12611	5.7359	1.04477	2.44291	1.13391	2.64741	1.36105	3.18093	1.85763	4.83594				
1.18985	2.50984	1.14318	2.41885	1.1927	2.50957	1.16447	2.63323	1.19752	2.7929	1.58089	3.67782	2.12631	5.77235	1.04922	2.44014	1.13983	2.64696	1.36162	3.16519	1.85929	4.86953				
1.18422	2.51018	1.13756	2.41877	1.18713	2.51004	1.1604	2.6378	1.20114	2.78634	1.58029	3.65681	2.12623	5.80852	1.05373	2.43755	1.14575	2.64654	1.36224	3.14973	1.86095	4.9035				
1.17847	2.51028	1.132	2.41881	1.18144	2.51025	1.15624	2.64219	1.20493	2.78025	1.57973	3.6361	2.12583	5.84427	1.0583	2.43514	1.15168	2.64612	1.3629	3.13455	1.8626	4.93787				
1.17263	2.51017	1.12649	2.41896	1.17565	2.51025	1.15197	2.6464	1.20889	2.77461	1.57921	3.6157	2.12507	5.87949	1.06294	2.4329	1.15761	2.64573	1.36362	3.11965	1.86423	4.97261				
1.1667	2.50988	1.12103	2.41923	1.16976	2.51005	1.1476	2.65041	1.21301	2.76941	1.57873	3.59559	2.1239	5.91401	1.06765	2.43084	1.16355	2.64534	1.36439	3.10501	1.86584	5.00773				
1.1607	2.50944	1.11563	2.41962	1.1638	2.50968	1.14311	2.65419	1.2173	2.76463	1.57828	3.57578	2.12228	5.94771	1.07243	2.42895	1.16948	2.64496	1.3652	3.09064	1.86743	5.04321				
1.15465	2.50886	1.11029	2.42015	1.15778	2.50917	1.13852	2.65776	1.22174	2.76025	1.57787	3.55626	2.12015	5.98041	1.07727	2.42724	1.17542	2.64459	1.36607	3.07653	1.86897	5.07905				
1.14855	2.50818	1.10501	2.42082	1.1517	2.50855	1.13381	2.6611	1.22632	2.75624	1.57749	3.53703	2.11748	6.01199	1.08218	2.4257	1.18135	2.64422	1.36699	3.06269	1.87048	5.11521				
1.1424	2.5074	1.0998	2.42164	1.14557	2.50781	1.12899	2.66422	1.23104	2.75258	1.57716	3.51808	2.11422	6.04234	1.08717	2.42433	1.18729	2.64384	1.36797	3.04911	1.87193	5.15168				
1.13623	2.50653	1.09465	2.42261	1.13941	2.50699	1.12407	2.66713	1.23589	2.74924	1.57686	3.4994	2.11036	6.07135	1.09222	2.42312	1.19322	2.64347	1.36899	3.03578	1.87331	5.18844				
1.13002	2.50559	1.08956	2.42373	1.13322	2.50608	1.11905	2.66984	1.24086	2.74619	1.57661	3.48101	2.1059	6.09901	1.09734	2.42208	1.19914	2.64308	1.37007	3.0227	1.87461	5.22542				
1.12378	2.50458	1.08455	2.42503	1.127	2.50511	1.11394	2.67235	1.24593	2.74341	1.57639	3.46288	2.10085	6.12531	1.10252	2.42119	1.20507	2.64269	1.3712	3.00988	1.8758	5.26259				
1.11753	2.50351	1.0796	2.42648	1.12075	2.50407	1.10874	2.67469	1.2511	2.74086	1.57621	3.44502	2.09523	6.1503	1.10777	2.42045	1.21098	2.64229	1.37239	2.9973	1.87686	5.29987				
1.11125	2.50239	1.07472	2.42811	1.11449	2.50298	1.10347	2.67686	1.25635	2.73853	1.57606	3.42743	2.08908	6.17406	1.11308	2.41986	1.21689	2.64188	1.37363	2.98497	1.87775	5.33717				
