Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
2.14821	2.63425	0.363781	1.60582	2.14886	2.63452	0.705652	1.14093	1.25622	-1.09084	1.40084	1.39446	2.04831	-1.78523	0.366424	1.70292	0.836554	-0.758991	1.05262	1.16677	1.6641	-1.7578	1.76126	2.00926
2.14214	2.63179	0.367652	1.74473	2.14278	2.63208	0.708395	1.23385	1.25363	-1.14695	1.40416	1.48434	2.04417	-1.79477	0.370512	1.83519	0.83475	-0.801189	1.05541	1.25249	1.66004	-1.76214	1.76594	2.04211
2.13607	2.6293	0.371833	1.87408	2.13671	2.62955	0.711346	1.32083	1.25093	-1.19173	1.40769	1.56318	2.04003	-1.79685	0.374893	1.95785	0.832857	-0.835927	1.0584	1.33151	1.65597	-1.75918	1.77069	2.06766
2.13	2.62672	0.3763	1.9937	2.13065	2.62698	0.71449	1.40177	1.24813	-1.2262	1.41138	1.63207	2.03588	-1.79332	0.379547	2.07081	0.830892	-0.863215	1.06156	1.40391	1.65192	-1.75063	1.77549	2.08763
2.12395	2.62405	0.381033	2.10367	2.12459	2.62432	0.717814	1.47671	1.24527	-1.25134	1.41522	1.69207	2.03175	-1.78531	0.38445	2.17414	0.828873	-0.88322	1.06488	1.46984	1.64789	-1.73755	1.78032	2.10327
2.11789	2.62129	0.386008	2.20408	2.11854	2.62158	0.721305	1.54558	1.24236	-1.26801	1.41919	1.74404	2.02764	-1.77368	0.38958	2.26801	0.826816	-0.895984	1.06834	1.52955	1.6439	-1.72076	1.78519	2.11535
2.11185	2.61847	0.391204	2.2951	2.11249	2.6188	0.724947	1.60839	1.23942	-1.27704	1.42327	1.78886	2.02357	-1.75907	0.394916	2.35261	0.824739	-0.901664	1.07194	1.58327	1.63995	-1.70082	1.79008	2.12441
2.10581	2.61554	0.3966	2.37687	2.10645	2.61587	0.728727	1.66532	1.23646	-1.27919	1.42744	1.82738	2.01953	-1.74178	0.400437	2.42813	0.822656	-0.900425	1.07565	1.63125	1.63605	-1.67807	1.795	2.13098
2.09978	2.61253	0.402173	2.44961	2.10042	2.61287	0.732632	1.71641	1.23351	-1.275	1.4317	1.8601	2.01553	-1.72214	0.406122	2.49496	0.820583	-0.892309	1.07946	1.67381	1.63221	-1.65285	1.79992	2.13532
2.09375	2.60946	0.407904	2.51355	2.09439	2.6098	0.736648	1.76176	1.23058	-1.26509	1.43602	1.88769	2.01158	-1.70044	0.411193	2.54621	0.818538	-0.877468	1.08337	1.7111	1.62843	-1.62527	1.80485	2.13763
2.08774	2.6063	0.413773	2.56886	2.08838	2.6066	0.740762	1.80147	1.22767	-1.24988	1.44041	1.91065	2.00768	-1.67682	0.415592	2.58487	0.816534	-0.855989	1.08736	1.74342	1.62471	-1.59553	1.80978	2.13807
2.08173	2.603	0.419759	2.61576	2.08236	2.60335	0.744961	1.83562	1.22481	-1.22964	1.44484	1.92931	2.00384	-1.65133	0.419278	2.61329	0.814587	-0.8279	1.09142	1.771	1.62106	-1.56373	1.81472	2.13676
2.07572	2.59961	0.425844	2.65433	2.07636	2.59999	0.749233	1.86438	1.222	-1.20476	1.44931	1.94407	2.00006	-1.62409	0.422218	2.63349	0.812713	-0.793255	1.09553	1.79401	1.61749	-1.52994	1.81964	2.13383
2.06973	2.59613	0.432008	2.68473	2.07037	2.59649	0.753565	1.88784	1.21925	-1.17551	1.45381	1.95521	1.99635	-1.59515	0.424394	2.64721	0.810927	-0.752016	1.0997	1.8127	1.614	-1.49415	1.82456	2.12931
2.06374	2.59253	0.438233	2.7071	2.06438	2.59293	0.757945	1.90613	1.21658	-1.14206	1.45834	1.96299	1.9927	-1.56454	0.425793	2.65538	0.809243	-0.704183	1.1039	1.82717	1.6106	-1.4564	1.82947	2.12319
2.05777	2.58886	0.444501	2.72144	2.0584	2.58926	0.762362	1.91927	1.21398	-1.10452	1.46287	1.96764	1.98913	-1.5323	0.42781	2.6662	0.807677	-0.649751	1.10813	1.83764	1.60728	-1.41671	1.83436	2.11564
2.0518	2.58504	0.450792	2.72784	2.05243	2.58544	0.766802	1.92738	1.21148	-1.06307	1.46742	1.96932	1.98563	-1.49846	0.430012	2.67693	0.806245	-0.588567	1.11238	1.8443	1.60406	-1.37507	1.83923	2.10655
2.04584	2.58112	0.457089	2.72629	2.04647	2.58153	0.771256	1.93057	1.20908	-1.01782	1.47196	1.96814	1.98221	-1.46292	0.43302	2.68985	0.804961	-0.520619	1.11664	1.84716	1.60094	-1.33147	1.84408	2.0959
2.03989	2.5771	0.463374	2.71676	2.04052	2.57752	0.775711	1.9289	1.20678	-0.968831	1.4765	1.96424	1.97888	-1.42575	0.436843	2.70353	0.803842	-0.445807	1.1209	1.84634	1.59791	-1.28587	1.84891	2.08376
2.03394	2.57294	0.469627	2.69929	2.03457	2.57338	0.780158	1.9224	1.2046	-0.916199	1.48102	1.95777	1.97563	-1.38693	0.44149	2.71604	0.802904	-0.364004	1.12516	1.84208	1.595	-1.23826	1.8537	2.07011
2.02801	2.56865	0.47583	2.67389	2.02864	2.56913	0.784583	1.91115	1.20255	-0.859933	1.48553	1.94876	1.97248	-1.34643	0.446963	2.72506	0.802162	-0.27518	1.1294	1.83436	1.5922	-1.18867	1.85846	2.05497
2.02209	2.56425	0.481966	2.64043	2.02272	2.56474	0.788977	1.89525	1.20064	-0.800063	1.49002	1.93728	1.96942	-1.30424	0.453259	2.72815	0.801634	-0.179269	1.13363	1.82325	1.58952	-1.13702	1.86318	2.03823
2.01618	2.55968	0.488015	2.59902	2.01681	2.5602	0.793329	1.87473	1.19886	-0.736718	1.49447	1.92339	1.96646	-1.2603	0.459553	2.7235	0.801335	-0.0762906	1.13782	1.80893	1.58695	-1.08324	1.86786	2.01991
2.01028	2.55502	0.49396	2.54973	2.0109	2.55551	0.797629	1.84972	1.19724	-0.669868	1.49889	1.90718	1.9636	-1.2146	0.465827	2.71089	0.801282	0.0336748	1.14197	1.79143	1.58452	-1.02746	1.8725	2.00004
2.00439	2.55024	0.499782	2.4926	2.00501	2.55075	0.801865	1.8203	1.19577	-0.599596	1.50327	1.88868	1.96085	-1.16715	0.472063	2.6903	0.80149	0.150583	1.14608	1.77077	1.58221	-0.969575	1.87709	1.97854
1.99851	2.54529	0.505463	2.42786	1.99913	2.54585	0.806029	1.78649	1.19447	-0.525995	1.50761	1.86786	1.95822	-1.11795	0.478242	2.66173	0.801977	0.274023	1.15014	1.74711	1.58004	-0.909549	1.88163	1.95539
1.99264	2.54022	0.510986	2.35573	1.99326	2.54072	0.810109	1.74855	1.19334	-0.449033	1.51189	1.84484	1.95569	-1.06694	0.484346	2.62515	0.802638	0.386651	1.15415	1.72052	1.57801	-0.847432	1.88612	1.93062
1.98679	2.53499	0.516334	2.27659	1.98741	2.53553	0.81359	1.71222	1.1924	-0.368935	1.51612	1.81966	1.95329	-1.01414	0.490357	2.58067	0.803385	0.486307	1.15808	1.69107	1.57613	-0.783255	1.89054	1.90416
1.98094	2.52959	0.521492	2.19095	1.98156	2.5302	0.816498	1.67885	1.19164	-0.285792	1.52029	1.79237	1.95101	-0.959511	0.496256	2.52829	0.804134	0.571033	1.16195	1.6589	1.5744	-0.717086	1.89491	1.87599
1.97511	2.52405	0.526445	2.09936	1.97573	2.52466	0.818857	1.64971	1.19108	-0.199705	1.52439	1.76292	1.94886	-0.903066	0.502024	2.46812	0.804812	0.639422	1.16574	1.62408	1.57282	-0.648833	1.8992	1.84616
1.9693	2.51841	0.53118	2.00261	1.96991	2.519	0.820693	1.62562	1.19072	-0.11088	1.52843	1.73141	1.94685	-0.844888	0.507646	2.40046	0.80536	0.690482	1.16945	1.58674	1.57141	-0.578611	1.90343	1.81463
1.96349	2.51254	0.535686	1.90155	1.96411	2.51318	0.822025	1.60729	1.19057	-0.0195523	1.53238	1.69799	1.94497	-0.784929	0.513102	2.32554	0.805732	0.723551	1.17306	1.54706	1.57015	-0.506577	1.90757	1.78138
1.9577	2.50651	0.539955	1.79705	1.95831	2.50717	0.822869	1.59537	1.19063	0.0740729	1.53626	1.66263	1.94322	-0.723237	0.518377	2.2438	0.806299	0.771454	1.17659	1.50514	1.56907	-0.432747	1.91165	1.74646
1.95192	2.50039	0.543979	1.69023	1.95254	2.50103	0.824072	1.5779	1.19091	0.16977	1.54006	1.62539	1.94163	-0.659839	0.523457	2.15577	0.806956	0.824031	1.18001	1.46121	1.56816	-0.357231	1.91563	1.70993
1.94616	2.49407	0.547755	1.5822	1.94677	2.49473	0.825365	1.55839	1.19141	0.267123	1.54376	1.58643	1.94018	-0.594859	0.528326	2.06206	0.80792	0.89639	1.18333	1.41547	1.56742	-0.280173	1.91954	1.67173
1.94041	2.4876	0.551281	1.47404	1.94102	2.4883	0.827096	1.53122	1.19214	0.365807	1.54738	1.54586	1.93888	-0.5284	0.532973	1.96349	0.809256	0.988881	1.18654	1.36808	1.56686	-0.201717	1.92335	1.63195
1.93468	2.48095	0.554558	1.3669	1.93529	2.48166	0.829242	1.49583	1.1931	0.465543	1.5509	1.50376	1.93774	-0.460449	0.537387	1.86096	0.811047	1.10208	1.18964	1.31936	1.56649	-0.122075	1.92707	1.59071
1.92897	2.47409	0.557589	1.26184	1.92957	2.47482	0.831769	1.45149	1.19429	0.565845	1.55432	1.46028	1.93676	-0.391123	0.541561	1.75543	0.813398	1.2362	1.19263	1.26953	1.5663	-0.041454	1.93069	1.54799
1.92326	2.46712	0.560381	1.15982	1.92387	2.46788	0.834634	1.39748	1.19571	0.666328	1.55764	1.41558	1.93594	-0.320659	0.545488	1.64798	0.816428	1.39095	1.1955	1.21888	1.5663	0.0399967	1.93421	1.50393
1.91758	2.45998	0.562941	1.06177	1.91818	2.46075	0.837786	1.33329	1.19736	0.766584	1.56085	1.36984	1.93528	-0.249166	0.549166	1.5398	0.819817	1.54548	1.19825	1.16774	1.56648	0.122007	1.93763	1.45866
1.91191	2.45266	0.565281	0.96842	1.91251	2.45344	0.840787	1.26698	1.19925	0.866097	1.56396	1.32326	1.93479	-0.176711	0.552594	1.43192	0.82356	1.69874	1.20089	1.11644	1.56686	0.204291	1.94094	1.41221
1.90626	2.44519	0.56741	0.880379	1.90686	2.44599	0.843632	1.19886	1.20136	0.964489	1.56696	1.2761	1.93446	-0.103578	0.555774	1.32546	0.827656	1.84964	1.20341	1.06534	1.56743	0.286606	1.94415	1.3648
1.90063	2.43751	0.569343	0.798119	1.90123	2.43835	0.846319	1.12935	1.2037	1.06137	1.56985	1.2285	1.93431	-0.0299474	0.55871	1.22148	0.832096	1.99705	1.20581	1.01476	1.56818	0.368693	1.94724	1.31664
1.89501	2.4297	0.571093	0.722004	1.89561	2.43053	0.848844	1.05885	1.20626	1.15625	1.57263	1.18075	1.93432	0.0440217	0.561411	1.12089	0.836872	2.13996	1.2078	0.971379	1.56913	0.45025	1.95022	1.26784
1.88942	2.42177	0.572675	0.652172	1.89001	2.4226	0.851206	0.987786	1.20867	1.23705	1.5753	1.13309	1.93451	0.118059	0.563883	1.0246	0.841972	2.2776	1.20944	0.935093	1.57026	0.530965	1.95309	1.21859
1.88384	2.4136	0.574103	0.588751	1.88443	2.41449	0.853403	0.916512	1.21085	1.30432	1.57786	1.08582	1.93487	0.191938	0.566139	0.933275	0.847383	2.40922	1.21074	0.905735	1.57158	0.610512	1.95585	1.16908
1.87828	2.40532	0.575392	0.531784	1.87887	2.40618	0.855435	0.845462	1.21273	1.35863	1.58031	1.03925	1.9354	0.26543	0.56819	0.847441	0.85309	2.53414	1.21174	0.882993	1.57308	0.688674	1.95849	1.11966
1.87274	2.39688	0.576557	0.481056	1.87332	2.39777	0.857304	0.775074	1.21428	1.40069	1.58265	0.993559	1.93609	0.338291	0.57005	0.767573	0.859077	2.65189	1.21246	0.866578	1.57476	0.765162	1.96101	1.07046
1.86722	2.38827	0.577612	0.436437	1.8678	2.38923	0.859012	0.705713	1.21545	1.43133	1.58489	0.949207	1.93696	0.41026	0.571732	0.693911	0.865328	2.76219	1.21292	0.856247	1.57661	0.839623	1.96343	1.02173
1.86172	2.37956	0.578571	0.397736	1.8623	2.38049	0.860561	0.637743	1.21621	1.45059	1.58703	0.906427	1.93799	0.481102	0.573252	0.626575	0.871824	2.86476	1.21356	0.841608	1.57863	0.911788	1.96573	0.973777
1.85624	2.37064	0.579448	0.364646	1.85682	2.37158	0.861955	0.571495	1.21732	1.47767	1.58907	0.865472	1.93918	0.550568	0.574624	0.565697	0.878548	2.95944	1.21425	0.825933	1.58082	0.981484	1.96792	0.926872
1.85078	2.36165	0.580254	0.336918	1.85135	2.36262	0.863198	0.507243	1.21855	1.50687	1.59103	0.826774	1.94053	0.618383	0.575863	0.511162	0.885481	3.04615	1.21516	0.805229	1.58316	1.04844	1.97001	0.881255
1.84534	2.35253	0.581002	0.314274	1.84591	2.35349	0.864296	0.445271	1.22026	1.54582	1.59289	0.790541	1.94203	0.68436	0.576983	0.462837	0.892605	3.12488	1.21628	0.780076	1.58566	1.11233	1.97199	0.83719
1.83992	2.34323	0.581704	0.296233	1.84049	2.34424	0.865253	0.385867	1.22248	1.59362	1.59467	0.757039	1.94369	0.748271	0.577998	0.420584	0.899902	3.19563	1.2176	0.751153	1.58829	1.1731	1.97387	0.794981
1.83452	2.33385	0.582286	0.284043	1.8351	2.3349	0.866076	0.329176	1.22526	1.64932	1.59638	0.726656	1.94548	0.809881	0.578924	0.384149	0.907352	3.2584	1.21907	0.719597	1.59107	1.23054	1.97566	0.754802
1.82915	2.3244	0.582765	0.276233	1.82972	2.32536	0.866772	0.275305	1.22864	1.7116	1.59803	0.699654	1.94742	0.869016	0.579771	0.353188	0.914939	3.31329	1.22069	0.686845	1.59397	1.28442	1.97735	0.716999
1.8238	2.3148	0.583153	0.271467	1.82436	2.31582	0.867347	0.224419	1.23267	1.77898	1.59961	0.676266	1.9495	0.925543	0.580553	0.327453	0.922643	3.36033	1.22224	0.658237	1.597	1.33462	1.97897	0.681748
1.81847	2.30513	0.583455	0.268579	1.81903	2.30618	0.867808	0.176601	1.23685	1.8417	1.60115	0.656736	1.95169	0.979197	0.581282	0.306676	0.930446	3.39945	1.22373	0.634265	1.60013	1.38103	1.9805	0.649259
1.81316	2.29539	0.583676	0.267002	1.81372	2.29643	0.868162	0.131891	1.24117	1.89958	1.60264	0.641187	1.95401	1.02989	0.581969	0.290538	0.93833	3.43073	1.22517	0.615431	1.60337	1.42367	1.98196	0.619804
1.80787	2.28556	0.583816	0.266419	1.80843	2.2866	0.868416	0.0903832	1.24562	1.95247	1.60392	0.631109	1.95645	1.07759	0.582623	0.278697	0.946278	3.45406	1.22657	0.602206	1.60627	1.45763	1.98336	0.593559
1.80261	2.27572	0.584018	0.265789	1.80317	2.27674	0.868579	0.0519779	1.25018	2.00015	1.605	0.625235	1.95899	1.122	0.583255	0.270799	0.95427	3.46928	1.22795	0.595117	1.60879	1.48415	1.9847	0.570659
1.79737	2.26578	0.584237	0.265407	1.79793	2.26683	0.868656	0.0166987	1.25485	2.0426	1.60588	0.622254	1.96163	1.16316	0.583873	0.266703	0.962288	3.47626	1.22932	0.594649	1.61091	1.50449	1.98599	0.551226
1.79216	2.2558	0.584534	0.265759	1.79271	2.25684	0.868656	-0.0154957	1.25961	2.07975	1.60658	0.621307	1.96435	1.20101	0.584486	0.266047	0.970312	3.47477	1.23069	0.601373	1.6126	1.51935	1.98724	0.535505
1.78696	2.24578	0.584912	0.267139	1.78751	2.24689	0.868585	-0.0447193	1.26445	2.11144	1.60709	0.621202	1.96717	1.2354	0.585101	0.268502	0.978323	3.46458	1.23209	0.615831	1.61386	1.52963	1.98846	0.523545
1.78179	2.23579	0.585372	0.270361	1.78234	2.23687	0.86845	-0.07094	1.26935	2.13764	1.60742	0.621448	1.97006	1.26638	0.585725	0.273941	0.986301	3.44528	1.23354	0.63866	1.61467	1.53599	1.98966	0.515447
1.77664	2.22584	0.58592	0.276124	1.77719	2.22687	0.868257	-0.0943043	1.27431	2.15833	1.60789	0.622514	1.97301	1.29386	0.586365	0.282081	0.994223	3.41647	1.23504	0.67051	1.61584	1.54462	1.99084	0.511261
1.77152	2.21583	0.586566	0.285082	1.77206	2.2169	0.868014	-0.114922	1.27931	2.17343	1.6084	0.624274	1.97603	1.31784	0.587026	0.292632	1.00207	3.37783	1.23663	0.711849	1.61711	1.55351	1.99202	0.511092
1.76642	2.20585	0.587236	0.296409	1.76696	2.20693	0.867727	-0.132848	1.28434	2.18292	1.6091	0.627604	1.97909	1.3384	0.587715	0.305489	1.00981	3.32884	1.23833	0.763318	1.61886	1.56473	1.9932	0.515002
1.76134	2.19599	0.587934	0.309909	1.76188	2.19703	0.867401	-0.14822	1.28939	2.18672	1.61	0.633583	1.9822	1.35549	0.588436	0.320449	1.01743	3.26908	1.24015	0.8256	1.62109	1.57742	1.9944	0.522897
1.75628	2.18615	0.588666	0.325412	1.75682	2.18718	0.867043	-0.161179	1.29443	2.18481	1.61109	0.643548	1.98535	1.36909	0.589194	0.337268	1.0249	3.19822	1.24214	0.899111	1.6238	1.59081	1.99561	0.534803
1.75125	2.17636	0.589436	0.342795	1.75179	2.17736	0.866658	-0.171724	1.29947	2.17722	1.6124	0.658899	1.98852	1.37931	0.589993	0.355822	1.03219	3.11592	1.2443	0.984207	1.62702	1.60347	1.99686	0.55078
1.74624	2.16668	0.590248	0.361886	1.74677	2.1677	0.866251	-0.179999	1.30448	2.16398	1.61394	0.681426	1.99171	1.3862	0.590836	0.375938	1.03928	3.02196	1.24668	1.08121	1.63073	1.61421	1.99816	0.570721
1.74125	2.15713	0.591106	0.382455	1.74178	2.15818	0.865827	-0.186187	1.30946	2.14502	1.61554	0.70928	1.99492	1.38986	0.591727	0.397496	1.04613	2.91642	1.24929	1.19017	1.63447	1.62094	1.9995	0.594417
1.73629	2.14776	0.592013	0.404385	1.73681	2.14873	0.865391	-0.190307	1.31438	2.12042	1.61721	0.742506	1.99771	1.39048	0.59267	0.420359	1.05273	2.7996	1.25217	1.31083	1.63821	1.62353	2.00072	0.618183
1.73134	2.13855	0.592972	0.427618	1.73187	2.13951	0.864949	-0.19244	1.31924	2.09021	1.61897	0.781201	2.0001	1.38907	0.593667	0.444352	1.05905	2.67202	1.25534	1.44257	1.64196	1.62208	2.00179	0.64068
1.72642	2.1295	0.593986	0.451979	1.72694	2.13045	0.864503	-0.192774	1.32403	2.05448	1.62082	0.825305	2.00207	1.38667	0.594721	0.469422	1.06507	2.53465	1.25883	1.58454	1.6457	1.61663	2.00272	0.660749
1.72151	2.1207	0.595058	0.477343	1.72203	2.12162	0.864059	-0.191366	1.32872	2.01344	1.62278	0.874676	2.00362	1.38407	0.595834	0.495434	1.07075	2.38884	1.26265	1.73543	1.64942	1.60728	2.00347	0.67767
1.71663	2.1122	0.596189	0.503648	1.71715	2.11311	0.86362	-0.188282	1.33332	1.96714	1.62485	0.929208	2.00476	1.38163	0.597007	0.522282	1.07609	2.23625	1.26684	1.89353	1.65311	1.59411	2.00403	0.690641
1.71177	2.10397	0.597382	0.530753	1.71228	2.10481	0.86319	-0.183627	1.3378	1.91579	1.62706	0.988737	2.00549	1.37973	0.598244	0.549916	1.08107	2.07881	1.27139	2.05695	1.65678	1.57723	2.0044	0.699075
1.70692	2.09609	0.598638	0.558588	1.70744	2.09694	0.862773	-0.177491	1.34216	1.85972	1.62942	1.053	2.00653	1.37684	0.599545	0.578234	1.08568	1.91871	1.27633	2.22344	1.66039	1.55674	2.00493	0.711599
1.70209	2.08868	0.59996	0.587044	1.70261	2.08946	0.862371	-0.169919	1.34638	1.79909	1.63192	1.12168	2.00766	1.37348	0.600912	0.607079	1.08992	1.75824	1.28165	2.3907	1.66396	1.53284	2.00552	0.725767
1.69728	2.08176	0.601347	0.616067	1.69779	2.08241	0.861989	-0.161042	1.35046	1.73432	1.63459	1.19447	2.0092	1.36816	0.602347	0.636479	1.0938	1.59964	1.28736	2.55646	1.66747	1.50569	2.00635	0.74561
1.69249	2.07532	0.602803	0.645629	1.693	2.07601	0.861628	-0.150928	1.35439	1.66578	1.63744	1.27093	2.01113	1.36046	0.603849	0.66634	1.09731	1.44497	1.29345	2.7186	1.67091	1.47546	2.00742	0.771757
1.68771	2.06956	0.604327	0.675608	1.68821	2.07017	0.861292	-0.139572	1.35815	1.59391	1.64046	1.35061	2.01346	1.34991	0.605422	0.696505	1.10046	1.29601	1.29991	2.87528	1.67428	1.44232	2.00877	0.804935
1.68294	2.06462	0.60592	0.705942	1.68344	2.06507	0.860984	-0.127119	1.36174	1.51919	1.64367	1.43308	2.01616	1.33579	0.607064	0.727078	1.10329	1.15429	1.30672	3.02493	1.67756	1.40649	2.01043	0.845846
1.67818	2.06052	0.607585	0.736563	1.67868	2.06089	0.860706	-0.113604	1.36516	1.44209	1.64707	1.51771	2.01922	1.3173	0.608777	0.757929	1.10579	1.02092	1.31387	3.16633	1.68077	1.36828	2.01244	0.895182
1.67343	2.05745	0.609319	0.767438	1.67393	2.05772	0.86046	-0.0990838	1.3684	1.36315	1.65067	1.60394	2.02224	1.29659	0.610561	0.788955	1.108	0.896589	1.32133	3.29877	1.68388	1.32798	2.01456	0.946839
1.66868	2.05563	0.611126	0.798549	1.66919	2.05578	0.860248	-0.0836203	1.37145	1.28292	1.65447	1.69125	2.0252	1.27386	0.612418	0.820142	1.10993	0.781728	1.32909	3.42172	1.68689	1.28582	2.01681	1.00065
1.66394	2.05523	0.613005	0.829815	1.66444	2.0552	0.860074	-0.0672826	1.37432	1.20198	1.65848	1.77904	2.02812	1.24924	0.614346	0.851519	1.11161	0.676397	1.33712	3.53498	1.68981	1.24214	2.01918	1.0563
1.6592	2.05653	0.614955	0.861231	1.6597	2.0563	0.859938	-0.0500683	1.377	1.12078	1.66268	1.86665	2.03097	1.2229	0.616347	0.882991	1.11305	0.580518	1.3454	3.63863	1.69263	1.19727	2.02168	1.11346
1.65445	2.05988	0.616979	0.892723	1.65496	2.05945	0.859843	-0.0320496	1.37949	1.03997	1.66709	1.95353	2.03376	1.19509	0.618421	0.914511	1.11429	0.493797	1.35391	3.73279	1.69534	1.15154	2.02432	1.17181
1.64969	2.06562	0.619075	0.924253	1.6502	2.06488	0.85979	-0.013299	1.3818	0.959981	1.6717	2.03912	2.03649	1.16605	0.620568	0.946128	1.11533	0.415757	1.36263	3.81784	1.69794	1.10535	2.02709	1.23105
1.64492	2.0741	0.621244	0.955875	1.64543	2.07302	0.859781	0.00614709	1.38392	0.881204	1.6765	2.12296	2.03914	1.13608	0.622787	0.977756	1.1162	0.345901	1.37153	3.89421	1.70044	1.05904	2.03	1.29085
1.64012	2.08578	0.623486	0.987506	1.64063	2.0844	0.859818	0.0262705	1.38586	0.804205	1.6815	2.20447	2.04173	1.10535	0.62508	1.00939	1.11693	0.283654	1.3806	3.96227	1.70283	1.01303	2.03305	1.35089
1.63529	2.10117	0.625801	1.01914	1.63581	2.09932	0.859903	0.0470622	1.38763	0.729268	1.68667	2.28321	2.04424	1.07416	0.627445	1.04103	1.11751	0.228471	1.38982	4.02245	1.70511	0.967758	2.03623	1.41075
1.63042	2.12058	0.62819	1.05078	1.63094	2.11832	0.860035	0.0684078	1.38923	0.656716	1.69203	2.35879	2.04668	1.04279	0.629884	1.0727	1.11798	0.179749	1.39916	4.07514	1.70729	0.92359	2.03956	1.47016
1.62551	2.14447	0.630651	1.08246	1.62603	2.14174	0.860218	0.0903599	1.39066	0.586859	1.69756	2.4309	2.04905	1.01146	0.632396	1.10444	1.11834	0.137004	1.40862	4.12074	1.70938	0.880925	2.04302	1.5288
1.62053	2.17291	0.633185	1.11422	1.62106	2.16969	0.860452	0.112835	1.39194	0.519814	1.70325	2.49925	2.05135	0.980528	0.634981	1.13623	1.11861	0.099628	1.41818	4.15951	1.71136	0.840293	2.04661	1.58635
1.61548	2.20569	0.635792	1.14608	1.61602	2.20201	0.860739	0.135755	1.39306	0.455859	1.70909	2.56345	2.05358	0.95034	0.637639	1.16817	1.1188	0.0672071	1.42782	4.19171	1.71325	0.802106	2.05034	1.64249
1.61035	2.24232	0.638474	1.17808	1.6109	2.23823	0.861079	0.15919	1.39404	0.395061	1.71508	2.62332	2.05574	0.92111	0.640371	1.20036	1.11892	0.0392779	1.43752	4.21748	1.71506	0.76679	2.05419	1.69688
1.60513	2.28174	0.641229	1.21034	1.60569	2.27749	0.861474	0.183102	1.39488	0.337452	1.7212	2.6787	2.05783	0.893164	0.643178	1.23294	1.11898	0.0154257	1.44728	4.23681	1.71679	0.734886	2.05817	1.74939
1.59982	2.3228	0.644059	1.24309	1.60039	2.31843	0.861924	0.207436	1.3956	0.283159	1.72744	2.72942	2.05986	0.866851	0.646061	1.26611	1.11899	-0.00470359	1.45707	4.24985	1.71845	0.706922	2.06226	1.79962
