Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
388  Points		390  Points		388  Points		379  Points		370  Points		361  Points		153  Points		390  Points		381  Points		367  Points		320  Points		144  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20154	2.49928	0.346138	418.859	2.20293	2.49938	0.692223	1699.26	1.25075	794.131	1.38452	908.652	2.07645	3310.15	0.346114	1029.17	0.833875	1731.66	1.03835	1109.94	1.66774	3233.35	1.73091	768.418
2.19539	2.49885	0.346526	110.578	2.19678	2.49895	0.692421	255.058	1.25038	322.066	1.38497	361.506	2.07338	706.506	0.346406	131.031	0.833734	298.943	1.03862	320.274	1.66724	590.552	1.732	379.829
2.18925	2.49842	0.347361	63.8394	2.19064	2.49852	0.69291	137.971	1.24972	201.9	1.38579	225.754	2.0691	394.71	0.347147	70.1151	0.833396	163.528	1.03917	187.228	1.66608	324.735	1.73376	252.465
2.18312	2.498	0.348639	44.9939	2.1845	2.49809	0.693687	94.6424	1.24876	146.962	1.38697	164.219	2.06459	273.474	0.348331	47.9894	0.832864	112.492	1.04001	132.355	1.66434	223.762	1.7361	189.226
2.17698	2.49758	0.350348	34.8398	2.17837	2.49767	0.694747	72.092	1.24754	115.464	1.38851	129.124	2.06	208.991	0.349949	36.583	0.832146	85.69	1.04112	102.421	1.6621	170.553	1.73892	151.446
2.17086	2.49716	0.352475	28.5097	2.17224	2.49725	0.696083	58.2772	1.24607	95.0328	1.39036	106.454	2.05541	168.971	0.351989	29.6455	0.831251	69.1641	1.04251	83.5847	1.65947	137.684	1.74214	126.338
2.16473	2.49674	0.355006	24.1982	2.16612	2.49683	0.697687	48.9545	1.24437	80.7016	1.39253	90.6116	2.05084	141.714	0.354436	24.9943	0.830188	57.9501	1.04415	70.647	1.65653	115.356	1.74566	108.447
2.15861	2.49632	0.357923	21.0814	2.16	2.49642	0.69955	42.2456	1.24247	70.0899	1.39497	78.9211	2.04628	121.955	0.357272	21.6685	0.82897	49.8379	1.04605	61.2178	1.65336	99.1963	1.74944	95.056
2.1525	2.49591	0.361205	18.7293	2.15388	2.49601	0.701662	37.1908	1.24039	61.9137	1.39766	69.9431	2.04176	106.974	0.360478	19.179	0.827611	43.6948	1.04817	54.0444	1.65001	86.9573	1.75342	84.6585
2.14639	2.49551	0.364832	16.8959	2.14777	2.4956	0.70401	33.2489	1.23816	55.4196	1.40059	62.8342	2.03728	95.2273	0.364034	17.2504	0.826124	38.8799	1.05052	48.4065	1.64654	77.3662	1.75757	76.3525
2.14028	2.4951	0.368782	15.43	2.14166	2.49519	0.706582	30.0912	1.2358	50.1361	1.40372	57.0674	2.03283	85.7691	0.367917	15.7161	0.824526	35.0035	1.05308	43.861	1.64297	69.6476	1.76184	69.5651
2.13418	2.4947	0.373034	14.2337	2.13556	2.49479	0.709365	27.5068	1.23334	45.7532	1.40704	52.2966	2.02843	77.9907	0.372107	14.4689	0.822831	31.8151	1.05583	40.1198	1.63934	63.302	1.76622	63.915
2.12809	2.4943	0.377565	13.2408	2.12947	2.49439	0.712346	25.3539	1.23079	42.0586	1.41053	48.2851	2.02408	71.4817	0.37658	13.4373	0.821056	29.1462	1.05875	36.988	1.63568	57.9935	1.77069	59.1387
2.122	2.49391	0.382351	12.4049	2.12338	2.494	0.715512	23.5338	1.22818	38.9021	1.41416	44.8655	2.01977	65.9551	0.381314	12.5712	0.819217	26.8792	1.06185	34.3288	1.632	53.4873	1.77523	55.048
2.11592	2.49352	0.387371	11.6925	2.11729	2.49361	0.718848	21.9758	1.22553	36.1741	1.41791	41.9163	2.01552	61.2046	0.386287	11.8348	0.81733	24.9299	1.06509	32.0433	1.62832	49.6147	1.77982	51.5053
2.10984	2.49314	0.392604	11.0788	2.11121	2.49323	0.72234	20.6275	1.22284	33.7933	1.42178	39.3468	2.01132	57.0778	0.391476	11.2019	0.815411	23.236	1.06847	30.0584	1.62465	46.2512	1.78446	48.4073
2.10377	2.49276	0.398026	10.5452	2.10514	2.49285	0.725976	19.4498	1.22014	31.6976	1.42575	37.0883	2.00718	53.4597	0.396859	10.6526	0.813475	21.7507	1.07197	28.3188	1.62101	43.303	1.78914	45.6752
2.0977	2.49239	0.403618	10.0773	2.09907	2.49247	0.729741	18.4124	1.21745	29.8389	1.4298	35.0877	2.0031	50.2621	0.402417	10.1718	0.81154	20.4381	1.07559	26.7817	1.6174	40.6981	1.79384	43.2477
2.09164	2.49202	0.409357	9.66389	2.09301	2.4921	0.733623	17.492	1.21477	28.1796	1.43393	33.3032	1.99908	47.416	0.408127	9.74761	0.80962	19.2699	1.0793	25.4141	1.61384	38.38	1.79856	41.0765
2.08559	2.49166	0.415225	9.29604	2.08696	2.49174	0.737607	16.6699	1.21212	26.6895	1.43811	31.7015	1.99512	44.8667	0.413211	9.41682	0.807731	18.2241	1.0831	24.1893	1.61032	36.3042	1.8033	39.123
2.07954	2.4913	0.421202	8.96664	2.08091	2.49138	0.74168	15.9312	1.20951	25.3444	1.44235	30.256	1.99124	42.5704	0.417615	9.15939	0.805888	17.2828	1.08697	23.0862	1.60686	34.435	1.80805	37.356
2.0735	2.49095	0.427267	8.66989	2.07487	2.49103	0.745831	15.2638	1.20695	24.1244	1.44663	28.9447	1.98742	40.4914	0.421299	8.9616	0.804107	16.4315	1.09091	22.0874	1.60347	32.7432	1.81279	35.7498
2.06747	2.49061	0.433401	8.40102	2.06883	2.49068	0.750046	14.6579	1.20445	23.0131	1.45094	27.7498	1.98368	38.6006	0.424236	8.81394	0.802404	15.6584	1.09491	21.1788	1.60015	31.2051	1.81754	34.2833
2.06144	2.49027	0.439586	8.15611	2.0628	2.49035	0.754312	14.1052	1.20203	21.997	1.45527	26.6564	1.98002	36.8737	0.426407	8.70993	0.800793	14.9537	1.09894	20.3487	1.59691	29.8009	1.82228	32.9391
