Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
388  Points		393  Points		388  Points		385  Points		371  Points		362  Points		156  Points		392  Points		381  Points		367  Points		345  Points		168  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
2.2033	2.68069	0.346113	0.122467	2.20119	2.6815	0.69227	0.131274	1.19336	-0.0959922	1.38445	0.0945622	1.989	-0.13663	0.346146	0.174967	0.795602	-0.0391638	1.03842	0.143427	1.59109	-0.168227	1.73055	0.104016
2.19711	2.68168	0.346396	0.218866	2.195	2.68229	0.692573	0.189767	1.19314	-0.136933	1.38467	0.151945	1.98868	-0.235266	0.34655	0.271123	0.795512	-0.0722181	1.03875	0.195752	1.5907	-0.226382	1.73079	0.176799
2.19092	2.68318	0.347123	0.410359	2.18881	2.6835	0.693146	0.306067	1.19273	-0.217788	1.38515	0.265867	1.98791	-0.426658	0.347397	0.461886	0.795269	-0.137763	1.03932	0.299555	1.59005	-0.340347	1.73137	0.320659
2.18473	2.68391	0.34829	0.598519	2.18261	2.68401	0.693985	0.420528	1.19214	-0.296075	1.3859	0.377621	1.98671	-0.603852	0.348681	0.648881	0.794876	-0.201836	1.04013	0.401472	1.58913	-0.448893	1.73227	0.460283
2.17854	2.68411	0.349885	0.781993	2.17642	2.68407	0.695086	0.532481	1.19136	-0.37091	1.38689	0.48636	1.98513	-0.762974	0.350392	0.830831	0.794337	-0.263626	1.04117	0.500936	1.58797	-0.550555	1.73349	0.594074
2.17234	2.68395	0.351898	0.959464	2.17023	2.68383	0.696443	0.641323	1.19042	-0.441626	1.38814	0.591337	1.98319	-0.902069	0.352515	1.0065	0.793659	-0.322531	1.04244	0.597325	1.58659	-0.64431	1.73502	0.720737
2.16615	2.68346	0.354313	1.12984	2.16404	2.68327	0.698046	0.746508	1.18933	-0.507618	1.38962	0.69194	1.98096	-1.02081	0.355036	1.1748	0.792849	-0.378013	1.04393	0.6902	1.585	-0.7295	1.73682	0.83937
2.15996	2.68279	0.357112	1.29223	2.15785	2.68252	0.699888	0.847528	1.18808	-0.568337	1.39133	0.787678	1.97848	-1.12016	0.357937	1.33489	0.791915	-0.429432	1.04563	0.779198	1.58322	-0.80569	1.73889	0.949414
2.15377	2.68196	0.360276	1.44593	2.15166	2.68161	0.701957	0.944025	1.1867	-0.623345	1.39326	0.878153	1.97579	-1.20182	0.361197	1.48609	0.790867	-0.476385	1.04753	0.863956	1.58128	-0.87289	1.7412	1.05063
2.14758	2.68096	0.363785	1.59037	2.14547	2.68059	0.704244	1.03565	1.18521	-0.672424	1.39539	0.963082	1.97294	-1.26779	0.364795	1.62796	0.789716	-0.518435	1.04961	0.944117	1.5792	-0.931117	1.74374	1.14298
2.1414	2.67983	0.367616	1.72515	2.13929	2.67944	0.706736	1.12201	1.1836	-0.71543	1.3977	1.04227	1.96994	-1.31997	0.368709	1.76007	0.788475	-0.555221	1.05188	1.01955	1.57699	-0.980628	1.74648	1.22661
2.13522	2.6786	0.371746	1.85013	2.13311	2.67815	0.709422	1.20302	1.1819	-0.752222	1.4002	1.11575	1.96685	-1.36019	0.372917	1.8823	0.787154	-0.586532	1.05432	1.09015	1.57467	-1.02194	1.7494	1.30195
2.12904	2.67731	0.376154	1.96509	2.12693	2.67682	0.712288	1.27847	1.18013	-0.782814	1.40285	1.18346	1.96367	-1.39022	0.377396	1.99461	0.785768	-0.612021	1.05691	1.15575	1.57227	-1.05541	1.75248	1.36941
2.12286	2.67591	0.380815	2.07007	2.12075	2.67541	0.715322	1.34821	1.17829	-0.807231	1.40566	1.24542	1.96043	-1.41146	0.382122	2.09692	0.78433	-0.631505	1.05965	1.21628	1.5698	-1.08148	1.75572	1.42942
2.11669	2.67442	0.385707	2.16519	2.11458	2.67391	0.71851	1.41219	1.1764	-0.825523	1.4086	1.30182	1.95715	-1.42509	0.387072	2.18933	0.782854	-0.644912	1.06253	1.2718	1.56728	-1.10066	1.75908	1.4825
2.11052	2.67283	0.390807	2.25046	2.10841	2.67231	0.721839	1.47035	1.17448	-0.837863	1.41167	1.35281	1.95385	-1.43207	0.392225	2.27198	0.781354	-0.652022	1.06552	1.32232	1.56472	-1.11339	1.76256	1.52918
