Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6	
1.99939	2.3923	2.02581	2.42032	2.00764	2.47916	1.99823	2.39233	1.00412	12.0037	1.37123	16.224	1.65726	19.4992	0.450968	6.30526	0.688347	8.19153	1.04897	12.5011	2.00423	2.69515	1.69766	20.1066	1.98351	23.7029
1.99398	2.39243	2.01984	2.41986	2.00125	2.47833	1.99282	2.39246	1.00841	11.7314	1.3701	15.7798	1.66099	19.0266	0.453229	6.16358	0.694358	8.04222	1.04836	12.1595	1.99853	2.69585	1.6961	19.5537	1.98723	23.1101
1.98858	2.39258	2.01381	2.41933	1.99486	2.4775	1.98743	2.39261	1.01288	11.4753	1.36895	15.3584	1.6648	18.5791	0.455584	6.00712	0.700657	7.90395	1.0477	11.835	1.99285	2.69658	1.69453	19.0294	1.99099	22.5488
1.9832	2.39275	2.00776	2.41876	1.98847	2.47666	1.98206	2.39279	1.01751	11.2341	1.36777	14.9579	1.66867	18.1548	0.457689	5.85668	0.707227	7.77567	1.04697	11.5264	1.98718	2.69733	1.69297	18.5317	1.99478	22.0164
1.97785	2.39296	2.00168	2.41816	1.98208	2.47581	1.97671	2.393	1.0223	11.0066	1.36657	14.5771	1.67259	17.7518	0.459548	5.71183	0.71405	7.65645	1.04619	11.2324	1.98152	2.6981	1.69141	18.0586	1.99861	21.5109
1.97252	2.39319	1.99558	2.41753	1.97569	2.47496	1.97139	2.39324	1.02724	10.7917	1.36537	14.2143	1.67657	17.3687	0.461173	5.57222	0.721104	7.54541	1.04536	10.9523	1.97589	2.69891	1.68987	17.6083	2.00246	21.0301
1.96721	2.39345	1.98947	2.41689	1.96929	2.4741	1.96608	2.39351	1.03232	10.5884	1.36416	13.8686	1.68059	17.0039	0.462575	5.43756	0.728371	7.44177	1.0445	10.6849	1.97027	2.69975	1.68835	17.1794	2.00634	20.5722
1.96193	2.39374	1.98336	2.41624	1.9629	2.47323	1.9608	2.3938	1.03752	10.3957	1.36295	13.5387	1.68464	16.656	0.46377	5.30764	0.735831	7.34484	1.0436	10.4295	1.96468	2.70063	1.68685	16.7704	2.01022	20.1356
1.95666	2.39406	1.97725	2.41558	1.9565	2.47236	1.95555	2.39413	1.04284	10.2129	1.36175	13.2237	1.68872	16.324	0.464771	5.18226	0.743463	7.25395	1.04268	10.1854	1.95912	2.70155	1.68538	16.38	2.01411	19.7188
1.95143	2.39441	1.97113	2.41492	1.95011	2.47149	1.95031	2.39449	1.04826	10.0391	1.36056	12.9226	1.69282	16.0066	0.465597	5.06125	0.75024	7.17923	1.04174	9.95197	1.95359	2.70252	1.68395	16.0071	2.01799	19.3204
1.94621	2.39479	1.96502	2.41425	1.94371	2.47061	1.9451	2.39487	1.05377	9.87371	1.3594	12.6347	1.69694	15.7029	0.466263	4.94447	0.756099	7.11853	1.0408	9.72852	1.94809	2.70354	1.68256	15.6507	2.02187	18.9392
1.94102	2.3952	1.95891	2.41359	1.93731	2.46972	1.93991	2.39529	1.05936	9.71603	1.35827	12.3592	1.70106	15.4119	0.466787	4.8318	0.760995	7.07028	1.03986	9.51456	1.94262	2.70461	1.68122	15.3097	2.02573	18.5739
1.93585	2.39565	1.9528	2.41292	1.93092	2.46883	1.93475	2.39574	1.06502	9.56547	1.35719	12.0954	1.70517	15.1328	0.467186	4.72312	0.764896	7.03328	1.03894	9.30959	1.93719	2.70575	1.67995	14.9832	2.02957	18.2235
1.93071	2.39612	1.9467	2.41226	1.92452	2.46794	1.92962	2.39623	1.07073	9.42148	1.35616	11.8426	1.70927	14.8648	0.467476	4.61832	0.767779	7.0067	1.03805	9.11319	1.93181	2.70696	1.67874	14.6705	2.03337	17.8871
1.92559	2.39664	1.9406	2.4116	1.91813	2.46704	1.9245	2.39675	1.07647	9.28353	1.35519	11.6004	1.71334	14.6071	0.467672	4.51728	0.76963	6.98995	1.03721	8.92497	1.92648	2.70824	1.67761	14.3709	2.03713	17.5636
1.9205	2.39718	1.93451	2.41094	1.91174	2.46614	1.91942	2.3973	1.08223	9.15114	1.3543	11.3682	1.71737	14.3591	0.46779	4.41991	0.7723	6.96623	1.03642	8.74458	1.9212	2.7096	1.67656	14.0835	2.04084	17.2524
1.91543	2.39776	1.92843	2.41029	1.90535	2.46523	1.91435	2.39789	1.088	9.02386	1.35349	11.1456	1.72137	14.12	0.467844	4.32611	0.775212	6.9409	1.03571	8.57173	1.91597	2.71106	1.67561	13.8079	2.04449	16.9526
1.91039	2.39838	1.92235	2.40965	1.89896	2.46432	1.90932	2.39852	1.09376	8.90127	1.35279	10.9321	1.7253	13.8894	0.467847	4.23576	0.779186	6.90718	1.0351	8.40614	1.91081	2.71261	1.67477	13.5435	2.04808	16.6635
1.90538	2.39903	1.91628	2.40901	1.89257	2.4634	1.90431	2.39918	1.09949	8.78297	1.3522	10.7273	1.72917	13.6667	0.467812	4.14878	0.784234	6.86566	1.03461	8.24759	1.90572	2.71427	1.67405	13.2897	2.05158	16.3844
1.90039	2.39972	1.91022	2.40837	1.88618	2.46248	1.89933	2.39987	1.10517	8.66859	1.35174	10.5309	1.73296	13.4513	0.467751	4.06505	0.790363	6.81702	1.03426	8.09591	1.9007	2.71605	1.67346	13.046	2.055	16.1148
1.89542	2.40045	1.90417	2.40775	1.87979	2.46156	1.89437	2.40061	1.11079	8.55776	1.35143	10.3426	1.73666	13.2429	0.467674	3.98448	0.797577	6.76198	1.03409	7.95095	1.89576	2.71795	1.67301	12.8121	2.05832	15.8539
1.89049	2.40121	1.89812	2.40713	1.87341	2.46063	1.88944	2.40138	1.11632	8.45015	1.35129	10.1621	1.74026	13.0409	0.467591	3.90697	0.805868	6.70118	1.03412	7.8126	1.8909	2.71998	1.67272	12.5874	2.06153	15.6014
1.88558	2.40202	1.89209	2.40652	1.86703	2.4597	1.88453	2.40219	1.12174	8.34545	1.35133	9.98906	1.74374	12.8449	0.467513	3.83243	0.81415	6.64259	1.0344	7.68079	1.88614	2.72217	1.6726	12.3717	2.06462	15.3566
1.88069	2.40286	1.88607	2.40592	1.86064	2.45877	1.87966	2.40305	1.12704	8.24334	1.35158	9.82334	1.7471	12.6545	0.467447	3.76075	0.822395	6.58588	1.03495	7.55548	1.88147	2.7245	1.67266	12.1645	2.06759	15.1192
1.87584	2.40374	1.88005	2.40533	1.85427	2.45784	1.87481	2.40394	1.13218	8.14353	1.35205	9.66468	1.75032	12.4694	0.467402	3.69186	0.830577	6.53072	1.0357	7.45158	1.8769	2.727	1.67291	11.9656	2.07041	14.8887
1.87101	2.40467	1.87405	2.40474	1.84789	2.4569	1.86998	2.40487	1.13716	8.04577	1.35277	9.51289	1.75339	12.2893	0.467385	3.62564	0.838663	6.4768	1.03656	7.36691	1.87245	2.72968	1.67338	11.7746	2.0731	14.6646
1.86621	2.40563	1.86806	2.40417	1.84152	2.45596	1.86519	2.40584	1.14193	7.94979	1.35375	9.36778	1.75631	12.1139	0.467403	3.56203	0.84662	6.42378	1.03744	7.29961	1.8681	2.73254	1.67406	11.5912	2.07563	14.4467
1.86144	2.40663	1.86208	2.40362	1.83514	2.45502	1.86042	2.40685	1.1465	7.85535	1.35501	9.22916	1.75906	11.9428	0.467462	3.50092	0.854409	6.37133	1.03825	7.24814	1.86387	2.73558	1.67498	11.4152	2.07799	14.2346
1.85669	2.40768	1.85611	2.40307	1.82878	2.45407	1.85568	2.40791	1.15082	7.76226	1.35658	9.09686	1.76163	11.7757	0.467569	3.44223	0.86199	6.31913	1.03891	7.21129	1.85976	2.73883	1.67614	11.2462	2.08019	14.028
1.85197	2.40877	1.85016	2.40254	1.82241	2.45313	1.85097	2.40901	1.15488	7.6703	1.35846	8.97071	1.76402	11.6126	0.467728	3.38589	0.869316	6.26683	1.03937	7.18814	1.85577	2.74227	1.67756	11.0841	2.08222	13.8265
1.84728	2.4099	1.84421	2.40202	1.81605	2.45218	1.84628	2.41015	1.15868	7.57933	1.36068	8.85051	1.76622	11.4531	0.467945	3.33181	0.87634	6.21411	1.04007	7.15546	1.85191	2.74592	1.67924	10.9286	2.08407	13.6299
1.84262	2.41107	1.83828	2.40151	1.80969	2.45123	1.84163	2.41133	1.16174	7.50075	1.36325	8.73609	1.76823	11.2971	0.468224	3.27991	0.883013	6.16062	1.04089	7.12075	1.84817	2.74978	1.68119	10.7795	2.08574	13.438
1.83798	2.41229	1.83237	2.40102	1.80334	2.45028	1.837	2.41256	1.16418	7.4342	1.36617	8.62724	1.77004	11.1444	0.468569	3.23012	0.889283	6.10607	1.04211	7.07488	1.84455	2.75385	1.68342	10.6364	2.08722	13.2506
1.83337	2.41355	1.82646	2.40054	1.79699	2.44934	1.83239	2.41383	1.16607	7.37946	1.36945	8.52375	1.77165	10.9948	0.468985	3.18236	0.895104	6.05018	1.04384	7.01907	1.84105	2.75813	1.68593	10.4992	2.08852	13.0675
1.82879	2.41486	1.82058	2.40008	1.79065	2.44839	1.82782	2.41514	1.16748	7.33635	1.37309	8.4254	1.77306	10.8482	0.469475	3.13658	0.900433	5.99274	1.04622	6.95487	1.83767	2.76262	1.68871	10.3675	2.08964	12.8884
1.82424	2.41621	1.81471	2.39964	1.78431	2.44746	1.82327	2.4165	1.16847	7.30474	1.37709	8.33196	1.77427	10.7045	0.470041	3.09269	0.905239	5.93361	1.04941	6.88407	1.83441	2.76731	1.69178	10.2413	2.09058	12.7133
1.81972	2.41761	1.80885	2.39922	1.778	2.44654	1.81876	2.41791	1.16908	7.28455	1.38143	8.24318	1.77529	10.5636	0.470689	3.05063	0.909501	5.87273	1.05363	6.80869	1.83126	2.77221	1.69512	10.1201	2.09134	12.5419
1.81522	2.41905	1.80301	2.39881	1.77171	2.44565	1.81427	2.41936	1.16993	7.25558	1.38612	8.15881	1.77612	10.4254	0.471419	3.01035	0.913213	5.81013	1.05845	6.73936	1.82822	2.77732	1.69873	10.0039	2.09193	12.3742
1.81075	2.42054	1.79718	2.39843	1.7655	2.44486	1.8098	2.42086	1.17082	7.22416	1.39113	8.07859	1.77677	10.2898	0.472235	2.97177	0.916384	5.74595	1.06386	6.67576	1.82529	2.78262	1.7026	9.89226	2.09235	12.21
1.80631	2.42207	1.79138	2.39806	1.75961	2.44452	1.80537	2.4224	1.17196	7.18155	1.39645	8.00228	1.77724	10.1568	0.473139	2.93485	0.919034	5.68038	1.06985	6.61751	1.82246	2.78811	1.70672	9.78504	2.09261	12.0493
1.8019	2.42365	1.78559	2.39772	1.75205	2.44184	1.80096	2.42399	1.1733	7.12786	1.40207	7.92962	1.77755	10.0264	0.474134	2.89952	0.921197	5.61369	1.07637	6.56418	1.81973	2.79379	1.71109	9.68198	2.09272	11.892
1.79751	2.42528	1.77981	2.39739	1.74594	2.44118	1.79658	2.42563	1.17477	7.06321	1.40796	7.86036	1.7777	9.89839	0.475222	2.86573	0.922912	5.54616	1.0834	6.51532	1.81709	2.79966	1.71568	9.58286	2.09269	11.7379
1.79315	2.42695	1.77406	2.39709	1.73969	2.44032	1.79222	2.42731	1.17627	6.98779	1.41411	7.79427	1.7777	9.77284	0.476406	2.83344	0.924223	5.47807	1.09087	6.47049	1.81454	2.8057	1.72049	9.48746	2.09252	11.587
1.78882	2.42867	1.76833	2.39682	1.73341	2.4394	1.7879	2.42904	1.17773	6.90182	1.42049	7.73111	1.77756	9.6497	0.477687	2.8026	0.925175	5.40973	1.09876	6.42926	1.81208	2.81193	1.72551	9.39557	2.09223	11.4392
1.78451	2.43043	1.76261	2.39657	1.72712	2.43846	1.78359	2.43082	1.1789	6.81651	1.42709	7.67068	1.7773	9.52894	0.479068	2.77317	0.925811	5.34139	1.107	6.39122	1.8097	2.81832	1.73071	9.30698	2.09183	11.2945
1.78022	2.43224	1.75692	2.39634	1.72082	2.43752	1.77931	2.43263	1.1798	6.73192	1.43299	7.62008	1.77693	9.41052	0.480553	2.74509	0.926174	5.27328	1.11557	6.356	1.80739	2.82489	1.73609	9.22149	2.09132	11.1528
1.77596	2.43409	1.75124	2.39614	1.71453	2.43656	1.77506	2.43449	1.18045	6.64811	1.43814	7.57836	1.77646	9.29444	0.482144	2.71835	0.926302	5.20562	1.12441	6.32327	1.80517	2.83162	1.74163	9.1389	2.09071	11.0141
1.77172	2.43598	1.74559	2.39597	1.70823	2.4356	1.77081	2.43638	1.18087	6.56515	1.44246	7.54478	1.7759	9.18068	0.483846	2.69292	0.926227	5.13857	1.1335	6.29273	1.80301	2.83852	1.74732	9.05906	2.09003	10.8782
1.76748	2.43788	1.73996	2.39583	1.70194	2.43464	1.76657	2.43829	1.18107	6.48308	1.44592	7.51879	1.77526	9.06921	0.485666	2.66878	0.925981	5.07227	1.1428	6.26413	1.80093	2.84557	1.75313	8.98177	2.08928	10.7453
1.76321	2.43976	1.73435	2.39572	1.69566	2.43368	1.76229	2.44015	1.18107	6.40199	1.44848	7.49999	1.77456	8.96002	0.487611	2.64592	0.925591	5.00685	1.15229	6.23723	1.79891	2.85278	1.75907	8.90687	2.08846	10.6151
1.75876	2.44139	1.72877	2.39564	1.68938	2.43273	1.75773	2.44164	1.18088	6.32191	1.45013	7.48809	1.77382	8.8531	0.489693	2.62436	0.925079	4.94239	1.16193	6.21184	1.79696	2.86015	1.7651	8.83422	2.0876	10.4877
1.7535	2.44192	1.7232	2.3956	1.6831	2.43177	1.75484	2.44545	1.18053	6.2429	1.45252	7.47116	1.77303	8.74843	0.49193	2.60414	0.924465	4.87897	1.17171	6.18777	1.79507	2.86768	1.77122	8.76365	2.08671	10.3631
1.74747	2.44137	1.71767	2.39558	1.67683	2.43081	1.75053	2.44732	1.18002	6.165	1.45513	7.45298	1.77223	8.64603	0.494349	2.58537	0.923769	4.81664	1.1816	6.16488	1.79324	2.87535	1.77742	8.69503	2.08579	10.2412
1.74125	2.44054	1.71215	2.3956	1.67056	2.42986	1.74639	2.44944	1.17938	6.08826	1.4587	7.42863	1.77141	8.54587	0.496994	2.5682	0.923004	4.75544	1.19158	6.14301	1.79147	2.88318	1.78367	8.62822	2.08486	10.1219
1.73497	2.43963	1.70667	2.39566	1.6643	2.4289	1.74232	2.45167	1.17862	6.01269	1.46325	7.39842	1.77061	8.44795	0.499929	2.55293	0.922185	4.6954	1.20164	6.12203	1.78975	2.89116	1.78996	8.56309	2.08393	10.0053
1.72868	2.4387	1.70121	2.39576	1.65805	2.42795	1.73829	2.45396	1.17774	5.93833	1.46881	7.36271	1.76983	8.35229	0.503252	2.53998	0.921323	4.63654	1.21175	6.10183	1.7881	2.89929	1.79628	8.49951	2.08302	9.89138
1.72238	2.43775	1.69577	2.39589	1.6518	2.42701	1.7343	2.45633	1.17677	5.86518	1.47539	7.3219	1.7691	8.25888	0.507077	2.52982	0.920428	4.57887	1.22191	6.0823	1.78649	2.90756	1.80262	8.43735	2.08213	9.78003
1.71609	2.4368	1.69037	2.39606	1.64557	2.42607	1.73033	2.45874	1.17571	5.79328	1.48301	7.2764	1.76842	8.16775	0.511483	2.52276	0.919511	4.52239	1.23208	6.06332	1.78494	2.91599	1.80895	8.37651	2.08129	9.67125
1.70979	2.43584	1.68499	2.39627	1.63933	2.42513	1.72639	2.46121	1.17457	5.72261	1.49069	7.23219	1.76783	8.07891	0.516451	2.5186	0.918578	4.46711	1.24227	6.04479	1.78344	2.92456	1.81525	8.31686	2.08051	9.56506
1.7035	2.43488	1.67964	2.39653	1.63311	2.4242	1.72247	2.46374	1.17337	5.65319	1.4984	7.18914	1.76734	7.99239	0.521866	2.51669	0.917637	4.41301	1.25243	6.02661	1.78199	2.93328	1.82152	8.25828	2.0798	9.46143
1.69721	2.43392	1.67431	2.39683	1.62689	2.42327	1.71858	2.46631	1.1721	5.58502	1.50614	7.14713	1.76701	7.9189	0.527596	2.51632	0.916694	4.3601	1.26257	6.00866	1.78059	2.94215	1.82774	8.20067	2.07918	9.36035
1.69093	2.43296	1.66902	2.39717	1.62069	2.42235	1.71471	2.46893	1.17079	5.51809	1.51388	7.10604	1.76682	7.85769	0.53353	2.51693	0.915755	4.30835	1.27264	5.99081	1.77923	2.95116	1.83388	8.1439	2.07866	9.26184
1.68465	2.432	1.66376	2.39756	1.61449	2.42143	1.71087	2.4716	1.16943	5.4524	1.5216	7.06576	1.76673	7.80807	0.539598	2.51814	0.914826	4.25776	1.28263	5.97295	1.77793	2.96033	1.83992	8.08787	2.07828	9.16588
1.67838	2.43105	1.65853	2.39799	1.6083	2.42052	1.70704	2.47432	1.16804	5.38793	1.52928	7.02616	1.76671	7.7695	0.545754	2.51973	0.91391	4.2083	1.2925	5.95492	1.77667	2.96964	1.84585	8.03247	2.07804	9.0725
1.67211	2.43009	1.65333	2.39847	1.60211	2.41962	1.70323	2.47709	1.16661	5.32468	1.53691	6.98711	1.76673	7.74151	0.551967	2.52156	0.913012	4.15997	1.30221	5.93656	1.77545	2.9791	1.85165	7.97758	2.07796	8.98169
1.66585	2.42914	1.64816	2.399	1.59594	2.41873	1.69944	2.4799	1.16516	5.26264	1.54445	6.94851	1.76675	7.72377	0.558221	2.52353	0.912135	4.11274	1.31172	5.91766	1.77429	2.98871	1.85657	7.93009	2.07807	8.89347
1.6596	2.42819	1.64302	2.39959	1.58978	2.41785	1.69567	2.48276	1.16369	5.20178	1.55188	6.91022	1.7668	7.69849	0.564501	2.52557	0.911284	4.06659	1.32097	5.898	1.77316	2.99848	1.86066	7.88979	2.07839	8.80786
1.65335	2.42724	1.63792	2.40022	1.58363	2.41698	1.69192	2.48566	1.1622	5.1421	1.55918	6.87212	1.76689	7.67132	0.570801	2.52767	0.910461	4.02151	1.3299	5.8773	1.77209	3.00839	1.86396	7.85656	2.07894	8.72488
1.64711	2.4263	1.63285	2.40091	1.57749	2.41611	1.68818	2.4886	1.16071	5.08358	1.56632	6.83406	1.76706	7.6349	0.577114	2.52977	0.909669	3.97747	1.33842	5.85527	1.77105	3.01846	1.86651	7.83034	2.07975	8.64454
