Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
385  Points		381  Points		385  Points		374  Points		365  Points		324  Points		117  Points		381  Points		374  Points		364  Points		172  Points		118  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
2.20537	2.455	0.34614	0.173092	2.2044	2.45398	0.692332	0.212285	1.3842	-0.319131	1.47431	0.3085	2.07666	-0.0235193	0.346121	0.145739	2.20133	2.09037	1.03868	0.563557	1.73049	-0.0959365	1.96559	0.113287
2.19971	2.45219	0.346539	0.272753	2.19874	2.45121	0.692822	0.295066	1.38347	-0.421682	1.47502	0.42849	2.0766	-0.0446053	0.346457	0.245597	2.19651	2.0927	1.03998	0.746989	1.73027	-0.133172	1.96585	0.162763
2.19405	2.44656	0.347398	0.470733	2.19309	2.4456	0.693694	0.458742	1.38226	-0.617641	1.47629	0.65992	2.07645	-0.0866231	0.347255	0.443952	2.19168	2.09773	1.04213	1.08217	1.72988	-0.20701	1.96634	0.261167
2.18842	2.44086	0.348711	0.665205	2.18746	2.43988	0.694939	0.618002	1.38062	-0.79342	1.47807	0.872073	2.0762	-0.128325	0.348506	0.638953	2.18683	2.10353	1.04498	1.35403	1.72932	-0.279249	1.96705	0.358146
2.18279	2.4351	0.350468	0.854784	2.18183	2.43409	0.696546	0.77158	1.37859	-0.946419	1.48031	1.06186	2.07586	-0.16954	0.350203	0.829296	2.18197	2.11015	1.04838	1.56741	1.72859	-0.349458	1.96799	0.453154
2.17718	2.42922	0.352656	1.03831	2.17622	2.42822	0.6985	0.91841	1.37625	-1.07627	1.48297	1.22858	2.07542	-0.210077	0.352333	1.01369	2.17709	2.11754	1.05221	1.73271	1.7277	-0.41722	1.96914	0.545759
2.17158	2.42325	0.35526	1.21479	2.17063	2.42226	0.700784	1.0576	1.37363	-1.18421	1.48598	1.37307	2.07489	-0.249769	0.354881	1.19118	2.1722	2.12573	1.05638	1.86072	1.72667	-0.482065	1.97051	0.635533
2.166	2.41724	0.358262	1.3834	2.16505	2.4162	0.703381	1.1887	1.37078	-1.27222	1.4893	1.49717	2.07427	-0.28843	0.35783	1.36092	2.16728	2.13477	1.0608	1.96065	1.72548	-0.543714	1.97208	0.722136
2.16043	2.41114	0.361644	1.54351	2.15948	2.41009	0.70627	1.31136	1.36776	-1.34262	1.49289	1.60329	2.07356	-0.326054	0.361161	1.52221	2.16234	2.14458	1.06542	2.0396	1.72416	-0.601825	1.97384	0.805328
2.15487	2.40496	0.365385	1.69477	2.15392	2.40387	0.709432	1.42536	1.36459	-1.3978	1.4967	1.69373	2.07276	-0.362411	0.364855	1.67471	2.15738	2.15519	1.07021	2.1028	1.7227	-0.656232	1.97579	0.884848
