Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6	
405  Points		409  Points		406  Points		403  Points		386  Points		366  Points		356  Points		158  Points		409  Points		397  Points		384  Points		372  Points		175  Points		139  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
2.20229	2.35496	2.20357	2.38313	2.20371	2.34084	2.20281	2.09063	0.904131	0.0164644	1.38439	-0.0758116	1.50689	0.0601965	2.2061	3.85298	0.346113	0.109592	0.602753	-0.00317013	1.03833	0.000520633	2.20024	2.04244	1.73049	-0.15979	1.80834	0.197862
2.19686	2.38038	2.19807	2.3794	2.19831	2.36686	2.19799	2.0663	0.904169	0.0283593	1.38421	-0.103261	1.50702	0.107904	2.19721	3.79269	0.346366	0.195528	0.602746	-0.00535454	1.03833	0.000799766	2.19553	2.01534	1.73012	-0.230459	1.80879	0.284426
2.19131	2.42795	2.19259	2.37188	2.19279	2.416	2.19328	2.02135	0.904262	0.0524717	1.38391	-0.157557	1.50738	0.202979	2.18859	3.66168	0.347015	0.365957	0.602729	-0.00927104	1.03833	0.00112447	2.19094	1.96194	1.72942	-0.367465	1.80965	0.45315
2.18566	2.46837	2.18712	2.36425	2.18716	2.45841	2.18866	1.98346	0.904412	0.0774055	1.38349	-0.21063	1.50796	0.297036	2.18031	3.50865	0.348055	0.532646	0.602703	-0.0121236	1.03833	0.000894972	2.18647	1.91087	1.72842	-0.494481	1.81089	0.611741
2.17992	2.50101	2.18168	2.35651	2.18144	2.49312	2.18412	1.95147	0.904619	0.103543	1.38294	-0.262213	1.50875	0.389642	2.1724	3.33128	0.349473	0.693978	0.602673	-0.0133609	1.03834	-0.000149963	2.18212	1.86331	1.72714	-0.609425	1.81247	0.758124
2.17411	2.52652	2.17625	2.34867	2.17565	2.52042	2.17965	1.92419	0.904889	0.131208	1.38228	-0.31191	1.50976	0.480371	2.16493	3.12778	0.351257	0.848478	0.602642	-0.0123931	1.03833	-0.00231307	2.17787	1.81995	1.72561	-0.711212	1.81438	0.89122
2.16826	2.54597	2.17084	2.34067	2.16981	2.54134	2.17524	1.90067	0.905225	0.160757	1.3815	-0.359524	1.51097	0.568884	2.15797	2.89766	0.353389	0.994733	0.602615	-0.00877292	1.03833	-0.00576039	2.17372	1.78159	1.72386	-0.799797	1.81659	1.01093
2.16237	2.5605	2.16545	2.3325	2.16393	2.5571	2.17088	1.88001	0.905631	0.192535	1.38062	-0.404872	1.51238	0.654945	2.15156	2.64213	0.355848	1.1316	0.602601	-0.00189883	1.03831	-0.0107507	2.16965	1.74872	1.72192	-0.875892	1.81905	1.11792
