Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
388  Points		389  Points		388  Points		377  Points		370  Points		362  Points		152  Points		389  Points		380  Points		366  Points		184  Points		141  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20312	2.50026	0.34611	2393.38	2.20377	2.5003	0.692295	420.207	1.26938	6591.4	1.38444	5230.22	2.07659	2693.28	0.346238	198.931	0.846157	382.059	1.03846	482.027	1.69243	1916.96	1.7306	2602.96
2.197	2.49986	0.346365	141.258	2.19765	2.49991	0.692657	175.139	1.26917	507.672	1.38471	538.36	2.07564	674.254	0.346805	85.6756	0.845841	187.045	1.03891	232.847	1.69141	530.178	1.73156	582.575
2.19089	2.49947	0.347071	72.9232	2.19154	2.49951	0.693316	110.713	1.26859	263.884	1.38543	283.929	2.07369	385.028	0.34782	54.7292	0.845314	123.774	1.03965	153.587	1.6894	307.295	1.73359	328.354
2.18478	2.49907	0.348222	49.2758	2.18543	2.49912	0.694267	81.0142	1.26766	178.173	1.38657	192.93	2.071	269.198	0.349274	40.3194	0.844582	92.4363	1.0407	114.658	1.68667	216.099	1.73645	228.87
2.17867	2.49868	0.349809	37.3162	2.17932	2.49873	0.695503	63.942	1.2664	134.406	1.38811	146.205	2.06778	206.765	0.351156	32.0104	0.843655	73.7183	1.04204	91.5356	1.68343	166.471	1.73988	175.845
2.17257	2.4983	0.351821	30.1175	2.17322	2.49834	0.697017	52.8665	1.26484	107.833	1.39003	117.782	2.06421	167.713	0.353453	26.6205	0.842545	61.2684	1.04365	76.227	1.67985	135.256	1.74373	142.907
2.16647	2.49791	0.354242	25.3229	2.16712	2.49795	0.6988	45.1075	1.263	89.9771	1.39229	98.6807	2.06041	140.975	0.356147	22.8521	0.841264	52.3855	1.04553	65.3508	1.67607	113.807	1.74786	120.465
2.16038	2.49754	0.357055	21.9101	2.16103	2.49758	0.700842	39.3747	1.26094	77.1482	1.39487	84.9678	2.05646	121.52	0.35922	20.0768	0.839828	45.7261	1.04766	57.2301	1.67215	98.1618	1.75219	104.194
2.15429	2.49716	0.360241	19.3639	2.15494	2.4972	0.70313	34.97	1.25866	67.4824	1.39773	74.6495	2.05241	106.729	0.362653	17.9534	0.838253	40.5464	1.05003	50.9388	1.66815	86.2448	1.75667	91.8568
2.14821	2.49679	0.363781	17.3965	2.14886	2.49683	0.705652	31.4825	1.25622	59.9366	1.40084	66.6073	2.04831	95.104	0.366424	16.2804	0.836554	36.4015	1.05262	45.9239	1.6641	76.866	1.76126	82.1814
2.14214	2.49642	0.367652	15.8344	2.14278	2.49646	0.708395	28.655	1.25363	53.8813	1.40416	60.1647	2.04417	85.7277	0.370512	14.9313	0.83475	33.0088	1.05541	41.8345	1.66004	69.2929	1.76594	74.3906
2.13607	2.49606	0.371833	14.5668	2.13671	2.4961	0.711346	26.318	1.25093	48.9141	1.40769	54.889	2.04003	78.0054	0.374893	13.8226	0.832857	30.1803	1.0584	38.4373	1.65597	63.0505	1.77069	67.9826
2.13	2.4957	0.3763	13.5198	2.13065	2.49574	0.71449	24.3552	1.24813	44.7658	1.41138	50.4903	2.03588	71.5355	0.379547	12.8969	0.830892	27.7858	1.06156	35.5713	1.65192	57.8168	1.77549	62.6194
2.12395	2.49535	0.381033	12.6418	2.12459	2.49539	0.717814	22.6843	1.24527	41.2494	1.41522	46.7673	2.03175	66.0364	0.38445	12.1138	0.828873	25.7327	1.06488	33.1216	1.64789	53.3661	1.78032	58.0647
2.11789	2.49501	0.386008	11.8962	2.11854	2.49504	0.721305	21.2454	1.24236	38.2309	1.41919	43.5758	2.02764	61.3052	0.38958	11.4434	0.826816	23.953	1.06834	31.0042	1.6439	49.5354	1.78519	54.1486
2.11185	2.49467	0.391204	11.2559	2.11249	2.4947	0.724947	19.9939	1.23942	35.6118	1.42327	40.8097	2.02357	57.192	0.394916	10.8638	0.824739	22.3958	1.07194	29.1562	1.63995	46.2039	1.79008	50.7454
2.10581	2.49433	0.3966	10.7007	2.10645	2.49437	0.728727	18.8957	1.23646	33.3181	1.42744	38.3896	2.01953	53.5835	0.400437	10.3582	0.822656	21.022	1.07565	27.5294	1.63605	43.2805	1.795	47.7606
2.09978	2.494	0.402173	10.2151	2.10042	2.49404	0.732632	17.9245	1.23351	31.2929	1.4317	36.2543	2.01553	50.3923	0.406122	9.91357	0.820583	19.8015	1.07946	26.0865	1.63221	40.6947	1.79992	45.1214
2.09375	2.49368	0.407904	9.7871	2.09439	2.49372	0.736648	17.0597	1.23058	29.4921	1.43602	34.3564	2.01158	47.5504	0.411193	9.56776	0.818538	18.7104	1.08337	24.7982	1.62843	38.3918	1.80485	42.771
2.08774	2.49337	0.413773	9.40711	2.08838	2.4934	0.740762	16.2848	1.22767	27.8807	1.44041	32.6585	2.00768	45.0036	0.415592	9.29924	0.816534	17.7294	1.08736	23.6409	1.62471	36.3279	1.80978	40.6644
2.08173	2.49306	0.419759	9.06753	2.08236	2.49309	0.744961	15.5865	1.22481	26.4307	1.44484	31.1304	2.00384	42.7086	0.419278	9.0933	0.814587	16.8433	1.09142	22.5956	1.62106	34.4681	1.81472	38.7654
2.07572	2.49276	0.425844	8.76224	2.07636	2.49279	0.749233	14.9539	1.222	25.1193	1.44931	29.7478	2.00006	40.6299	0.422218	8.93978	0.812713	16.0393	1.09553	21.6467	1.61749	32.7838	1.81964	37.0447
2.06973	2.49247	0.432008	8.48617	2.07037	2.4925	0.753565	14.3782	1.21925	23.9279	1.45381	28.4908	1.99635	38.7386	0.424394	8.83175	0.810927	15.307	1.0997	20.7815	1.614	31.2515	1.82456	35.4783
2.06374	2.49218	0.438233	8.23519	2.06438	2.49221	0.757945	13.8519	1.21658	22.8411	1.45834	27.343	1.9927	37.0107	0.425793	8.76466	0.809243	14.6377	1.1039	19.9893	1.6106	29.8519	1.82947	34.0462
2.05777	2.49191	0.444501	8.00584	2.0584	2.49194	0.762362	13.3689	1.21398	21.846	1.46287	26.2907	1.98913	35.4262	0.42781	8.67087	0.807677	14.0241	1.10813	19.2611	1.60728	28.5686	1.83436	32.7317
2.0518	2.49164	0.450792	7.7952	2.05243	2.49167	0.766802	12.9238	1.21148	20.9318	1.46742	25.3223	1.98563	33.968	0.430012	8.57232	0.806245	13.4599	1.11238	18.5894	1.60406	27.3881	1.83923	31.5208
2.04584	2.49139	0.457089	7.60081	2.04647	2.49141	0.771256	12.5123	1.20908	20.0894	1.47196	24.428	1.98221	32.6218	0.43302	8.44363	0.804961	12.94	1.11664	17.9678	1.60094	26.2987	1.84408	30.4017
2.03989	2.49114	0.463374	7.42059	2.04052	2.49116	0.775711	12.1305	1.20678	19.3109	1.4765	23.5997	1.97888	31.3755	0.436843	8.28909	0.803842	12.4599	1.1209	17.3907	1.59791	25.2904	1.84891	29.3642
2.03394	2.4909	0.469627	7.25273	2.03457	2.49093	0.780158	11.7751	1.2046	18.5897	1.48102	22.83	1.97563	30.2185	0.44149	8.11338	0.802904	12.0156	1.12516	16.8534	1.595	24.3549	1.8537	28.3996
2.02801	2.49067	0.47583	7.09569	2.02864	2.4907	0.784583	11.4434	1.20255	17.9199	1.48553	22.113	1.97248	29.1418	0.446963	7.92126	0.802162	11.6038	1.1294	16.3519	1.5922	23.4847	1.85846	27.5004
2.02209	2.49046	0.481966	6.94811	2.02272	2.49048	0.788977	11.1328	1.20064	17.2966	1.49002	21.4433	1.96942	28.1374	0.453259	7.71726	0.801634	11.2216	1.13363	15.8824	1.58952	22.6734	1.86318	26.66
2.01618	2.49025	0.488015	6.80883	2.01681	2.49028	0.793329	10.8413	1.19886	16.7154	1.49447	20.8161	1.96646	27.1985	0.459553	7.52865	0.801335	10.8664	1.13782	15.4419	1.58695	21.9156	1.86786	25.8728
2.01028	2.49006	0.49396	6.67682	2.0109	2.49008	0.797629	10.5668	1.19724	16.1725	1.49889	20.2276	1.9636	26.319	0.465827	7.35347	0.801282	10.5361	1.14197	15.0277	1.58452	21.2062	1.8725	25.1338
2.00439	2.48988	0.499782	6.55119	2.00501	2.4899	0.801865	10.3079	1.19577	15.6644	1.50327	19.6741	1.96085	25.4937	0.472063	7.19002	0.80149	10.2285	1.14608	14.6374	1.58221	20.541	1.87709	24.4385
1.99851	2.48972	0.505463	6.43115	1.99913	2.48973	0.806029	10.0629	1.19447	15.1883	1.50761	19.1525	1.95822	24.7179	0.478242	7.03683	0.801977	9.94192	1.15014	14.2688	1.58004	19.9163	1.88163	23.7831
1.99264	2.48956	0.510986	6.316	1.99326	2.48958	0.810109	9.83067	1.19334	14.7415	1.51189	18.6599	1.95569	23.9875	0.484346	6.89264	0.802638	9.70813	1.15415	13.9199	1.57801	19.3285	1.88612	23.1642
1.98679	2.48943	0.516334	6.20513	1.98741	2.48944	0.81359	9.63775	1.1924	14.3216	1.51612	18.194	1.95329	23.2986	0.490357	6.75632	0.803385	9.5198	1.15808	13.5893	1.57613	18.7749	1.89054	22.5787
1.98094	2.4893	0.521492	6.09802	1.98156	2.48931	0.816498	9.4797	1.19164	13.9265	1.52029	17.7525	1.95101	22.6481	0.496256	6.62691	0.804134	9.37128	1.16195	13.2752	1.5744	18.2525	1.89491	22.0239
1.97511	2.48919	0.526445	5.9942	1.97573	2.4892	0.818857	9.35318	1.19108	13.5544	1.52439	17.3334	1.94886	22.033	0.502024	6.50355	0.804812	9.25825	1.16574	12.9764	1.57282	17.7592	1.8992	21.4973
1.9693	2.4891	0.53118	5.89329	1.96991	2.48911	0.820693	9.25566	1.19072	13.2037	1.52843	16.9349	1.94685	21.4506	0.507646	6.3855	0.80536	9.17756	1.16945	12.6917	1.57141	17.2927	1.90343	20.9968
1.96349	2.48902	0.535686	5.79494	1.96411	2.48903	0.822025	9.18532	1.19057	12.8726	1.53238	16.5555	1.94497	20.8986	0.513102	6.2721	0.805732	9.12695	1.17306	12.4199	1.57015	16.851	1.90757	20.5202
1.9577	2.48896	0.539955	5.69887	1.95831	2.48897	0.822869	9.14088	1.19063	12.5599	1.53626	16.1937	1.94322	20.3747	0.518377	6.16276	0.806299	9.0556	1.17659	12.1601	1.56907	16.4324	1.91165	20.066
1.95192	2.48892	0.543979	5.60484	1.95254	2.48892	0.824072	9.0778	1.19091	12.2644	1.54006	15.8482	1.94163	19.8771	0.523457	6.05699	0.806956	8.97987	1.18001	11.9115	1.56816	16.0354	1.91563	19.6323
1.94616	2.48889	0.547755	5.51269	1.94677	2.48889	0.825365	9.01024	1.19141	11.9848	1.54376	15.5179	1.94018	19.4039	0.528326	5.95436	0.80792	8.87985	1.18333	11.6731	1.56742	15.6584	1.91954	19.2179
1.94041	2.48889	0.551281	5.42226	1.94102	2.48889	0.827096	8.92001	1.19214	11.7201	1.54738	15.2017	1.93888	18.9536	0.532973	5.85448	0.809256	8.75809	1.18654	11.4443	1.56686	15.3002	1.92335	18.8213
1.93468	2.4889	0.554558	5.33344	1.93529	2.4889	0.829242	8.8085	1.1931	11.4693	1.5509	14.8985	1.93774	18.5246	0.537387	5.75705	0.811047	8.61762	1.18964	11.2244	1.56649	14.9594	1.92707	18.4413
1.92897	2.48893	0.557589	5.24618	1.92957	2.48893	0.831769	8.67735	1.19429	11.2316	1.55432	14.6076	1.93676	18.1156	0.541561	5.66181	0.813398	8.46181	1.19263	11.0128	1.5663	14.6352	1.93069	18.0768
1.92326	2.48899	0.560381	5.16041	1.92387	2.48898	0.834634	8.52834	1.19571	11.0062	1.55764	14.3281	1.93594	17.7253	0.545488	5.56854	0.816428	8.29424	1.1955	10.809	1.5663	14.3263	1.93421	17.7268
1.91758	2.48907	0.562941	5.07613	1.91818	2.48906	0.837786	8.36336	1.19736	10.7922	1.56085	14.0592	1.93528	17.3527	0.549166	5.47707	0.819817	8.1379	1.19825	10.6125	1.56648	14.0318	1.93763	17.3904
1.91191	2.48916	0.565281	4.99334	1.91251	2.48915	0.840787	8.20434	1.19925	10.5889	1.56396	13.8004	1.93479	16.9966	0.552594	5.38729	0.82356	7.99202	1.20089	10.4229	1.56686	13.751	1.94094	17.0666
1.90626	2.48928	0.56741	4.91203	1.90686	2.48927	0.843632	8.05084	1.20136	10.3958	1.56696	13.551	1.93446	16.6562	0.555774	5.29909	0.827656	7.85585	1.20341	10.2396	1.56743	13.4829	1.94415	16.7549
1.90063	2.48943	0.569343	4.83224	1.90123	2.48941	0.846319	7.90247	1.2037	10.2121	1.56985	13.3103	1.93431	16.3304	0.55871	5.21241	0.832096	7.72873	1.20581	10.0625	1.56818	13.2269	1.94724	16.4544
1.89501	2.4896	0.571093	4.75399	1.89561	2.48958	0.848844	7.75888	1.20626	10.0373	1.57263	13.0781	1.93432	16.0185	0.561411	5.12723	0.836872	7.60999	1.2078	9.91283	1.56913	12.9822	1.95022	16.1644
1.88942	2.48979	0.572675	4.67732	1.89001	2.48977	0.851206	7.61976	1.20867	9.89187	1.5753	12.8536	1.93451	15.7197	0.563883	5.04353	0.841972	7.49902	1.20944	9.78853	1.57026	12.7482	1.95309	15.8844
1.88384	2.49001	0.574103	4.60225	1.88443	2.48999	0.853403	7.48483	1.21085	9.77261	1.57786	12.6366	1.93487	15.4332	0.566139	4.96132	0.847383	7.39524	1.21074	9.68795	1.57158	12.5243	1.95585	15.6138
1.87828	2.49026	0.575392	4.52882	1.87887	2.49023	0.855435	7.35383	1.21273	9.67714	1.58031	12.4266	1.9354	15.1584	0.56819	4.8806	0.85309	7.29808	1.21174	9.60979	1.57308	12.3099	1.95849	15.3521
1.87274	2.49053	0.576557	4.45704	1.87332	2.4905	0.857304	7.22656	1.21428	9.6036	1.58265	12.2232	1.93609	14.8947	0.57005	4.80141	0.859077	7.20704	1.21246	9.55308	1.57476	12.1045	1.96101	15.0988
1.86722	2.49083	0.577612	4.38694	1.8678	2.4908	0.859012	7.1028	1.21545	9.55058	1.58489	12.0262	1.93696	14.6415	0.571732	4.72378	0.865328	7.12162	1.21292	9.51711	1.57661	11.9075	1.96343	14.8535
1.86172	2.49116	0.578571	4.31855	1.8623	2.49113	0.860561	6.98239	1.21621	9.51711	1.58703	11.8353	1.93799	14.3981	0.573252	4.64773	0.871824	7.04137	1.21356	9.46585	1.57863	11.7186	1.96573	14.6158
1.85624	2.49152	0.579448	4.25186	1.85682	2.49148	0.861955	6.86518	1.21732	9.46962	1.58907	11.65	1.93918	14.1642	0.574624	4.5733	0.878548	6.96586	1.21425	9.41072	1.58082	11.5372	1.96792	14.3853
1.85078	2.49191	0.580254	4.18689	1.85135	2.49187	0.863198	6.75101	1.21855	9.4188	1.59103	11.4703	1.94053	13.9391	0.575863	4.50051	0.885481	6.8947	1.21516	9.3367	1.58316	11.3629	1.97001	14.1616
1.84534	2.49233	0.581002	4.12363	1.84591	2.49229	0.864296	6.63977	1.22026	9.35102	1.59289	11.2958	1.94203	13.7225	0.576983	4.42939	0.892605	6.82751	1.21628	9.24465	1.58566	11.1954	1.97199	13.9446
1.83992	2.49278	0.581704	4.06209	1.84049	2.49273	0.865253	6.53135	1.22248	9.26742	1.59467	11.1264	1.94369	13.5138	0.577998	4.35995	0.899902	6.76394	1.2176	9.1356	1.58829	11.0343	1.97387	13.7338
1.83452	2.49327	0.582286	4.00985	1.8351	2.49321	0.866076	6.42565	1.22526	9.16935	1.59638	10.9619	1.94548	13.3128	0.578924	4.29223	0.907352	6.70368	1.21907	9.01075	1.59107	10.8792	1.97566	13.529
1.82915	2.49378	0.582765	3.96633	1.82972	2.49373	0.866772	6.32258	1.22864	9.05834	1.59803	10.802	1.94742	13.1189	0.579771	4.22621	0.914939	6.64642	1.22069	8.87142	1.59397	10.7298	1.97735	13.33
