Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
2.15449	2.49597	0.360759	1.49814	2.15566	2.49699	0.703774	1.16051	1.35488	-1.89389	1.44118	2.16333	2.07107	-0.530338	0.361022	1.50995	2.16252	2.0438	1.05591	1.59649	1.71971	-0.950964	1.89121	1.14778
2.14874	2.49075	0.364396	1.65	2.14991	2.49181	0.706587	1.27411	1.35051	-1.88693	1.4462	2.18934	2.06978	-0.580491	0.364686	1.66111	2.15781	2.04081	1.05972	1.69946	1.71744	-1.01733	1.89398	1.24298
2.143	2.48537	0.368373	1.79265	2.14416	2.4865	0.709653	1.38032	1.34617	-1.87433	1.45128	2.20987	2.06839	-0.627771	0.368688	1.8031	2.1531	2.03827	1.06375	1.78799	1.71502	-1.07529	1.89695	1.32974
2.13727	2.47987	0.372669	1.92598	2.13843	2.481	0.712957	1.47907	1.34186	-1.85754	1.4564	2.2264	2.06689	-0.672012	0.373007	1.9357	2.1484	2.0362	1.06797	1.86405	1.71247	-1.12522	1.90011	1.40842
2.13155	2.4743	0.377261	2.04997	2.13271	2.47544	0.716479	1.57044	1.3376	-1.83745	1.46156	2.23976	2.06529	-0.71318	0.377621	2.05895	2.14371	2.03455	1.07236	1.9293	1.70983	-1.16759	1.90345	1.47943
2.12585	2.46865	0.382129	2.16465	2.12701	2.4698	0.720204	1.65459	1.33338	-1.81461	1.46674	2.25064	2.0636	-0.751132	0.382508	2.17296	2.13901	2.03344	1.07688	1.98524	1.70709	-1.20295	1.90694	1.54337
2.12016	2.46284	0.387251	2.27022	2.12132	2.46402	0.724115	1.73171	1.32922	-1.78938	1.47194	2.25946	2.06182	-0.785801	0.387648	2.27785	2.13432	2.03283	1.08152	2.03317	1.70427	-1.23178	1.91057	1.60072
2.11448	2.45686	0.392606	2.36688	2.11564	2.45809	0.728195	1.80201	1.32512	-1.76206	1.47717	2.26639	2.05997	-0.817272	0.39302	2.37403	2.12963	2.0327	1.08626	2.07418	1.7014	-1.25458	1.91433	1.65199
2.10882	2.45083	0.398173	2.45489	2.10997	2.4521	0.732431	1.86579	1.32109	-1.73276	1.4824	2.27169	2.05805	-0.845425	0.397874	2.45093	2.12494	2.03327	1.09109	2.10912	1.69848	-1.27184	1.91819	1.69763
2.10317	2.44472	0.403934	2.53444	2.10432	2.44598	0.736806	1.92333	1.31713	-1.70155	1.48765	2.27547	2.05607	-0.870308	0.402129	2.5114	2.12025	2.03439	1.09599	2.1387	1.69553	-1.28386	1.92216	1.73806
2.09754	2.43849	0.409869	2.60588	2.09869	2.43973	0.741306	1.97491	1.31324	-1.66858	1.4929	2.27783	2.05403	-0.892024	0.405723	2.55797	2.11555	2.03612	1.10096	2.16358	1.69256	-1.29113	1.92622	1.77374
2.09192	2.43211	0.41596	2.66943	2.09306	2.4334	0.745919	2.02072	1.30943	-1.63385	1.49816	2.27889	2.05195	-0.910479	0.408609	2.59261	2.11085	2.03857	1.10598	2.18427	1.68957	-1.29402	1.93035	1.80504
2.08632	2.42565	0.422188	2.72534	2.08746	2.42696	0.750631	2.06106	1.3057	-1.59733	1.50342	2.27859	2.04983	-0.925784	0.410756	2.617	2.10615	2.04177	1.11104	2.20112	1.68659	-1.29278	1.93455	1.83232
2.08073	2.41911	0.428537	2.77388	2.08186	2.42046	0.755431	2.0962	1.30206	-1.55902	1.50868	2.27698	2.04768	-0.93801	0.41214	2.63194	2.10143	2.04576	1.11614	2.21445	1.68361	-1.28774	1.9388	1.85577
2.07515	2.41241	0.434989	2.81514	2.07629	2.41382	0.760305	2.12633	1.2985	-1.51895	1.51393	2.27411	2.0455	-0.947154	0.414144	2.65259	2.09671	2.05052	1.12126	2.22457	1.68065	-1.27905	1.94311	1.87571
2.06959	2.40565	0.441528	2.84941	2.07072	2.40706	0.765243	2.15165	1.29505	-1.47711	1.51917	2.26998	2.04331	-0.953283	0.416339	2.67413	2.09197	2.05614	1.1264	2.23168	1.67771	-1.26694	1.94746	1.89237
2.06405	2.39881	0.448138	2.87678	2.06518	2.4002	0.770234	2.17234	1.29169	-1.43334	1.5244	2.26452	2.0411	-0.95646	0.419352	2.70183	2.08722	2.06264	1.13156	2.23602	1.6748	-1.25166	1.95184	1.90592
2.05852	2.39187	0.454804	2.89732	2.05965	2.3933	0.775268	2.18852	1.28843	-1.38762	1.52962	2.25776	2.03889	-0.956734	0.423205	2.73437	2.08245	2.07007	1.13672	2.23767	1.67193	-1.23333	1.95625	1.91654
2.05301	2.38487	0.461509	2.91115	2.05413	2.3863	0.780334	2.20038	1.28528	-1.33999	1.53482	2.24974	2.03669	-0.954134	0.427924	2.76993	2.07766	2.07841	1.14188	2.23672	1.66911	-1.21204	1.96069	1.92438
2.04752	2.37776	0.468238	2.91829	2.04863	2.3792	0.785422	2.20797	1.28225	-1.29035	1.54	2.24029	2.03449	-0.948712	0.433534	2.80667	2.07286	2.08769	1.14704	2.23336	1.66634	-1.18793	1.96513	1.92951
2.04204	2.37057	0.474976	2.91882	2.04315	2.37203	0.790523	2.21145	1.27933	-1.23861	1.54516	2.22952	2.03231	-0.940507	0.440055	2.84233	2.06803	2.09797	1.15219	2.2276	1.66363	-1.1611	1.96959	1.93208
2.03658	2.36329	0.481708	2.9127	2.03769	2.36478	0.795628	2.21094	1.27653	-1.18472	1.55029	2.21735	2.03015	-0.929589	0.446651	2.87123	2.06318	2.10915	1.15732	2.21944	1.66098	-1.13159	1.97405	1.93217
2.03113	2.35598	0.488418	2.89986	2.03224	2.35747	0.800726	2.2064	1.27386	-1.12863	1.55539	2.20371	2.02802	-0.915957	0.453305	2.89329	2.0583	2.12119	1.16243	2.20904	1.6584	-1.09946	1.97851	1.92978
2.02571	2.34862	0.49509	2.88034	2.02681	2.35011	0.80581	2.19798	1.27132	-1.0703	1.56046	2.18865	2.02592	-0.899679	0.460002	2.90865	2.05339	2.13415	1.16752	2.19639	1.6559	-1.0648	1.98296	1.92506
2.02029	2.34114	0.50171	2.85412	2.0214	2.3427	0.81087	2.18575	1.26892	-1.00967	1.56549	2.1721	2.02387	-0.880746	0.466728	2.91727	2.04845	2.14797	1.17257	2.18148	1.65349	-1.02769	1.98739	1.91799
2.0149	2.33364	0.508261	2.82109	2.016	2.3352	0.815252	2.17209	1.26666	-0.946642	1.57048	2.154	2.02186	-0.859139	0.473465	2.91928	2.04348	2.1625	1.17758	2.16433	1.65116	-0.988049	1.99181	1.90859
2.00953	2.32613	0.514729	2.78125	2.01062	2.32768	0.818964	2.1582	1.26455	-0.881223	1.57543	2.13435	2.0199	-0.834968	0.4802	2.91465	2.03847	2.17771	1.18256	2.14498	1.64893	-0.945972	1.9962	1.89691
2.00417	2.31858	0.521096	2.73468	2.00526	2.3201	0.822015	2.14517	1.2626	-0.813373	1.58033	2.11307	2.01801	-0.808232	0.486916	2.90332	2.03343	2.1935	1.18748	2.12348	1.6468	-0.901515	2.00056	1.88298
1.99883	2.31095	0.527349	2.68131	1.99991	2.3125	0.824413	2.13379	1.2608	-0.743006	1.58518	2.09015	2.01617	-0.778932	0.493598	2.88531	2.02835	2.20976	1.19236	2.09975	1.64477	-0.854642	2.00489	1.86678
1.9935	2.30331	0.53347	2.6213	1.99458	2.3049	0.826167	2.12484	1.25917	-0.670166	1.58998	2.06562	2.01441	-0.747064	0.500231	2.86057	2.02323	2.22639	1.19717	2.07381	1.64285	-0.805427	2.00918	1.8483
1.9882	2.29572	0.539445	2.5548	1.98928	2.29726	0.827287	2.11889	1.25771	-0.594873	1.59472	2.03941	2.01273	-0.712698	0.506799	2.82907	2.01807	2.24324	1.20193	2.04575	1.64105	-0.753873	2.01342	1.82759
1.98291	2.28808	0.54526	2.48195	1.98398	2.28959	0.82889	2.10999	1.25642	-0.517089	1.59939	2.01145	2.01112	-0.675826	0.513286	2.79081	2.01288	2.26016	1.20661	2.01556	1.63937	-0.699982	2.01761	1.80463
1.97764	2.28041	0.550899	2.40313	1.97871	2.28194	0.830624	2.09985	1.25532	-0.436813	1.604	1.98174	2.00961	-0.636433	0.519678	2.74571	2.00764	2.2771	1.21123	1.98322	1.63782	-0.643838	2.02175	1.77945
1.97238	2.27277	0.55635	2.31871	1.97345	2.27433	0.83297	2.08526	1.25441	-0.354192	1.60854	1.95032	2.00819	-0.594635	0.525957	2.69386	2.00237	2.29398	1.21577	1.94879	1.6364	-0.585455	2.02582	1.75199
1.96715	2.26517	0.5616	2.22919	1.96821	2.26673	0.835912	2.06553	1.25369	-0.269297	1.613	1.9172	2.00686	-0.550369	0.532109	2.63535	1.99706	2.3106	1.22022	1.91237	1.63512	-0.524866	2.02983	1.72228
1.96193	2.2576	0.566637	2.1352	1.96299	2.25915	0.839431	2.03986	1.25317	-0.182196	1.61738	1.88232	2.00565	-0.503733	0.538119	2.57024	1.99171	2.32685	1.22459	1.87397	1.63398	-0.462208	2.03377	1.6904
1.95673	2.25006	0.571453	2.03745	1.95779	2.2516	0.843501	2.00734	1.25285	-0.0930299	1.62169	1.84574	2.00454	-0.454771	0.54397	2.49883	1.98632	2.34272	1.22887	1.83363	1.63299	-0.397538	2.03763	1.65637
1.95155	2.24262	0.576039	1.93672	1.9526	2.24412	0.848088	1.96688	1.25274	-0.00200163	1.6259	1.80751	2.00355	-0.403503	0.54965	2.42134	1.98089	2.35814	1.23305	1.79149	1.63215	-0.330892	2.04141	1.62018
1.94638	2.23519	0.580391	1.83384	1.94743	2.23671	0.852578	1.92303	1.25284	0.0906995	1.63003	1.7676	2.00268	-0.350039	0.555144	2.3381	1.97544	2.373	1.23714	1.74764	1.63146	-0.262347	2.04511	1.58184
1.94123	2.22789	0.584502	1.72975	1.94228	2.22935	0.856963	1.87594	1.25315	0.184915	1.63406	1.72608	2.00193	-0.294454	0.56044	2.24968	1.96994	2.38728	1.24112	1.70219	1.63094	-0.192126	2.04871	1.5415
1.9361	2.22067	0.588373	1.62542	1.93714	2.22211	0.861235	1.82574	1.25369	0.280329	1.63799	1.6831	2.00132	-0.236824	0.565526	2.15665	1.96442	2.40096	1.24499	1.65532	1.63057	-0.120312	2.05222	1.49927
1.93098	2.21357	0.592003	1.52187	1.93203	2.21503	0.865388	1.77248	1.25434	0.364238	1.64183	1.63875	2.00084	-0.177227	0.570393	2.05967	1.95886	2.41404	1.24828	1.6134	1.63038	-0.0470694	2.05563	1.45517
1.92589	2.20661	0.595396	1.41995	1.92692	2.20804	0.869415	1.71636	1.25502	0.436128	1.64556	1.59304	2.0005	-0.115823	0.575031	1.95951	1.95328	2.42644	1.25101	1.57703	1.63036	0.0273969	2.05894	1.4093
1.9208	2.1998	0.598556	1.32047	1.92184	2.20117	0.873309	1.65762	1.25568	0.495863	1.64918	1.54615	2.0003	-0.0527797	0.579435	1.85703	1.94767	2.43819	1.25323	1.54654	1.63051	0.102993	2.06214	1.36187
1.91573	2.19322	0.60149	1.22435	1.91676	2.19453	0.877064	1.59646	1.25627	0.54317	1.65269	1.49823	2.00026	0.011726	0.583601	1.75316	1.94203	2.44931	1.25495	1.52224	1.63083	0.179405	2.06522	1.31301
1.91068	2.18686	0.604206	1.1323	1.91171	2.18814	0.880676	1.53314	1.25673	0.577864	1.65609	1.44947	2.00036	0.0776188	0.587526	1.64882	1.93636	2.45983	1.25619	1.50421	1.63133	0.256424	2.0682	1.26289
1.90564	2.18073	0.606715	1.0448	1.90667	2.18194	0.88414	1.46794	1.25704	0.600104	1.65938	1.40001	2.00061	0.144658	0.59121	1.54498	1.93068	2.46975	1.25698	1.49256	1.63202	0.333849	2.07105	1.21173
1.90062	2.17484	0.609028	0.962381	1.90164	2.176	0.88745	1.4011	1.25751	0.632086	1.66255	1.35008	2.00103	0.212599	0.594656	1.44259	1.92497	2.47903	1.25811	1.47585	1.63288	0.41143	2.07379	1.15972
1.89561	2.16928	0.611156	0.885436	1.89662	2.17041	0.890605	1.33296	1.25804	0.666727	1.66561	1.29996	2.0016	0.281318	0.597867	1.34255	1.91924	2.48778	1.25932	1.45771	1.63391	0.488882	2.0764	1.10712
1.89061	2.16418	0.613114	0.814165	1.89162	2.16517	0.893602	1.26384	1.25882	0.713851	1.66855	1.24974	2.00232	0.350494	0.600851	1.24562	1.91348	2.49599	1.26094	1.4328	1.63513	0.56593	2.0789	1.05421
1.88562	2.15948	0.614914	0.748746	1.88663	2.16039	0.896438	1.19409	1.25987	0.77327	1.67138	1.19977	2.00321	0.419853	0.603615	1.15254	1.90772	2.50368	1.26295	1.40122	1.63653	0.642315	2.08127	1.00121
1.88064	2.15527	0.616569	0.689174	1.88165	2.15612	0.899112	1.1241	1.26126	0.844575	1.67409	1.15035	2.00426	0.489282	0.60617	1.06397	1.90193	2.51093	1.26531	1.36311	1.6381	0.717816	2.08352	0.948373
1.87567	2.15168	0.618094	0.635434	1.87668	2.15233	0.901625	1.05416	1.26304	0.927459	1.67669	1.1017	2.00547	0.558414	0.608525	0.980421	1.89613	2.51768	1.26801	1.31841	1.63984	0.792131	2.08564	0.896024
1.87071	2.14875	0.619501	0.587427	1.87172	2.14928	0.903977	0.984625	1.26529	1.02127	1.67917	1.05405	2.00684	0.627025	0.610694	0.90221	1.89031	2.52399	1.27099	1.26752	1.64175	0.864957	2.08765	0.8445
1.86576	2.14662	0.620805	0.545025	1.86676	2.14701	0.906169	0.915835	1.26775	1.11332	1.68155	1.00775	2.00836	0.694887	0.612689	0.829633	1.88448	2.52994	1.27386	1.21732	1.64355	0.92708	2.08954	0.79404
1.8608	2.14545	0.622017	0.507977	1.86181	2.1456	0.908203	0.848152	1.27043	1.20319	1.68382	0.963052	2.01005	0.76169	0.614523	0.762912	1.87864	2.53549	1.27661	1.16816	1.64519	0.978902	2.09132	0.744902
1.85586	2.14538	0.623149	0.476068	1.85686	2.14529	0.910083	0.781864	1.2733	1.2906	1.68572	0.925617	2.01188	0.827253	0.61621	0.702013	1.87278	2.54063	1.27925	1.12036	1.6466	1.02087	2.09298	0.697384
1.8509	2.14655	0.624214	0.44909	1.85191	2.14619	0.911811	0.717226	1.27638	1.37521	1.68728	0.894939	2.01386	0.89129	0.617763	0.646954	1.86691	2.54551	1.28178	1.07434	1.64777	1.05354	2.09453	0.651712
1.84595	2.14919	0.625221	0.426702	1.84696	2.14851	0.913393	0.654511	1.27965	1.4567	1.68853	0.870513	2.01599	0.953592	0.619195	0.597708	1.86103	2.55007	1.28421	1.03042	1.64865	1.07707	2.09599	0.608196
1.84099	2.1536	0.626183	0.408586	1.842	2.15257	0.914832	0.59393	1.2831	1.5348	1.6895	0.851806	2.01826	1.01396	0.620521	0.554079	1.85514	2.55427	1.28654	0.989016	1.64922	1.09202	2.09734	0.567014
1.83601	2.16005	0.62699	0.396001	1.83703	2.15855	0.916134	0.535734	1.28673	1.6093	1.69019	0.838576	2.02067	1.07223	0.621752	0.515858	1.84925	2.55822	1.28877	0.950515	1.65005	1.11333	2.0986	0.528375
1.83102	2.1688	0.627661	0.387634	1.83204	2.16679	0.917304	0.480086	1.29053	1.67998	1.69063	0.830314	2.02321	1.12819	0.622901	0.482831	1.84334	2.56192	1.29092	0.915225	1.65098	1.13608	2.09978	0.492552
1.826	2.18013	0.628206	0.382318	1.82703	2.17763	0.918349	0.42703	1.29449	1.74656	1.69126	0.818497	2.02588	1.18167	0.62398	0.454709	1.83742	2.56539	1.293	0.883627	1.65227	1.1665	2.10088	0.459651
1.82096	2.19444	0.628632	0.37891	1.82199	2.19126	0.919275	0.376772	1.29859	1.80889	1.69193	0.806124	2.02867	1.23252	0.625	0.43131	1.8315	2.56858	1.295	0.856146	1.65395	1.20393	2.1019	0.429739
1.81588	2.21193	0.628944	0.377108	1.81691	2.2081	0.920088	0.329377	1.30283	1.8669	1.69282	0.790085	2.03157	1.28068	0.625971	0.412323	1.82557	2.5716	1.29695	0.833104	1.65605	1.24791	2.10286	0.403091
1.81075	2.23271	0.629142	0.376116	1.8118	2.22824	0.920795	0.284842	1.30721	1.92044	1.69393	0.770685	2.03458	1.32603	0.626903	0.397482	1.81963	2.5744	1.29885	0.814918	1.65861	1.29742	2.10376	0.379753
1.80557	2.25683	0.629427	0.374821	1.80663	2.25167	0.921402	0.243275	1.3117	1.96933	1.69523	0.74884	2.03769	1.36853	0.627805	0.386473	1.81369	2.57701	1.30071	0.802016	1.66167	1.35135	2.10461	0.359737
1.80033	2.28399	0.629735	0.374079	1.80141	2.27824	0.921918	0.204621	1.31629	2.01355	1.69671	0.725649	2.04047	1.40321	0.628686	0.379028	1.80774	2.57945	1.30255	0.794869	1.66485	1.40223	2.10542	0.343216
1.79503	2.31368	0.630154	0.373648	1.79612	2.30744	0.922347	0.168851	1.32099	2.05306	1.69835	0.702244	2.0429	1.43097	0.629554	0.374975	1.80179	2.5817	1.30438	0.793859	1.66814	1.44979	2.1062	0.330167
1.78966	2.34517	0.630684	0.374023	1.79076	2.33866	0.922697	0.135988	1.32577	2.08775	1.69995	0.682484	2.04495	1.45263	0.630417	0.374011	1.79583	2.58377	1.30621	0.799397	1.67154	1.49397	2.10685	0.321548
1.78421	2.37754	0.631326	0.375918	1.78532	2.37092	0.922974	0.105933	1.33062	2.11759	1.7015	0.666599	2.04658	1.46892	0.63128	0.375873	1.78986	2.58571	1.30807	0.811944	1.67504	1.5347	2.1074	0.316321
1.77869	2.40974	0.632085	0.379869	1.77982	2.40323	0.923186	0.0786744	1.33554	2.14254	1.70303	0.654774	2.0478	1.48053	0.632151	0.380356	1.78389	2.58748	1.30996	0.83195	1.67862	1.57191	2.10784	0.313541
1.77309	2.44083	0.632968	0.386693	1.77423	2.43465	0.923337	0.0540954	1.34051	2.16259	1.70453	0.647104	2.04858	1.48773	0.633035	0.387285	1.77792	2.5891	1.3119	0.859897	1.68229	1.60553	2.10819	0.312313
1.76742	2.47012	0.633869	0.395708	1.76858	2.46433	0.923435	0.0320646	1.34552	2.17775	1.70601	0.643745	2.04971	1.49769	0.633938	0.396462	1.77195	2.59066	1.31393	0.8961	1.68603	1.63556	2.10845	0.31182
1.76169	2.49706	0.634794	0.406734	1.76286	2.49174	0.923485	0.0126264	1.35056	2.18804	1.7075	0.644776	2.05095	1.50811	0.634865	0.40768	1.76597	2.59202	1.31604	0.941045	1.68984	1.662	2.10861	0.311823
1.7559	2.52134	0.635746	0.419718	1.75708	2.51661	0.923494	-0.00438033	1.35562	2.19333	1.70899	0.650272	2.05265	1.52166	0.63582	0.420759	1.75998	2.59321	1.31827	0.995084	1.6937	1.68478	2.10885	0.312307
1.75005	2.54296	0.636731	0.434376	1.75125	2.53882	0.923465	-0.0190726	1.36068	2.19374	1.7105	0.66038	2.05482	1.5378	0.636807	0.435538	1.754	2.59435	1.32063	1.05847	1.69761	1.70397	2.10911	0.313134
1.74416	2.56202	0.637751	0.450605	1.74537	2.55833	0.923406	-0.0314725	1.36574	2.18929	1.71204	0.674993	2.05747	1.55571	0.63783	0.4519	1.74801	2.59538	1.32315	1.13151	1.70156	1.71957	2.10946	0.315011
1.73823	2.57861	0.63881	0.468313	1.73944	2.57538	0.92332	-0.041774	1.37078	2.17993	1.71361	0.694237	2.06062	1.57459	0.638892	0.469712	1.74202	2.59626	1.32585	1.21424	1.70555	1.73154	2.10991	0.318646
1.73226	2.59304	0.639912	0.487312	1.73348	2.59029	0.923213	-0.0500009	1.3758	2.16576	1.71524	0.718179	2.06428	1.59347	0.639997	0.488799	1.73603	2.59699	1.32876	1.30669	1.70956	1.74002	2.11046	0.324722
1.72626	2.60558	0.641059	0.507468	1.72749	2.60318	0.923089	-0.0562384	1.38078	2.14681	1.71693	0.746665	2.06797	1.6094	0.641148	0.509036	1.73004	2.59766	1.33188	1.40859	1.71358	1.74499	2.11112	0.334317
1.72024	2.61643	0.642254	0.528679	1.72147	2.61433	0.922953	-0.0606755	1.38571	2.12317	1.71869	0.779695	2.0717	1.62234	0.642346	0.530324	1.72404	2.59819	1.33526	1.51948	1.71761	1.74649	2.11191	0.348535
1.71419	2.62585	0.643499	0.550893	1.71542	2.62403	0.922809	-0.0632969	1.39058	2.0949	1.72053	0.817267	2.07546	1.63233	0.643595	0.552613	1.71805	2.59858	1.3389	1.63883	1.72164	1.74467	2.11273	0.365972
1.70812	2.63405	0.644796	0.573975	1.70936	2.6325	0.922661	-0.0642414	1.39538	2.06209	1.72246	0.859271	2.07924	1.63944	0.644897	0.57577	1.71205	2.59893	1.34282	1.76567	1.72566	1.73952	2.11359	0.386702
1.70203	2.64122	0.646148	0.597857	1.70328	2.63986	0.922513	-0.063615	1.40009	2.02492	1.72449	0.905542	2.08303	1.6437	0.646252	0.599689	1.70605	2.59913	1.34704	1.89889	1.72967	1.73112	2.11451	0.410726
1.69593	2.64744	0.647555	0.622396	1.69718	2.64623	0.922368	-0.0614341	1.40472	1.98352	1.72664	0.955996	2.08682	1.64517	0.647664	0.624283	1.70006	2.59921	1.35158	2.0372	1.73365	1.71959	2.11549	0.437863
1.68982	2.65291	0.64902	0.647556	1.69106	2.65186	0.922229	-0.0578534	1.40925	1.93799	1.7289	1.01037	2.09062	1.644	0.649133	0.649471	1.69406	2.59917	1.35645	2.17905	1.7376	1.70504	2.11653	0.468021
1.68369	2.65778	0.650543	0.673283	1.68494	2.65682	0.922101	-0.0529137	1.41366	1.88864	1.7313	1.06847	2.09441	1.64022	0.650661	0.675248	1.68806	2.59901	1.36164	2.32289	1.74152	1.68762	2.11765	0.501117
1.67755	2.66202	0.652127	0.69944	1.6788	2.66117	0.921985	-0.0466352	1.41796	1.8357	1.73383	1.13011	2.09819	1.63391	0.652249	0.701467	1.68207	2.59876	1.36716	2.46706	1.74539	1.66738	2.11885	0.537075
1.67141	2.66575	0.653771	0.726069	1.67266	2.66505	0.921885	-0.0391747	1.42214	1.77941	1.73651	1.19492	2.10195	1.62515	0.653898	0.72809	1.67607	2.59834	1.37302	2.6099	1.74921	1.64451	2.12013	0.575708
1.66525	2.66911	0.655478	0.753042	1.6665	2.66847	0.921804	-0.0306105	1.42617	1.72007	1.73935	1.26259	2.10569	1.61403	0.655609	0.755061	1.67007	2.5978	1.37921	2.74998	1.75298	1.6192	2.1215	0.616887
1.65909	2.67209	0.657246	0.780262	1.66034	2.67152	0.921744	-0.0209084	1.43007	1.65795	1.74234	1.33282	2.1094	1.6007	0.657383	0.782352	1.66408	2.59714	1.38571	2.88594	1.75668	1.59153	2.12297	0.660475
1.65292	2.67476	0.659078	0.807788	1.65418	2.67425	0.921708	-0.010198	1.43383	1.59349	1.7455	1.40522	2.11307	1.58529	0.65922	0.809877	1.65809	2.59635	1.39253	3.01662	1.76032	1.5618	2.12455	0.706255
1.64674	2.67716	0.660974	0.835504	1.648	2.6767	0.921697	0.00145601	1.43743	1.52703	1.74882	1.47932	2.11671	1.56792	0.66112	0.837593	1.6521	2.59542	1.39963	3.14106	1.76389	1.53016	2.12623	0.754121
1.64056	2.67933	0.662934	0.863351	1.64182	2.67888	0.921714	0.0140579	1.44087	1.45893	1.75232	1.55475	2.12031	1.54868	0.663085	0.865513	1.64611	2.59429	1.40702	3.25862	1.76738	1.49684	2.12803	0.803836
1.63438	2.68125	0.664958	0.891374	1.63564	2.68084	0.921762	0.0275366	1.44416	1.38961	1.756	1.63114	2.12386	1.52775	0.665114	0.893499	1.64013	2.59298	1.41467	3.36881	1.7708	1.46205	2.12994	0.85517
1.62819	2.68296	0.667047	0.919447	1.62945	2.68264	0.921841	0.0417833	1.44729	1.31947	1.75985	1.70793	2.12736	1.50527	0.667208	0.921554	1.63415	2.59155	1.42257	3.47137	1.77413	1.42609	2.13198	0.907973
1.622	2.68455	0.669201	0.947547	1.62326	2.68425	0.921955	0.0567435	1.45025	1.24891	1.76388	1.78471	2.13081	1.48136	0.669367	0.949681	1.62817	2.58991	1.43069	3.56612	1.77738	1.38925	2.13413	0.961987
1.6158	2.68598	0.67142	0.975732	1.61706	2.68571	0.922103	0.0725	1.45305	1.17829	1.76809	1.86107	2.1342	1.45629	0.671591	0.977844	1.62219	2.58811	1.43903	3.65312	1.78054	1.35178	2.13642	1.01694
1.6096	2.68724	0.673704	1.00389	1.61087	2.68702	0.922289	0.0889476	1.45569	1.10801	1.77247	1.93653	2.13753	1.43025	0.67388	1.00602	1.61622	2.58605	1.44755	3.73254	1.78362	1.31401	2.13883	1.07265
1.6034	2.68842	0.676053	1.03195	1.60466	2.68818	0.922514	0.10596	1.45816	1.03845	1.77702	2.0107	2.1408	1.40335	0.676233	1.0341	1.61026	2.58376	1.45625	3.80444	1.78661	1.27619	2.14137	1.12888
1.5972	2.68947	0.678466	1.06001	1.59846	2.68926	0.922778	0.123586	1.46048	0.969899	1.78175	2.0832	2.144	1.3758	0.678652	1.06213	1.6043	2.5813	1.46511	3.86911	1.78951	1.23875	2.14404	1.18531
1.59099	2.69039	0.680945	1.08803	1.59225	2.69023	0.923084	0.14181	1.46264	0.90274	1.78664	2.15365	2.14715	1.34785	0.681135	1.09014	1.59835	2.5785	1.47411	3.92681	1.79232	1.20205	2.14684	1.24168
