Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
396  Points		395  Points		396  Points		388  Points		371  Points		361  Points		160  Points		395  Points		384  Points		378  Points		361  Points		172  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20477	2.44679	0.34632	152.649	2.20208	2.44706	0.692326	314.635	1.09109	2119.13	1.38447	931.504	1.81849	3821.05	0.346282	168.909	0.727392	1040.42	1.03833	2148.41	1.45475	660.157	1.73056	1728.21
2.1996	2.44732	0.346966	75.8208	2.19693	2.4476	0.692668	153.66	1.09103	386.579	1.38465	364.988	1.81842	653.331	0.346886	79.6067	0.727316	241.912	1.03846	372.114	1.45463	322.459	1.7307	523.066
2.19445	2.44787	0.34804	50.5614	2.19178	2.44817	0.693243	101.72	1.09089	212.662	1.38497	227.005	1.81826	357.173	0.34792	52.2019	0.727146	136.838	1.03876	203.754	1.45441	213.306	1.73098	308.215
2.18932	2.44845	0.349535	38.0305	2.18666	2.44876	0.694047	76.08	1.09066	146.651	1.38545	164.769	1.818	245.739	0.349376	38.9394	0.726883	95.3749	1.03924	140.333	1.45412	159.341	1.7314	218.514
2.1842	2.44906	0.351437	30.5642	2.18156	2.44938	0.695077	60.8116	1.09035	111.894	1.38608	129.349	1.81766	187.281	0.35124	31.1391	0.726532	73.1748	1.03988	107.062	1.45374	127.15	1.73197	169.288
2.17911	2.44968	0.353732	25.6222	2.17648	2.45002	0.696324	50.6883	1.08996	90.4391	1.38686	106.491	1.81722	151.272	0.353498	26.0172	0.726096	59.3404	1.0407	86.5787	1.45328	105.765	1.73268	138.19
2.17404	2.45034	0.356402	22.1188	2.17142	2.45068	0.697784	43.4897	1.0895	75.8743	1.38778	90.5229	1.8167	126.862	0.356133	22.4061	0.725581	49.8904	1.04168	72.7041	1.45275	90.5251	1.73352	116.769
2.16898	2.45101	0.359426	19.5123	2.16637	2.45137	0.699446	38.1124	1.08897	65.3383	1.38883	78.7405	1.81609	109.221	0.359125	19.7301	0.724993	43.024	1.04282	62.6881	1.45215	79.1128	1.73449	101.118
2.16395	2.45172	0.362785	17.5023	2.16135	2.45209	0.701302	33.9456	1.08838	57.3615	1.39001	69.6908	1.81542	95.8758	0.362453	17.6726	0.72434	37.8081	1.04411	55.1203	1.45149	70.2463	1.73559	89.1853
2.15893	2.45245	0.366455	15.9084	2.15634	2.45283	0.703341	30.624	1.08773	51.1118	1.39133	62.5235	1.81467	85.4263	0.366094	16.045	0.723629	33.711	1.04555	49.2028	1.45077	63.1586	1.73681	79.7877
2.15394	2.4532	0.370412	14.6161	2.15136	2.4536	0.705553	27.9158	1.08704	46.0827	1.39276	56.7078	1.81385	77.0218	0.370025	14.7279	0.722871	30.4071	1.04713	44.4504	1.45	57.3629	1.73815	72.1963
2.14896	2.45398	0.374632	13.549	2.14639	2.4544	0.707926	25.6665	1.0863	41.9482	1.3943	51.8952	1.81298	70.1149	0.374221	13.6421	0.722075	27.6864	1.04884	40.5511	1.44918	52.5351	1.7396	65.937
2.14401	2.45479	0.379091	12.6543	2.14145	2.45522	0.710447	23.7694	1.08553	38.4891	1.39595	47.8475	1.81206	64.338	0.378659	12.7328	0.721253	25.4071	1.05067	37.2948	1.44833	48.4515	1.74115	60.688
2.13907	2.45563	0.383765	11.8942	2.13652	2.45607	0.713105	22.1485	1.08474	35.5524	1.3977	44.3962	1.81109	59.4344	0.383314	11.9613	0.720415	23.4699	1.05262	34.5353	1.44745	44.9522	1.74279	56.2236
2.13415	2.45649	0.388629	11.241	2.13162	2.45695	0.715885	20.7479	1.08393	33.0281	1.39954	41.419	1.81008	55.2201	0.38816	11.299	0.719575	21.8035	1.05467	32.1675	1.44655	41.9204	1.74453	52.3805
2.12926	2.45738	0.393657	10.6741	2.12673	2.45786	0.718775	19.5259	1.08312	30.8354	1.40146	38.8247	1.80905	51.5592	0.393175	10.7246	0.718746	20.3553	1.05682	30.1137	1.44564	39.2682	1.74634	49.0377
2.12438	2.4583	0.398827	10.1775	2.12186	2.45879	0.721761	18.4505	1.08231	28.9131	1.40346	36.5441	1.80799	48.3495	0.398332	10.2219	0.717941	19.0853	1.05905	28.3156	1.44473	36.9289	1.74824	46.1037
2.11953	2.45925	0.404114	9.73898	2.11702	2.45975	0.724829	17.4969	1.08152	27.2144	1.40553	34.5236	1.80692	45.5126	0.403608	9.77832	0.717176	17.9631	1.06136	26.7284	1.44382	34.8502	1.7502	43.5079
