Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
388  Points		393  Points		389  Points		388  Points		371  Points		361  Points		157  Points		393  Points		380  Points		369  Points		351  Points		170  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.2011	2.49592	0.346137	429.245	2.20557	2.49577	0.692219	3869.78	1.17363	1103.79	1.38454	649.778	1.95608	5416.94	0.346278	172.546	0.78242	837.942	1.03834	1401.56	1.56479	816.285	1.73055	9079.09
2.19526	2.49583	0.346515	111.284	2.19995	2.49592	0.692373	278.478	1.17347	348.142	1.38488	312.038	1.95586	732.946	0.346887	80.4045	0.782293	241.364	1.03853	340.697	1.5645	370.351	1.73071	692.838
2.18925	2.49554	0.347335	64.07	2.19406	2.49578	0.69279	144.522	1.17315	206.611	1.38546	205.387	1.95534	392.962	0.347934	52.5448	0.782027	140.943	1.03895	193.991	1.56399	239.444	1.73116	360.252
2.18315	2.49515	0.34859	45.1041	2.18803	2.49546	0.69347	97.6572	1.17267	146.85	1.38626	153.128	1.95451	268.355	0.349412	39.132	0.781624	99.4949	1.03959	135.663	1.56327	176.858	1.73188	243.488
2.17701	2.4947	0.350271	34.9015	2.18192	2.49506	0.694408	73.8067	1.17203	113.868	1.3873	122.117	1.95339	203.675	0.351309	31.2651	0.78109	76.8538	1.04046	104.354	1.56236	140.165	1.73287	183.952
2.17084	2.49423	0.352364	28.5468	2.17577	2.49461	0.695597	59.3723	1.17125	92.9542	1.38855	101.593	1.952	164.06	0.35361	26.1085	0.78043	62.581	1.04154	84.831	1.56126	116.045	1.73411	147.866
2.16465	2.49374	0.354853	24.2208	2.1696	2.49413	0.697033	49.7055	1.17032	78.5048	1.39002	87.0113	1.95036	137.296	0.356298	22.4776	0.779651	52.7571	1.04283	71.4994	1.55998	98.975	1.73561	123.663
2.15846	2.49323	0.35772	21.0943	2.16341	2.49364	0.698705	42.7849	1.16927	67.9212	1.39169	76.1211	1.9485	117.999	0.359355	19.7898	0.778762	45.5802	1.04433	61.8218	1.55854	86.256	1.73734	106.309
2.15227	2.49272	0.360946	18.7353	2.15722	2.49313	0.700606	37.5901	1.16809	59.8333	1.39355	67.681	1.94645	103.423	0.362759	17.7249	0.777771	40.1059	1.04603	54.4805	1.55695	76.4105	1.7393	93.2611
2.14607	2.4922	0.364509	16.8966	2.15102	2.49261	0.702724	33.5502	1.16681	53.4501	1.39559	60.9499	1.94423	92.023	0.366489	16.0928	0.776689	35.7916	1.04791	48.7231	1.55523	68.5621	1.74146	83.0961
