Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7	
379  Points		428  Points		379  Points		368  Points		323  Points		303  Points		271  Points		220  Points		378  Points		375  Points		348  Points		302  Points		272  Points		216  Points		146  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.279366	212.71	0.000749546	0.168325	1.40088	2.19706	0.292718	442.198	0.559021	462.606	0.838525	3102.4	0.878043	610.327	1.11803	8467.03	0.139759	403.327	0.419265	303.671	0.585368	384.749	0.698774	755.893	0.978281	982.341	1.17071	742.643	1.25779	1628.36
0.278793	92.2792	0.0014279	0.231772	1.39713	2.19705	0.293201	123.725	0.559041	191.699	0.83852	423.9	0.878108	279.077	1.11804	607.673	0.139912	68.1057	0.419275	135.754	0.585427	181.289	0.698796	265.474	0.978288	361.834	1.17074	356.473	1.2578	507.126
0.277884	58.7614	0.00231473	0.294171	1.39337	2.19704	0.294144	72.1363	0.559078	120.906	0.838505	227.488	0.878221	180.916	1.11805	315.149	0.140283	37.2878	0.419292	87.4197	0.585528	118.598	0.698838	161.019	0.978303	221.761	1.17079	234.531	1.25782	300.334
0.276757	42.9958	0.00340262	0.355311	1.38961	2.19703	0.295425	51.0636	0.559132	88.304	0.838483	155.454	0.878381	133.856	1.11807	212.743	0.140867	25.7527	0.419316	64.4692	0.585671	88.1384	0.698901	115.561	0.978325	159.874	1.17086	174.759	1.25785	213.343
0.275502	33.826	0.00468269	0.414974	1.38586	2.19703	0.296943	39.628	0.559202	69.5549	0.838452	118.065	0.878588	106.239	1.1181	160.57	0.141659	19.7357	0.419348	51.0656	0.585857	70.1396	0.698985	90.1249	0.978353	124.995	1.17096	139.272	1.25789	165.431
0.274178	27.8282	0.0061452	0.472995	1.3821	2.19703	0.298628	32.4557	0.559289	57.3774	0.838413	95.1725	0.878842	88.08	1.11814	128.949	0.142653	16.0543	0.419388	42.278	0.586084	58.2556	0.699089	73.8717	0.978389	102.61	1.17107	115.769	1.25794	135.095
0.272823	23.5999	0.00777998	0.529253	1.37835	2.19702	0.300434	27.5403	0.559393	48.8324	0.838368	79.7137	0.879143	75.233	1.11819	107.736	0.143839	13.5781	0.419436	36.0725	0.586352	49.8244	0.699215	62.5898	0.978431	87.0272	1.1712	99.0583	1.25801	114.163
0.271461	20.4596	0.00957621	0.583639	1.3746	2.19702	0.302334	23.9629	0.559513	42.5059	0.838316	68.5736	0.879488	65.6657	1.11824	92.5175	0.145209	11.8043	0.419493	31.457	0.586662	43.5332	0.699361	54.3015	0.978481	75.5546	1.17136	86.5672	1.25808	98.8495
