Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
365  Points		363  Points		277  Points		171  Points		317  Points		180  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00181742	7.44722	0.000381793	0.202981	0.444282	2495.71	0.612374	4717.57	0.306205	732.299	0.888475	1573.83
0.0067235	7.447	0.000695353	0.273789	0.444257	530.884	0.612427	776.586	0.306311	284.425	0.888146	726.001
0.0116289	7.44651	0.00110141	0.344348	0.444201	296.999	0.612557	423.205	0.306511	176.586	0.887592	471.585
0.016533	7.44574	0.00159912	0.414563	0.444114	206.139	0.612762	290.928	0.306803	128.125	0.886839	349.018
0.0214354	7.44472	0.00218759	0.484391	0.443997	157.823	0.613044	221.712	0.307187	100.606	0.885916	276.869
0.0263355	7.44345	0.00286573	0.553768	0.443849	127.835	0.6134	179.155	0.307664	82.8794	0.884853	229.321
0.0312328	7.44191	0.00363233	0.622637	0.443672	107.404	0.613831	150.351	0.30823	70.5173	0.883676	195.617
0.0361268	7.4401	0.00448603	0.690947	0.443466	92.588	0.614335	129.567	0.308887	61.4113	0.882409	170.475
0.0410169	7.43801	0.00542537	0.758645	0.443234	81.35	0.614912	113.867	0.309631	54.4301	0.881071	150.998
0.0459025	7.43564	0.00644863	0.825667	0.442976	72.5323	0.615561	101.593	0.310463	48.9117	0.879678	135.464
0.0507832	7.43301	0.0075543	0.891993	0.442693	65.4281	0.61628	91.7371	0.31138	44.4433	0.878243	122.786
0.0556582	7.43009	0.00874045	0.957562	0.442387	59.5815	0.617068	83.651	0.31238	40.754	0.876776	112.243
0.0605272	7.42689	0.0100053	1.02234	0.442059	54.6852	0.617924	76.8993	0.313463	37.6585	0.875287	103.337
0.0653893	7.42339	0.0113469	1.0863	0.441713	50.5246	0.618847	71.1784	0.314626	35.026	0.873781	95.7146
0.070244	7.41961	0.0127632	1.1494	0.441348	46.9453	0.619834	66.2704	0.315867	32.7613	0.872266	89.1173
0.0750907	7.41552	0.0142522	1.21161	0.440967	43.8331	0.620886	62.0146	0.317184	30.7938	0.870744	83.3515
0.0799287	7.41112	0.015812	1.27292	0.440573	41.1022	0.621998	58.2901	0.318576	29.0696	0.869221	78.2697
0.0847573	7.40641	0.0174404	1.3333	0.440166	38.6866	0.623172	55.0042	0.320039	27.5472	0.867699	73.7571
0.0895758	7.40138	0.0191353	1.39273	0.43975	36.5345	0.624404	52.0842	0.321573	26.1938	0.866181	69.7235
0.0943836	7.39603	0.0208947	1.45119	0.439326	34.6052	0.625693	49.473	0.323174	24.9835	0.864669	66.0967
0.0991797	7.39033	0.0227164	1.50869	0.438897	32.8659	0.627037	47.1245	0.324841	23.8954	0.863166	62.8182
0.103964	7.3843	0.0245985	1.5652	0.438464	31.2899	0.628435	45.0014	0.326571	22.9123	0.861672	59.8405
0.108734	7.37791	0.0265388	1.62072	0.438031	29.8553	0.629885	43.0732	0.328362	22.0201	0.860191	57.124
0.113491	7.37116	0.0285353	1.67525	0.437599	28.5442	0.631385	41.3146	0.330212	21.2072	0.858722	54.6361
0.118233	7.36404	0.0305861	1.72878	0.437171	27.3413	0.632934	39.7043	0.332119	20.4638	0.857268	52.3493
0.122959	7.35653	0.0326892	1.78132	0.436749	26.234	0.63453	38.2247	0.33408	19.7817	0.855829	50.2403
0.127668	7.34863	0.0348427	1.83287	0.436335	25.2115	0.636172	36.8607	0.336093	19.1537	0.854406	48.2892
0.13236	7.34032	0.0370447	1.88343	0.435933	24.2646	0.637857	35.5995	0.338157	18.574	0.853	46.4791
0.137032	7.3316	0.0392934	1.93301	0.435544	23.3854	0.639586	34.43	0.340269	18.0373	0.851613	44.7954
0.141685	7.32244	0.0415869	1.98162	0.43517	22.567	0.641354	33.3427	0.342427	17.5391	0.850244	43.2255
0.146317	7.31283	0.0439236	2.02926	0.434815	21.8037	0.643163	32.3294	0.344629	17.0757	0.848894	41.7583
0.150927	7.30276	0.0463019	2.07595	0.434481	21.0902	0.645009	31.383	0.346872	16.6436	0.847565	40.3841
0.155513	7.29221	0.0487199	2.12169	0.43417	20.422	0.646892	30.497	0.349156	16.2398	0.846256	39.0946
0.160075	7.28118	0.0511762	2.1665	0.433885	19.7952	0.64881	29.6661	0.351479	15.8618	0.844969	37.8822
0.16461	7.26963	0.0536693	2.21039	0.433628	19.2062	0.650763	28.8852	0.353837	15.5072	0.843704	36.7403
0.169118	7.25755	0.0561976	2.25338	0.433402	18.6519	0.652747	28.1501	0.35623	15.1739	0.842462	35.6631
0.173597	7.24493	0.0587597	2.29548	0.433209	18.1296	0.654764	27.457	0.358655	14.8602	0.841242	34.6452
0.178045	7.23174	0.0613542	2.33669	0.433053	17.6368	0.65681	26.8023	0.361112	14.5645	0.840046	33.6821
0.182461	7.21797	0.0639799	2.37705	0.432936	17.1713	0.658885	26.1831	0.363598	14.2852	0.838875	32.7695
0.186843	7.20359	0.0666353	2.41656	0.43286	16.7311	0.660988	25.5966	0.366111	14.021	0.837728	31.9037
0.19119	7.18859	0.0693194	2.45524	0.432828	16.3145	0.663118	25.0402	0.368651	13.7708	0.836606	31.0811
0.1955	7.17294	0.0720308	2.4931	0.432843	15.9197	0.665274	24.5118	0.371215	13.5335	0.83551	30.2988
0.19977	7.15663	0.0747685	2.53016	0.432909	15.5454	0.667454	24.0094	0.373801	13.3082	0.83444	29.554
0.203999	7.13962	0.0775313	2.56644	0.433027	15.1903	0.669658	23.531	0.37641	13.0939	0.833397	28.844
0.208185	7.12191	0.0803182	2.60195	0.4332	14.8531	0.671884	23.0751	0.379038	12.89	0.832381	28.1666
0.212325	7.10346	0.0831282	2.6367	0.433432	14.5328	0.674133	22.64	0.381685	12.6955	0.831392	27.5196
0.216418	7.08426	0.0859602	2.67072	0.433725	14.2283	0.676401	22.2245	0.384349	12.51	0.830432	26.9012
0.220462	7.06428	0.0888134	2.70402	0.434082	13.9388	0.67869	21.8272	0.387029	12.3328	0.8295	26.3095
0.224454	7.0435	0.0916869	2.73662	0.434507	13.6634	0.680998	21.447	0.389724	12.1633	0.828597	25.743
0.228392	7.02191	0.0945798	2.76852	0.435001	13.4013	0.683324	21.0828	0.392432	12.0011	0.827724	25.2001
0.232274	6.99948	0.0974911	2.79975	0.435568	13.1519	0.685668	20.7337	0.395152	11.8456	0.826881	24.6794
0.236097	6.9762	0.10042	2.83032	0.436212	12.9144	0.688028	20.3987	0.397883	11.6965	0.826068	24.1797
0.23986	6.95206	0.103366	2.86025	0.436934	12.6883	0.690404	20.077	0.400623	11.5533	0.825286	23.6998
0.24356	6.92703	0.106329	2.88954	0.437737	12.473	0.692795	19.7678	0.403372	11.4157	0.824536	23.2386
0.247195	6.9011	0.109307	2.91822	0.438625	12.268	0.6952	19.4704	0.406129	11.2833	0.823817	22.7951
0.250763	6.87428	0.112299	2.9463	0.4396	12.0728	0.697619	19.1842	0.408891	11.1559	0.823131	22.3683
0.254262	6.84654	0.115306	2.97379	0.440663	11.8869	0.700051	18.9085	0.411659	11.0331	0.822477	21.9575
0.25769	6.8179	0.118327	3.00071	0.441819	11.71	0.702496	18.6428	0.414431	10.9147	0.821857	21.5617
0.261045	6.78835	0.12136	3.02706	0.443068	11.5416	0.704952	18.3865	0.417207	10.8003	0.821271	21.1802
0.264327	6.7579	0.124406	3.05287	0.444413	11.3813	0.70742	18.1392	0.419984	10.6899	0.820718	20.8124
0.267532	6.72657	0.127464	3.07814	0.445856	11.2288	0.709898	17.9004	0.422762	10.5832	0.820201	20.4575
0.270662	6.69435	0.130533	3.10289	0.447398	11.0837	0.712385	17.6696	0.425541	10.4799	0.819718	20.1149
0.273713	6.66129	0.133613	3.12713	0.44904	10.9458	0.714883	17.4464	0.428319	10.3799	0.819271	19.7841
0.276687	6.6274	0.136703	3.15087	0.450784	10.8146	0.717389	17.2306	0.431095	10.283	0.81886	19.4645
0.279582	6.59271	0.139803	3.17413	0.45263	10.6899	0.719903	17.0216	0.433868	10.189	0.818486	19.1556
0.282398	6.55725	0.142913	3.19691	0.454578	10.5714	0.722426	16.8192	0.436638	10.0979	0.818149	18.857
0.285136	6.52108	0.146031	3.21922	0.456629	10.4589	0.724955	16.6232	0.439403	10.0093	0.817849	18.5681
0.287797	6.48423	0.149158	3.24108	0.458782	10.352	0.727491	16.4331	0.441809	9.93419	0.817587	18.2886
0.290381	6.44674	0.152293	3.2625	0.461036	10.2505	0.730034	16.2487	0.443856	9.87159	0.817363	18.0181
0.292888	6.40869	0.155436	3.28349	0.463391	10.1541	0.732582	16.0698	0.445546	9.82078	0.817179	17.7562
0.295322	6.37011	0.158586	3.30405	0.465845	10.0626	0.735136	15.8961	0.44688	9.7812	0.817033	17.5024
0.297683	6.33107	0.161743	3.3242	0.468064	9.98672	0.737695	15.7274	0.44786	9.75243	0.816927	17.2566
0.299974	6.29163	0.164907	3.34395	0.470013	9.92467	0.740259	15.5634	0.448487	9.73416	0.816862	17.0184
0.302196	6.25185	0.168078	3.36331	0.471665	9.87515	0.742826	15.4041	0.449387	9.70808	0.816836	16.7875
0.304352	6.2118	0.170845	3.37986	0.472995	9.8371	0.745398	15.249	0.450365	9.68	0.816852	16.5635
0.306445	6.17153	0.173208	3.39374	0.473987	9.80974	0.747973	15.0982	0.451692	9.64221	0.816909	16.3463
0.308478	6.13112	0.175164	3.40507	0.474629	9.79249	0.75055	14.9514	0.453368	9.5951	0.817008	16.1356
0.310453	6.09062	0.176712	3.41393	0.475559	9.76805	0.753131	14.8085	0.45539	9.53909	0.817149	15.9311
0.312373	6.0501	0.177851	3.42039	0.47658	9.74196	0.755714	14.6693	0.457755	9.47468	0.817332	15.7326
0.314242	6.00961	0.178581	3.4245	0.477988	9.70724	0.758298	14.5336	0.460459	9.40243	0.817559	15.5399
