Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
360  Points		359  Points		283  Points		173  Points		310  Points		176  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00365896	7.44716	0.00028255	0.17467	0.444278	1079.82	0.661459	1238.67	0.33072	4092.66	0.888552	2156.84
0.00844659	7.44683	0.000551281	0.24387	0.444251	421.344	0.661543	562.088	0.330772	457.033	0.888477	842.237
0.0132334	7.44628	0.000908483	0.312894	0.4442	261.711	0.661688	363.591	0.330909	242.128	0.888335	523.218
0.0180189	7.44548	0.00135351	0.381655	0.444127	189.779	0.661896	268.758	0.33113	164.774	0.888129	379.419
0.0228026	7.44441	0.00188574	0.450128	0.44403	148.846	0.662166	213.208	0.331434	124.95	0.88786	297.571
0.0275839	7.44308	0.00250422	0.518227	0.443911	122.421	0.662497	176.729	0.331821	100.69	0.887528	244.726
0.0323624	7.44151	0.00320812	0.585936	0.443769	103.951	0.662889	150.945	0.332291	84.3722	0.887136	207.782
0.0371377	7.43968	0.0039962	0.653172	0.443607	90.3117	0.663342	131.759	0.332842	72.6519	0.886687	180.497
0.0419091	7.43759	0.00486747	0.719927	0.443424	79.826	0.663855	116.928	0.333473	63.8317	0.886181	159.517
0.0466762	7.43525	0.00582052	0.786133	0.443221	71.5125	0.664427	105.125	0.334184	56.9581	0.885623	142.881
0.0514385	7.43263	0.00685401	0.851755	0.442999	64.759	0.665058	95.5088	0.334973	51.4542	0.885015	129.364
0.0561954	7.42976	0.00796648	0.916756	0.44276	59.1635	0.665746	87.5263	0.335839	46.9505	0.88436	118.163
0.0609463	7.4266	0.00915639	0.981099	0.442504	54.4513	0.666492	80.795	0.33678	43.1993	0.88366	108.73
0.0656907	7.42317	0.0104222	1.04475	0.442233	50.4283	0.667293	75.0433	0.337796	40.0284	0.882919	100.674
0.0704281	7.41945	0.0117622	1.10769	0.441948	46.9535	0.66815	70.0731	0.338884	37.3145	0.88214	93.715
0.0751577	7.41546	0.0131747	1.16988	0.44165	43.9217	0.66906	65.7361	0.340043	34.9667	0.881325	87.6423
0.0798791	7.41117	0.0146579	1.23129	0.44134	41.2532	0.670024	61.9194	0.341271	32.9167	0.880478	82.2965
0.0845916	7.40658	0.0162102	1.29192	0.441021	38.8864	0.671039	58.5353	0.342566	31.1123	0.879602	77.5541
0.0892945	7.40168	0.0178297	1.35172	0.440693	36.7729	0.672105	55.5149	0.343927	29.5126	0.8787	73.3183
0.0939871	7.39648	0.0195147	1.4107	0.440359	34.8741	0.673221	52.8029	0.345351	28.0853	0.877773	69.512
0.0986688	7.39096	0.0212632	1.46883	0.44002	33.1589	0.674385	50.355	0.346837	26.8047	0.876826	66.0729
0.103339	7.38511	0.0230735	1.52611	0.439678	31.602	0.675597	48.1347	0.348383	25.6497	0.875859	62.9503
0.107996	7.37892	0.0249438	1.58252	0.439334	30.1825	0.676855	46.1121	0.349987	24.6032	0.874877	60.1024
0.112641	7.3724	0.0268723	1.63805	0.43899	28.8831	0.678158	44.2621	0.351647	23.6509	0.873881	57.4945
0.117271	7.36552	0.0288573	1.69271	0.438649	27.6894	0.679504	42.5639	0.35336	22.7811	0.872874	55.0976
